English words/sentences,French words/sentences
We need to do this right.,On doit faire ça bien.
We need to remember that.,Nous avons besoin de nous rappeler de cela.
We need to start at once.,Nous devons commencer immédiatement.
We need to talk about it.,Nous devons en parler.
We need you to be strong.,Nous avons besoin que tu sois fort.
We need you to be strong.,Nous avons besoin que vous soyez forts.
We ought to obey the law.,Nous nous devons d'obéir à la loi.
We require no assistance.,Nous ne requérons aucune aide.
We rested on some stones.,Nous nous reposâmes sur quelques pierres.
We should cut our losses.,Nous devrions compenser nos pertes.
We should obey the rules.,Nous devrions obéir aux règles.
We should study together.,Nous devrions étudier ensemble.
We simply have no choice.,Nous n'avons simplement pas le choix.
We slept in the same bed.,Nous avons dormi dans le même lit.
We slept in the same bed.,Nous dormîmes dans le même lit.
We stayed at our uncle's.,Nous restâmes chez notre oncle.
We still have a few left.,Il nous en reste quelques unes.
We still have a few left.,Il nous en reste quelques uns.
We still have a few left.,Nous en avons de reste.
We still have a few left.,Nous en avons quelques uns de reste.
We still have a few left.,Nous en avons quelques unes de reste.
We tend to make mistakes.,Nous avons tendance à faire des erreurs.
We thought you were sick.,Nous pensions que vous étiez malade.
We took lots of pictures.,Nous avons pris beaucoup de photos.
We tried to cheer him up.,Nous essayâmes de le remonter.
We tried to cheer him up.,Nous essayâmes de lui remonter le moral.
We tried to cheer him up.,Nous avons essayé de le remonter.
We tried to cheer him up.,Nous avons essayé de lui remonter le moral.
We turned the offer down.,Nous avons refusé l'offre.
We understand each other.,Nous nous comprenons.
We walked along the road.,Nous avons longé la route.
We want a second opinion.,Je veux une seconde opinion.
We want to see you again.,Nous avons envie de vous revoir.
We want to talk with Tom.,Nous voulons parler avec Tom.
We watched TV last night.,"Hier soir, nous avons regardé la télévision."
We went aboard the plane.,Nous avons embarqué dans l'avion.
We went skiing in Canada.,Nous sommes allés skier au Canada.
We went there for a week.,Nous y allâmes pour une semaine.
We went there for a week.,Nous y sommes allés pour une semaine.
We went to Boston by bus.,Nous sommes allés à Boston en bus.
We went to a hockey game.,Nous sommes allé à une partie de hockey.
We were all so busy then.,Nous étions tous alors tellement occupés.
We were all so busy then.,Nous étions toutes alors tellement occupées.
We were both a bit drunk.,Nous étions toutes les deux un peu saoules.
We were both a bit drunk.,Nous étions tous les deux un peu saouls.
We weren't all that busy.,Nous n'étions pas si occupés.
We weren't all that busy.,Nous n'étions pas si occupées.
We won't change anything.,Nous ne changerons rien.
We won't let that happen.,Nous ne laisserons pas cela se produire.
We'd better do something.,Nous ferions mieux de faire quelque chose.
We'd make a perfect team.,Nous formerions une parfaite équipe.
We'll always be together.,Nous serons toujours ensemble.
We'll be at the hospital.,Nous serons à l'hôpital.
We'll be back in an hour.,Nous serons de retour dans une heure.
We'll be late for dinner.,Nous serons en retard pour le dîner.
We'll be up late tonight.,Nous resterons debout tard ce soir.
We'll discuss that later.,Nous en discuterons plus tard.
We'll discuss this later.,Nous discuterons de ça plus tard.
We'll eat at six o'clock.,Nous mangerons à dix-huit heures.
We'll meet again someday.,On se reverra.
We'll need a lot of help.,On aura besoin de beaucoup d'aide.
We'll never let you down.,Nous ne vous laisserons jamais tomber.
We'll never let you down.,Nous ne te laisserons jamais tomber.
We'll pay for this later.,Nous paierons pour ceci plus tard.
We'll see what they want.,Nous verrons ce qu'ils veulent.
We'll visit you tomorrow.,Nous te rendrons visite demain.
We're a little busy here.,Nous sommes un peu occupés ici.
We're about the same age.,Nous sommes à peu près du même âge.
We're all a bit a scared.,Nous avons tous un peu peur.
We're all agreed on that.,Nous en sommes toutes d'accord.
We're all agreed on that.,Nous en sommes tous d'accord.
We're all ready for that.,Nous sommes tous prêts pour ça.
We're all ready for that.,Nous sommes toutes prêtes pour cela.
We're almost out of time.,Notre temps est presque écoulé.
We're aware of the risks.,Nous sommes conscients des risques.
We're aware of the risks.,Nous sommes conscientes des risques.
We're brother and sister.,Nous sommes frère et sœur.
We're deluding ourselves.,Nous nous berçons d'illusions.
We're deluding ourselves.,Nous nous leurrons.
We're enjoying ourselves.,Nous nous amusons.
We're going to need help.,Nous allons avoir besoin d'aide.
We're happy with our car.,Nous sommes heureux de notre voiture.
We're in kind of a hurry.,Nous sommes assez pressés.
We're just going to talk.,Nous allons simplement discuter.
We're just going to talk.,On va simplement parler.
We're just like brothers.,Nous sommes juste comme des frères.
We're leaving about noon.,Nous partons vers midi.
We're managing all right.,Nous nous en sortons très bien.
We're nearly out of time.,Il ne nous reste presque plus de temps.
We're not doing anything.,Nous ne faisons rien.
We're not going anywhere.,Nous n'allons nulle part.
We're not going to do it.,Nous n'allons pas vous répondre.
We're not going with you.,On ne va pas avec toi.
We're not going with you.,Nous n'allons pas avec vous.
We're not home right now.,"Nous ne sommes pas chez nous, à l'heure actuelle."
We're not ready for this.,Nous n'y sommes pas prêts.
We're not ready for this.,Nous n'y sommes pas prêtes.
We're on the right floor.,Nous sommes au bon étage.
We're on the right track.,Nous sommes sur la bonne voie.
We're on the wrong floor.,Nous sommes au mauvais étage.
We're on the wrong train.,Nous sommes à bord du mauvais train.
We're on the wrong train.,On est dans le mauvais train.
We're ready for anything.,Nous sommes prêtes à tout.
We're ready for anything.,Nous sommes prêts à tout.
We're ready for the game.,Nous sommes prêts pour le match.
We're ready for the game.,Nous sommes prêtes pour le match.
We're running out of gas.,Nous allons manquer de gaz.
We're very happy for you.,Nous sommes très heureux pour toi.
We're very happy for you.,Nous sommes très heureux pour vous.
We're very happy for you.,Nous sommes très heureuses pour toi.
We're very happy for you.,Nous sommes très heureuses pour vous.
We've all seen it before.,Nous l'avons tous déjà vu.
We've decided to do that.,Nous avons décidé de faire cela.
We've decided to do that.,On a décidé de faire ça.
We've got a lot to learn.,Nous avons beaucoup à apprendre.
We've got a room for you.,Nous avons une chambre pour vous.
We've got a room for you.,On a une chambre pour toi.
We've got plenty of time.,Nous avons beaucoup de temps.
We've got plenty of time.,Nous avons largement le temps.
We've got plenty of time.,Nous disposons de beaucoup de temps.
We've got to keep moving.,Nous devons continuer à avancer.
We've had enough of that.,Nous en avons assez vu.
"We've learned a lot, too.",Nous avons aussi beaucoup appris.
We've learned our lesson.,Nous avons appris notre leçon.
We've lost valuable time.,Nous avons perdu un temps précieux.
We've made good progress.,Nous avons réalisé des progrès sensibles.
We've solved the problem.,Nous avons résolu le problème.
Welcome to San Francisco.,Bienvenue à San Francisco.
Welcome to your new home.,Bienvenue dans ta nouvelle maison!
Were there any survivors?,Y a-t-il eu des survivants ?
Were there any survivors?,Y avait-il des survivants ?
Were there any witnesses?,Y avait-il le moindre témoin ?
What I want is a divorce.,"Ce que je veux, c'est le divorce."
What a beautiful picture!,Quelle jolie photo !
What a beautiful rainbow!,Quel bel arc-en-ciel !
What a beautiful sunrise!,Quel beau lever de soleil !
What a beautiful sweater!,Quel beau chandail !
What a nice thing to say!,Comme c'est gentil de le dire !
What a pleasant surprise!,Quelle agréable surprise !
What alleviates the pain?,Qu'est-ce qui soulage la douleur ?
What am I supposed to do?,Que suis-je supposé faire ?
What an attractive woman!,Quelle femme séduisante !
What an interesting book!,Quel livre intéressant !
What are the five senses?,Comment se nomment les cinq sens ?
What are the rules again?,"Quelles sont les règles, déjà ?"
What are they doing here?,Que font-ils ici ?
What are they doing here?,Qu'est-ce qu'ils font ici ?
What are you celebrating?,Qu'est-ce que tu fêtes ?
What are you celebrating?,Que célébrez-vous ?
What are you doing today?,Que fais-tu aujourd'hui ?
What are you doing today?,Que faites-vous aujourd'hui ?
What are you laughing at?,Qu’est-ce qui te fait rire ?
What are you looking for?,Que cherches-tu ?
What are you looking for?,Que cherchez-vous ?
What are you looking for?,Que cherches-tu ?
What are you looking for?,Qu'est-ce que tu cherches ?
What are you looking for?,Que cherchez-vous ?
What are you majoring in?,En quoi te spécialises-tu ?
What are you majoring in?,En quoi vous spécialisez-vous ?
What are you waiting for?,Qu'attends-tu ?
What are you waiting for?,Qu'attendez-vous ?
What are you waiting for?,Qu'es-tu en train d'attendre ?
What are you waiting for?,Qu'êtes-vous en train d'attendre ?
What are your conditions?,Quelles sont vos conditions ?
What are your influences?,Quelles sont vos influences ?
What are your intentions?,Quelles sont vos intentions ?
What are your intentions?,Quelles sont tes intentions ?
What are your kids doing?,Que font vos enfants ?
What are your pet peeves?,Quels sont tes motifs d'irritation favoris ?
What are your pet peeves?,Quels sont vos motifs d'irritation favoris ?
What can I help you with?,Que puis-je pour votre service ?
What can I help you with?,En quoi puis-je vous être utile ?
What can you do about it?,Qu'est-ce que tu peux y faire ?
What can you do about it?,Que pouvez-vous y faire ?
What caused that failure?,En quoi consiste la cause de cet échec ?
What color is your dress?,De quelle couleur est ta robe ?
What color is your dress?,De quelle couleur est votre robe ?
What color is your house?,De quelle couleur est ta maison ?
What color is your house?,De quelle couleur est votre maison ?
What color is your truck?,De quelle couleur est ton camion ?
What could be the reason?,Quelle pourrait être la raison ?
What did I forget to say?,Qu'ai-je oublié de dire ?
What did I just tell you?,Qu'est-ce que je viens de vous dire ?
What did I just tell you?,Qu'est-ce que je viens de te dire ?
What did I say yesterday?,Qu'ai-je dit hier ?
What did Tom really want?,Que voulait vraiment Tom ?
What did Tom really want?,Qu'est-ce que Tom voulait vraiment ?
What did Tom say he lost?,Qu'est-ce que Tom a dit avoir perdu ?
What did they say to you?,Que vous ont-ils dit ?
What did they say to you?,Que vous ont-elles dit ?
What did they say to you?,Qu'est-ce qu'ils t'ont dit ?
What did they say to you?,Qu'est-ce qu'elles t'ont dit ?
What did they talk about?,De quoi ont-ils parlé ?
What did you do in there?,Qu'y as-tu fait ?
What did you do in there?,Que faisais-tu là-bas ?
What did you do that for?,Pourquoi avez-vous fait cela ?
What do you do on Sunday?,Que fais-tu le dimanche ?
What do you do on Sunday?,Que fais-tu dimanche ?
What do you do on Sunday?,Que faites-vous dimanche ?
What do you do on Sunday?,Que faites-vous le dimanche ?
What do you have in mind?,Qu'as-tu en tête ?
What do you have in mind?,Qu'as-tu à l'esprit ?
What do you have in mind?,Qu'avez-vous en tête ?
What do you have in mind?,Qu'avez-vous à l'esprit ?
What do you have to lose?,Qu'as-tu à perdre ?
What do you have to lose?,Qu'avez-vous à perdre ?
What do you intend to do?,Qu'as-tu l'intention de faire ?
What do you intend to do?,Qu'avez-vous l'intention de faire ?
What do you like to read?,Qu'aimes-tu lire ?
What do you make of that?,Qu'est-ce que tu fais de ça ?
What do you make of that?,Qu'est-ce que vous faites de cela ?
What do you mean by that?,Que veux-tu dire par là ?
What do you need exactly?,De quoi as-tu besoin exactement ?
What do you need exactly?,De quoi avez-vous besoin exactement ?
What do you need to know?,Qu'avez-vous besoin de savoir ?
What do you need to know?,Qu'as-tu besoin de savoir ?
What do you really think?,Que penses-tu vraiment ?
What do you really think?,Que pensez-vous vraiment ?
What do you think he did?,Que crois-tu qu'il a fait ?
What do you think he did?,Que penses-tu qu'il a fait ?
What do you think of war?,Que pensez-vous de la guerre ?
What do you want from me?,Que me voulez-vous ?
What do you want from us?,Qu'attendez-vous de nous ?
What do you want from us?,Qu’attends-tu de nous ?
What do you want to have?,Que désirez-vous avoir ?
What do you want to know?,Que veux-tu savoir ?
What do you want to know?,Que voulez-vous savoir ?
What do your brothers do?,Que font tes frères ?
What does that even mean?,Qu'est-ce que ça veut même dire ?
What does that even mean?,Qu'est-ce que ça signifie même ?
What does that even mean?,Qu'est-ce que ça peut bien vouloir dire ?
What does that word mean?,Que signifie ce mot ?
What does that word mean?,Que signifie ce mot?
What does this device do?,Que fait cet appareil ?
What does this note mean?,Que veut dire ce billet ?
What does this sign mean?,Que veut dire ce signe ?
What does this stand for?,Qu'est-ce que ça représente ?
What does this stand for?,Qu'est-ce que cela symbolise ?
What does this stand for?,Que ceci symbolise-t-il ?
What does this word mean?,Que signifie ce mot ?
What does this word mean?,Que signifie ce mot?
What does your father do?,Que fait ton père ?
What does your sister do?,Que fait ta sœur ?
What exactly did you say?,"Qu'avez-vous dit, exactement ?"
What exactly did you say?,"Qu'as-tu dit, exactement ?"
What happened after that?,Qu'est-ce qu'il s'est passé après cela ?
What happened last night?,Que s'est-il passé la nuit dernière ?
What happened last night?,Que s'est-il passé hier soir ?
What happened on the bus?,Que c'est-il passé dans le bus ?
What happened to the dog?,Qu'est-il arrivé au chien ?
What have we gotten into?,Dans quoi on s'est embarqué?
What he said is not true.,Ce qu'il a dit n'est pas vrai.
What is he running after?,Après quoi court-il ?
What is it that you want?,Que veux-tu ?
What is it that you want?,Que voulez-vous ?
What is it that you want?,Qu'est-ce que tu veux ?
What is it you want most?,Que veux-tu le plus ?
What is it you want most?,Que voulez-vous le plus ?
What is your destination?,Quelle est votre destination ?
What is your destination?,Quelle est ta destination ?
What kind of man are you?,Quel genre d'homme es-tu ?
What kind of man are you?,Quel genre d'homme êtes-vous ?
What more could you want?,Que pourriez-vous vouloir de plus ?
What more could you want?,Que pourrais-tu vouloir de plus ?
What should I say to Tom?,Que devrais-je dire à Tom ?
What should I write here?,Que devrais-je écrire ici ?
What time are we leaving?,A quelle heure partons-nous?
What time are you coming?,À quelle heure viendras-tu ?
What time are you coming?,À quelle heure venez-vous ?
What time did that occur?,À quelle heure cela s'est-il produit ?
What time do you go home?,À quelle heure rentrez-vous à la maison ?
What time do you go home?,À quelle heure rentres-tu chez toi ?
What time do you wake up?,À quelle heure te réveilles-tu ?
What time do you wake up?,À quelle heure vous réveillez-vous ?
What time is the concert?,À quelle heure est le concert?
What time is your curfew?,À quelle heure est ton couvre-feu ?
What time is your curfew?,À quelle heure est votre couvre-feu ?
What time is your curfew?,À quelle heure éteignez-vous les feux ?
What time is your curfew?,À quelle heure éteins-tu les feux ?
What time is your flight?,À quelle heure est ton vol ?
What time will you leave?,Tu pars quand ?
What time will you leave?,À quelle heure pars-tu ?
What time will you leave?,À quelle heure pars-tu ?
What was Tom doing today?,Qu'a fait Tom aujourd'hui?
What was Tom's last name?,"C’était quoi, déjà, le nom de famille de Tom ?"
What was in the envelope?,Qu'est-ce qu'il y avait dans l'enveloppe ?
What was wrong with them?,Qu'est-ce qui n'allait pas avec eux ?
What was wrong with them?,Qu'est-ce qui n'allait pas chez eux ?
What were you doing then?,Qu'étiez-vous donc en train de faire à cet instant là ?
What were you doing then?,Que faisiez-vous au juste à ce moment-là ?
What would we do instead?,Que ferions-nous à la place ?
What would you call that?,Comment appelleriez-vous cela ?
What would you call that?,Comment appellerais-tu ça ?
What you lack is stamina.,"Ce qui vous manque, c'est de l'endurance."
What'll happen to us now?,Que va-t-il se passer pour nous maintenant ?
What'll you eat tomorrow?,Que mangerez-vous demain?
What's causing the delay?,Qu'est-ce qui est responsable du délai ?
What's causing the delay?,Qu'est-ce qui cause le délai ?
What's going on out here?,Que se passe-t-il par ici ?
What's it doing out here?,Qu'est-ce que ça fout dehors ?
What's making that noise?,Qu'est-ce qui fait ce bruit ?
What's making this sound?,Qu'est-ce qui produit ce bruit ?
What's making this sound?,Qu'est-ce qui produit ce son ?
What's making you uneasy?,Qu'est-ce qui t'inquiète ?
What's making you uneasy?,Qu'est-ce qui vous gêne ?
What's that your wearing?,"C'est quoi, ce que tu portes ?"
What's that your wearing?,"C'est quoi, ce que vous portez ?"
What's the big emergency?,Quelle est cette urgence ?
What's the job this time?,"En quoi consiste le boulot, cette fois-ci ?"
What's the problem today?,Quel est le problème aujourd'hui ?
What's the special today?,Quel est le plat du jour ?
What's the special today?,Quel est le spécial du jour ?
What's this really about?,Qu'en est-il vraiment ?
What's your biggest fear?,Quelle est votre plus grosse crainte ?
What's your biggest fear?,Quelle est ta plus grosse crainte ?
What's your home address?,Quelle est ton adresse personnelle ?
What's your home address?,Quelle est votre adresse personnelle ?
What's your horse's name?,Quel est le nom de votre cheval ?
What's your horse's name?,Quel est le nom de ton cheval ?
What's your niece's name?,Quel est le nom de ta nièce ?
What's your niece's name?,Comment s'appelle ta nièce ?
What's your other option?,Quelle est ton autre option ?
What's your phone number?,Quel est votre numéro de téléphone ?
What's your phone number?,Quel est ton numéro de téléphone ?
What's your phone number?,Quel est ton numéro de téléphone ?
"What's your problem, Tom?","Quel est ton problème, Tom ?"
What's your real purpose?,Quel est votre réel objectif ?
What's your real purpose?,Quelle est ta véritable intention ?
"When I run, I get sweaty.","Lorsque je cours, je transpire."
"When I run, I get sweaty.","Lorsque je cours, je me mets à transpirer."
When are we going to eat?,Quand mangerons-nous ?
When are you coming back?,Quand reviens-tu ?
When are you coming home?,Quand viens-tu à la maison ?
When are you coming home?,Quand venez-vous à la maison ?
When can I see you again?,Quand puis-je vous revoir ?
When can I see you again?,Quand puis-je te revoir ?
When did I ever hurt you?,Quand vous ai-je jamais fait du mal ?
When did I ever hurt you?,Quand t'ai-je jamais fait du mal ?
When did I give you that?,Quand vous ai-je donné cela ?
When did I give you that?,Quand t'ai-je donné cela ?
When did I tell you that?,Quand vous ai-je dit cela ?
When did I tell you that?,Quand t'ai-je dit cela ?
When did all this happen?,Quand tout cela est-il survenu ?
When did all this happen?,Quand tout cela s'est-il produit ?
When did he go to Europe?,Quand est-il allé en Europe ?
When did he go to Europe?,Quand s'est-il rendu en Europe ?
When did the show finish?,Quand le spectacle s'est-il terminé ?
When did the show finish?,Quand le spectacle a-t-il pris fin ?
When did they build that?,Quand ont-ils construit cela ?
When did they build that?,Quand ont-elles construit cela ?
When did this come about?,Quand est-ce arrivé ?
When did this come about?,Quand est-ce survenu ?
When did you get married?,Quand t'es-tu marié ?
When did you get married?,Quand vous êtes-vous marié ?
When did you get married?,Quand vous êtes-vous mariée ?
When did you get married?,Quand vous êtes-vous mariés ?
When did you get married?,Quand vous êtes-vous mariées ?
When did you get married?,Quand t'es-tu marié ?
When did you get married?,Quand t'es-tu mariée ?
When did you go to sleep?,Quand es-tu allé dormir ?
When did you go to sleep?,Quand êtes-vous allés vous coucher ?
When did you notice that?,Quand l'as-tu remarqué ?
When did you notice that?,Quand as-tu remarqué cela ?
When did you notice that?,Quand as-tu remarqué ça ?
When did you notice that?,Quand avez-vous remarqué cela ?
When did you notice that?,Quand avez-vous remarqué ça ?
When did you notice that?,Quand l'avez-vous remarqué ?
When does the bank close?,À quelle heure ferme la banque ?
When does the game begin?,À quelle heure commence le jeu ?
When does the show start?,Quand commence le spectacle ?
When is he expected back?,Quand son retour est-il attendu ?
When is the intermission?,Quand est-ce qu'est l'entracte ?
When should I come again?,Quand devrais-je revenir?
When was this car washed?,Quand a été lavée cette voiture ?
When was this car washed?,Quand cette voiture a-t-elle été lavée ?
When was your first love?,Quand ton premier amour a-t-il eu lieu ?
When was your first love?,Quand votre premier amour a-t-il eu lieu ?
When will you ever learn?,Quand apprendras-tu jamais ?
When will you ever learn?,Quand apprendrez-vous jamais ?
Where are all the others?,Où sont tous les autres ?
Where are we going to go?,Où allons-nous nous rendre ?
Where are you headed for?,Où te diriges-tu ?
Where are you headed for?,Où vous dirigez-vous ?
Where are you living now?,Où vis-tu désormais ?
Where are you living now?,Où vivez-vous désormais ?
Where are your daughters?,Où sont vos filles?
Where are your grandsons?,Où sont vos petits-fils?
Where are your suitcases?,Où sont vos valises ?
Where are your suitcases?,Où sont tes valises ?
Where are your umbrellas?,Où sont vos parapluies ?
Where can I buy a ticket?,Où puis-je acheter un billet ?
Where can I buy a ticket?,Où puis-je faire l'acquisition d'un billet ?
Where can I buy a ticket?,Où puis-je acquérir un billet ?
Where can I get a ticket?,Où puis-je obtenir un billet ?
Where can I get a ticket?,Où puis-je acquérir un billet ?
Where did I put that box?,Où ai-je mis cette caisse ?
Where did I put that box?,Où ai-je mis cette boîte ?
Where did I put the keys?,Où ai-je mis les clés ?
Where did that come from?,D'où est-ce que ça vient ?
Where did that come from?,D'où est-ce venu ?
Where did they come from?,D'où est-ce qu'ils venaient ?
Where did you go fishing?,Où es-tu allé pêcher ?
Where did you go fishing?,Où êtes-vous allé pêcher ?
Where did you go fishing?,Où êtes-vous allés pêcher ?
Where did you go fishing?,Où êtes-vous allées pêcher ?
Where did you learn that?,Où as-tu appris ça ?
Where did you learn that?,Où avez-vous appris cela ?
Where did you learn this?,Où as-tu appris ça ?
Where did you learn this?,Où avez-vous appris ça ?
Where did you learn this?,Où avez-vous appris cela ?
Where do we go from here?,Où allons-nous à partir de là ?
Where do you want to eat?,Où voulez-vous manger ?
Where do you want to eat?,Où veux-tu manger ?
Where does it leave from?,D'où cela part-il ?
Where does this piece go?,Où cette pièce va-t-elle ?
Where does this train go?,Où se dirige ce train ?
Where does this train go?,Où ce train va-t-il ?
Where exactly did you go?,"Où êtes-vous allé, exactement ?"
Where exactly did you go?,"Où vous êtes-vous rendu, exactement ?"
Where exactly did you go?,"Où êtes-vous allée, exactement ?"
Where exactly did you go?,"Où êtes-vous allés, exactement ?"
Where exactly did you go?,"Où êtes-vous allées, exactement ?"
Where exactly did you go?,"Où vous êtes-vous rendue, exactement ?"
Where exactly did you go?,"Où vous êtes-vous rendus, exactement ?"
Where exactly did you go?,"Où vous êtes-vous rendues, exactement ?"
Where exactly did you go?,"Où t'es-tu rendu, exactement ?"
Where exactly did you go?,"Où t'es-tu rendue, exactement ?"
Where exactly did you go?,"Où es-tu allé, exactement ?"
Where exactly did you go?,"Où es-tu allée, exactement ?"
Where is Tom working now?,Où travaille Tom maintenant?
Where is Tom's classroom?,Où est la classe de Tom ?
Where is my handkerchief?,Où est mon mouchoir ?
Where is the coffee shop?,Où est le magasin de café ?
Where is the coffee shop?,Où est le café ?
Where is the post office?,Où se trouve la poste ?
Where is the post office?,Où se trouve le bureau de poste ?
Where is the rubber duck?,Où est le canard en caoutchouc ?
Where were you all night?,Où étais-tu toute la nuit ?
Where were you all night?,Où étiez-vous toute la nuit ?
Where were you stationed?,Où étiez-vous affecté ?
Where were you yesterday?,Où étiez-vous hier ?
Where were you yesterday?,Où étais-tu hier ?
Where will your party be?,Où se passera ta fête?
Where's Tom this morning?,Où est Tom ce matin ?
Where's that coming from?,D'où cela vient-il ?
Where's the light switch?,Où se trouve l'interrupteur ?
Where's this coming from?,D'où ça vient ?
"Where's your family, Tom?","Où est ta famille, Tom ?"
"Where's your family, Tom?","Où est votre famille, Tom ?"
Where's your grandfather?,Où est ton grand-père?
Where's your grandmother?,Où est ta grand-mère?
Which browser do you use?,Quel navigateur utilises-tu ?
Which browser do you use?,Quel navigateur utilisez-vous ?
Which cup will he choose?,Quelle tasse choisira-t-il ?
Which eye is hurting you?,Quel œil te fait mal ?
Which eye is hurting you?,Quel œil vous fait mal ?
Which one of them was it?,Laquelle d'entre-elles était-ce ?
Which one of them was it?,Lequel d'entre-eux était-ce ?
Which one will he choose?,Lequel choisira-t-il ?
Which one will he choose?,Laquelle choisira-t-il ?
Which one would you take?,Lequel prendrais-tu ?
Which one would you take?,Lequel prendriez-vous ?
Which road should I take?,Quelle route dois-je prendre ?
Which sports do you like?,Quels sports aimez-vous ?
Which way did you choose?,Quel chemin as-tu choisi ?
Which woman is your aunt?,Laquelle des femmes est ta tante ?
Who all knows about this?,Qui sait tout cela ?
Who are you so afraid of?,De qui as-tu si peur ?
Who are you talking with?,Avec qui parles-tu ?
Who are you talking with?,Avec qui parlez-vous ?
