English words/sentences,French words/sentences
We have to attend that meeting whether we like it or not.,"Nous devons assister à cette rencontre, que nous le voulions ou non."
We hope that you will be able to join us at this seminar.,Nous espérons que vous pourrez vous joindre à nous à ce séminaire.
We hope to finish planting the field before the sun sets.,Nous espérons finir de planter le champ avant que le soleil ne se couche.
We listened carefully in order not to miss a single word.,"Nous avons consciencieusement écouté, pour ne pas manquer un seul mot."
We must stop using ozone-depleting chemicals immediately.,Nous devons immédiatement mettre fin à l'emploi de produits chimiques qui détruisent l'ozone.
We often hear it said that the Japanese are good workers.,On entend souvent dire que les Japonais sont des bons travailleurs.
We should be able to do a lot better than this next time.,Nous devrions être capables de faire beaucoup mieux que ça la prochaine fois.
We were just starting to do that when it started raining.,Nous avions à peine commencé à le faire quand il se mit à pleuvoir.
We were so tired that we turned in about 9:00 last night.,On était tellement crevés qu'on est parti vers 9 h 00 hier soir.
We were so tired that we turned in about 9:00 last night.,On était tellement fatigués qu'on est parti vers 9 h 00 hier soir.
We were taught that Newton discovered the law of gravity.,On nous a appris que Newton a découvert la loi de la gravité.
We wish him all the best of luck in his future endeavors.,Nous lui souhaitons la meilleure chance dans ses futures entreprises.
We're a bit busy at the moment. Can you hang on a minute?,Nous sommes un peu occupés en ce moment. Voulez-vous bien attendre une minute?
We're thinking of adding on another bedroom to the house.,Nous réfléchissons à ajouter une autre chambre à la maison.
What a shame to just endure life rather than enjoying it.,Quel dommage de ne faire que supporter la vie plutôt que d'en jouir !
"What changes the world is communication, not information.","Ce qui change le monde, c'est la communication, pas l'information."
What difference does it make if people are looking at us?,Quelle différence cela fait-il si les gens nous regardent ?
What difference does it make if people are looking at us?,Quelle différence cela fait-il si des gens nous regardent ?
What has become of the book I put here a few minutes ago?,Qu'est-il advenu du livre que j'ai mis là il y a quelques instants ?
What has become of the book I put here a few minutes ago?,Qu'est-il advenu du livre que j'ai posé ici il y a deux minutes ?
What language do you use when you talk with your parents?,Quelle langue est-ce que tu utilises quand tu parles avec tes parents ?
What language do you use when you talk with your parents?,Quelle langue parlez-vous quand vous discutez avec vos parents ?
"What with the heat and the humidity, I didn't sleep well.","A cause de la chaleur et de l'humidité, je n'ai pas bien dormi."
What's the difference between a hedgehog and a porcupine?,Quelle est la différence entre un hérisson et un porc-épic ?
What's the spookiest thing that has ever happened to you?,Quelle est la chose la plus effrayante qui ne vous soit jamais arrivée?
"When she returned to her room, the diamond ring was gone.","Lorsqu'elle retourna à sa chambre, le bague de diamant avait disparu."
"When they got to the station, the train had already left.","Quand ils parvinrent à la gare, le train était déjà parti."
"When you get to be my age, you'll understand what I mean.","Lorsque tu atteindras mon âge, tu comprendras ce que je veux dire."
"When you get to be my age, you'll understand what I mean.","Lorsque vous atteindrez mon âge, vous comprendrez ce que je veux dire."
"Whenever he comes to this place, he orders the same dish.","Chaque fois qu'il vient ici, il commande le même plat."
"Whether you like it or not, you have to do your homework.","Que cela te plaise ou non, tu dois faire tes devoirs."
Which air conditioner do you think is the most efficient?,"Quel appareil à air conditionné, pensez-vous, est le plus efficace ?"
Which air conditioner do you think is the most efficient?,"Quel appareil à air conditionné, penses-tu, est le plus efficace ?"
Which language do you use when you speak to your parents?,Tu utilises quelle langue quand tu parles à tes parents ?
"While traveling in Europe, I was pickpocketed on a train.","Pendant que je voyageais en Europe, on m'a fait les poches dans un train."
"While we're waiting, why don't you tell me what happened?","Pendant que nous attendons, pourquoi ne me dis-tu pas ce qui s'est passé ?"
Whoever leaves the office last should turn off the light.,Quiconque quitte le bureau en dernier devrait éteindre la lumière.
Will it be necessary for us to buy a book for this class?,Est-ce qu'il nous faudra acheter un livre pour ce cours ?
Would it be ethical to sacrifice one person to save many?,Serait-il moral de sacrifier une personne pour en sauver plusieurs ?
You can save your breath. There is no use talking to him.,Vous pouvez économiser votre salive. Ça ne sert à rien de parler avec lui.
You cannot purchase this medicine without a prescription.,Tu ne peux pas acheter ce médicament sans ordonnance.
You cannot purchase this medicine without a prescription.,Vous ne pouvez pas acheter ce médicament sans ordonnance.
You catch more flies with honey than you do with vinegar.,On attrape davantage de mouches avec du miel qu'avec du vinaigre.
You don't have to make a different dish for every person.,Il ne faut pas préparer un plat différent pour chaque personne.
You don't have to say anything if you don't feel like it.,Tu n’as pas à dire quoi que ce soit si tu ne préfères pas.
You don't have to say anything if you don't feel like it.,T’as pas à dire quoi que ce soit si tu ne préfères pas.
You don't need to worry about that kind of thing anymore.,Tu n'as plus à te soucier de ce genre de choses.
You had better turn off the light before you go to sleep.,Tu devrais éteindre la lumière avant d'aller dormir.
You had better turn off the light before you go to sleep.,Vous devriez éteindre la lumière avant d'aller dormir.
You have changed so much that I can hardly recognize you.,Tu as tellement changé que j'ai du mal à te reconnaître.
You have no right to interfere in other people's affairs.,Vous n'avez aucun droit d'intervenir dans les affaires des autres.
You just made me miss the perfect shot when you hollered.,Tu viens de me faire manquer le coup parfait quand tu as crié.
You knew how to count to ten when you were two years old.,"Tu savais compter jusqu'à dix, quand tu avais deux ans."
"You may stay here if you like, as long as you keep quiet.","Tu peux rester ici si tu veux, aussi longtemps que tu restes tranquille."
"You may stay here if you like, as long as you keep quiet.","Vous pouvez rester ici si vous voulez, aussi longtemps que vous restez tranquille."
"You may stay here if you like, as long as you keep quiet.","Vous pouvez rester ici si vous voulez, aussi longtemps que vous restez tranquilles."
You must be more careful to avoid making a gross mistake.,Tu dois être plus prudent pour éviter de commettre une grosse erreur.
You must be more careful to avoid making a gross mistake.,Tu dois être plus prudent pour éviter de commettre une erreur grossière.
You never get a second chance to make a first impression.,Tu n'as jamais une seconde occasion de faire une première impression.
You never get a second chance to make a first impression.,Une seconde chance de faire une première impression ne t'es jamais donnée.
You never get a second chance to make a first impression.,Il n'y a jamais de seconde chance pour la première impression.
You seem to be depressed this morning. What's the matter?,"Tu sembles déprimé, ce matin. Que ce passe-t-il ?"
You seem to be depressed this morning. What's the matter?,"Tu sembles déprimée, ce matin. Que ce passe-t-il ?"
You seem to be depressed this morning. What's the matter?,"Vous semblez déprimé, ce matin. Que ce passe-t-il ?"
You seem to be depressed this morning. What's the matter?,"Vous semblez déprimée, ce matin. Que ce passe-t-il ?"
You seem to be depressed this morning. What's the matter?,"Vous semblez déprimés, ce matin. Que ce passe-t-il ?"
You seem to be depressed this morning. What's the matter?,"Vous semblez déprimées, ce matin. Que ce passe-t-il ?"
You'll be in charge of the women working in this factory.,Vous serez responsable des femmes travaillant dans cette usine.
"You're a good student, but you still have a lot to learn.","Vous êtes un bon élève, mais vous avez encore beaucoup à apprendre."
You're going to have to do better to convince me of that.,Il vous faudra vous démener davantage pour m'en convaincre.
You're probably too young to understand what's happening.,Tu es probablement trop jeune pour comprendre ce qui se passe.
You're probably too young to understand what's happening.,Tu es probablement trop jeune pour comprendre ce qui arrive.
You're probably too young to understand what's happening.,Tu es probablement trop jeune pour comprendre ce qui se produit.
You're probably too young to understand what's happening.,Vous êtes probablement trop jeune pour comprendre ce qui se passe.
You're probably too young to understand what's happening.,Vous êtes probablement trop jeune pour comprendre ce qui arrive.
You're probably too young to understand what's happening.,Vous êtes probablement trop jeune pour comprendre ce qui se produit.
You've both been very impressive today. I'm proud of you.,Vous avez tous les deux été très impressionnants aujourd'hui. Je suis fière de vous.
You've done nothing but complain ever since you got here.,Tu n'as fait que te plaindre depuis ton arrivée.
"When did you buy it? ""Let's see. I bought it last week.""",« Quand l'as-tu acheté ? » « Voyons voir... La semaine dernière. »
"A big bomb fell, and a great many people lost their lives.","Une grosse bombe tomba, et un grand nombre de personnes perdirent la vie."
A bird can glide through the air without moving its wings.,Un oiseau peut planer dans les airs sans bouger ses ailes.
A bottle of shampoo costs as much as a tube of toothpaste.,Un flacon de shampooing coûte autant qu'un tube de dentifrice.
A dreary landscape spread out for miles in all directions.,Un paysage ennuyeux s'étendait sur des kilomètres dans toutes les directions.
A little walk will give you a good appetite for breakfast.,Une petite marche va vous ouvrir l'appétit avant le petit déjeuner.
A monument has been erected to the memory of the deceased.,Un monument a été érigé en mémoire des défunts.
A nuclear war will bring about the destruction of mankind.,Une guerre nucléaire provoquerait la destruction de l'humanité.
A nuclear war will bring about the destruction of mankind.,Une guerre nucléaire causera l'anéantissement de l'humanité.
"A passenger fainted, but the stewardess brought him round.",Un passager fit un malaise mais l'hôtesse de l'air le ranima.
A passing car hit a puddle and splashed water all over me.,Une voiture qui passait sur une flaque m'éclaboussa de l'eau des pieds à la tête.
A pub is a popular gathering place in which to drink beer.,Un pub est un endroit ou les gens se rassemblent pour boire de la bière.
A very large number of tourists visit Kyoto in the spring.,Une grande quantité de touristes visitent Kyoto au printemps.
"According to the Bible, God created the world in six days.","D'après la Bible, Dieu créa la Terre en six jours."
"After running up the hill, I was completely out of breath.","Après avoir couru en haut de la colline, j'étais complètement hors d'haleine."
Airplanes enable people to travel great distances rapidly.,Les avions permettent aux gens de rapidement parcourir de grandes distances.
All communication with that airplane was suddenly cut off.,Toutes les communications de cet avion ont subitement été coupées.
All the members were not present at the meeting yesterday.,Tous les membres n’étaient pas présents à la réunion d'hier.
All you have to do is to write your name and address here.,Vous avez seulement à écrire votre nom et adresse ici.
Am I the only one who didn't understand what was going on?,Suis-je le seul qui n'aie pas compris ce qui était en train de se produire ?
Am I the only one who didn't understand what was going on?,Suis-je la seule qui n'aie pas compris ce qui était en train de se passer ?
American generals believed they could win an easy victory.,Les généraux étasuniens croyaient qu'ils pouvaient remporter une victoire facile.
Among the items found in the purse was the photo of a man.,"Parmi les objets se trouvant dans le sac à main, il y avait la photo d'un homme."
An arrest warrant was issued for the company's accountant.,Un mandat d'arrêt fut délivré au nom du comptable de l'entreprise.
An arrest warrant was issued for the company's accountant.,Un mandat d'arrêt a été délivré au nom du comptable de l'entreprise.
"An hour has sixty minutes, and a minute has sixty seconds.","Dans une heure, il y a soixante minutes et dans une minute, il y a soixante secondes."
"Apart from a few mistakes, your composition was excellent.","Mis à part quelques erreurs, votre rédaction était excellente."
Are you still asking yourself what the meaning of life is?,Vous demandez-vous encore quel est le sens de la vie ?
Are you still asking yourself what the meaning of life is?,Te demandes-tu encore quel est le sens de la vie ?
"As far as I am concerned, I have no objection to the plan.","En ce qui me concerne, je n'ai aucune objection au projet."
"As soon as I can get the chance, I'll send you some money.","Dès que je peux avoir l'occasion, je t'enverrai de l'argent."
"As soon as I can get the chance, I'll send you some money.","Dès que je peux avoir l'occasion, je vous enverrai de l'argent."
"As soon as the results are made public, I'll let you know.","Dès que le résultat sera rendu public, je te le ferai savoir."
Benjamin Franklin was an American politician and inventor.,Benjamin Franklin était un inventeur et homme politique américain.
Blondes earn 7% more than women with any other hair color.,Les blondes gagnent sept pour cent de plus que les femmes ayant n'importe quelle autre couleur de cheveux.
"Caesar leaves Gaul, crosses the Rubicon, and enters Italy.","César quitte la Gaule, traverse le Rubicon et entre en Italie."
"Caesar leaves Gaul, crosses the Rubicon, and enters Italy.","César quitte la Gaule, traverse le Rubicon et pénètre en Italie."
"Children need love, especially when they don't deserve it.","Les enfants ont besoin d'amour, particulièrement lorsqu'ils ne le méritent pas."
Children walk around from door to door on Halloween night.,Les enfants vont de porte à porte la nuit d'Halloween.
Clerks with sticky fingers won't keep their jobs for long.,Les employés aux doigts collants ne vont pas garder leurs emplois très longtemps.
Clerks with sticky fingers won't keep their jobs for long.,Les employés qui fauchent ne vont pas garder leurs emplois très longtemps.
"Compared with the old model, this is far easier to handle.","Comparé à l'ancien modèle, ceci est bien plus facile à manipuler."
Compiling a dictionary demands an enormous amount of time.,Compiler un dictionnaire exige énormément de temps.
Computers are capable of doing extremely complicated work.,Les ordinateurs sont capables d'effectuer des tâches extrêmement compliquées.
Democracy is an idea that goes back to the ancient Greeks.,La démocratie est un concept qui remonte aux anciens grecs.
Did you have a lot of happy experiences in your childhood?,Avez-vous eu beaucoup d'expériences heureuses dans votre enfance ?
Do not be shy. Your pronunciation is more or less correct.,Ne sois pas timide. Ta prononciation est plus ou moins correcte.
Do not be shy. Your pronunciation is more or less correct.,Ne soyez pas intimidé. Votre prononciation est plus ou moins correcte.
Do you really need to ask the question to know the answer?,Est-ce que tu as vraiment besoin de poser la question pour connaître la réponse ?
Do you really need to ask the question to know the answer?,Avez-vous vraiment besoin de poser la question pour connaître la réponse ?
Do you really need to ask the question to know the answer?,As-tu vraiment besoin de poser la question pour connaître la réponse ?
Do you think that eating breakfast every day is important?,Penses-tu que prendre un petit-déjeuner chaque jour soit important ?
Do you think that eating breakfast every day is important?,Pensez-vous que prendre un petit-déjeuner chaque jour soit important ?
Do you think the rainy season will set in early this year?,Pensez-vous que la saison des pluies sera en avance cette année ?
Does he still have that book he borrowed from the library?,A-t-il encore le livre qu'il avait emprunté à la bibliothèque ?
Don't be afraid of making mistakes when you speak English.,N'ayez pas peur de faire des fautes quand vous parlez anglais.
Don't forget the fact that smoking is bad for your health.,N'oublie pas le fait que fumer est mauvais pour ta santé.
Don't forget to attach your photo to the application form.,N'omettez pas d'adjoindre votre photo au formulaire de candidature.
Don't forget to turn off the light before you go to sleep.,N'oublie pas d'éteindre la lumière avant d'aller dormir.
Don't forget to turn off the light before you go to sleep.,N'oubliez pas d'éteindre la lumière avant d'aller dormir.
Don't worry about what needs to be done and get some rest.,Ne t'inquiète pas pour ce qu'il y a à faire et va te reposer un peu.
Ebola spreads from person to person through bodily fluids.,Ebola se propage de personne à personne à travers les liquides corporels.
"Every day, my brother borrows a new book from the library.",Mon frère emprunte un nouveau livre à la bibliothèque chaque jour.
Every even number greater than 2 is the sum of two primes.,Tout nombre pair supérieur à deux est la somme de deux nombres premiers.
Everything hits the mark with him and he lets you know it.,Tout lui convient et il vous le fait savoir.
Farmers defaulting on loans had to auction off their land.,Les fermiers en cessation de paiements devaient vendre leurs terres aux enchères.
"First of all, I'm very worried about my daughter's health.","Avant tout, je suis très inquiet au sujet de la santé de ma fille."
"First of all, I'm very worried about my daughter's health.","Avant tout, je suis très inquiète au sujet de la santé de ma fille."
"For the time being, I must share this room with my friend.","Pour le moment, je dois partager cette pièce avec mon ami."
"Fortunately, the shark bite didn't hit any major arteries.","Heureusement, la morsure de requin n'a pas touché d'artère majeure."
France is running a welfare state it can no longer afford.,La France entretient un État providence dont elle n'a plus les moyens.
"From the hill, we could see all the buildings in the city.","À partir de la colline, nous pouvions voir tous les immeubles de la ville."
Gulliver's Travels was written by a famous English writer.,Les Voyages de Gulliver furent écrits par un célèbre écrivain anglais.
"Happiness isn't the destination, happiness is the journey.","Le bonheur n'est pas la destination, le bonheur, c'est le voyage."
Have you told everyone when and where the meeting will be?,As-tu dit à tout le monde quand et où la réunion se tiendra ?
Have you told everyone when and where the meeting will be?,Avez-vous dit à tout le monde quand et où la réunion se tiendra ?
He can play tennis better than any other boy in his class.,Il est meilleur au tennis que n'importe quel autre garçon de sa classe.
He claimed that the enormous property was at his disposal.,Il soutenait que cette immense propriété était à sa disposition.
He could always tell which direction the wind was blowing.,Il pouvait toujours dire dans quelle direction soufflait le vent.
He disappeared into a dark corner at the back of the shop.,Il disparut dans un coin sombre à l'arrière du magasin.
He failed in the attempt to sail across the Pacific Ocean.,Il a échoué dans la tentative de traverser l'océan pacifique.
He fell into a deep depression and decided to off himself.,Il tomba dans une profonde dépression et décida de se supprimer.
"He gives us a lot of trouble, but I like him all the same.","Il nous donne beaucoup de mal, mais je l'aime quand même."
He had his license taken away because of reckless driving.,Il a eu son permis retiré à cause d'une conduite imprudente.
"He has two daughters, both of whom are married to doctors.","Il a deux filles, toutes deux mariées à des docteurs."
"He is French by birth, but he is now a citizen of the USA.",Il est français de naissance mais est désormais citoyen des EUA.
"He is a man of few words, but he always keeps his promise.","C'est un homme qui parle peu, mais qui tient toujours ses promesses."
"He is a man of his word, so if he said he'd help, he will.","C'est un homme de parole, donc s'il a dit qu'il aiderait, il le fera."
He is numbered among the greatest scientists in the world.,Il compte parmi les plus grands scientifiques mondiaux.
He knows other and easier ways of getting what he desires.,"Il connaît d'autres voies, et plus faciles, pour obtenir ce qu'il veut."
He makes it a point to remember each one of our birthdays.,Il insiste pour se souvenir de chacun de nos anniversaires.
"He may still be young, but he really is a reliable person.","C'est vrai qu'il est jeune, mais c'est quelqu'un sur qui on peut vraiment compter."
He never forgot his ambition to become a great politician.,Il n'oublia jamais son ambition de devenir un grand politicien.
He owes his success both to working hard and to good luck.,Il doit son succès à la fois à un travail acharné et à la chance.
He picked up a butterfly between his thumb and forefinger.,Il a pris un papillon entre le pouce et l'index.
He picked up a hat and put it on to see how it would look.,"Il prit un chapeau en main et le mit, pour voir de quoi il avait l'air avec."
"He remembered that Room 418, a very small room, was empty.","Il se souvint que la chambre 418, une très petite chambre, était vide."
He speaks English as fluently as any student in his class.,Il parle anglais aussi couramment que n'importe quel étudiant de sa classe.
He stayed home from school because he wasn't feeling well.,Il est resté chez lui plutôt que d'aller à l'école parce qu'il ne se sentait pas bien.
He stayed home from school because he wasn't feeling well.,Il resta chez lui plutôt que d'aller à l'école parce qu'il ne se sentait pas bien.
He tried getting closer to her using every possible means.,Il tenta de s'approcher d'elle en utilisant tous les moyens possibles.
He was driving at over 120 kph when the accident happened.,Il conduisait à plus de 120 k/h lorsque l'accident survint.
He was so confused that his answer did not make any sense.,Il fut si troublé que sa réponse n'eut aucun sens.
He's racking his brains about how to deal with the matter.,Il se creuse la tête pour trouver comment régler cette affaire.
His unique perspective helped shed light on the situation.,Son point de vue unique a contribué à éclairer la situation.
How long do you think it would take you to paint my house?,Combien de temps penses-tu que cela te prendrait pour peindre ma maison?
How long does it take to go from here to the Hilton Hotel?,Combien de temps faut-il pour aller d'ici à l'Hôtel Hilton ?
How long has it been since you received a letter from him?,Combien de temps s'est-il écoulé depuis que tu as reçu une lettre de lui ?
How long has it been since you received a letter from him?,Combien de temps s'est-il écoulé depuis que vous avez reçu une lettre de lui ?
How many audiobooks do you have on your mobile MP3 player?,Combien de livres enregistrés as-tu sur ton baladeur numérique ?
How many times a week do you go shopping at a supermarket?,Combien de fois par semaine vas-tu faire les courses dans un supermarché ?
"However hard I try, I can't do it any better than she can.","Aussi dur que j'essaie, je ne peux pas le faire un tant soit peu mieux qu'elle."
"However hard you try, you can't finish it in a week or so.","Aussi dur que tu essaies, tu ne peux pas le finir en une semaine et quelque."
Hundreds of people were waiting outside the ticket office.,Des centaines de personnes attendaient devant le point de vente de tickets.
I am saving money in order to buy a new personal computer.,J'économise de l'argent afin de m'acheter un nouvel ordinateur personnel.
I bought a scarf for my grandfather for his 88th birthday.,J'ai acheté une écharpe à mon grand-père pour ses 88 ans.
I brought a jacket because it was quite cool this morning.,Je pris une veste parce qu'il faisait un peu frais ce matin.
I couldn't understand the announcement that was just made.,Je n'ai pas pu comprendre l'annonce qui vient d'être faite.
I do not think he will ever get over the loss of his wife.,Je ne pense pas qu'il se remettra jamais de la perte de sa femme.
I don't care where we eat dinner. It's entirely up to you.,Où nous mangeons m'est indifférent. Je m'en remets complètement à toi.
I don't care where we eat dinner. It's entirely up to you.,Où nous déjeunons m'est indifférent. Je m'en remets complètement à toi.
I don't care where we eat dinner. It's entirely up to you.,Où nous dînons m'est indifférent. Je m'en remets complètement à toi.
I don't remember the last time I enjoyed myself this much.,Je ne me souviens pas de la dernière fois où je me suis autant amusé.
I especially want to thank our record-breaking sales team.,Je veux particulièrement remercier notre équipe de vente qui a battu des records.
"I feel like I should say something, but I don't know what.",J'ai l'impression que je devrais dire quelque chose mais j'ignore quoi.
"I feel like I should say something, but I don't know what.",J'ai l'impression que je devrais dire quelque chose mais je ne sais pas quoi.
I fell down really hard and got a black bruise on my knee.,"Je suis méchamment tombé, et j'ai écopé d'un hématome noir au genou."
I figure that there is no point in trying to persuade him.,J'imagine qu'il ne sert à rien d'essayer de le convaincre.
I figured it wouldn't hurt to wait for a few more minutes.,Je me suis dit que ça ne ferait pas de mal d'attendre quelques minutes de plus.
I finally overcame my shyness and asked him out on a date.,Je surmontai finalement ma timidité et lui demandai de sortir avec moi.
I forgot to turn off the television before going to sleep.,J'ai oublié d'éteindre la télévision avant d'aller dormir.
I gathered together my things and put them in my suitcase.,J'ai rassemblé mes affaires et les ai placées dans ma valise.
