English words/sentences,French words/sentences
I felt guilty about it.,Je m'en suis sentie coupable.
I felt like I was dead.,J'avais l'impression d'être mort.
I felt the floor shake.,Je sentis le sol trembler.
I felt the house shake.,J'ai senti la maison bouger.
I figured it out alone.,Je me suis débrouillé seul.
I filled in the blanks.,J'ai complété les blancs.
I find this disgusting.,Je trouve ceci dégoûtant.
I find this disgusting.,Je trouve ça dégueulasse.
I finished my sandwich.,J'ai fini mon sandwich.
I finished work at six.,J'ai fini de travailler à six heures.
I forgot Tom's address.,J'ai oublié l'adresse de Tom.
I found a real bargain.,J'ai mis la main sur une vraiment bonne affaire.
I found my car missing.,J'ai vu que ma voiture n'était plus là.
I fully agree with you.,Je suis entièrement d'accord avec vous.
I fully agree with you.,Je suis complètement d'accord avec toi.
I gather you were hurt.,Je conclus que vous avez été blessé.
I gather you were hurt.,Je conclus que vous avez été blessée.
I gather you were hurt.,Je conclus que vous avez été blessés.
I gather you were hurt.,Je conclus que vous avez été blessées.
I gather you were hurt.,Je conclus que tu as été blessé.
I gather you were hurt.,Je conclus que tu as été blessée.
I gave Tom my car keys.,J'ai donné les clés de ma voiture à Tom.
I gave him a few books.,Je lui ai donné quelques livres.
I gave it my best shot.,J'ai fait de mon mieux.
I go as often as I can.,J'y vais aussi souvent que possible.
I go skiing very often.,Je vais très souvent skier.
I go to bed very early.,Je me couche très tôt.
I go to school on foot.,Je vais à l'école à pied.
I got a traffic ticket.,J'ai reçu une contravention.
I got an A on my essay.,J'ai obtenu un A à ma dissertation.
I got dealt a bad hand.,On m'a distribué une mauvaise main.
I got dealt a bad hand.,C'est à moi qu'on a distribué une mauvaise main.
I got hit by lightning.,J'ai été frappée par la foudre.
I got hit by lightning.,J'ai été frappé par la foudre.
I got it for Christmas.,Je l'ai eu pour Noël.
I got it for Christmas.,Je l'ai eue pour Noël.
I got lost in the snow.,Je me suis perdu dans la neige.
I got lost three times.,Je me suis perdu trois fois.
I got on the wrong bus.,J'ai pris le mauvais bus.
I got out of the water.,Je suis sorti de l'eau.
I got out of the water.,Je suis sortie de l'eau.
I got the engine going.,J'ai fait démarrer le moteur.
I got the job I wanted.,J'ai eu l'emploi que je voulais.
I got tired of waiting.,J'en ai eu assez d'attendre.
I got what I asked for.,J'ai obtenu ce que j'ai demandé.
I grew up in Australia.,J'ai grandi en Australie.
I grew up near a river.,J'ai grandi près d'une rivière.
I guess I was mistaken.,Je suppose que je me suis trompé.
I guess I was mistaken.,Je suppose que je me suis trompée.
I guess I was mistaken.,Je suppose que j'ai confondu.
I guess I was mistaken.,Je suppose que j'ai fait erreur.
I guess that she is 40.,Je pense qu'elle a 40 ans.
I guess we're finished.,Je suppose que nous en avons terminé.
I guess we're finished.,Je suppose que nous avons terminé.
I guess we're finished.,Je suppose que nous avons fini.
I had a busy afternoon.,J'ai eu une après-midi chargée.
I had a fantastic time.,J'ai passé du très bon temps.
"I had a good time, too.",J'ai également pris du bon temps.
"I had a good time, too.",Moi aussi j'ai passé du bon temps.
I had a late breakfast.,J'ai pris un petit-déjeuner tardif.
I had a lot on my mind.,J'avais beaucoup de choses en tête.
I had a terrible dream.,J’ai fait un rêve horrible.
I had a very good time.,J'ai passé du très bon temps.
I had a very nice time.,J'ai passé un très bon moment.
I had a wonderful time.,J'ai passé un moment merveilleux.
I had an asthma attack.,J'ai eu une crise d'asthme.
I had him fix my watch.,Je lui ai fait réparer ma montre.
I had him wash the car.,Je lui ai fait laver la voiture.
I had my camera stolen.,Je me suis fait voler mon caméscope.
I had my hat blown off.,Mon chapeau s'est envolé.
I had my shoes cleaned.,Je me suis fait nettoyer les chaussures.
I had my wallet stolen.,On m'a volé mon portefeuille.
I had the same thought.,Je me suis fait la même réflexion.
I had to defend myself.,Il m'a fallu me défendre.
I had to defend myself.,J'ai dû me défendre.
I had to do this today.,J'ai dû le faire aujourd'hui.
I had to do this today.,Je devais le faire aujourd'hui.
I had to do this today.,Il m'a fallu le faire aujourd'hui.
I had to do this today.,Il me fallait le faire aujourd'hui.
I had to do what I did.,J'ai dû faire ce que j'ai fait.
I had to do what I did.,Il m'a fallu faire ce que j'ai fait.
I had to get back home.,Il m'a fallu retourner chez moi.
I had to get back home.,J'ai dû retourner chez moi.
I had to get some help.,J'ai dû obtenir de l'aide.
I had to get some help.,Il m'a fallu obtenir de l'aide.
I had to give it a try.,J'ai dû en faire un essai.
I had to give it a try.,Il m'a fallu en faire un essai.
I had to make a choice.,Il me fallut faire un choix.
I had to make a choice.,Il m'a fallu faire un choix.
I had to make a choice.,Il m'a fallu effectuer un choix.
I had to make a choice.,Il m'a fallu opérer un choix.
I had to see you again.,Il me fallait vous revoir.
I had to see you again.,Il me fallait te revoir.
I had to see you again.,Il m'a fallu vous revoir.
I had to see you again.,Il m'a fallu te revoir.
I had to see you again.,Je devais vous revoir.
I had to see you again.,Je devais te revoir.
I had to tell somebody.,Il me fallait le dire à quelqu'un.
I hardly ever get sick.,Je ne tombe presque jamais malade.
I hate these new boots.,Je déteste ces nouvelles bottes.
I have a Canadian wife.,J'ai une femme canadienne.
I have a bad pain here.,J'ai une vache de douleur ici.
I have a bad toothache.,J'ai un violent mal de dents.
I have a business visa.,J'ai un visa de travail.
I have a dog and a cat.,J'ai un chien et un chat.
I have a full-time job.,J'ai un travail à temps plein.
I have a heart problem.,J'ai un problème cardiaque.
I have a large bedroom.,J'ai une grande chambre.
I have a lot of dreams.,J'ai beaucoup de rêves.
I have a loving family.,J'ai une famille aimante.
I have a part-time job.,J'ai un travail à temps partiel.
I have a poor appetite.,J'ai peu d'appétit.
I have a right to know.,J'ai le droit de savoir.
I have a terrible pain.,J'ai une affreuse douleur.
I have a test tomorrow.,Demain j'ai un examen.
I have a wife and kids.,J'ai une femme et des enfants.
I have already done it.,Je l'ai déjà fait.
I have an announcement.,J'ai quelque chose à annoncer.
I have another job now.,J'ai désormais un autre boulot.
I have another job now.,J'ai désormais un autre emploi.
I have been busy today.,J'ai eu beaucoup à faire aujourd'hui.
I have heard the story.,J'ai entendu l'histoire.
I have lots of friends.,J'ai de nombreux amis.
I have lots of friends.,Je dispose de nombreux amis.
I have many model cars.,J'ai de nombreuses voitures miniatures.
I have many model cars.,J'ai de nombreuses petites voitures.
I have many model cars.,J'ai de nombreux modèles réduits de voitures.
I have no energy today.,"Je n'ai pas d'énergie, aujourd'hui."
I have no energy today.,"Je n'ai, aujourd'hui, aucune énergie."
I have no other choice.,Je ne dispose pas d'autre choix.
I have nothing to fear.,Je n'ai rien à craindre.
I have nothing to lose.,Je n'ai rien à perdre.
I have often been here.,J'ai souvent été ici.
I have only just begun.,J'ai juste commencé.
I have only just begun.,Je viens juste de commencer.
I have only one sister.,Je n'ai qu'une sœur.
I have plenty of ideas.,J'ai plein d'idées.
I have plenty of money.,Je dispose de beaucoup d'argent.
I have seen her before.,Je l'ai déjà vue.
I have seen her before.,Je l'ai vue auparavant.
I have someplace to go.,Je dois aller quelque part.
I have tickets to sell.,J'ai des tickets à vendre.
I have to be impartial.,Je dois être impartial.
I have to change tires.,Je dois changer de pneus.
I have to comb my hair.,Il faut que je me coiffe.
I have to do it myself.,Il me faut le faire moi-même.
I have to do it myself.,Je dois le faire moi-même.
I have to find the key.,Je dois trouver la clé.
I have to get up early.,Je dois me réveiller tôt.
I have to leave school.,Il me faut quitter l'école.
I have to open my shop.,Je dois ouvrir mon magasin.
I have to open my shop.,Il faut que j'ouvre ma boutique.
I have to open my shop.,Il faut que j'ouvre mon magasin.
I have to open my shop.,Je dois ouvrir ma boutique.
I have to study French.,Je dois étudier le français.
I have to take an exam.,Je dois passer un examen.
I have to tell someone.,Il me faut le dire à quelqu'un.
I haven't given up yet.,Je n'ai pas encore abandonné.
I haven't got a chance.,Je n'ai aucune chance.
I haven't got a chance.,Je n'en ai aucune chance.
I haven't said yes yet.,Je n'ai pas encore dit oui.
I haven't yet given up.,Je n'ai pas encore abandonné.
I hear a phone ringing.,J'entends le téléphone qui sonne.
I hear a phone ringing.,J'entends une sonnerie de téléphone.
I hear a phone ringing.,J'entends le téléphone sonner.
I hear someone singing.,J'entends quelqu'un chanter.
I hear someone singing.,J'entends quelqu'un qui chante.
I heard a woman scream.,J'entendis une femme crier.
I heard a woman scream.,J'ai entendu crier une femme.
I heard my name called.,J'ai entendu que l'on m'appelait.
I heard someone scream.,J'ai entendu quelqu'un crier.
I heard that he'd died.,J'ai entendu qu'il était décédé.
I heard that he'd died.,J'ai entendu qu'il était mort.
I heard the door close.,J'ai entendu la porte se fermer.
I helped him yesterday.,Je l'ai aidé hier.
I hit him in the belly.,Je l'ai frappé au ventre.
I hope Tom is mistaken.,J'espère que Tom a tort.
I hope everyone agrees.,J'espère que tout le monde est d'accord.
I hope it was worth it.,J'espère que ça en valait la peine.
I hope it was worth it.,J'espère que ça en valait la chandelle.
I hope that it'll work.,J'espère que cela marchera.
I hope that it'll work.,J'espère que ça marchera.
I hope that they're OK.,J'espère qu'ils vont bien.
I hope that's not true.,J'espère que ce n'est pas vrai.
I hope to see it again.,J'espère le revoir.
I hope to see you soon.,J'espère te voir bientôt.
I hope we achieve that.,J'espère que nous finirons cela.
I hope we can fix that.,J'espère qu'on peut arranger ça.
I hope we can fix that.,J'espère que nous pouvons arranger ça.
I hope we can fix that.,J'espère qu'on peut régler ça.
I hope we can fix that.,J'espère que nous pouvons y remédier.
I inherited his estate.,J'ai hérité de sa propriété.
I inherited his estate.,J'ai hérité de son domaine.
I just came from there.,Je viens d'en arriver.
I just can't forget it.,Je ne peux simplement pas l'oublier.
I just couldn't say no.,Je ne pouvais simplement pas dire non.
I just didn't know how.,Je n'ai simplement pas su comment.
I just didn't know how.,Je ne savais simplement pas comment.
I just got a new phone.,Je viens d'avoir un nouveau téléphone.
I just got a promotion.,Je viens d'avoir une promotion.
I just got out of jail.,Je viens de sortir de prison.
I just had a bad dream.,Je viens de faire un mauvais rêve.
I just heard something.,Je viens d'entendre quelque chose.
I just needed a minute.,J'avais seulement besoin d'une minute.
I just needed some air.,J'avais seulement besoin d'air.
I just want a vacation.,Je veux simplement des vacances.
I just want a vacation.,"Je veux des vacances, un point c'est tout."
I just want to be sure.,Je veux tout simplement en être certain.
I just want to be sure.,"Je veux en être certain, un point c'est tout."
I just want to go home.,Je veux juste rentrer chez moi.
I just wanted to do it.,Je voulais juste le faire.
I knew before you knew.,J'ai su avant toi.
I knew before you knew.,J'ai su avant vous.
I knew he would accept.,Je savais qu'il accepterait.
I knew it would happen.,Je savais que ça arriverait.
I knew that it was you.,Je savais que c'était toi.
I knew what Tom wanted.,Je savais ce que Tom voulait.
I knew you could do it.,Je savais que tu pouvais le faire.
I knew you'd be caught.,Je savais que tu te ferais attrapé.
I know I can do better.,Je sais que je peux faire mieux.
I know I can go faster.,Je sais que je peux aller plus vite.
I know I can trust Tom.,Je sais que je peux faire confiance à Tom.
I know I can trust you.,Je sais que je peux te faire confiance.
I know I'm getting old.,Je sais que je me fais vieux.
I know I'm getting old.,Je sais que je deviens vieux.
I know I'm good enough.,Je sais que je suis assez bon.
I know I'm not perfect.,Je sais que je ne suis pas parfait.
I know I've helped you.,Je sais que je t'ai aidé.
I know Tom is a doctor.,Je sais que Tom est médecin.
I know Tom is a farmer.,Je sais que Tom est fermier.
I know Tom is a genius.,Je sais que Tom est un génie.
I know Tom is a grouch.,Je sais que Tom est un rouspéteur.
I know Tom is a racist.,Je sais que Tom est raciste.
I know Tom is careless.,Je sais que Tom est négligent.
I know Tom is careless.,Je sais que Tom est imprudent.
I know Tom is finished.,Je sais que Tom a terminé.
I know Tom is finished.,Je sais que Tom a fini.
I know Tom is finished.,Je sais que c'en est fini pour Tom.
I know Tom is finished.,Je sais que Tom est fini.
I know Tom is finished.,Je sais que Tom est cuit.
I know Tom is flexible.,Je sais que Tom est flexible.
I know Tom is generous.,Je sais que Tom est généreux.
I know Tom is gullible.,Je sais que Tom est crédule.
I know Tom is sensible.,Je sais que Tom est raisonnable.
I know Tom is sensible.,Je sais que Tom est sensé.
I know Tom is sensible.,Je sais que Tom est judicieux.
I know Tom is troubled.,Je sais que Tom est perturbé.
I know Tom is troubled.,Je sais que Tom est en difficulté.
I know Tom is troubled.,Je sais que Tom est dérangé.
I know Tom is troubled.,Je sais que Tom est en détresse.
I know Tom understands.,Je sais que Tom comprend.
I know Tom was stunned.,Je sais que Tom était sous le choc.
I know Tom was stunned.,Je sais que Tom était abasourdi.
I know a little French.,Je connais un peu de français.
I know all the details.,Je connais tous les détails.
I know each one of you.,Je connais chacun d'entre vous.
I know how old you are.,Je connais ton âge.
I know how they did it.,Je sais comment elles l'ont fait.
I know how they did it.,Je sais comment ils l'ont fait.
I know how to use this.,Je sais comment utiliser ça.
I know how women think.,Je sais comme les femmes pensent.
I know it's a surprise.,Je sais que c'est une surprise.
I know it's inevitable.,Je sais que c'est inévitable.
I know it's not a joke.,Je sais que ce n'est pas une blague.
I know it's not kosher.,Je sais que ce n'est pas casher.
I know neither of them.,Je ne connais aucune d'elles.
I know neither of them.,Je n'en connais aucun.
I know next to nothing.,Je ne sais presque rien.
I know she is sleeping.,Je sais qu'elle est en train de dormir.
I know that's not true.,Je sais que ce n'est pas vrai.
I know this isn't hard.,Je sais que ce n'est pas difficile.
I know what not to eat.,Je sais quoi ne pas manger.
I know where Tom lives.,Je sais où vit Tom.
I know where Tom lives.,Je sais où Tom vit.
I know where she lives.,Je sais où elle vit.
I know who my enemy is.,Je sais qui est mon ennemi.
I know who that is now.,"Je sais de qui il s'agit, maintenant."
I know who that is now.,"Je sais qui c'est, maintenant."
I know why you're here.,Je sais pourquoi vous êtes ici.
I know why you're here.,Je sais pourquoi tu es ici.
I know you can help us.,Je sais que tu peux nous aider.
I know you can help us.,Je sais que vous pouvez nous aider.
I know you can make it.,Je sais que tu peux y arriver.
I know you feel lonely.,Je sais que tu te sens seul.
I know you feel lonely.,Je sais que tu te sens seule.
I know you feel lonely.,Je sais que vous vous sentez seule.
I know you feel lonely.,Je sais que vous vous sentez seuls.
I know you feel lonely.,Je sais que vous vous sentez seules.
I know you feel lonely.,Je sais que vous vous sentez seul.
I know you like coffee.,Je sais que tu aimes le café.
I know you like coffee.,Je sais que vous aimez le café.
I know you're Canadian.,Je sais que tu es Canadien.
I know you're innocent.,Je sais que tu es innocent.
I learned it in school.,Je l'ai appris à l'école.
I leave in the morning.,Je partirai le matin.
I leave this afternoon.,Je pars cet après-midi.
I leave this afternoon.,Je pars cette après-midi.
I left it on the table.,Je l'ai laissé sur la table.
I left it on the table.,Je l'ai laissée sur la table.
I left my card at home.,J'ai oublié ma carte de crédit à la maison.
I left the window open.,J'ai laissé la fenêtre ouverte.
I let Tom in the house.,J'ai laissé Tom dans la maison.
I like being a teacher.,J'apprécie d'être enseignant.
I like being on my own.,J'apprécie d'être seul.
I like being on my own.,J'apprécie d'être seule.
I like classical music.,J'aime la musique classique.
I like dark red better.,Je préfère le rouge foncé.
I like living with Tom.,J'aime vivre avec Tom.
I like music very much.,J'aime beaucoup la musique.
I like my steak medium.,"Un steak à point, s’il vous plaît."
I like neither of them.,Je n'aime aucun d'entre eux.
I like neither of them.,Je n'aime aucune d'elles.
I like neither of them.,Je n'aime aucune d'entre elles.
I like pink grapefruit.,J'aime le pamplemousse rose.
I like solving puzzles.,J'aime résoudre des énigmes.
I like speaking French.,J’aime parler en français.
I like spring the best.,C'est le printemps que je préfère.
I like studying French.,J'aime étudier le français.
I like summer the best.,"Ce que je préfère, c'est l'été."
I like that one better.,Je préfère celui-là.
I like that one better.,Je préfère celle-là.
I like the black shoes.,J'aime les chaussures noires.
I like the color green.,J'aime la couleur verte.
I like to be surprised.,J'aime être surpris.
I like to be surprised.,J'aime être surprise.
I like to grow flowers.,J'aime faire pousser des fleurs.
I like to study French.,J'aime étudier le français.
I like to travel alone.,J'aime voyager seul.
I like to travel alone.,J’aime voyager seul.
I like to travel alone.,J’aime voyager seule.
I like walking to work.,J'aime aller au travail à pied.
I like watching people.,J'aime regarder les gens.
I like you as a friend.,Je vous apprécie en tant qu'ami.
I like you as a friend.,Je vous apprécie en tant qu'amie.
I like you as a friend.,Je t'apprécie en tant qu'ami.
I like you as a friend.,Je t'apprécie en tant qu'amie.
I live across the hall.,Je vis de l'autre côté du couloir.
I live in a rural area.,Je vis en zone rurale.
I live in a rural area.,Je vis dans une zone rurale.
I live in an apartment.,J'habite dans un appartement.
I live in an apartment.,J'habite en appartement.
I live there by myself.,J'y vis seul.
I live there by myself.,J'y vis seule.
I live with my parents.,Je vis avec mes parents.
I live with my parents.,J'habite avec mes parents.
I looked in the window.,J'ai regardé par la fenêtre.
I looked in the window.,Je regardai à travers la fenêtre.
I looked in the window.,J'ai regardé à travers la fenêtre.
I looked in the window.,J'ai regardé dans la vitrine.
I looked the other way.,J'ai regardé dans l'autre direction.
I lost a bunch of keys.,J'ai égaré un trousseau de clés.
I lost my favorite pen.,J'ai perdu mon stylo préféré.
I lost my handkerchief.,J'ai perdu mon mouchoir.
I lost my trust in him.,J'ai perdu ma confiance en lui.
I lost my wedding ring.,J'ai perdu ma bague de fiançailles.
I lost three kilograms.,J'ai perdu trois kilos.
I lost three kilograms.,Je perdis trois kilos.
I love American movies.,J'aime le cinéma étasunien.
I love American movies.,J'adore les films étasuniens.
I love Christmas music.,J'aime la musique de Noël.
I love Christmas songs.,J'aime les chants de Noël.
I love Christmas songs.,J'adore les chansons de Noël.
I love Christmas songs.,J'adore les chants de Noël.
I love being a teacher.,J'adore être enseignant.
I love being a teacher.,J'adore être enseignante.
I love making desserts.,J'adore faire des desserts.
I love men with beards.,J'adore les hommes qui portent la barbe.
I love that commercial.,J'adore cette publicité.
I love to eat scallops.,J'adore manger des coquilles Saint-Jacques.
I love to tell stories.,J'adore raconter des histoires.
I love traveling alone.,J’aime voyager seul.
I love visiting Boston.,J'aime visiter Boston.
I made Tom laugh today.,J'ai fait rire Tom aujourd'hui.
I made a judgment call.,J'ai prononcé une décision.
I made my dog lie down.,J'ai fait s'allonger mon chien.
I made my dog lie down.,Je fis se coucher mon chien.
I made no such promise.,Je n'ai pas fait une telle promesse.
I made the woman angry.,J'ai mis la femme en colère.
I majored in chemistry.,J'ai fait des études de chimie.
I make lunch every day.,Je prépare le déjeuner tous les jours.
I may win if I'm lucky.,Je peux gagner si j'ai de la chance.
I meet him at the club.,Je le rencontre au club.
I meet him at the club.,Je le rencontre au cercle.
I met an American girl.,J'ai rencontré une Américaine.
I met him in the crowd.,Je l'ai rencontré dans la foule.
I moved here yesterday.,J'ai emménagé ici hier.
I must get my hair cut.,Je dois me faire couper les cheveux.
I must leave on Monday.,Je dois partir lundi.
I must open the window.,Il me faut ouvrir la fenêtre.
I need a few more days.,Il me faut quelques jours de plus.
I need a few more days.,J'ai encore besoin de quelques jours.
I need a first aid kit.,Il me faut une trousse de premier secours.
I need a little advice.,J'ai besoin d'un petit conseil.
I need a new USB cable.,J'ai besoin d'un nouveau câble USB.
I need a pen and paper.,Il me faut un stylo et du papier.
I need a pen and paper.,J'ai besoin d'un papier et d'un stylo.
I need a place to stay.,J'ai besoin d'un endroit où séjourner.
I need a second chance.,Il me faut une seconde chance.
I need colored pencils.,J'ai besoin de crayons de couleurs.
I need some alone time.,J'ai besoin d'être seul.
I need some blue paint.,J'ai besoin de peinture bleue.
I need some volunteers.,J'ai besoin de volontaires.
I need those documents.,J'ai besoin de ces documents.
I need time to breathe.,Il me faut du temps pour souffler.
I need to end this now.,Il me faut en finir maintenant.
I need to find Tom now.,J'ai besoin de trouver Tom maintenant.
I need to get some air.,Je dois prendre l'air.
I need to go into town.,J'ai besoin d'aller en ville.
I need to go into town.,Il me faut me rendre en ville.
I need to pay the rent.,Je dois payer le loyer.
I need to speak to you.,Je dois vous parler.
I need you to fix this.,J'ai besoin que tu répares ceci.
I need you to fix this.,J'ai besoin que vous corrigiez ceci.
I need you to see this.,J'ai besoin que tu le voies.
I need you to see this.,J'ai besoin que vous le voyez.
I never agree with him.,Je ne suis jamais d'accord avec lui.
I never knew my father.,Je n'ai jamais connu mon père.
I never knew my father.,Je ne connus jamais mon père.
I never read that book.,Je n'ai jamais lu ce livre.
I never think about it.,Je n’y pense jamais.
I never was overweight.,Je n'ai jamais été en surpoids.
I no longer believe it.,Je ne le crois plus.
I no longer believe it.,Je n’y crois plus.
I only eat kosher food.,Je ne mange que de la nourriture câchère.
I only have one sister.,J'ai seulement une sœur.
I only have one sister.,Je n'ai qu'une sœur.
I only have one so far.,"Je n'en ai qu'une, jusqu'à présent."
I only have one so far.,"Je n'en ai qu'un, jusqu'à présent."
I only have one so far.,"Je n'en ai qu'une, pour l'instant."
I only have one so far.,"Je n'en ai qu'un, pour l'instant."
I only need to buy one.,J'ai seulement besoin d'en acheter un.
I only slept two hours.,Je n'ai dormi que deux heures.
I ordered Chinese food.,J'ai commandé des plats chinois.
I owe my parents a lot.,Je dois beaucoup à mes parents.
I play a little guitar.,Je joue un peu de guitare.
I prefer coffee to tea.,Je préfère le café au thé.
I prefer tea to coffee.,Je préfère le thé au café.
I prefer the black one.,Je préfère le noir.
I prefer to work alone.,Je préfère travailler seul.
I prefer to work alone.,Je préfère travailler seule.
I promise I won't bite.,Je promets que je ne mordrai pas.
I promise I won't tell.,Je promets que je ne le dirai pas.
I promise to work hard.,Je promets de travailler assidument.
I promised not to tell.,J'ai promis de ne rien dire.
I promised not to tell.,Je promis de ne rien dire.
I put it in the drawer.,Je l'ai mis dans le tiroir.
I put it in the drawer.,Je l'ai mise dans le tiroir.
I quit a long time ago.,J'ai arrêté il y a longtemps.
I quite agree with you.,Je suis entièrement d'accord avec vous.
I quite agree with you.,Je suis assez d'accord avec vous.
I quite agree with you.,Je suis tout à fait d'accord avec toi.
I ran across the field.,J'ai couru à travers le champ.
I ran all the way home.,J'ai couru tout le long du chemin jusqu'à chez moi.
I ran out of the house.,Je courus hors de la maison.
I read a lot of novels.,Je lis de nombreux romans.
I read a lot of novels.,Je lus de nombreux romans.
I read a lot of novels.,J'ai lu de nombreux romans.
I read it in some book.,Je l'ai lu dans un livre.
I read it to my family.,Je l'ai lu à ma famille.
I read it to my family.,Je l'ai lue à ma famille.
I read the entire book.,J'ai lu le livre jusqu'à la fin.
I really am interested.,Je suis vraiment intéressé.
I really am interested.,Je suis vraiment intéressée.
I really appreciate it.,J'apprécie vraiment cela.
I really can't be late.,Je ne peux vraiment pas être en retard.
I really can't do that.,Je ne peux vraiment pas faire ça.
I really do have to go.,Il me faut vraiment y aller.
I really do have to go.,Il me faut vraiment m'en aller.
I really don't get you.,Je ne vous saisis vraiment pas.
I really don't get you.,Je ne te saisis vraiment pas.
I really like that car.,J'aime beaucoup cette voiture.
I really like that guy.,J'aime vraiment ce garçon.
I really like that guy.,J'apprécie vraiment ce garçon.
I really like this car.,J'aime beaucoup cette voiture.
