English words/sentences,French words/sentences
I've never hit anyone in my life.,Je n'ai jamais frappé qui que ce soit de ma vie.
I've never needed to carry a gun.,Je n'ai jamais eu besoin de porter une arme à feu.
I've never seen a whale that big.,Je n'ai jamais vu une aussi grosse baleine.
I've never seen a whale that big.,Je n'ai jamais vu une baleine aussi grosse.
I've never seen a whale that big.,Jamais n'ai-je vu baleine aussi grande.
I've never seen a whale that big.,Jamais n'ai-je vu baleine aussi grosse.
I've never seen anything like it.,Je n'ai encore jamais rien vu de tel.
I've never seen anything like it.,J'ai jamais rien vu d'pareil.
I've never seen anything like it.,Je n'ai jamais rien vu de pareil.
I've packed my suitcases already.,J'ai déjà bouclé mes valises.
I've told you not to call me Tom.,Je t'ai dit de ne pas m'appeler Tom.
"If I were free, I could help you.","Si j'avais été libre, j'aurais pu t'aider."
"If I were the boss, I'd fire you.","Si j'étais le patron, je te virerais."
"If I were the boss, I'd fire you.","Si j'étais la patronne, je vous virerais."
"If I were you, I would trust her.","Si j'étais vous, je lui ferais confiance."
"If I were you, I would trust her.","Si j'étais toi, je lui ferais confiance."
"If he comes, give him my regards.","S'il vient, saluez-le de ma part."
"If he comes, give him this paper.","S'il vient, remets-lui ce papier !"
"If he comes, give him this paper.","S'il vient, remettez-lui ce papier !"
"If it is worth doing, do it well.","Si ça vaut le coup, fais-le bien."
"If it rains tomorrow, I won't go.","S'il pleut demain, je n'y vais pas."
If only I had known this earlier.,Si seulement j'avais su ça plus tôt.
If only I'd been a little taller!,Si seulement j'avais été un peu plus grand !
If only I'd been a little taller!,Si seulement j'avais été un peu plus grande !
"If possible, I'd like to see him.","Si c'est possible, j'aimerais le voir."
"If you ask him, he will help you.","Si tu lui demandes, il t'aidera."
"If you came, that would be great.","Si tu venais, ce serait génial."
"If you don't go, I won't, either.","Si tu n'y vas pas, je n'irai pas moi non plus."
"If you don't go, I won't, either.","Si vous n'y allez pas, moi non plus."
"If you don't want to read, don't.","Si vous ne voulez pas lire, alors ne lisez pas."
"If you want to dance, then dance.","Si tu veux danser, alors danse."
"If you want to dance, then dance.","Si vous voulez danser, dansez."
"In Australia, they speak English.",En Australie on parle anglais.
"In a sense, life is only a dream.","En un sens, la vie n'est qu'un rêve."
In autumn the leaves turn yellow.,"En automne, les feuilles virent au jaune."
In autumn the leaves turn yellow.,"En automne, les feuilles deviennent jaunes."
In autumn the leaves turn yellow.,"En automne, le feuillage devient jaune."
"In case of fire, push the button.","En cas d'incendie, appuyez sur le bouton."
"In hindsight, this was a mistake.","Avec le recul, c'était une erreur."
"In spite of the rain, I went out.",Je suis sorti malgré la pluie.
Invite him over to watch a movie.,Invite-le à venir voir un film.
Invite him over to watch a movie.,Invitez-le à venir voir un film.
Is Tom supposed to be doing that?,Est-ce que Tom est censé faire ça ?
Is Tom supposed to be doing that?,Est-ce que Tom est censé faire cela ?
Is Tom supposed to be doing that?,Est-ce que Tom est censé le faire ?
Is Tom well enough to work today?,Est-ce que Tom est assez en forme pour travailler aujourd'hui ?
Is eating cockroaches a bad idea?,Manger des cafards est-il une mauvaise idée ?
Is everything all right in there?,"Tout va-t-il bien, là-dedans ?"
Is everything all right up there?,Est-ce que tout va bien là-haut ?
Is it always a sin to tell a lie?,Dire un mensonge est-il toujours un péché ?
Is it cheaper to call after 9:00?,Est-ce que c'est moins cher d'appeler après 9h ?
Is it cheaper to call after nine?,"Est-ce moins cher, d'appeler après neuf heures ?"
Is it possible that you're wrong?,Est-ce possible que tu aies tort ?
Is it possible that you're wrong?,Est-ce possible que vous vous trompiez ?
Is it safe to skate on this lake?,Est-ce sans risque de patiner sur ce lac ?
Is it safe to swim in this river?,Est-il raisonnable de nager dans cette rivière ?
Is it too late to change my mind?,Est-ce qu'il est trop tard pour changer d'avis ?
Is it true that Tom won the race?,Est-il vrai que Tom a gagné la course ?
Is that all you're worried about?,Est-ce tout ce qui t'inquiète ?
Is that all you're worried about?,Est-ce tout ce dont vous vous inquiétez ?
Is that seriously what you think?,Est-ce là sérieusement ce que vous pensez ?
Is that seriously what you think?,Est-ce là sérieusement ce que tu penses ?
Is that the train I have to take?,C'est celui-ci le train que je dois prendre ?
Is that your car in the driveway?,"Est-ce ta voiture, dans l'allée ?"
Is that your car in the driveway?,"Est-ce votre voiture, dans l'allée ?"
Is the meeting today or tomorrow?,La réunion se tient-elle aujourd'hui ou demain ?
Is the post office far from here?,Est-ce que la poste est loin d'ici ?
Is there a bank near the station?,Y a-t-il une banque proche de la gare ?
Is there a better way to do this?,Y a-t-il une meilleure façon de le faire ?
Is there a discount for children?,Y a-t-il une réduction pour les enfants ?
Is there a discount for students?,Y a-t-il une réduction pour les étudiants ?
Is there a flight in the morning?,Y a-t-il un vol le matin ?
Is there a gas station near here?,Y a-t-il une station-service dans les environs ?
Is there any danger of radiation?,Y a-t-il un danger de radiation ?
Is there anything you don't know?,Y a-t-il quelque chose que vous ignoriez ?
Is there anything you don't know?,Y a-t-il quelque chose que tu ne saches pas ?
Is there anywhere you want to go?,Y a-t-il un endroit quelconque où tu veuilles te rendre ?
Is there room for me in your car?,Est-ce qu'il y a de la place pour moi dans ta voiture ?
Is there room for me in your car?,Y a-t-il de la place pour moi dans votre voiture ?
Is there room in your car for me?,Y a-t-il de la place pour moi dans ta voiture ?
Is there something troubling you?,Quelque chose te trouble-t-il ?
Is there something wrong with me?,Y a-t-il un problème ?
Is there something wrong with me?,Je te pose un problème ?
Is there something wrong with me?,Je vous pose un problème ?
Is this your first investigation?,Est-ce votre première enquête ?
Is this your first time in Japan?,Est-ce la première fois que vous venez au Japon ?
Is this your idea of a good time?,Est-ce là votre conception d'un bon moment ?
Is this your idea of a good time?,Est-ce là ta conception d'un bon moment ?
It all depends how you handle it.,Cela dépend de comment vous le gérez.
It all depends how you handle it.,Cela dépend de ta manière de le gérer.
It appears that he is a musician.,Il semble qu'il soit musicien.
It doesn't bother me if you stay.,Ça ne me dérange pas que vous restiez.
It doesn't matter what I believe.,Ce que je crois n'a pas d'importance.
It gets dark earlier and earlier.,Il fait nuit de plus en plus tôt.
It happened right in front of us.,Ça s'est passé juste devant nous.
It has been snowing for two days.,Il neige depuis deux jours.
It is 5 miles from here to Tokyo.,Tokyo est à 5 miles d'ici.
It is Paris that I want to visit.,C'est Paris que je veux visiter.
It is about time we were leaving.,Il est grand temps que nous partions.
It is becoming warmer day by day.,Il fait de plus en plus chaud jour après jour.
It is dangerous to drive so fast.,C'est dangereux de conduire si vite.
It is expensive to live in Japan.,Vivre au Japon est très onéreux.
It is impossible for me to do so.,Il m'est impossible de le faire.
It is likely to be fine tomorrow.,Il est probable que le temps sera beau demain.
It is likely to be fine tomorrow.,Il est probable que ça conviendra demain.
It is no use asking me for money.,Ça ne sert à rien de me demander de l'argent.
It is obvious that that is a lie.,C'est clairement un mensonge.
It is probable that he will fail.,Il est probable qu'il échouera.
It is safe to skate on this lake.,On peut patiner de ce coté du lac en toute sécurité.
It is said that he was very rich.,On dit qu'il était très riche.
It is said that he was very rich.,On raconte qu'il était pété de tune.
It is two o'clock in the morning.,Il est deux heures du matin.
It is two o'clock in the morning.,Il est 2h du matin.
It isn't worth worrying about it.,Ça ne vaut pas la peine de s'en soucier.
It just was not my day yesterday.,Hier n'était juste pas mon jour.
It looks like it's going to rain.,Il semble qu'il se met à pleuvoir.
It looks like it's working again.,Ça semble fonctionner à nouveau.
It looks like you've been crying.,On dirait que tu as pleuré.
It looks like you've been crying.,On dirait que vous avez pleuré.
It may possibly be fine tomorrow.,Ça peut peut-être convenir demain.
It may possibly be fine tomorrow.,Le temps peut être beau demain.
It may well be that you're right.,Il se peut bien que tu aies raison.
It may well be that you're right.,Il se peut bien que vous ayez raison.
It rained hard yesterday morning.,Il a plu des cordes hier matin.
It seems obvious that he is sick.,Il semble évident qu'il est malade.
It seems that we've lost our way.,Il semble que nous nous sommes perdus.
It seems that we've lost our way.,Il semble que nous avons perdu notre chemin.
It seems to me that he is honest.,Il me semble qu'il est honnête.
It seems to me that you're wrong.,Il me semble que vous avez tort.
It seems we are in the same boat.,Il semble que nous soyons sur le même bateau.
It seems we are in the same boat.,Il semble que nous soyons dans le même bateau.
It sounds like someone is crying.,On dirait que quelqu'un est en train de pleurer.
It was an unexpected opportunity.,Ce fut une opportunité inattendue.
It was frustrating and confusing.,Ce fut frustrant et déroutant.
It was getting louder and louder.,Ça devenait de plus en plus fort.
It was less than fifteen dollars.,Ça coûtait moins de quinze dollars.
It was shorter than she expected.,Ce fut plus court que ce à quoi elle s'attendait.
It was shorter than she expected.,Ça a été plus court que ce à quoi elle s'attendait.
It was that dog that bit my hand.,C'est ce chien là-bas qui m'a mordu la main.
It was the best night of my life.,Ça a été la plus belle nuit de ma vie.
It was the best night of my life.,Ça a été la plus belle soirée de ma vie.
It was the calm before the storm.,C’était le calme avant la tempête.
It was very dark inside the mine.,Il faisait très sombre à l'intérieur de la mine.
It won't be difficult to do that.,Ce ne sera pas difficile de faire ça.
It won't do any good to complain.,Ça ne sert à rien de se plaindre.
It would be crazy not to do that.,Ce serait fou de ne pas faire cela.
"It would be interesting, I think.","Ce serait intéressant, je pense."
It would be nice to have a party.,Ce serait chouette d'organiser une fête.
It would break if you dropped it.,"Il serait rompu, si vous l'aviez laissé échapper."
It would only be a waste of time.,Ce serait juste une perte de temps.
It wouldn't have mattered anyway.,"De toute façon, ça n'aurait rien changé."
It'll cost around thirty dollars.,Ça coûtera environ trente dollars.
It'll cost at least five dollars.,Cela coûtera au moins cinq dollars.
It's a great night to go dancing.,C'est une belle nuit pour aller danser.
It's a great pleasure to be here.,C'est un grand plaisir d'être ici.
It's a great way to make friends.,C'est une super manière de se faire des amis.
It's a lot easier than I thought.,C'est beaucoup plus facile que je pensais.
It's a lot of fun to be with you.,C'est très amusant d'être avec vous.
It's a pleasure to see you again.,C'est un plaisir de vous revoir.
It's a pleasure to see you again.,C'est une joie de te revoir.
It's a question of life or death.,C'est une question de vie ou de mort.
It's a real pleasure to meet you.,C'est un véritable plaisir que de vous rencontrer.
It's a very demanding profession.,C'est une profession très exigeante.
It's about time I was going home.,Il est temps que je rentre chez moi.
It's about time I was going home.,Il est l'heure de rentrer chez moi.
It's actually not that difficult.,Ce n'est vraiment pas si difficile.
It's already time to go to sleep.,C'est déjà l'heure de dormir.
It's an idea whose time has come.,C'est une idée dont le moment est venu.
It's as much an art as a science.,C'est tout autant un art qu'une science.
It's been warm the last few days.,Il a fait chaud ces derniers jours.
It's completely incomprehensible.,C'est complètement incompréhensible.
It's dangerous to go there alone.,Y aller seul présente un danger.
It's difficult to peel chestnuts.,C'est difficile de décortiquer les châtaignes.
It's difficult to understand you.,C'est difficile de vous comprendre.
It's difficult to understand you.,C'est difficile de te comprendre.
It's easy to make and it's cheap.,C'est facile à faire et c'est simple.
It's easy to make and it's cheap.,C'est facile à faire et c'est bon marché.
It's essential that we find them.,Il est vital que nous les trouvions.
It's essential that we find them.,Il est essentiel que nous les retrouvions.
It's evident that you told a lie.,Il est évident que vous racontez un mensonge.
It's going to be a fun challenge.,Ça va être un défi amusant.
It's good that I have a daughter.,C'est une bonne chose que j'ai une fille.
It's impolite to stare at people.,C'est impoli de fixer les gens.
It's impossible to change it now.,C'est impossible de le changer maintenant.
It's impossible to change it now.,Il est impossible de la changer maintenant.
It's just as I hoped it would be.,C'est exactement comme je l'espérais.
It's like being in a candy store.,C'est comme être dans une confiserie.
It's like being in a candy store.,C'est comme être dans un magasin de bonbons.
It's natural for you to think so.,C'est naturel pour toi de penser ainsi.
It's not as easy as people think.,Ce n'est pas aussi simple qu'on le croit.
It's not clear when he came here.,Quand il est venu ici n'est pas clair.
It's not clear when he came here.,La date de son arrivée ici n'est pas claire.
It's not clear when he came here.,L'heure de son arrivée ici n'est pas claire.
It's not easy to thread a needle.,Ce n'est pas facile d'enfiler une aiguille.
It's not quite as simple as that.,Ce n'est pas aussi simple que ça.
It's not something anyone can do.,Ce n'est pas quelque chose que n'importe qui peut faire.
It's not supposed to be this way.,Ce n'est pas censé être comme ça.
It's not worth worrying about it.,Ça ne vaut pas la peine de s'en soucier.
It's nothing to be alarmed about.,Il n'y a là pas de quoi s'alarmer.
It's nothing to write home about.,Rien d'extraordinaire à raconter.
It's now time for you to go home.,Il est maintenant temps pour vous de rentrer chez vous.
It's now time for you to go home.,Il est maintenant l'heure pour toi de rentrer à la maison.
It's probably just a coincidence.,C'est probablement juste une coïncidence.
It's really not that interesting.,Ce n'est vraiment pas si intéressant.
It's right in front of your eyes.,C'est juste devant tes yeux.
It's right in front of your eyes.,C'est juste devant vos yeux.
It's so good to finally meet you.,Il est si bon de finalement te rencontrer.
It's so good to finally meet you.,Il est si bon de finalement vous rencontrer.
It's the best hotel in this town.,C'est le meilleur hôtel de cette ville.
"It's the rule, not the exception.","C'est la règle, pas l'exception."
"It's the rule, not the exception.","C'est la règle, non l'exception."
It's there someone you can trust?,Y a-t-il quelqu'un à qui vous puissiez vous fier ?
It's very kind of you to help me.,C'est très gentil de ta part de m'aider.
It's worth three hundred dollars.,Ça vaut trois cents dollars.
It's your duty to finish the job.,Il est de ton devoir de terminer ce travail.
It's your duty to finish the job.,Il est de ton devoir de terminer ce boulot.
It's your duty to finish the job.,Il est de ton devoir d'achever ce travail.
It's your duty to finish the job.,Il est de ton devoir d'achever ce boulot.
It's your duty to finish the job.,Il est de votre devoir de terminer ce travail.
It's your duty to finish the job.,Il est de votre devoir de terminer ce boulot.
It's your duty to finish the job.,Il est de votre devoir d'achever ce travail.
It's your duty to finish the job.,Il est de votre devoir d'achever ce boulot.
Just give us a couple of minutes.,Donnez-nous juste deux minutes.
Just put those packages anywhere.,"Tout simplement, déposez ces colis là où bon vous semble."
Just sit back and enjoy the show.,Appuie-toi sur ton dossier et prends plaisir au spectacle !
"Keep away from that pond, please.",Éloignez-vous de cet étang.
Keep children away from the pond.,Gardez les enfants loin de l'étang.
"Last night, I heard dogs howling.",La nuit dernière j'ai entendu des aboiements au loin.
Laughter is good for your health.,Le rire est bon pour la santé.
Let me ask you a stupid question.,Laisse-moi te poser une question stupide.
Let me ask you a stupid question.,Laissez-moi vous poser une question stupide.
Let me explain it with a diagram.,Je vous explique avec un schéma.
Let me explain it with a diagram.,Laissez-moi l'expliquer à l'aide d'un diagramme.
Let me explain it with a diagram.,Laisse-moi l'expliquer à l'aide d'un diagramme.
Let me finish eating my sandwich.,Laisse-moi finir mon sandwich.
Let me help you put on your coat.,Laissez-moi vous aider à mettre votre manteau.
Let me help you put on your coat.,Laissez-moi vous aider à enfiler votre manteau.
Let me help you put on your coat.,Laisse-moi t'aider à mettre ton manteau.
Let me help you put on your coat.,Laisse-moi t'aider à enfiler ton manteau.
Let me in. I have to talk to you.,Laisse-moi entrer. Je dois te parler.
Let me know when you've finished.,Préviens-moi quand tu as fini !
Let me know where you're staying.,Faites-moi savoir où vous restez.
Let me show you around our house.,Laissez-moi vous faire visiter notre maison.
"Let me treat you next time, then.","Laisse-moi t'inviter la prochaine fois, alors."
"Let me treat you next time, then.","Laissez-moi vous inviter la prochaine fois, alors."
Let them take care of themselves.,Laisse-les prendre soin d'eux-mêmes.
Let us know whether you can come.,Faites-nous savoir si vous pouvez venir.
Let us never speak of this again.,N'en parlons jamais plus !
Let's discuss that problem later.,Discutons de ce problème plus tard.
Let's do this before it gets hot.,Faisons ça avant qu'il fasse chaud.
"Let's forget the whole thing, OK?","Oublions toute l'affaire, d'accord ?"
Let's get this over with quickly.,Finissons-en rapidement !
Let's go before I change my mind.,Allons-y avant que je change d'avis.
Let's go to a Chinese restaurant.,Allons à un restaurant chinois.
Let's go to the theater together.,Allons ensemble au théâtre !
Let's go to the vegan restaurant.,Allons au restaurant végétarien.
Let's hear the rest of the story.,Écoutons la suite de l'histoire.
Let's mosey on down to the river.,Descendons en flânant jusqu'à la rivière.
Let's not get ahead of ourselves.,Ne mettons pas la charrue avant les bœufs !
Let's not think about it anymore.,N'y pensons plus.
Let's not waste this opportunity.,Ne gâchons pas cette occasion !
Let's play tennis this afternoon.,Jouons au tennis cet après-midi.
Let's see how Tom reacts to that.,Voyons comment Tom réagit à cela.
Let's see if I've got that right.,Voyons si j'ai compris.
Let's see if someone can help us.,Voyons si quelqu'un peut nous aider.
Let's see what happens this time.,Voyons ce qui se passe cette fois-ci.
Let's shake hands and be friends.,Serrons-nous la main et soyons amis.
Let's stop at the next rest stop.,Faisons une halte à la prochaine aire de repos.
Let's take an X-ray just in case.,Faisons une radio juste au cas où.
Let's take turns rowing the boat.,Relayons-nous pour ramer.
Let's talk about it after school.,Parlons-en après l'école.
Let's wait and see how things go.,Attendons de voir comment les choses tournent.
Let's wait for another 5 minutes.,Attendons 5 minutes de plus.
Life is full of confusing things.,La vie est pleine de choses déroutantes.
Life is not fair. Get used to it.,La vie est injuste. Habitues-y toi.
Life without love has no meaning.,La vie sans amour n'a pas de sens.
Life without love is meaningless.,"La vie, sans amour, est dépourvue de sens."
Liquor is not sold at this store.,On ne vend pas d'alcool dans ce magasin.
Listen attentively to what I say.,Écoute attentivement ce que je dis.
Listen attentively to what I say.,Écoutez attentivement ce que je dis.
Living on a small income is hard.,Vivre avec un petit revenu est difficile.
Look at that knight on the horse.,Regarde ce chevalier sur le cheval.
"Look at the blackboard, everyone.","Veuillez regarder le tableau, tous."
"Look at the blackboard, everyone.",Regardez tous le tableau noir.
Look on both sides of the shield.,Regarde des deux côtés du panneau.
Look out! There's a truck coming!,Attention ! Voici un camion qui arrive !
Look what I found under the sofa.,Regarde ce que j'ai trouvé sous le canapé.
Look what I found under the sofa.,Regardez ce que j'ai trouvé sous le canapé.
Look! The airplane is taking off.,Regarde ! L'avion est en train de décoller.
Look! There goes a shooting star.,Regarde ! Une étoile filante.
Lots of people make that mistake.,Beaucoup de gens commettent cette erreur.
"Luckily, he won the championship.","Par chance, il a gagné le championnat."
Malaria is a preventable disease.,Le paludisme est une maladie évitable.
Malaria is carried by mosquitoes.,La malaria est transmise par les moustiques.
Many boys and girls were present.,Beaucoup de garçons et de filles étaient présents.
Many languages use English words.,De nombreuses langues utilisent des mots anglais.
Many people were waiting in line.,Beaucoup de gens faisaient la queue.
Mary asked her family for a loan.,Marie a demandé un prêt à sa famille.
Mary asked her family for a loan.,Marie demanda un prêt à sa famille.
Mary claims you stole her pearls.,Marie prétend que tu lui as volé ses perles.
Mary is now studying in her room.,Marie étudie dans sa chambre.
Mary is now studying in her room.,"En ce moment, Marie est en train d'étudier dans sa chambre."
Mary is prettier than her sister.,Mary est plus jolie que sa sœur.
Mary is the kind of woman I like.,Mary est le genre de femme que j'aime.
Mary loves shoes with high heels.,Marie aime les chaussures à talons hauts.
Mary married a man twice her age.,Mary s'est mariée avec un homme qui a deux fois son age.
"Mary wants kids, but Tom doesn't.","Marie veut des enfants, mais Tom, non."
May I accompany you on your walk?,Puis-je vous accompagner dans votre promenade ?
May I accompany you on your walk?,Puis-je t'accompagner dans ta promenade ?
May I ask what you're working on?,Puis-je demander sur quoi vous travaillez ?
May I ask what you're working on?,Puis-je demander à quoi tu travailles ?
May I have a look at your ticket?,Puis-je voir votre ticket ?
May I have a look at your ticket?,Puis-je voir ton ticket ?
May I have another piece of cake?,Puis-je avoir une autre part de gâteau ?
May I have your name and address?,Puis-je avoir votre nom et adresse ?
May I move to the other side now?,Puis-je me déplacer de l'autre côté maintenant ?
May I see your invitation please?,"Puis-je voir votre invitation, s'il vous plaît ?"
May I see your invitation please?,"Puis-je voir votre invitation, je vous prie ?"
Maybe I shouldn't have done that.,Peut-être que je n'aurais pas dû faire ça.
Maybe I shouldn't have done that.,Peut-être n'aurais-je pas dû faire cela.
Maybe Tom will help us find Mary.,Peut-être que Tom nous aidera à trouver Mary.
Maybe he has lots of girlfriends.,Peut-être a-t-il plein de petites amies.
Maybe we shouldn't do that today.,Peut-être ne devrions-nous pas faire cela aujourd'hui.
Maybe you should call the police.,Peut-être devrais-tu appeler la police ?
Maybe you should call the police.,Peut-être devriez-vous appeler la police ?
Maybe you should turn off the TV.,Peut-être devrais-tu éteindre la télé.
Maybe you'd like to come with us.,Peut-être aimeriez-vous venir avec nous.
Maybe you'd like to come with us.,Peut-être aimerais-tu venir avec nous.
Maybe you're right and I'm wrong.,Peut-être que tu as raison et que j'ai tort.
Men don't drive as well as women.,Les hommes ne conduisent pas aussi bien que les femmes.
Money cannot compensate for life.,L'argent ne peut constituer une compensation à la vie.
Money is the last thing he wants.,L'argent est la dernière chose qu'il veuille.
More than twenty boys went there.,Plus de vingt garçons sont venus ici.
Most Englishmen are conservative.,La plupart des Anglais sont conservateurs.
Most Japanese eat rice every day.,La plupart des Japonais mangent du riz tous les jours.
Mother has not cooked dinner yet.,Mère n'a pas encore préparé le dîner.
Mother is cooking in the kitchen.,Mère fait à manger dans la cuisine.
Motivation is the key to success.,La motivation est la clé du succès.
Muammar Kaddafi escaped unharmed.,Mouammar Kadhafi s'en est sorti indemne.
My baby has a hereditary disease.,Mon bébé souffre d'une maladie héréditaire.
My boss turned down his proposal.,Mon patron a rejeté sa proposition.
My brother and I shared the room.,Mon frère et moi partagions la même chambre.
My brother and I were very close.,Mon frère et moi étions très proches.
My brother is washing the dishes.,Mon frère lave la vaisselle.
My brother sends you his regards.,Mon frère vous envoie ses amitiés.
My brother took me to the museum.,Mon frère m'a emmené au musée.
My car is parked down the street.,Ma voiture est garée en bas de la rue.
My cat is hiding under the stove.,Mon chat se cache sous la cuisinière.
My cat is hiding under the stove.,Mon chat se cache sous le poêle.
My coat is missing three buttons.,Il manque trois boutons sur mon manteau.
My colleague doctored the report.,Mon collègue a trafiqué le rapport.
My dad is not home at the moment.,Mon père n'est pas à la maison pour le moment.
My daughter is in her late teens.,Ma fille va sur ses vingt ans.
My dog and my cat get along fine.,Mon chien et mon chat s'entendent bien.
My explanation may sound strange.,Mon explication peut sembler étrange.
My father bought this hat for me.,Mon père m'a acheté ce chapeau.
My father died before I was born.,Mon père est mort avant ma naissance.
My father doesn't waste his time.,Mon père ne gaspille pas son temps.
My father fixes broken armchairs.,Mon père répare les fauteuils cassés.
My father gave me a lot of money.,Mon père m'a donné beaucoup d'argent.
My father is a bit old-fashioned.,Mon papa est un peu démodé.
My father is free this afternoon.,Mon père est libre cette après-midi.
My father is in the hospital now.,Mon père est maintenant à l'hôpital.
My father is sweeping the garage.,Mon père balaie le garage.
My father is very strict with me.,Mon père est très sévère avec moi.
My father likes traveling by air.,Mon père aime voyager par avion.
My father stretched after dinner.,Mon père s'est étendu après le déjeuner.
My father takes a walk every day.,Mon père se promène tous les jours.
My father won't be busy tomorrow.,Mon père ne sera pas occupé demain.
My father would often go fishing.,Mon père allait souvent à la pêche.
My friend only eats organic food.,Mon ami ne mange que de la nourriture bio.
My friends and I want to do that.,Mes amis et moi voulons le faire.
My friends and I want to do that.,Mes amies et moi voulons le faire.
My friends don't know where I am.,Mes amis ignorent où je me trouve.
My friends don't know where I am.,Mes amies ignorent où je me trouve.
My girlfriend often cuts my hair.,Ma copine me coupe souvent les cheveux.
My grandmother has a green thumb.,Ma grand-mère a la main verte.
My hobby is collecting old coins.,Mon passe-temps est la collection de pièces anciennes.
My house is a long way from here.,Ma maison est loin d'ici.
My house is covered by insurance.,Ma maison est couverte par l'assurance.
My house is north of the library.,Ma maison est au nord de la bibliothèque.
"My husband earns $100,000 a year.",Mon mari gagne 100.000$ par an.
My job is to anticipate problems.,Mon travail est d'anticiper les problèmes.
My joints ache when it gets cold.,Mes articulations me font mal quand il se met à faire froid.
My little brother is watching TV.,Mon petit frère regarde la télé.
My little sister is kind of lazy.,Ma petite sœur est un peu paresseuse.
My mother almost never complains.,Ma mère ne se plaint presque jamais.
My mother died during my absence.,Ma mère est morte durant mon absence.
My mother died during my absence.,Ma mère est morte au cours de mon absence.
My mother is busy cooking dinner.,Ma mère est occupée à cuisiner le déjeuner.
My mother is busy cooking dinner.,Ma mère est occupée à cuire le dîner.
My mother is busy in the kitchen.,Ma mère est occupée à la cuisine.
My mother is in the hospital now.,"Ma mère est à l'hôpital, en ce moment."
My mother is preparing breakfast.,Ma mère est en train de préparer le petit déjeuner.
My opinion doesn't really matter.,Mon opinion n'a pas vraiment d'importance.
My parent's house is comfortable.,La maison de mes parents est confortable.
My parents and I drove all night.,Mes parents et moi avions roulé toute la nuit.
My parents aren't home right now.,Mes parents ne sont pas chez eux en ce moment.
My parents got divorced long ago.,Mes parents sont divorcés depuis longtemps.
My parents live outside the city.,Mes parents habitent hors de la ville.
My parents should be proud of me.,Mes parents devraient être fiers de moi.
My remarks were not aimed at you.,Mes remarques ne vous étaient pas destinées.
My remarks were not aimed at you.,Mes remarques ne t'étaient pas destinées.
My sister always makes fun of me.,Ma sœur se fout toujours de ma gueule.
My sister always makes fun of me.,Ma sœur se moque toujours de moi.
My sister is also my best friend.,Ma sœur est aussi ma meilleure amie.
My sister will prepare breakfast.,Ma sœur préparera le petit-déjeuner.
My son likes books about animals.,Mon fils aime les livres sur les animaux.
My uncle gave me a pair of shoes.,Mon oncle m'a donné une paire de chaussures.
My watch is different from yours.,Ma montre est différente de la tienne.
My watch loses ten minutes a day.,Ma montre perd dix minutes par jour.
My watch loses two minutes a day.,Ma montre retarde de deux minutes par jour.
My wife was pregnant at the time.,Ma femme était enceinte à l'époque.
"Nanako is really cute, isn't she?","Nakano est très mignonne, n'est ce pas ?"
Neither of those things happened.,Aucune de ces choses ne s'est produite.
