English words/sentences,French words/sentences
I feel like I could cry.,J'ai le sentiment que je pourrais pleurer.
I feel like I could cry.,Je sens que je pourrais pleurer.
I feel like a kid again.,Je me sens comme un enfant à nouveau.
I feel like an impostor.,J'ai l'impression d'être un imposteur.
I feel like an outsider.,Je me sens comme une pièce rapportée.
I feel like an outsider.,Je me sens comme un étranger.
I feel like being alone.,J'ai envie d'être seul.
I feel like being alone.,J'ai envie d'être seule.
I feel like celebrating.,J'ai envie de faire la fête.
I feel like such a fool.,J'ai l'impression d'être un tel idiot.
I feel like such a fool.,J'ai l'impression d'être une telle idiote.
I feel like throwing up.,J'ai envie de vomir.
I feel like throwing up.,J'ai envie de rendre.
I feel like throwing up.,J'ai envie de dégueuler.
I feel lost without you.,"Je me sens perdu, sans toi."
I feel lost without you.,"Je me sens perdue, sans toi."
I feel lost without you.,"Je me sens perdu, sans vous."
I feel lost without you.,"Je me sens perdue, sans vous."
I feel really confident.,Je me sens vraiment confiant.
I feel relaxed with you.,Je me sens détendu avec toi.
I feel relaxed with you.,Je me sens détendu avec vous.
I fell in love with her.,Je suis tombé amoureux d'elle.
I fell in love with you.,Je suis tombé amoureux de toi.
I fell in love with you.,Je suis tombé amoureuse de toi.
I felt like I would die.,J'ai cru que j'allais mourir.
I felt lost without you.,Je me suis senti perdu sans toi.
I felt lost without you.,Je me suis sentie perdue sans vous.
I felt myself lifted up.,Je me suis senti soulevé.
I felt myself lifted up.,Je me sentis soulevé.
I felt myself lifted up.,Je me suis senti soulevée.
I felt myself lifted up.,Je me sentis soulevée.
I felt so uncomfortable.,Je me suis senti tellement mal à l'aise.
I felt so uncomfortable.,Je me suis sentie tellement mal à l'aise.
I figured you'd be here.,Je pensais que tu serais ici.
I figured you'd be here.,Je pensais que vous seriez ici.
I finally found my keys.,J'ai finalement trouvé mes clés.
I find that fascinating.,Je trouve ça passionnant.
I find that fascinating.,Je trouve ça fascinant.
I find that fascinating.,Je trouve ça captivant.
I find you irresistible.,Je vous trouve irresistible.
I find you irresistible.,Je te trouve irresistible.
I flunked out of school.,J'ai été viré de l'école.
I flunked out of school.,J'ai été virée de l'école.
I folded all the towels.,J'ai plié toutes les serviettes.
I forgot all about that.,J'ai tout oublié à ce sujet.
I forgot my medications.,J'ai oublié mes médicaments.
I forgot the PIN number.,J'ai oublié le numéro d'identification.
I forgot to feed my dog.,J'ai oublié de nourrir mon chien.
I found a place to live.,J'ai trouvé un endroit où vivre.
I found it in the attic.,Je l'ai trouvé au grenier.
I found it in the attic.,Je l'ai trouvée au grenier.
I found my bicycle gone.,J'ai vu que mon vélo avait disparu.
I found the book boring.,J'ai trouvé le livre ennuyeux.
I gave my sister a doll.,J'ai donné une poupée à ma sœur.
I gave you fair warning.,Je t'ai bien assez averti.
I gave you fair warning.,Je vous ai suffisamment averti.
I gave you fair warning.,Je vous ai suffisamment avertie.
I gave you fair warning.,Je vous ai suffisamment avertis.
I gave you fair warning.,Je vous ai suffisamment averties.
I gave you fair warning.,Je t'ai suffisamment averti.
I gave you fair warning.,Je t'ai suffisamment avertie.
I gave you fair warning.,Je vous ai bien assez averti.
I gave you fair warning.,Je vous ai bien assez avertie.
I gave you fair warning.,Je vous ai bien assez avertis.
I gave you fair warning.,Je vous ai bien assez averties.
I gave you fair warning.,Je t'ai bien assez avertie.
I go swimming every day.,Je nage tous les jours.
I go to school with him.,Je vais à l'école avec lui.
I go to work by bicycle.,Je me rends au travail en vélo.
I got a letter from her.,J'ai reçu une lettre d'elle.
I got lost in the woods.,Je me suis perdu dans les bois.
I got lost in the woods.,Je me suis perdue dans les bois.
I got my hair cut today.,Je me suis fait couper les cheveux aujourd'hui.
I got one for Christmas.,J'en ai eu un pour Noël.
I got one for Christmas.,J'en ai eu une pour Noël.
I got something for you.,J'ai quelque chose pour toi.
I got something for you.,J'ai quelque chose pour vous.
I got this one for $300.,J'ai obtenu celle-ci pour trois cents dollars.
I got this one for $300.,J'ai eu celui-ci pour trois cents dollars.
I got tickets yesterday.,J'ai récupéré des tickets hier.
I got tickets yesterday.,J'ai obtenu des tickets hier.
I got up at six o'clock.,Je me suis levé à six heures.
I got up at six o'clock.,Je me suis levée à six heures.
I got up early as usual.,"Je me suis levé tôt, comme d'habitude."
I grew up in this house.,J'ai grandi dans cette maison.
I guess I deserved that.,J'imagine que j'ai mérité ça.
I guess I deserved that.,Je suppose que je l'ai mérité.
I guess it won't matter.,Je suppose que ça n'aura pas d'importance.
I guess it's time to go.,J'imagine qu'il est l'heure d'y aller.
I guess it's time to go.,J'imagine qu'il est temps d'y aller.
I guess it's time to go.,J'imagine que c'est le moment d'y aller.
I guess that's possible.,Je suppose que c'est possible.
I guess this is goodbye.,J'imagine que c'est un au revoir.
I had a bad stomachache.,J'ai eu d'affreux maux d'estomac.
I had a bad stomachache.,J'eus d'affreux maux d'estomac.
I had a dream about him.,J'eus un rêve à son sujet.
I had a great time here.,J'ai passé un bon moment ici.
I had a happy childhood.,J'ai eu une enfance heureuse.
I had a nosebleed today.,Aujourd'hui j'ai saigné du nez.
I had a promise to keep.,J'avais une promesse à tenir.
I had a quick breakfast.,J'ai déjeuné rapidement.
I had a quick breakfast.,J'ai petit-déjeuné sur le pouce.
I had a run of bad luck.,J'ai eu une série de malchances.
I had a very high fever.,J'avais une très forte fièvre.
I had my bicycle stolen.,On m'a volé mon vélo.
I had my bicycle stolen.,Mon vélo a été volé.
I had my bicycle stolen.,Mon vélo s'est fait voler.
I had no luck yesterday.,Je n'ai pas eu de chance hier.
I had no luck yesterday.,"Hier, je n'ai pas eu de chance."
I had no one to talk to.,Je n'avais personne à qui parler.
I had no one to turn to.,Je n'avais personne vers qui me tourner.
I had no visitors today.,Je n'ai pas eu de visiteurs aujourd'hui.
I had no work yesterday.,Je n'avais aucun travail hier.
I had some things to do.,J'ai eu des choses à faire.
I had something planned.,J'ai prévu quelque chose.
I had something planned.,J'avais prévu quelque chose.
I had the door repaired.,J'ai fait réparer la porte.
I had to get some money.,J'ai dû obtenir de l'argent.
I had to get some money.,Il m'a fallu obtenir de l'argent.
I had to give it a shot.,J'ai dû l'essayer.
I had to give it a shot.,Il m'a fallu l'essayer.
I had to keep my secret.,Il fallait que je garde mon secret.
I had to keep my secret.,J'ai dû garder mon secret.
I had to keep my secret.,Il a fallu que je garde mon secret.
I had to keep my secret.,Il me fallut garder mon secret.
I had to look after you.,J'ai dû m'occuper de vous.
I had to look after you.,J'ai dû m'occuper de toi.
I had to look after you.,Il m'a fallu m'occuper de vous.
I had to look after you.,Il m'a fallu m'occuper de toi.
I had to work on Sunday.,Je dus travailler dimanche.
I hate Mary's boyfriend.,Je déteste le petit ami de Mary.
I hate being shouted at.,Je déteste me faire crier dessus.
I hate getting up early.,Je déteste me lever tôt.
I hate going to the gym.,Je déteste aller à la salle de sport.
I hate math most of all.,Je déteste surtout les maths.
I hate my mother-in-law.,Je déteste ma belle-mère.
I hate myself sometimes.,Je me déteste parfois.
I hate people like that.,Je déteste les gens comme ça.
I hate surprise parties.,Je déteste les sauteries.
I hate the weather here.,Je déteste le temps qu'il fait ici.
I hate to be a nuisance.,Je suis désolée de te déranger.
I hate to be a nuisance.,Je suis désolé de vous déranger.
I hate to be a nuisance.,Je suis désolée de vous déranger.
I hate to waste my time.,Je déteste gaspiller mon temps.
I hate to waste my time.,J'ai horreur de gaspiller mon temps.
I hate what I've become.,Je déteste ce que je suis devenu.
I hate what I've become.,Je déteste ce que je suis devenue.
I have a bath every day.,Je prends un bain tous les jours.
I have a book to finish.,J'ai un livre à finir.
I have a date on Friday.,J'ai un rancard vendredi.
I have a date on Friday.,J'ai un rendez-vous galant vendredi.
I have a long way to go.,J'ai beaucoup de chemin à parcourir.
I have a lot of friends.,Je dispose de nombreux amis.
I have a new girlfriend.,J'ai une nouvelle copine.
I have a new girlfriend.,J'ai une nouvelle petite amie.
I have a place to sleep.,Je dispose d'un endroit où dormir.
I have a ticket already.,J'ai déjà un ticket.
I have a tight schedule.,J'ai un horaire chargé.
I have a train to catch.,J'ai un train à prendre.
I have a very old stamp.,J'ai un très vieux timbre.
I have a weird neighbor.,J'ai un voisin bizarre.
I have a weird neighbor.,J'ai une voisine bizarre.
I have a wonderful plan.,J'ai un merveilleux plan.
I have an ear infection.,J'ai une infection à l'oreille.
I have an exam tomorrow.,Demain j'ai un examen.
I have an offer to make.,J'ai une offre à faire.
I have an older brother.,J'ai un frère aîné.
I have another question.,J'ai une autre question.
I have backstage passes.,J'ai des badges d'entrée pour les coulisses.
I have backstage passes.,J'ai des cartes d'accès aux coulisses.
I have bad news for you.,J'ai de mauvaises nouvelles pour toi.
I have bad news for you.,J'ai de mauvaises nouvelles pour vous.
I have class in an hour.,J'ai cours dans une heure.
I have come to kill you.,Je suis venu pour vous tuer.
I have finished my work.,J'ai terminé mon travail.
I have just eaten lunch.,Je viens juste de finir de déjeuner.
I have little money now.,J'ai peu d'argent à l'heure actuelle.
I have long blonde hair.,J'ai de longs cheveux blonds.
I have lost my umbrella.,J'ai égaré mon parapluie.
I have more than enough.,J'en ai plus que marre.
I have no beef with him.,Je n'ai pas à me plaindre de lui.
I have no books to read.,Je n'ai aucun livre à lire.
I have no choice at all.,Je n'ai aucun choix.
I have no desire to try.,Je n'ai aucune envie d'essayer.
I have no money with me.,Je n’ai pas de monnaie sur moi.
I have no proof of that.,Je n'en ai aucune preuve.
I have no time to write.,Je n'ai pas de temps pour écrire.
I have no time tomorrow.,Je n'ai pas le temps demain.
I have nothing to write.,Je n'ai rien à écrire.
I have often been there.,J'y suis souvent allé.
I have one favor to ask.,J'ai une faveur à demander.
I have responsibilities.,J'ai des responsabilités.
I have so much to offer.,J'ai tant à offrir.
I have the ace of clubs.,J'ai l'as de trèfle.
I have to clean my room.,Je dois ranger ma chambre.
I have to clean that up.,Il me faut nettoyer cela.
I have to do this alone.,Il me faut le faire seul.
I have to do this alone.,Il me faut le faire seule.
I have to earn a living.,Je dois gagner ma vie.
I have to hide this bag.,Il faut que je cache ce sac.
I have to iron my shirt.,Je dois repasser ma chemise.
I have to take a shower.,Il faut que je prenne une douche.
I have to take medicine.,Je dois prendre des médicaments.
I have to work tomorrow.,"Je dois travailler, demain."
I have tried everything.,J'ai tout essayé.
I have tried everything.,J'ai tout tenté.
I have two big brothers.,J'ai deux frères ainés.
I haven't eaten all day.,Je n'ai pas mangé de toute la journée.
I haven't found Tom yet.,Je n'ai pas encore trouvé Tom.
I haven't talked to Tom.,Je n'ai pas parlé à Tom.
I heard a noise outside.,J'ai entendu un bruit dehors.
I heard a strange sound.,J'ai entendu un son étrange.
I heard her sing a song.,Je l'ai entendue chanter.
I heard it on the radio.,J'ai entendu cela à la radio.
I heard it on the radio.,J'ai écouté ça à la radio.
I heard it on the radio.,Je l'ai entendu à la radio.
I heard someone come in.,J'ai entendu quelqu'un entrer.
I heard someone whistle.,J'ai entendu quelqu'un siffler.
I helped them yesterday.,Je les ai aidés hier.
I honestly have no idea.,Je n'en ai honnêtement aucune idée.
I hope I'm not too late.,J'espère ne pas être trop en retard.
I hope Tom is objective.,J'espère que Tom est objectif.
I hope it stops raining.,J'espère qu'il va arrêter de pleuvoir.
I hope that I can do it.,J'espère que je peux le faire.
I hope that I can do it.,J'espère pouvoir le faire.
I hope that you're good.,J'espère que tu vas bien.
I hope that's the truth.,J'espère que c'est la vérité.
I hope they're friendly.,J'espère qu'ils sont amicaux.
I hope they're friendly.,J'espère qu'elles sont amicales.
I hope this is worth it.,J'espère que ça vaut le coup.
I hope to hear from you.,J'espère avoir de tes nouvelles.
I hope to hear from you.,J'espère avoir de vos nouvelles.
I hope to pass my exams.,J'espère réussir mes examens.
I hope to see you again.,J'espère te voir encore.
I hope to see you again.,J'espère que je te reverrai.
I hope to see you again.,J'espère vous revoir.
I hope you are all well.,J'espère que vous allez tous bien.
I hope you'll come back.,J'espère que tu reviendras.
I hope you're not alone.,J'espère que vous n'êtes pas seul.
I hope you're not alone.,J'espère que vous n'êtes pas seule.
I hope you're not alone.,J'espère que vous n'êtes pas seuls.
I hope you're not alone.,J'espère que vous n'êtes pas seules.
I hope you're not alone.,J'espère que tu n'es pas seul.
I hope you're not alone.,J'espère que tu n'es pas seule.
I hope you're well paid.,J'espère que tu es bien payé.
I hope you're well paid.,J'espère que tu es bien payée.
I hope you're well paid.,J'espère que vous êtes bien payé.
I hope you're well paid.,J'espère que vous êtes bien payée.
I hope you're well paid.,J'espère que vous êtes bien payés.
I hope you're well paid.,J'espère que vous êtes bien payées.
I insist we do this now.,J'insiste pour que nous le fassions maintenant.
I just brushed my teeth.,Je viens de me brosser les dents.
I just do what I can do.,Je ne fais que ce que je peux.
I just do what I'm told.,Je ne fais que ce qu'on me dit.
I just don't believe it.,Je n'y crois simplement pas.
I just don't understand.,"Je ne comprends pas, un point c'est tout."
I just don't understand.,Je ne comprends tout simplement pas.
I just feel so helpless.,Je me sens juste si impuissant.
I just feel so helpless.,Je me sens juste si impuissante.
I just feel so helpless.,Je me sens juste si désarmé.
I just feel so helpless.,Je me sens juste si désarmée.
I just got back in town.,Je viens de revenir en ville.
I just got your message.,Je viens d'avoir votre message.
I just got your message.,Je viens d'avoir ton message.
I just got your message.,Je viens de recevoir votre message.
I just got your message.,Je viens de recevoir ton message.
I just like to daydream.,J'aime faire des rêves éveillés.
I just need some advice.,J'ai juste besoin de quelques conseils.
I just need to be alone.,J'ai simplement besoin d'être seul.
I just need to be alone.,J'ai simplement besoin d'être seule.
I just want to be alone.,Je veux simplement être seule.
I just want to be alone.,Je veux simplement être seul.
I just want to be alone.,Je veux simplement me trouver seule.
I just want to be alone.,Je veux simplement me retrouver seule.
I just want to be clear.,Je veux simplement être clair.
I just want to be clear.,Je veux simplement être claire.
I just want to be clear.,"Moi, je veux simplement être clair."
I just want to be clear.,"Moi, je veux simplement être claire."
I just want to be clear.,"Je veux être clair, un point c'est tout."
I just want to be clear.,"Je veux être claire, un point c'est tout."
I just want to be happy.,Je souhaite seulement être heureuse.
I just want to be happy.,Je veux seulement être heureux.
I just want to be loved.,Je veux simplement être aimé.
I just want to be loved.,Je veux simplement être aimée.
I just want to be loved.,"Je veux être aimé, un point c'est tout."
I just want to be loved.,"Je veux être aimée, un point c'est tout."
I just want to have fun.,Je veux simplement m'amuser.
I just want to have fun.,Je veux juste m'amuser.
I just want to help you.,Je veux juste t'aider.
I just want to help you.,Je veux juste vous aider.
I just want to know why.,Je veux juste savoir pourquoi.
I just want to know why.,Je veux simplement savoir pourquoi.
I just want you to come.,Je veux seulement que tu viennes.
I knew I was safe there.,Je savais que j'y étais en sécurité.
I knew I was safe there.,Je savais que j'étais en sécurité là-bas.
I knew it was unhealthy.,Je savais que ce n'était pas sain.
I knew it would be easy.,Je savais que cela serait facile.
I knew it wouldn't last.,Je savais que ça ne durerait pas.
I knew it wouldn't work.,Je savais que ça ne fonctionnerait pas.
I knew something was up.,Je savais que quelque chose se tramait.
I knew that wasn't true.,Je savais que ce n'était pas vrai.
I knew they were coming.,Je savais qu'ils venaient.
I knew they were coming.,Je savais qu'elles venaient.
I knew we would find it.,Je savais que nous le trouverions.
I knew what I had to do.,Je savais ce que je devais faire.
I know I made a mistake.,Je sais que j'ai fait une erreur.
I know I'm going to die.,Je sais que je vais mourir.
I know I'm not dreaming.,Je sais que je ne suis pas en train de rêver.
I know Tom and his wife.,Je connais Tom et sa femme.
I know Tom is miserable.,Je sais que Tom est misérable.
I know Tom is miserable.,Je sais que Tom est malheureux.
I know Tom is miserable.,Je sais que Tom n'a pas le moral.
I know Tom is miserable.,Je sais que Tom est mal en point.
I know Tom isn't guilty.,Je sais que Tom n'est pas coupable.
I know Tom likes reggae.,Je sais que Tom aime le reggae.
I know Tom was truthful.,Je sais que Tom était sincère.
I know Tom will be fair.,Je sais que Tom sera juste.
I know Tom will be fair.,Je sais que Tom fera preuve d'équité.
I know Tom will be fair.,Je sais que Tom se montrera juste.
I know Tom will be fair.,Je sais que Tom sera équitable.
I know Tom will want it.,Je sais que Tom voudra l'avoir.
I know everybody's name.,Je connais le nom de tout le monde.
I know his brother well.,Je connais bien son frère.
I know how busy you are.,Je sais combien tu es occupé.
I know how busy you are.,Je sais combien tu es occupée.
I know how busy you are.,Je sais combien vous êtes occupé.
I know how busy you are.,Je sais combien vous êtes occupées.
I know how busy you are.,Je sais combien vous êtes occupée.
I know how busy you are.,Je sais combien vous êtes occupés.
I know how hard that is.,Je sais à quel point c'est difficile.
I know how hard this is.,Je sais à quel point c'est difficile.
I know it's still there.,Je sais que c'est toujours là.
I know it's still there.,Je sais que ça y est toujours.
I know myself very well.,Je me connais très bien.
I know nothing about it.,Je n'en sais rien.
I know nothing but this.,Je ne sais rien d'autre.
I know someone was here.,Je sais que quelqu'un était là.
I know that I was wrong.,Je sais que j'avais tort.
I know that I was wrong.,Je sais que j'ai eu de tort.
I know that Tom is cold.,Je sais que Tom a froid.
I know that he can draw.,Je sais qu'il sait dessiner.
I know that she is cute.,Je sais qu'elle est mignonne.
I know that's my ticket.,Je sais que c'est mon ticket.
I know the consequences.,Je connais les conséquences.
I know the subject well.,Je connais bien le sujet.
I know there are others.,Je sais qu'il y en a d'autres.
I know when to say when.,Je sais quand dire stop.
I know where the key is.,Je sais où est la clef.
I know who the thief is.,Je sais qui est le voleur.
I know you want to help.,Je sais que tu veux aider.
I know you want to help.,Je sais que vous voulez aider.
"I know you're busy, too.",Je sais que vous êtes également occupé.
"I know you're busy, too.",Je sais que tu es également occupé.
"I know you're busy, too.",Je sais que vous êtes également occupées.
"I know you're busy, too.",Je sais que vous êtes également occupée.
"I know you're busy, too.",Je sais que vous êtes également occupés.
"I know you're busy, too.",Je sais que tu es également occupée.
I know you're not lying.,Je sais que vous ne mentez pas.
I know you've been busy.,Je sais que tu as été occupé.
I know you've been busy.,Je sais que vous avez été occupé.
I know you've been busy.,Je sais que vous avez été occupée.
I know you've been busy.,Je sais que vous avez été occupés.
I know you've been busy.,Je sais que vous avez été occupées.
I know you've been busy.,Je sais que tu as été occupée.
I know you've got a gun.,Je sais que vous avez une arme.
I know you've got a gun.,Je sais que tu as une arme.
I learned from the best.,J'ai appris des meilleurs.
I learned from the best.,J'ai appris par les meilleurs.
I learned that from you.,J'ai appris ça de toi.
I learned to milk a cow.,J'ai appris à traire une vache.
I learned to milk a cow.,J'appris à traire une vache.
I left everything there.,J'ai tout laissé là-bas.
I left my watch at home.,J'ai laissé ma montre à la maison.
I lent my pencil to Tom.,J'ai prêté mon crayon à Tom.
I let my teammates down.,J'ai laissé tomber mes coéquipiers.
I like hanging out here.,J'aime traîner par ici.
I like it more and more.,Je l'aime de plus en plus.
I like it when it's hot.,J'aime qu'il fasse très chaud.
I like it when you sing.,J'aime quand tu chantes.
I like it when you sing.,J'aime lorsque vous chantez.
I like listening to Tom.,J'aime écouter Tom.
I like my job just fine.,J'apprécie bien mon travail.
I like playing baseball.,J'aime jouer au base-ball.
I like playing football.,J'aime jouer au football.
I like shopping on Ebay.,J'aime faire des achats sur eBay.
I like singing with Tom.,J'aime bien chanter avec Tom.
I like skiing very much.,J'adore le ski.
I like tennis very much.,J'aime beaucoup le tennis.
I like the color orange.,J'aime la couleur orange.
I like the way you look.,J'aime ton style.
I like the way you look.,J'aime votre style.
I like the way you look.,J'aime ton apparence.
I like the way you sing.,J'aime ta manière de chanter.
I like the way you talk.,J'aime ta manière de parler.
I like the way you talk.,J'aime votre manière de parler.
I like the way you walk.,J'aime ta manière de marcher.
I like this time of day.,J'aime ce moment de la journée.
I like to clean my room.,J'aime nettoyer ma chambre.
I like to draw pictures.,J'aime dessiner.
I like trains very much.,J'aime beaucoup les trains.
I like walking at night.,J'aime marcher la nuit.
I like what you've done.,J'apprécie ce que tu as fait.
I like working with you.,J'apprécie de travailler avec toi.
I like working with you.,J'apprécie de travailler avec vous.
I like working with you.,J'aime travailler avec toi.
I like working with you.,J'aime travailler avec vous.
I like you a great deal.,Je t'aime fort.
I like you a great deal.,Je vous aime fort.
I like your personality.,J'aime votre personnalité.
I like your personality.,J'aime ta personnalité.
I liked teaching French.,J'ai aimé enseigner le français.
I listened to everybody.,J'ai écouté tout le monde.
I listened to her story.,J'ai écouté son histoire.
I listened to his story.,J'ai écouté son histoire.
I live here with my dog.,Je vis ici avec mon chien.
I live just up the road.,Je vis juste au haut de la route.
I live three doors down.,Je vis trois portes plus bas.
I lived in a small town.,Je vivais dans une petite ville.
I lived in a small town.,J'ai vécu dans une petite ville.
I locked the front door.,J'ai verrouillé la porte de devant.
I locked the front door.,Je verrouillai la porte de devant.
I looked at the picture.,Je regardais l'image.
I looked out the window.,J'ai regardé par la fenêtre.
I lost everything I had.,Je perdis tout ce que j'avais.
I lost everything I had.,J'ai perdu tout ce que j'avais.
I lost my job on Monday.,"J'ai perdu, lundi, mon boulot."
I lost my way in Boston.,Je me suis perdu dans Boston.
I love being around him.,J'adore tourner autour de lui.
I love hard-boiled eggs.,J'adore les œufs durs.
I love orange marmalade.,J'apprécie la marmelade d'orange.
I love orange marmalade.,J'aime la marmelade d'orange.
I love the way you kiss.,J'adore la manière que vous avez d'embrasser.
I love the way you kiss.,J'adore la manière que tu as d'embrasser.
I love the way you kiss.,J'adore la façon que vous avez d'embrasser.
I love the way you kiss.,J'adore la façon que tu as d'embrasser.
I love the way you kiss.,J'adore la manière dont tu embrasses.
I love the way you kiss.,J'adore la manière dont vous embrassez.
I love the way you kiss.,J'adore votre façon d'embrasser.
I love the way you kiss.,J'adore ta façon d'embrasser.
I love the way you talk.,J'adore votre façon de parler.
I love the way you talk.,J'adore ta façon de parler.
I love the way you talk.,J'adore la manière dont vous parlez.
I love the way you talk.,J'adore la manière dont tu parles.
I love the way you talk.,J'adore la manière que vous avez de parler.
I love the way you talk.,J'adore la manière que tu as de parler.
I love the way you walk.,J'adore votre manière de marcher.
I love the way you walk.,J'adore ta manière de marcher.
I love the way you walk.,J'adore votre façon de marcher.
I love the way you walk.,J'adore ta façon de marcher.
I love to see you laugh.,J'adore te voir rire.
I love to see you laugh.,J'adore vous voir rire.
I love to see you smile.,J'adore te voir sourire.
I love to see you smile.,J'adore vous voir sourire.
I love to take pictures.,J'adore prendre des photos.
I made a fool of myself.,Je me suis ridiculisé.
I made a fool of myself.,Je me suis ridiculisée.
I made a stupid mistake.,J'ai fait une erreur stupide.
I made some corrections.,J'ai fait quelques corrections.
I made the wedding cake.,J'ai fait le gâteau de mariage.
I majored in psychology.,Je me suis spécialisé en psychologie.
I majored in psychology.,Je me suis spécialisée en psychologie.
I may swim in the river.,Je peux nager dans la rivière.
I met Tom the other day.,J'ai rencontré Tom l'autre jour.
I met her on the street.,Je l'ai rencontrée dans la rue.
I met him several times.,Je l'ai rencontré plusieurs fois.
I missed the last train.,J'ai raté le dernier train.
I missed the school bus!,J'ai raté mon bus scolaire !
I missed you last night.,Tu m'as manqué la nuit dernière.
I missed you last night.,Vous m'avez manqué la nuit dernière.
I must be getting close.,Je dois m'approcher.
I must be getting close.,Je dois m'en approcher.
"I must do that, I think.","Je dois faire cela, je pense."
I must've been dreaming.,J'ai dû rêver.
I need a little company.,J'ai besoin d'un peu de compagnie.
I need a soldering iron.,J'ai besoin d'un fer à souder.
I need an extra blanket.,J'ai besoin d'une couverture supplémentaire.
I need political asylum.,J'ai besoin de l'asile politique.
I need some good advice.,J'ai besoin de bons conseils.
I need something to eat.,J'ai besoin de manger quelque chose.
I need something to eat.,Il me faut quelque chose à manger.
