English words/sentences,French words/sentences
Someone is standing behind the bushes taking pictures of us.,Quelqu'un se tient derrière les buissons et prend des photos de nous.
Someone is standing behind the bushes taking pictures of us.,Quelqu'un se tient derrière les fourrés et prend des photos de nous.
Sometimes I wonder whether or not I made the right decision.,"Parfois, je me demande si j'ai pris ou pas la bonne décision."
Sometimes I wonder whether or not I made the right decision.,"Parfois, je me demande si j'ai pris la bonne décision ou pas."
Sometimes I wonder whether or not I made the right decision.,"Parfois, je me demande si j'ai pris la bonne décision ou non."
Sometimes I wonder whether or not I made the right decision.,"Parfois, je me demande si j'ai pris, oui ou non, la bonne décision."
Stop making a fool of yourself. Everyone is laughing at you.,Arrête de te donner en spectacle. Tout le monde rit de toi.
"Strictly speaking, Chinese consists of hundreds of dialects.","À strictement parler, le chinois est composé de centaines de dialectes."
Take this folding umbrella with you. It might come in handy.,Prends ce parapluie pliable avec toi. Cela pourrait être utile.
"Taking advantage of the holidays, I returned home to Nagoya.","Profitant des vacances, je suis retournée chez moi à Nagoya."
"That job wasn't very interesting. However, the pay was good.","Ce boulot n'était pas très intéressant. Toutefois, la paie était bonne."
That's a good story. The only problem is that it's not true.,C'est une bonne histoire. Le seul problème est qu'elle n'est pas vraie.
That's something we should probably take care of right away.,C'est quelque chose dont nous devrions probablement nous occuper tout de suite.
The Titanic sank on her maiden voyage. She was a large ship.,Le Titanic coula lors de son voyage inaugural. C'était un gros navire.
The United Nations sent troops to intervene in the conflict.,Les Nations Unies dépêchèrent des troupes afin d'intervenir dans le conflit.
The best way to predict the future is to create it yourself.,La meilleure manière de prédire l'avenir est de le créer soi-même.
The car was carrying four people when the accident occurred.,La voiture transportait quatre personnes au moment de l'accident.
The cat burglar must have entered the mansion from the roof.,Le monte-en-l'air a dû s'introduire dans la demeure par le toit.
The child sat on his mother's lap and listened to the story.,L'enfant s'assit sur les genoux de sa mère et écouta l'histoire.
The crown prince is the one who is to succeed to the throne.,Le Dauphin est celui qui succède au trône.
The delay forced us to stay overnight in an expensive hotel.,Le retard nous a forcé à passer la nuit dans un hôtel cher.
The expedition has postponed its departure to the Antarctic.,L'expédition a repoussé son départ pour l'Antarctique.
The first thing you have to take into consideration is time.,La première chose que tu dois prendre en considération est le temps.
The first word of an English sentence should be capitalized.,Le premier mot d'une phrase anglaise devrait être en majuscule.
The local newspaper is endorsing the conservative candidate.,Le journal local appuie le candidat conservateur.
The most important thing to do now is for us to remain calm.,La chose la plus importante à faire pour nous est de rester calmes.
The news of her sudden death came like a bolt from the blue.,La nouvelle de sa mort soudaine arriva comme un éclair dans un ciel bleu.
The origin of the universe will probably never be explained.,L'origine de l'univers ne sera probablement jamais expliquée.
The pain she suffered while being tortured was unimaginable.,La douleur qu'elle endura en étant torturée fut inimaginable.
The pain she suffered while being tortured was unimaginable.,La douleur qu'elle a endurée en étant torturée a été inimaginable.
The people he is living with in London are coming to see me.,Les personnes avec lesquelles il vit à Londres vont venir me voir.
The police fished a dead body out of the river this morning.,"Ce matin, la police a repêché un cadavre dans le fleuve."
The power of his physique is evident to all who look at him.,La puissance de son physique saute aux yeux de tous ceux qui le regardent.
The prevention of forest fires is everyone's responsibility.,La prévention des feux de forêt est l'affaire de tous.
The prevention of forest fires is everyone's responsibility.,La prévention des feux de forêt relève de la responsabilité de chacun.
The rich are getting richer and the poor are getting poorer.,Les riches s'enrichissent et les pauvres s'appauvrissent.
The schedule dictates that this work be done by the weekend.,Le programme commande que ce travail soit terminé pour le week-end.
The store was so crowded that they lost sight of each other.,Le magasin était si bondé qu'ils se sont perdus de vue.
The suspect was hiding out in the mountains for three weeks.,Le suspect s'était caché dans les montagnes pendant trois semaines.
The tunnel caved in because of the earthquake the other day.,Le tunnel s'est effondré à cause du tremblement de terre de l'autre jour.
The two countries will negotiate a settlement to the crisis.,Les deux pays vont négocier un règlement à la crise.
The war between France and England lasted one hundred years.,La guerre entre la France et l'Angleterre a duré cent ans.
The water stopped running because the hose has a kink in it.,L'eau s'est arrêtée de couler car le tuyau s'est entortillé.
The wedding ceremony will be held regardless of the weather.,La cérémonie de mariage se tiendra quel que soit le temps.
There is no doubt in my mind that Tom will win the election.,Il n'y aucun doute dans mon esprit que Tom gagnera l'élection.
There were 215 votes for the motion and 15 votes against it.,Il y eut deux-cent-quinze voix en faveur de la motion et quinze contre.
There were 215 votes for the motion and 15 votes against it.,Il y eut deux-cent-quinze suffrages en faveur de la motion et quinze contre.
There were 215 votes for the motion and 15 votes against it.,Il y a eu deux-cent-quinze voix en faveur de la motion et quinze contre.
There were 215 votes for the motion and 15 votes against it.,Il y a eu deux-cent-quinze suffrages en faveur de la motion et quinze contre.
There's no danger of this lamp setting fire to the curtains.,Il n'y a pas de danger que cette lampe mette le feu aux rideaux.
There's nothing more fun for me to do than to talk with him.,Il n'y a rien de plus amusant à faire pour moi que de m'entretenir avec lui.
They asked his older brother to help them do their homework.,Ils demandèrent à son grand frère de les aider à faire leurs devoirs.
They established a Japanese language class for the refugees.,Ils créèrent une classe de langue japonaise pour les réfugiés.
They sleep in separate bedrooms even though they're married.,"Ils dorment dans des chambres séparées, bien que mariés."
This is the first time I've ever written a letter in French.,C'est la première fois de ma vie que j'écris une lettre en français.
This is the first time that I've cut my finger with a knife.,C'est la première fois que je me coupe le doigt avec un couteau.
This is the hottest summer that we have had in thirty years.,C'est l'été le plus chaud que nous ayons eu en trente ans.
This is the house where that poet lived when he was a child.,C'est la maison dans laquelle ce poète a vécu lorsqu'il était enfant.
This message turned out to be a little hard for me to write.,Ce message s'est avéré être un peu difficile à écrire pour moi.
This summer resort is no longer as popular as it used to be.,Cette station balnéaire n'est plus aussi populaire qu'autrefois.
Three of the men involved in the accident were hospitalized.,Trois des hommes impliqués dans l'accident ont été hospitalisés.
Three years ago something like this never would've happened.,"Il y a trois ans, quelque chose comme ça ne serait jamais arrivé."
"To determine its origin, we must go back to the middle ages.","Pour déterminer son origine, nous devons remonter au Moyen-Âge."
Tom always asks for permission before he borrows my bicycle.,Tom demande toujours la permission avant d'emprunter mon vélo.
Tom asked Mary if she would be willing to donate some money.,Tom demanda à Mary si elle était d'accord pour donner de l'argent.
Tom asked Mary when the last time she had bought a book was.,Tom a demandé à Mary quand était la dernière fois qu'elle avait acheté un livre.
Tom can't be over thirty. He looks like he's about eighteen.,Tom ne peut pas avoir plus de trente ans. Il a l'air d'en avoir dix-huit.
Tom decided that it wasn't necessary to pay that bill today.,Tom a décidé qu'il n'était pas nécessaire de payer cette facture aujourd'hui.
Tom didn't get paid as much as they told him they'd pay him.,Tom n'a pas été payé autant qu'ils lui avaient promis.
Tom didn't seem to be aware that he was supposed to do that.,Tom ne semblait pas au courant qu'il était censé faire cela.
Tom didn't seem to be aware that he was supposed to do that.,Tom ne semblait pas au courant qu'il était censé faire ça.
Tom didn't seem to be aware that he was supposed to do that.,Tom ne semblait pas au courant qu'il était censé le faire.
Tom doesn't know the difference between a mule and a donkey.,Tom ne sait pas la différence entre une mule et un âne.
"Tom eats pizza with a fork, but Mary eats it with her hands.","Tom mange la pizza avec une fourchette, mais Mary la mange avec ses mains."
Tom fell asleep while he was driving and caused an accident.,Tom s'est endormi alors qu'il conduisait et a causé un accident.
Tom isn't the one who told me that I didn't need to do that.,Tom n'est pas celui qui m'a dit que je n'avais pas besoin de faire cela.
Tom kept talking and didn't let Mary get a word in edgewise.,Tom n'a pas arrêté de parler sans laisser Mary toucher un seul mot.
Tom played the piano for three hours without taking a break.,Tom a joué du piano pendant trois heures sans prendre de pause.
"Tom pushed me into the pool, so I got out and pushed him in.","Tom m'a poussé dans la piscine, alors j'en suis sorti et je l'y ai poussé."
"Tom pushed me into the pool, so I got out and pushed him in.","Tom m'a poussée dans la piscine, alors j'en suis sortie et je l'y ai poussé."
Tom said he felt rested and was ready to start hiking again.,Tom se disait reposé et qu'il se sentait prêt à reprendre la randonnée.
Tom says he can make a decent living as a sidewalk musician.,Tom dit qu'il peut vivre décemment en étant musicien de rue.
Tom told Mary that she was the fattest woman he'd ever seen.,Tom a dit à Mary qu'elle était la femme la plus grosse qu'il n'avait jamais vu.
Tom translated a letter from French to English for his boss.,Tom a traduit une lettre du français à l'anglais pour son patron.
Tom was looking for place to eat that had reasonable prices.,Tom cherchait un endroit avec des prix raisonnables pour manger.
Tom's French pronunciation isn't as good as he thinks it is.,La prononciation du français de Tom n'est pas aussi bonne qu'il ne le pense.
"Tom's lost a lot of blood, but he hasn't lost consciousness.",Tom a perdu beaucoup de sang mais il ne s'est pas évanouit.
We are going to make up for lost time by taking a short cut.,On va essayer de rattraper le retard en prenant un raccourci.
We did not expect him to finish the task in so short a time.,Nous ne nous attendions pas à ce qu'il termine le travail en si peu de temps.
"We don't like our neighbors, and they don't like us, either.",Nous n'aimons pas nos voisins et ils ne nous aiment pas non plus.
We need to get this truck unloaded before it starts raining.,Nous devons décharger ce camion avant qu'il commence à pleuvoir.
We take it for granted that he will succeed in his business.,Nous considérons comme un fait accompli qu'il rencontrera le succès dans ses affaires.
"We'll go to Hong Kong first, and then we'll go to Singapore.","Nous irons d'abord à Hong Kong, et ensuite à Singapour."
We're looking for some computer-savvy people to work for us.,Nous recherchons des gens férus d'ordinateurs pour travailler pour nous.
We're looking for some computer-savvy people to work for us.,Nous recherchons des gens qui s'y connaissent en ordinateurs pour travailler pour nous.
Were you really able to get Tom to do your homework for you?,Étais-tu vraiment capable de laisser faire tes devoirs par Tom?
What does it cost to build a new house in this neighborhood?,Que coûte la construction d'une maison dans ce coin ?
What makes you think that Tom prefers living in the country?,Qu'est-ce qui te fait penser que Tom préfère vivre à la campagne ?
What would you attempt to do if you knew you could not fail?,Que tenteriez-vous si vous saviez que vous ne pouviez pas échouer ?
What would you attempt to do if you knew you could not fail?,Que tenterais-tu si tu savais que tu ne pouvais pas échouer ?
"When the weather was nice, Tom always left his windows open.","Lorsqu'il faisait beau, Tom laissait toujours sa fenêtre ouverte."
"When you make the bed, don't forget to fluff up the pillows.","Lorsque tu fais le lit, n'oublie pas de regonfler les oreillers."
"When you make the bed, don't forget to fluff up the pillows.","Lorsque vous faites le lit, n'oubliez pas de regonfler les oreillers."
"When you've finished reading that book, I'd like to read it.","Lorsque vous aurez fini de lire ce livre, j'aimerais le lire."
"When you've finished reading that book, I'd like to read it.","Lorsque vous aurez terminé de lire ce livre, j'aimerais le lire."
"When you've finished reading that book, I'd like to read it.","Lorsque tu auras fini de lire ce livre, j'aimerais le lire."
"When you've finished reading that book, I'd like to read it.","Lorsque tu auras terminé de lire ce livre, j'aimerais le lire."
Why would she go out of her way to help a deadbeat like you?,Pourquoi s'embêterait-elle à aider un bon à rien comme toi ?
Why would she go out of her way to help a deadbeat like you?,Pourquoi s'embêterait-elle à aider un naze comme toi ?
"With the bridge destroyed, there was nothing to do but swim.","Le pont détruit, il n'y avait rien d'autre à faire que de nager."
"With your experience, any company would hire you right away.","Avec ton expérience, n'importe quelle entreprise voudrait t'employer sur-le-champ."
"Without your encouragement, I would have given up this plan.","Sans tes encouragements, j'aurais laissé tomber ce projet."
"Without your encouragement, I would have given up this plan.","Sans vos encouragements, j'aurais laissé tomber ce projet."
Would you consider taking care of my children next Saturday?,Pourrais-tu réfléchir à t'occuper de mes enfants samedi prochain ?
Would you consider taking care of my children next Saturday?,Pourriez-vous réfléchir à vous occuper de mes enfants samedi prochain ?
Would you like to come over for dinner after work on Monday?,Souhaiteriez-vous venir dîner après le travail lundi ?
Would you like to come over for dinner after work on Monday?,Voudrais-tu venir dîner après le travail lundi ?
Would you mind telling me what you're doing in my apartment?,Tu pourrais me dire ce que tu fais dans mon appartement ?
Years of running in marathons have taken a toll on my knees.,Des années à courir les marathons ont eu des effets négatifs sur mes genoux.
"You can lie to everyone else, but you can't lie to yourself.","Tu peux mentir à tous les autres, mais tu ne peux pas te mentir à toi-même."
"You can take a horse to water, but you can't make him drink.","Tu auras beau amener le cheval à la rivière, mais tu ne le feras pas boire pour autant."
You can't fight a good fight with such a defeatist attitude.,Tu ne peux pas livrer une bonne bataille avec une attitude aussi défaitiste.
You forgot to lock your office door yesterday when you left.,"Tu as oublié, hier, de verrouiller la porte de ton bureau, lorsque tu es parti."
You forgot to lock your office door yesterday when you left.,"Vous avez oublié, hier, de fermer la porte de votre bureau, lorsque vous êtes parti."
You forgot to lock your office door yesterday when you left.,"Vous avez oublié, hier, de fermer la porte de votre bureau, lorsque vous êtes partie."
You forgot to lock your office door yesterday when you left.,"Vous avez oublié, hier, de fermer la porte de votre bureau, lorsque vous êtes partis."
You forgot to lock your office door yesterday when you left.,"Vous avez oublié, hier, de fermer la porte de votre bureau, lorsque vous êtes parties."
You get paid in proportion to the amount of the work you do.,Vous êtes payé proportionnellement à la quantité de travail fourni.
You must have women throwing themselves at you all the time.,Vous devez avoir des femmes qui se pendent à votre cou tout le temps.
You must have women throwing themselves at you all the time.,Tu dois avoir des femmes qui se pendent à ton cou tout le temps.
You must have women throwing themselves at you all the time.,Tu dois tout le temps avoir des femmes qui se pendent à ton cou.
You must turn in your old license in order to get a new one.,Il faut rendre sa vieille licence pour en avoir une nouvelle.
You must turn in your old license in order to get a new one.,Il faut rendre sa vieille licence pour en obtenir une nouvelle.
You promised me that you would make something for us to eat.,Tu m'as promis que tu nous ferais quelque chose à manger.
You should concentrate on one thing and learn to do it well.,Tu devrais te concentrer sur une chose et apprendre à bien la faire.
You should go to the dentist and have that tooth pulled out.,Tu devrais aller chez le dentiste te faire extraire cette dent.
You should go to the dentist and have that tooth pulled out.,Vous devriez aller chez le dentiste pour vous faire extraire cette dent.
You should not despise a man just because he is poorly paid.,On ne devrait pas mépriser un homme juste parce qu'il est mal payé.
You should try to form the habit of using your dictionaries.,Vous devriez prendre l'habitude d'utiliser votre dictionnaire.
You'd be amazed how many times I've told Tom not to do that.,Tu serais impressionné du nombre de fois où j'ai dit à Tom de ne pas faire cela.
You'll make the same mistake if things continue in this way.,Tu commettras la même erreur si les choses se poursuivent ainsi.
You'll make the same mistake if things continue in this way.,Vous commettrez la même erreur si les choses se poursuivent de cette manière.
You're the only person I know who is qualified for this job.,Vous êtes la seule personne que je connaisse qui soit qualifiée pour ce poste.
You're the only person I know who is qualified for this job.,Vous êtes la seule personne que je connaisse qui soit qualifiée pour cette mission.
Your eccentricities can make you either charming or tedious.,Tes excentricités peuvent te rendre tantôt charmant ou ennuyeux.
"How did you get in here? ""I climbed in through the window.""",« Comment es-tu entré ici ? » « Par la fenêtre. »
"Shall I have him call you when he gets back? ""Yes, please.""","« Devrai-je le prier de vous appeler lorsqu'il revient ? » « Oui, s'il vous plaît. »"
"What's going on in the cave? I'm curious. ""I have no idea.""",« Qu'est-ce qu'il se passe dans la grotte ? Je suis curieux. » « Je n'en ai aucune idée. »
"What's going on in the cave? I'm curious. ""I have no idea.""",« Qu'est-ce qu'il se passe dans la grotte ? Je me demande vraiment. » « Je n'en ai pas la moindre idée. »
A fat man seldom dislikes anybody very hard or for very long.,Un gros homme n'a jamais une très forte ou très longue aversion envers qui que ce soit.
A fire broke out last night and three houses were burnt down.,Un incendie s'est déclaré hier soir et 3 maisons ont entièrement brûlé.
A new team was formed in order to take part in the boat race.,Une nouvelle équipe fut formée afin de prendre part à la course de bateaux.
A person with common sense would never do this kind of thing.,Une personne de bon sens ne ferait jamais une telle chose.
A young man asked us if he could succeed as a public speaker.,Un jeune homme nous demanda s'il pouvait réussir comme orateur.
"According to the weather forecast, it will clear up tomorrow.","Selon les prévisions météorologiques, cela s'éclaircira demain."
"According to what they say, that boy is very good at singing.","D'après eux, ce garçon chante très bien."
"After eight months, he eventually started dating girls again.",Il a finalement recommencé à sortir avec des filles après huit mois.
"After much debate, we decided to spend our holidays in Spain.","Après pas mal de discussions, nous décidâmes de passer les vacances en Espagne."
"After the Christmas party was over, we all went out caroling.","Après la fête de Noël, nous sommes tous allés chanter."
An electric guitar doesn't sound the same as an acoustic one.,Une guitare électrique sonne différemment d'une acoustique.
"Apart from a few spelling mistakes, it is a good composition.","Malgré quelques fautes d'orthographe, c'est une bonne copie."
Apparently my bare feet bothered him more than anything else.,Le fait que je sois nu-pieds le dérangeait apparemment plus que toute autre chose.
Are you aware that Okinawa is closer to China than to Honshu?,Sais-tu qu'Okinawa est plus près de la Chine que de Honshu ?
"As I got the train this morning, I met an old friend of mine.","En prenant le train ce matin, j'ai rencontré un vieil ami."
"As had been expected, the weather turned out to be very fine.","Comme nous l'espérions, le temps a changé pour devenir beau."
"As the train pulled out, they waved goodbye to their parents.","Comme le train partait, ils firent au revoir à leurs parents."
"Before going to study in Paris, I must brush up on my French.","Avant de me rendre à Paris pour travailler, je dois rafraîchir mon français."
"Before we say goodbye, there's something I'd like to ask you.","Avant que nous nous disions au revoir, il y a quelque chose que j'aimerais vous demander."
Can you please tell me where the nearest public telephone is?,Pouvez-vous me dire où se trouve la cabine téléphonique la plus proche ?
Cancer can be cured easily if it is found in its first phase.,Le cancer peut être facilement guéri s'il est détecté dans sa phase initiale.
"Cherry blossoms last only for a few days, a week at the most.","La floraison des cerisiers ne dure que quelques jours, une semaine tout au plus."
Children whose parents are rich do not know how to use money.,Les enfants dont les parents sont riches ne savent pas gérer leur argent.
Company regulations mandate that workers wear safety glasses.,Les règles de l'entreprise exigent que les employés portent des lunettes de sécurité.
Delegates from many countries participated in the conference.,Des représentants de nombreux pays ont participé à la conférence.
Did it ever occur to you that I might be busy this afternoon?,"T'est-il jamais venu à l'esprit que je pourrais être occupé, cet après-midi ?"
Did it ever occur to you that I might be busy this afternoon?,"Vous est-il jamais venu à l'esprit que je pourrais être occupée, cette après-midi ?"
Didn't you tell me yesterday that you wouldn't be late today?,Ne m'as-tu pas dit hier que tu ne serais pas en retard aujourd'hui ?
Didn't you tell me yesterday that you wouldn't be late today?,Ne m'avez-vous pas dit hier que vous ne seriez pas en retard aujourd'hui ?
Do you believe global warming is the result of human actions?,Croyez-vous que le réchauffement climatique est le résultat d'actions humaines ?
Do you spend more time with your friends or with your family?,Passes-tu davantage de temps avec tes amis ou avec ta famille ?
Do you spend more time with your friends or with your family?,Passez-vous davantage de temps avec vos amis ou avec votre famille ?
Do you spend more time with your friends or with your family?,Passes-tu davantage de temps avec tes amies ou avec ta famille ?
Do you spend more time with your friends or with your family?,Passez-vous davantage de temps avec vos amies ou avec votre famille ?
Do you think it's dangerous to eat genetically modified food?,Pensez-vous qu'il soit dangereux de consommer de la nourriture génétiquement modifiée ?
Do you want this done quickly or do you want this done right?,Voulez-vous que ceci soit fait rapidement ou voulez-vous que ceci soit correctement ?
Do you want this done quickly or do you want this done right?,Veux-tu que ce soit fait rapidement ou correctement ?
Don't ask me for forgiveness. What's been done has been done.,Ne me demande pas de pardon. Ce qui a été fait a été fait.
Don't ask me for forgiveness. What's been done has been done.,Ne me demandez pas de pardon. Ce qui a été fait a été fait.
Don't go near the bulldog. You wouldn't want him to bite you.,Ne t'approche pas du bulldog. Tu ne voudrais pas qu'il te morde.
Don't listen to Tom. He doesn't know what he's talking about.,N'écoute pas Tom. Il ne sait pas de quoi il parle.
"During droughts, farmers are barely able to eke out a living.","Lors des sécheresses, les fermiers sont à peine en mesure de survivre."
Education does not consist simply in learning a lot of facts.,L'éducation ne consiste pas seulement dans l'apprentissage pur et dur.
"Everyone looks the same, except the one standing on his head.","Ils se ressemblent tous, à l'exception de celui qu'il a sur la tête."
"Everyone looks the same, except the one standing on his head.","Elles se ressemblent toutes, à l'exception de celle qu'il a sur la tête."
"For your own safety, never ride in a car with a drunk driver.","Pour ta propre sécurité, ne monte jamais à bord d'une voiture avec un conducteur en état d'ébriété."
"For your own safety, never ride in a car with a drunk driver.","Pour votre propre sécurité, ne montez jamais à bord d'une voiture avec un conducteur en état d'ébriété."
Hailing a cab in Manhattan at 5:00 p.m. is nearly impossible.,Héler un taxi à Manhattan à cinq heures de l'après-midi est presque impossible.
Have you had a thorough medical checkup within the last year?,Avez-vous subi un contrôle médical exhaustif lors de l'année écoulée ?
Have you heard that a burglar broke into my neighbor's house?,As-tu entendu dire qu'un cambrioleur a forcé la maison de mon voisin ?
Have you heard that a burglar broke into my neighbor's house?,Avez-vous appris qu'un cambrioleur a forcé la maison de mon voisin ?
He anonymously donated a large sum of money to the Red Cross.,Il a anonymement donné une grosse somme d'argent à la Croix-Rouge.
He anonymously donated a large sum of money to the Red Cross.,Il a anonymement fait don d'une importante somme d'argent à la Croix-Rouge.
He bought the land for the purpose of building a house on it.,Il a acheté le terrain dans le but de s'y construire une maison.
He does not like to wait until the last moment to do a thing.,Il n'aime pas attendre jusqu'au dernier moment pour faire quelque chose.
He introduced the problem of education into the conversation.,Il a introduit le problème de l'éducation dans la conversation.
He is working hard in order to pass the entrance examination.,Il travaille dur afin de réussir l'examen d'entrée.
He is working hard in order to pass the entrance examination.,Il travaille dur pour réussir l'examen d'entrée.
He must be a good walker to have walked such a long distance.,Il doit être bon marcheur pour avoir parcouru une si grande distance.
He never opens his mouth without complaining about something.,"Dès qu'il ouvre la bouche, c'est pour se plaindre."
He says what he thinks regardless of other people's feelings.,Il dit ce qu'il pense sans se soucier de ce que les autres pensent.
He was so busy that he sent his son instead of going himself.,Il était tellement occupé qu'il envoya son fils à sa place.
He's an accredited representative of the Canadian government.,Il est représentant accrédité du gouvernement canadien.
