English words/sentences,French words/sentences
Please tell Tom Mary called.,"Dis à Tom que Marie a appelé, s'il te plaît."
Please tell me how you feel.,"Dis-moi comment tu te sens, s'il te plaît."
Please tell me what that is.,"Dis-moi ce que c'est, s'il te plaît."
Please tell me your opinion.,Donnez-moi votre opinion s'il vous plaît.
Please turn down the volume.,"Baisse le niveau, s'il te plait."
Please turn down the volume.,Veuillez baisser le niveau.
Please turn off your engine.,"Coupe ton moteur, s'il te plait."
Please turn off your engine.,"Coupez votre moteur, je vous prie."
Please turn off your engine.,"Éteins ton moteur, s'il te plait."
Please turn off your engine.,"Éteignez votre moteur, s'il vous plait."
Please validate this ticket.,Merci de bien vouloir valider ce ticket.
Please wait a little longer.,"S'il te plaît, attends encore un petit peu."
Please write down your name.,Veuillez écrire votre nom.
Please write down your name.,"Écris ton nom, s'il te plaît."
Please write down your name.,"Écrivez votre nom, je vous prie."
Please write down your name.,"Écrivez votre nom, s'il vous plaît."
Please write down your name.,"Écris ton nom, je te prie."
Please write your name here.,Ecrivez votre nom ici s'il vous plaît.
Please write your name here.,Veuillez écrire votre nom ici.
Prices will certainly go up.,Les prix vont certainement augmenter.
Pus has formed in the wound.,Du pus s'est formé dans la plaie.
Put another log on the fire.,Mets une autre bûche sur le feu.
Put another log on the fire.,Mettez une autre bûche sur le feu.
Put everything in my basket.,Mettez tout dans mon panier.
Put the broom in the closet.,Mets le balai dans le placard.
Put the broom in the closet.,Mettez le balai dans le placard.
Put the car into the garage.,Mets la voiture au garage.
Put the question in writing.,Écrivez la question.
Put yourself in my position.,Mets-toi à ma place.
Rabbits like to eat carrots.,Les lapins aiment manger les carottes.
Rainy season begins in June.,La saison des pluies débute en juin.
Read the bottom of the page.,Lis le bas de la page !
Remember not to tell anyone.,Souviens-toi de ne le dire à personne !
Remember not to tell anyone.,Souvenez-vous de ne le dire à personne !
Rice grows in warm climates.,Le riz pousse dans les climats chauds.
Rice grows in warm climates.,Le riz pousse sous les climats chauds.
Rich soil yields good crops.,Un sol riche produit de bonnes récoltes.
Rome was not built in a day.,Rome ne s'est pas faite en un jour.
Roses have a nice fragrance.,Les roses sentent bon.
Roses have a nice fragrance.,Les roses ont un parfum agréable.
Rules are made to be broken.,Les règles sont faites pour être violées.
Safety is what matters most.,La sécurité est la chose la plus importante.
Say goodbye to your friends.,Dites au-revoir à vos amis.
School reopens in September.,L'école rouvre en septembre.
See if my answer is correct.,Vois si ma réponse est correcte.
See if my answer is correct.,Voyez si ma réponse est correcte.
Selling cars is my business.,Vendre des voitures est mon travail.
Selling cars is my business.,"Vendre des voitures, c'est ma partie."
Send for the doctor at once.,Envoyez chercher le docteur tout de suite.
"Sensing danger, he ran away.","Percevant le danger, il s'enfuit en courant."
Several plans were proposed.,Plusieurs plans furent proposés.
Shall I come to your office?,Dois-je me rendre à votre bureau ?
She advised him to exercise.,Elle lui conseilla de faire de l'exercice.
She advised him to exercise.,Elle lui a conseillé de faire de l'exercice.
She advised him to go there.,Elle lui conseilla de s'y rendre.
She advised him to go there.,Elle lui conseilla d'y aller.
She advised him to go there.,Elle lui a conseillé de s'y rendre.
She allowed him to go alone.,Elle lui permit d'y aller seul.
She allowed him to go alone.,Elle l'autorisa à s'y rendre seul.
She always dresses in black.,Elle s'habille toujours de noir.
She always gets her own way.,Elle obtient toujours ce qu'elle veut.
She appealed to me for help.,Elle a fait appel à moi pour l'aider.
She approved of the wedding.,Elle approuva le mariage.
She asked him out on a date.,Elle lui demanda de sortir avec lui.
She asked him out on a date.,Elle lui a demandé de sortir avec lui.
She asked him out on a date.,Elle lui demanda de sortir avec elle.
She asked him out on a date.,Elle lui a demandé de sortir avec elle.
She asked me if I could sew.,Elle m'a demandé si je savais coudre.
She attracted our attention.,Elle attira notre attention.
She bought her son a camera.,Elle acheta un appareil photo à son fils.
She brought me a cup of tea.,Elle m'apporta une tasse de thé.
She brought me a cup of tea.,Elle m'a apporté une tasse de thé.
She brought up two children.,Elle a élevé deux enfants.
She called him on the phone.,Elle l'a appelé au téléphone.
She called him on the phone.,Elle l'appela au téléphone.
She called me up from Tokyo.,Elle m'a appelé de Tokyo.
She came back an hour later.,Elle est revenue au bout d'une heure.
She can never keep a secret.,Elle ne sait jamais garder un secret.
She can play the piano well.,Elle sait bien jouer du piano.
She can run a full marathon.,Elle est capable de courir un marathon.
She closed her diary slowly.,Elle ferma lentement son journal.
She continued with the work.,Elle poursuivit le travail.
She continued with the work.,Elle a poursuivi le travail.
She cooked some fish for me.,Elle m'a cuisiné du poisson.
She cooks for him every day.,Elle cuisine pour lui quotidiennement.
She couldn't have said that.,Elle ne pourrait pas avoir dit ça.
She couldn't stop the tears.,Elle ne pouvait s'empêcher de pleurer.
She cut off the carrot tops.,Elle coupa le haut des carottes.
She decided on a blue dress.,Elle se décida pour une robe bleue.
She decided to have surgery.,Elle se décida à recourir à la chirurgie.
She decided to study abroad.,Elle a décidé d'aller étudier à l'étranger.
She declined the invitation.,Elle déclina l'invitation.
She despises people who lie.,Elle méprise les gens qui mentent.
She did it against her will.,Elle l'a fait contre son gré.
She did it for her children.,Elle l'a fait pour ses enfants.
She did not return till six.,Elle ne revint pas avant 6 heures.
She did not walk to the gym.,Elle ne se rendit pas à pied à la gym.
She did so out of curiosity.,Elle l'a fait par curiosité.
She didn't even try to help.,Elle n'essaya pas même d'aider.
She didn't even try to help.,Elle n'a même pas essayé d'aider.
She didn't give me her name.,Elle ne m'a pas donné son nom.
She didn't have any pencils.,Elle n'avait même pas un crayon.
She didn't like her husband.,Elle n'aimait pas son mari.
She didn't like her husband.,Elle n'a pas aimé son mari.
She didn't take many photos.,Elle n'a pas pris beaucoup de photos.
She died in a bike accident.,Elle est morte dans un accident de vélo.
She disappeared in the dark.,Elle disparut dans l'obscurité.
She doesn't have the ticket.,Elle n'a pas le billet.
She dressed herself quickly.,Elle s'habilla en vitesse.
She explained it over again.,Elle l'expliqua de nouveau depuis le début.
She first met him in Boston.,Elle l'a rencontré pour la première fois à Boston.
She found a nice tie for me.,Elle m'a trouvé une belle cravate.
She gave him a lot of money.,Elle lui donna beaucoup d'argent.
She gave him a lot of money.,Elle lui a donné beaucoup d'argent.
She gave him a nice present.,Elle lui a offert un chouette cadeau.
She gave him a nice present.,Elle lui offrit un beau cadeau.
She gave him his first kiss.,Elle lui donna son premier baiser.
She gave him his first kiss.,Elle lui a donné son premier baiser.
She gave me these old coins.,Elle m'a donné ces vieilles pièces.
She grabbed him by the hand.,Elle le saisit par la main.
She grabbed him by the hand.,Elle l'a saisi par la main.
She greeted me with a smile.,Elle m'a accueilli avec un sourire.
She greeted us with a smile.,Elle nous accueillit d'un sourire.
She guided me to the palace.,Elle me conduisit au palais.
She had long hair last year.,Elle avait les cheveux longs l'année dernière.
She handles a saw very well.,Elle manie très bien la scie.
She has a gift for prophecy.,Elle a un don de prophétie.
She has a lot of work to do.,Elle a beaucoup de travail à faire.
She has buried her only son.,Elle a enterré son fils unique.
She has him under her thumb.,Elle l'a sous sa coupe.
She has many valuable books.,Elle possède de nombreux ouvrages de valeur.
She has such beautiful eyes.,Elle a de si beaux yeux.
She has to pay for the book.,Elle doit payer pour le livre.
She hit him again and again.,Elle le frappa encore et encore.
She hurried across the lawn.,Elle se précipita à travers la pelouse.
She ignored all my warnings.,Elle a ignoré tous mes avertissements.
She ignored all my warnings.,Elle a ignoré toutes mes mises en garde.
She intended to go shopping.,Elle avait l'intention d'aller faire des courses.
She intended to go shopping.,Elle avait l'intention d'aller faire des emplettes.
She is a good tennis player.,C'est une bonne joueuse de tennis.
She is a short story writer.,Elle écrit des nouvelles.
She is always neat and tidy.,Elle est toujours soignée et ordonnée.
She is an excellent student.,C'est une excellente étudiante.
She is as beautiful as ever.,"Elle est belle, comme toujours."
She is certainly over forty.,Elle a certainement plus de quarante ans.
She is certainly over forty.,C'est certainement une quadra.
She is contemplating a trip.,Elle planifie un voyage.
She is dressed like a bride.,Elle est habillée en mariée.
She is drunk with happiness.,Elle est ivre de bonheur.
She is extremely attractive.,Elle est extrêmement séduisante.
She is gracious to everyone.,Elle est sympathique avec tout le monde.
She is in low spirits today.,Elle n'a pas le moral aujourd'hui.
She is muttering to herself.,Elle se parle à elle toute seule.
She is peeling the potatoes.,Elle épluche des pommes de terre.
She is proficient in French.,Elle maîtrise le français.
She is qualified as a nurse.,C'est une infirmière attitrée.
She is really into knitting.,C'est une fondue de tricot.
She is really into knitting.,Elle est vraiment passionnée de tricot.
She is sitting on the bench.,Elle est assise sur un banc.
She is the executive editor.,Elle est l’éditeur en chef.
She is used to living alone.,Elle est habituée à vivre seule.
She is very annoyed with me.,Elle est très fâchée après moi.
She is very fond of flowers.,Elle aime beaucoup les fleurs.
She is watering the flowers.,Elle est en train d'arroser les fleurs.
She is wearing a blue dress.,Elle porte une robe bleue.
She is wearing a nice watch.,Elle porte une belle montre.
She is writing a letter now.,Elle écrit une lettre maintenant.
She killed him with a knife.,Elle l'a tué avec un couteau.
She killed him with a knife.,Elle le tua avec un couteau.
She kissed him on the cheek.,Elle l'embrassa sur la joue.
She kissed him on the cheek.,Elle l'a embrassé sur la joue.
She knows French inside out.,Elle connaît tout du français.
She knows. She always knows.,Elle sait. Elle sait toujours.
She left France for America.,Elle quitta la France pour l'Amérique.
She left her ticket at home.,Elle a laissé son billet à la maison.
She left her ticket at home.,Elle a laissé son billet chez elle.
She left her ticket at home.,Elle a laissé son billet chez moi.
She left her ticket at home.,Elle a laissé son billet chez nous.
"She likes jazz, and so do I.","Elle aime le jazz, et moi aussi."
She likes painting pictures.,Elle aime peindre des tableaux.
She looked at me and smiled.,Elle m'a regardé et a souri.
She looks young for her age.,Elle semble jeune pour son âge.
She lost her son in the war.,Elle a perdu son fils à la guerre.
She loved her mother dearly.,Elle aimait sa mère tendrement.
She made a mess of the work.,Elle a gâché le boulot.
She made a mess of the work.,Elle a gâché le travail.
She made a new suit for him.,Elle lui confectionna un nouveau costume.
She made fun of her husband.,Elle se moquait de son mari.
She made him clean his room.,Elle lui fit nettoyer sa chambre.
She may not wait any longer.,Il se peut qu'elle n'attende pas plus longtemps.
She may not wait any longer.,Il se peut qu'elle n'attende pas davantage.
She may use this typewriter.,Elle peut utiliser cette machine à écrire.
She misses her family a lot.,Sa famille lui manque beaucoup.
She needs some help from us.,Elle a besoin d'aide de notre part.
She never stops complaining.,Elle n'arrête pas de se plaindre.
She owes him a lot of money.,Elle lui doit beaucoup d'argent.
She painted the walls white.,Elle a peint les murs en blanc.
She passed out on the floor.,Elle s'est évanouie par terre.
She proposed giving a party.,Elle suggéra de faire une fête.
She pushed him off the pier.,Elle le poussa de la jetée.
She pushed him off the pier.,Elle l'a poussé de la jetée.
She pushed him out the door.,Elle le poussa par la porte.
She put the children to bed.,Elle mit les enfants au lit.
She put the children to bed.,Elle a mis les enfants au lit.
She quit her job last month.,Elle a quitté son emploi le mois dernier.
She raced him down the hill.,Elle fit la course avec lui jusqu'au bas de la colline.
She ran as fast as possible.,Elle courut aussi vite qu'elle put.
She ran as fast as possible.,Elle a couru aussi vite que possible.
She really got on my nerves.,Elle m'a vraiment tapé sur les nerfs.
She really likes cats a lot.,Elle aime vraiment beaucoup les chats.
She remained silent all day.,Elle est restée silencieuse toute la journée.
She said she had been happy.,Elle a dit qu'elle avait été heureuse.
She said that she was happy.,Elle dit qu'elle était heureuse.
She said that she was happy.,Elle a dit qu'elle était heureuse.
She sat beside me in church.,Elle s'assit près de moi à l'église.
She seemed to have been ill.,Elle semblait avoir été malade.
She seemed to have been ill.,Il semble qu'elle ait été malade.
She should be there at noon.,Elle devrait être là à midi.
She should be there at noon.,Elle devrait y être à midi.
She shouldn't go by herself.,Elle ne devrait pas y aller seule.
She shouldn't go by herself.,Elle ne devrait pas s'y rendre seule.
She slapped him in the face.,Elle le frappa au visage.
She sleeps with two pillows.,Elle dort avec deux coussins.
She sleeps with two pillows.,Elle dort avec deux oreillers.
She smiled and said goodbye.,Elle sourit et prit congé.
She stabbed him in the back.,Elle le poignarda dans le dos.
She stabbed him in the back.,Elle l'a poignardé dans le dos.
She started from the summit.,Elle débuta au sommet.
She stays in touch with him.,Elle reste en contact avec lui.
She stopped picking daisies.,Elle s'arrêta de cueillir des pâquerettes.
She studies as hard as ever.,Elle étudie plus que jamais.
She took a sip of her drink.,Elle prit une gorgée de sa boisson.
She took a sip of her drink.,Elle a pris une gorgée de sa boisson.
She treated him like a king.,Elle le traita comme un roi.
She treated him like a king.,Elle l'a traité comme un roi.
She tried to commit suicide.,Elle a essayé de se suicider.
She tried to commit suicide.,Elle a tenté de se suicider.
She turned down my proposal.,Elle refusa ma proposition.
She turned pale at the news.,Elle pâlit à ces nouvelles.
She turned pale at the news.,Elle pâlit à la nouvelle.
She urged him to do the job.,Elle le pressa de faire le travail.
She usually walks to school.,Elle se rend d'ordinaire à l'école à pied.
She visited him once a year.,Elle lui rendit visite une fois par an.
She visited him once a year.,Elle lui a rendu visite une fois par an.
She visits him twice a year.,Elle lui rend visite deux fois par an.
She volunteered to help him.,Elle s'est portée volontaire pour l'aider.
She wanted to go out anyway.,"Elle voulait sortir, de toutes façons."
She wants me to go with her.,Elle veut que j'aille avec elle.
She wants to meet him again.,Elle veut le revoir.
She wants to meet him again.,Elle veut le rencontrer à nouveau.
She was a beauty in her day.,C'était une beauté dans sa jeunesse.
She was a middle-aged woman.,C'était une femme d'âge moyen.
She was accepted by Harvard.,Elle a été acceptée à Harvard.
She was almost hit by a car.,Elle a presque été heurtée par une voiture.
She was busy with housework.,Elle était occupée aux tâches ménagères.
She was holding an umbrella.,Elle tenait un parapluie.
She was ill for a long time.,Elle a été malade pendant longtemps.
She was in time for the bus.,Elle est arrivée à temps pour son bus.
She was my first girlfriend.,Elle fut ma première petite amie.
She was my first girlfriend.,Elle a été ma première petite amie.
She was robbed of her purse.,Son sac à main lui a été dérobé.
She was robbed of her purse.,On lui a volé son sac à main.
She was struck by lightning.,Elle a été frappé par la foudre.
She was wearing a black hat.,Elle portait un chapeau noir.
She was wearing a blue coat.,Elle portait un manteau bleu.
She wasn't able to meet him.,Elle fut dans l'incapacité de le rencontrer.
She wasn't able to meet him.,Elle a été dans l'incapacité de le rencontrer.
She went shopping elsewhere.,Elle est allée faire les courses autre part.
She went with him to Boston.,Elle est allée avec lui à Boston.
She will be late for dinner.,Elle sera en retard pour le dîner.
She won't call this evening.,Elle n’appellera pas ce soir.
"She wore a long, loose coat.",Elle portait un long et ample manteau.
She worries about my health.,Elle se soucie de ma santé.
She's digging her own grave.,Elle creuse sa propre tombe.
She's inquisitive by nature.,Elle est curieuse de nature.
She's looking the other way.,Elle est en train de regarder de l'autre côté.
She's much happier than him.,Elle est bien plus heureuse que lui.
She's much heavier than him.,Elle est bien plus lourde que lui.
She's much heavier than him.,Elle est beaucoup plus lourde que lui.
She's not the marrying type.,Elle n'est pas du genre à se marier.
She's the girl of my dreams.,C'est la fille de mes rêves.
She's the perfect housewife.,C'est une femme d'intérieur accomplie.
She's very afraid of snakes.,Elle a très peur des serpents.
She's very afraid of snakes.,Elle a une peur bleue des serpents.
Shops are quiet on weekdays.,Les magasins sont calmes les jours de semaine.
Short hair really suits her.,Les cheveux courts lui vont vraiment bien.
Should I take this medicine?,Dois-je prendre ce médicament ?
Should I take this medicine?,Devrais-je prendre ce remède ?
Should we call an ambulance?,Devrions-nous appeler une ambulance ?
"Show me another tie, please.","Montrez-moi une autre cravate, s'il vous plaît."
Silver costs less than gold.,L'argent coûte moins que l'or.
Skiing is my favorite sport.,Le ski est mon sport préféré.
Slaves did most of the work.,Les esclaves ont fait la majeure partie du travail.
Sleep on it before deciding.,"Avant une prise de décision, la nuit porte conseil."
"Smile at the camera, please!",Veuillez sourire à la caméra.
"Smile at the camera, please!","Souriez à la caméra, s'il vous plaît !"
Smoking affects your health.,Fumer affecte votre santé.
Smoking in bed is dangerous.,Fumer au lit est dangereux.
Snow fell early this winter.,Cet hiver la neige a été précoce.
"So, what happened this time?","Alors, que s’est-il passé cette fois ?"
"So, what're you waiting for?","Alors, qu'est-ce que tu attends ?"
"So, what're you waiting for?","Alors, qu'attendez-vous ?"
Soccer is my favorite sport.,Le football est mon sport préféré.
Soldiers are used to danger.,Les soldats sont habitués au danger.
Soldiers must follow orders.,Les soldats doivent suivre les ordres.
Some of them are my friends.,Parmi eux certains sont mes amis.
Some of them are my friends.,Certains d'entre eux sont mes amis.
Some of them are my friends.,Certaines d'entre elles sont mes amies.
Some of you already know me.,Quelques-uns d'entre vous me connaissent déjà.
Somebody left the lights on.,Quelqu'un a laissé les lumières allumées.
Somebody's inside the house.,Quelqu'un se trouve à l'intérieur de la maison.
Someone ate all the cookies.,Quelqu'un a mangé tous les gâteaux.
Someone ate all the cookies.,Quelqu'un a mangé tous les biscuits.
Someone has to pay the bill.,Il faut que quelqu'un paie la note.
Someone has to pay the bill.,Quelqu'un doit payer la note.
Someone is calling for help.,Quelqu'un appelle à l'aide.
Someone knocked on the door.,Quelqu'un a frappé à la porte.
Someone knocked on the door.,Quelqu'un a toqué à la porte.
Someone knocked on the door.,Quelqu'un frappa à la porte.
Someone knocked on the door.,Quelqu'un frappait à la porte.
Someone stole Tom's bicycle.,Quelqu'un a volé le vélo de Tom.
Someone stole my belongings.,Quelqu'un m'a volé mes affaires.
Someone was calling my name.,Quelqu'un appelait mon nom.
Someone's going to hurt Tom.,Quelqu'un va faire du mal à Tom.
Someone's taken my umbrella.,Quelqu'un a pris mon parapluie.
Someone's trying to kill me.,Quelqu'un essaie de me tuer!
Something fishy is going on.,Il se trame quelque chose de louche.
Something is going on today.,Il se passe quelque chose aujourd'hui.
Sorry I didn't reply sooner.,Désolé de ne pas avoir répondu plus tôt.
Sorry I didn't reply sooner.,Désolée de ne pas avoir répondu plus tôt.
"Sorry, I didn't notice that.","Désolé, je ne l'ai pas remarqué."
"Sorry, I didn't notice that.","Désolée, je ne l'ai pas remarqué."
"Sorry, something went wrong.","Désolé, quelque chose a foiré."
"Sorry, something went wrong.","Désolée, quelque chose a foiré."
"Sorry, something went wrong.","Désolé, quelque chose est allé de travers."
"Sorry, something went wrong.","Désolée, quelque chose est allé de travers."
"Sorry, the line is busy now.","Désolé, la ligne est occupée actuellement."
Spanish is spoken in Mexico.,L'espagnol est parlé au Mexique.
Spare me the grisly details.,Épargnez-moi les détails macabres !
Spare me the grisly details.,Épargne-moi les détails macabres !
Speaking English isn't easy.,Parler anglais n'est pas facile.
"Stay calm, and do your best.",Reste calme et fais de ton mieux !
Stay far away from that dog.,Restez loin de ce chien.
Stay far away from that dog.,Reste loin de ce chien.
Stay with us for a few days.,Restez avec nous pour quelques jours.
Stay with us for a few days.,Reste avec nous pendant quelques jours.
"Still, the war was not over.","Malgré tout, la guerre n'était pas terminée."
Stir the paint with a stick.,Remue la peinture avec un bâton !
Stir the paint with a stick.,Remuez la peinture avec un bâton !
Stir the paint with a stick.,Touillez la peinture à l'aide d'un bâton !
Stop pestering me. I'm busy.,"Arrête de m'ennuyer, je suis occupé."
"Strangely enough, he failed.","Bizarrement, il a échoué."
Sugar is bad for your teeth.,Le sucre est mauvais pour tes dents.
Sugar is bad for your teeth.,Le sucre est mauvais pour vos dents.
Take a short walk every day.,Marchez un peu tous les jours.
Take a short walk every day.,Faites une petite promenade tous les jours.
Take any two cards you like.,Prends deux cartes de ton choix.
"Take off your socks, please.",Veuillez retirer vos chaussettes.
"Take off your socks, please.","Retire tes chaussettes, s'il te plait."
"Take off your socks, please.","Retirez vos chaussettes, je vous prie."
"Take off your socks, please.",Veuillez enlever vos chaussettes.
Take the chair to your room.,Emmène la chaise dans ta chambre.
Take two of these red pills.,Prenez deux de ces pilules rouges.
Take two of these red pills.,Prends deux de ces pilules rouges.
Take whichever one you like.,Prends celui qui te chante.
Take whichever one you like.,Prends celui que tu aimes.
Take whichever one you like.,Prenez celui que vous aimez.
Take whichever one you want.,Prends celui que tu veux.
Take your umbrella with you.,Prenez un parapluie avec vous.
Tears rolled down my cheeks.,Les larmes ont coulé le long de mes joues.
Tell Tom that I'm exhausted.,Dis à Tom que je suis épuisé.
Tell Tom to be here by 2:30.,Dis à Tom d'être ici avant 14 h 30.
Tell Tom what Mary told you.,Dites à Tom ce que Mary vous a dit.
Tell Tom what Mary told you.,Dis à Tom ce que Mary t'a dit.
Tell Tom where he should go.,Dites à Tom où il devrait aller.
Tell me about your children.,Parle-moi de tes enfants.
Tell me about your children.,Parlez-moi de vos enfants.
Tell me all about your plan.,"Dites-moi tout ce qu'il y a à savoir sur votre plan, s'il vous plaît."
Tell me everything you know.,Dis-moi tout ce que tu sais.
Tell me everything you know.,Dites-moi tout ce que vous savez.
Tell me the meaning of life.,Dites-moi le sens de la vie.
Tell me the meaning of life.,Dis-moi le sens de la vie.
Tell me when dinner's ready.,Dis-moi quand le dîner est prêt.
Tell me where Tom took Mary.,Dites-moi où Tom a emmené Mary.
Tell me which one to choose.,Dis-moi laquelle choisir.
Tell me which one to choose.,Dis-moi lequel choisir.
Tell me which one to choose.,Dites-moi laquelle choisir.
Tell me which one to choose.,Dites-moi lequel choisir.
Tell us about your new book.,Parlez-nous de votre nouveau livre.
Tell us about your new book.,Parle-nous de ton nouveau livre.
Tell us how we may help you.,Dites-nous comment nous pouvons vous aider.
Tell us how we may help you.,Dis-nous comment nous pouvons t'aider.
Tell us what you want to do.,Dis-nous ce que tu veux faire !
Tell us what you want to do.,Dites-nous ce que vous voulez faire !
Ten houses were burned down.,Dix maisons ont été incendiées.
"Ten to one, he will succeed.",Dix contre un qu'il va réussir.
Thank you for all the gifts.,Merci pour tous les cadeaux.
Thank you for all your help.,Merci de toute votre aide.
Thank you for all your help.,Merci de toute ton aide.
Thank you for picking me up.,Merci d'être passée me prendre.
Thank you for picking me up.,Merci de m'avoir ramené.
Thank you for picking me up.,Merci d'être venu me chercher.
Thank you for the other day.,Merci pour l'autre jour.
Thank you for your courtesy.,Je vous remercie pour votre courtoisie.
Thank you for your interest.,Merci pour votre attention.
Thank you for your kindness.,Merci pour votre gentillesse.
Thank you for your kindness.,Merci de votre gentillesse.
Thank you for your kindness.,Merci de ta gentillesse.
Thank you for your patience.,Merci pour votre patience.
Thank you for your purchase.,Merci pour votre achat.
"Thank you very much, doctor.","Merci beaucoup, Docteur."
Thanks again for everything.,Encore merci pour tout.
Thanks for bringing me here.,Merci de m'avoir amené ici.
Thanks for bringing me here.,Merci de m'avoir amenée ici.
Thanks for your cooperation.,Merci de votre coopération.
Thanks for your explanation.,Merci pour ton explication.
Thanks for your explanation.,Merci pour votre explication.
Thanks for your explanation.,Merci de vos éclaircissements.
Thanks for your hospitality.,Merci pour votre hospitalité.
Thanks for your hospitality.,Merci pour ton hospitalité.
Thanks for your quick reply.,Merci de ta prompte réponse.
That affair made him famous.,Cette affaire l'a rendu célèbre.
That amplifier doesn't work.,Cet amplificateur ne fonctionne pas.
"That brown one is mine, too.",Le brun est également à moi.
That building is our school.,Ce bâtiment est notre école.
That classroom is too small.,Cette salle de classe est trop petite.
That could be a coincidence.,Cela pourrait être une coïncidence.
That could buy us some time.,Cela pourrait nous faire gagner du temps.
That doesn't change a thing.,Cela ne change rien.
That doesn't help very much.,Ça n'aide pas beaucoup.
That flag is very beautiful.,Le drapeau est très beau.
That girl has a lovely doll.,Cette fille a une adorable poupée.
That girl is very beautiful.,Cette fille est très jolie.
That guy is completely nuts!,Ce mec est complètement zinzin !
That guy's a friend of mine.,Ce type est un de mes amis.
That guy's a friend of mine.,Ce type est un ami à moi.
That hardly matters anymore.,Cela n'a guère plus d'importance.
That house appears deserted.,La maison paraît déserte.
That house needs repainting.,Cette maison a besoin d'être repeinte.
That is just typical of him.,C'est vraiment typique de lui.
That is out of the question.,C'est hors de question.
That is what I want to know.,C'est ce que je veux savoir.
That is where you are wrong.,C'est là que vous faites erreur.
