English words/sentences,French words/sentences
I guess that's all I need to know.,Je suppose que c'est tout ce que j'ai besoin de savoir.
I guess this still belongs to you.,Je suppose que ceci t'appartient toujours ?
I had a dreadful dream last night.,J'ai fait un rêve épouvantable cette nuit.
I had a feeling you would be late.,J'ai eu le sentiment que vous seriez en retard.
I had a feeling you would be late.,J'ai eu le sentiment que tu serais en retard.
I had a good time during the trip.,Je me suis bien amusé pendant ce voyage.
I had a good time during the trip.,Je me suis éclaté pendant ce voyage.
I had a good time during the trip.,Je me suis bien amusée pendant ce voyage.
I had a good time during the trip.,Je me suis éclatée pendant ce voyage.
I had a horrible dream last night.,"J'ai fait un horrible rêve, la nuit dernière."
I had a little fever this morning.,J'avais un peu de fièvre ce matin.
I had a little help from a friend.,J'ai reçu un peu d'aide d'un ami.
I had a little help from a friend.,J'ai reçu un peu d'aide d'une amie.
I had a pleasant dream last night.,J'ai fait un rêve agréable la nuit dernière.
I had a really great time tonight.,J'ai passé un très bon moment ce soir.
I had a situation to take care of.,Il m'a fallu prendre soin de la situation.
I had a stabbing pain in my chest.,J'ai eu une douleur lancinante dans la poitrine.
I had a terrible dream last night.,J'ai fait un rêve terrible la nuit dernière.
I had expected him at the meeting.,J'avais espéré qu'il assisterait à la réunion.
I had expected him at the meeting.,J'avais compté sur lui à la réunion.
I had expected him at the meeting.,Je m'attendais à ce qu'il soit présent à la réunion.
I had him write the letter for me.,Je lui ai fait écrire la lettre pour moi.
I had my wallet stolen on the bus.,Je me suis fait voler mon portefeuille dans le bus.
I had no idea what I should write.,Je n'avais aucune idée de ce que je devais écrire.
I had problems I had to deal with.,J'ai eu des problèmes qu'il m'a fallu traiter.
I had some things to take care of.,J'ai eu des choses dont j'ai dû prendre soin.
I had the same problem as you did.,J'ai eu le même problème que toi.
I had to get everyone's attention.,Il me fallait recueillir l'attention de tout le monde.
I had to get everyone's attention.,Il me fallait capter l'attention de tout le monde.
I hardly got any sleep last night.,J'ai mal dormi la nuit dernière.
I hate being told what I can't do.,Je déteste qu'on me dise ce que je ne peux pas faire.
I hate it when Tom and Mary fight.,Je déteste quand Tom et Mary se battent.
I hate it when Tom and Mary fight.,Je déteste quand Tom et Mary se disputent.
I have a big announcement to make.,J'ai une grande annonce à faire.
I have a great deal to do tonight.,J'ai beaucoup de choses à faire ce soir.
I have a little something for you.,J'ai un petit quelque chose pour toi.
I have a little something for you.,J'ai un petit quelque chose pour vous.
I have a lot of problems to solve.,J'ai un tas de problèmes à résoudre.
I have a right to be on this ship.,J'ai le droit de me trouver sur ce navire.
I have a right to my private life.,J'ai droit à ma vie privée.
I have a score to settle with him.,J'ai un compte à régler avec lui.
I have a very busy schedule today.,J'ai un emploi du temps très chargé aujourd'hui.
I have already changed my clothes.,Je me suis déjà changé.
I have already finished this book.,J’ai déjà fini de lire ce livre.
I have already finished this book.,J'ai déjà fini de lire ce livre.
I have already read today's paper.,J'ai déjà lu le journal d'aujourd'hui.
I have an urgent message from Tom.,J'ai un message urgent de Tom.
I have complete confidence in you.,J'ai une totale confiance en toi.
I have complete confidence in you.,J'ai une totale confiance en vous.
I have eight brothers and sisters.,J'ai huit frères et sœurs.
I have good news in store for you.,J'ai de bonnes nouvelles en réserve pour toi.
I have good news in store for you.,J'ai de bonnes nouvelles en réserve pour vous.
I have just come back from school.,Je viens de rentrer de l'école.
I have just finished eating lunch.,J'ai juste fini de déjeuner.
I have just washed all the dishes.,Je viens juste de laver tous les plats.
I have known that for a long time.,Il y a belle lurette que je le savais.
I have little interest in history.,Je porte peu d'intérêt à l'Histoire.
I have little interest in history.,J'ai peu d'intérêt pour l'Histoire.
I have lived here for a long time.,J'ai vécu ici pendant longtemps.
I have lived here for a long time.,J'habite ici depuis longtemps.
I have lived in Boston since 1995.,Je vis à Boston depuis 1995.
I have many friends I can talk to.,J'ai de nombreux amis auxquels je peux parler.
I have many friends I can talk to.,J'ai de nombreuses amies auxquelles je peux parler.
I have never seen anyone like him.,Je n'ai jamais vu quelqu'un comme lui.
I have no idea what that could be.,Je n'ai aucune idée de ce que cela pourrait être.
I have no idea what the reason is.,Je n'ai aucune idée de ce qu'en est la raison.
I have no idea who that is either.,Je n'ai aucune idée non plus de qui il s'agit.
I have no more money in my wallet.,Je n'ai plus d'argent dans mon portefeuille.
I have no one to blame but myself.,Je n'ai personne d'autre à blâmer que moi-même.
I have no one to go to for advice.,Je n'ai personne auprès de qui trouver conseil.
I have not been busy for two days.,Je n'ai pas été occupé pendant deux jours.
I have not finished breakfast yet.,Je n'ai pas encore fini mon petit-déjeuner.
I have nothing in common with her.,Je n'ai rien de commun avec elle.
I have nothing in common with him.,Je n'ai rien en commun avec lui.
I have nothing more to say to you.,Je n'ai rien de plus à te dire.
I have nothing more to say to you.,Je n'ai rien de plus à vous dire.
"I have problems with my wife, too.",Moi aussi j'ai des problèmes avec ma femme.
I have seen him once on the train.,Je l'ai vu une fois dans le train.
I have so many things to tell you.,J'ai tellement de choses à te dire.
I have so many things to tell you.,J'ai tellement de choses à vous raconter.
"I have socks, but I have no shoes.","J'ai des bas, mais je n'ai pas de souliers."
I have some idea of what happened.,J'ai une idée de ce qui est arrivé.
I have someone I want you to meet.,Il y a quelqu'un que je veux que tu rencontres.
I have someone I want you to meet.,Il y a quelqu'un que je veux que vous rencontriez.
I have the minutes of the meeting.,Je dispose du compte-rendu de la réunion.
I have the same problem as you do.,J'ai le même problème que vous.
I have the same problem as you do.,J'ai le même problème que toi.
I have three chickens in my house.,J'ai trois poulets à la maison.
I have to admit that you're right.,Je dois admettre que tu as raison.
I have to admit that you're right.,Je dois admettre que vous avez raison.
I have to do something else first.,J'ai d'abord quelque chose d'autre à faire.
I have to find someone to help me.,Il me faut trouver quelqu'un pour m'aider.
I have to fix the washing machine.,Je dois réparer la machine à laver.
I have to pay this bill by Monday.,Je dois payer cette facture avant lundi.
I have to repair the refrigerator.,Il faut que je répare le réfrigérateur.
I have two daughters and two sons.,J'ai deux filles et deux fils.
I have two sons and two daughters.,J'ai deux fils et deux filles.
I have visited Boston three times.,J'ai visité Boston trois fois.
I haven't done that since October.,Je n'ai pas fait ça depuis octobre.
I haven't downloaded the file yet.,Je n'ai pas encore téléchargé le fichier.
I haven't had a vacation in years.,Je n'ai pas eu de vacances depuis des années.
I haven't heard from him for ages.,Je n'ai pas entendu parler de lui depuis des lustres.
I haven't read all of these books.,Je n'ai pas lu tous ces livres.
I haven't read any of his letters.,Je n'ai lu aucune de ses lettres.
I haven't read both of his novels.,Je n'ai pas lu ses deux romans.
I haven't renewed my subscription.,Je n'ai pas renouvelé mon abonnement.
I haven't seen you in a long time.,Je ne vous ai pas vu depuis longtemps.
I haven't seen you in a long time.,Je ne vous ai pas vue depuis longtemps.
I haven't seen you in a long time.,Je ne vous ai pas vus depuis longtemps.
I haven't seen you in a long time.,Je ne vous ai pas vues depuis longtemps.
I haven't seen you in a long time.,Je ne t'ai pas vu depuis longtemps.
I haven't seen you in a long time.,Je ne t'ai pas vue depuis longtemps.
I haven't talked to anyone lately.,Je n'ai parlé à personne ces derniers temps.
I haven't told Tom about that yet.,Je n'en ai pas encore parlé à Tom.
I haven't tried doing it that way.,Je n'ai pas tenté de le faire ainsi.
I haven't tried doing it that way.,Je n'ai pas essayé de le faire de cette manière.
I haven't written for a long time.,Je n'ai pas écrit depuis longtemps.
I haven't written for a long time.,Cela fait longtemps que je n'ai pas écrit.
I haven't yet told Tom about that.,Je n'en ai pas encore parlé à Tom.
I hear a dog barking in the woods.,J'entends un chien aboyer dans les bois.
I hear from my mother every month.,J'ai des nouvelles de ma mère tous les mois.
I heard Tom is filing for divorce.,J'ai entendu dire que Tom demande le divorce.
I heard him humming in the shower.,Je l'ai entendu chantonner sous la douche.
I heard him humming in the shower.,Je l'ai entendu fredonner sous la douche.
I heard it from a reliable source.,Je l'ai entendu d'une source fiable.
I heard someone knock on the door.,J'entendis quelqu'un frapper à la porte.
I heard that Tom was in Australia.,J'ai appris que Tom était en Australie.
I helped you when you needed help.,Je t'ai aidé quand tu avais besoin d'aide.
I helped you when you needed help.,Je vous ai aidé quand vous aviez besoin d'aide.
I hope Tom and Mary are at school.,J'espère que Tom et Mary sont à l'école.
I hope we didn't keep you waiting.,"Vous n'avez pas trop attendu, j'espère ?"
I hope your wishes will come true.,J'espère que vos souhaits se réaliseront.
I hope your wishes will come true.,J'espère que tes souhaits se réaliseront.
I hung my coat in the hall closet.,Je suspendis mon manteau dans le placard de l'entrée.
I hung my coat in the hall closet.,Je suspendis mon manteau dans la penderie de l'entrée.
I hung my coat in the hall closet.,J'ai suspendu mon manteau dans le placard de l'entrée.
I hung my coat in the hall closet.,J'ai suspendu mon manteau dans la penderie de l'entrée.
I insist on being paid in advance.,Je tiens à être payé à l'avance.
I intend on fighting till the end.,J'ai l'intention de lutter jusqu'à la fin.
I intend to stay there for a week.,J'ai l'intention de rester là-bas pendant une semaine.
I introduced her to you last week.,Je te l'ai présentée la semaine dernière.
I introduced her to you last week.,Je vous l'ai présentée la semaine dernière.
"I invited Tom, but he didn't come.",J'ai invité Tom mais il n'est pas venu.
I just assumed that you'd be here.,J'ai simplement supposé que vous seriez ici.
I just assumed that you'd be here.,J'ai simplement supposé que tu serais ici.
I just bought a new pair of shoes.,Je viens d'acheter une nouvelle paire de chaussures.
I just can't wait to go to school.,Je suis impatient d'aller à l'école.
I just can't wait to go to school.,Je suis impatiente d'aller à l'école.
I just couldn't keep my eyes open.,Je ne pouvais simplement pas garder les yeux ouverts.
I just couldn't resist doing that.,Je n'ai simplement pas pu résister à le faire.
I just did what you told me to do.,J'ai simplement fait ce que vous m'avez dit de faire.
I just did what you told me to do.,J'ai simplement fait ce que tu m'as dit de faire.
I just don't get modern sculpture.,Je ne comprends vraiment pas la sculpture moderne.
I just don't want to let you down.,Je ne veux tout simplement pas te laisser tomber.
I just don't want to let you down.,Je ne veux tout simplement pas vous laisser tomber.
I just don't want you to get hurt.,Je ne veux tout simplement pas que vous soyez blessé.
I just don't want you to get hurt.,Je ne veux tout simplement pas que vous soyez blessées.
I just don't want you to get hurt.,Je ne veux tout simplement pas que vous soyez blessée.
I just don't want you to get hurt.,Je ne veux tout simplement pas que vous soyez blessés.
I just don't want you to get hurt.,Je ne veux tout simplement pas que tu sois blessé.
I just don't want you to get hurt.,Je ne veux tout simplement pas que tu sois blessée.
I just don't want you to get hurt.,"Je ne veux pas que tu sois blessé, un point c'est tout."
I just don't want you to get hurt.,"Je ne veux pas que tu sois blessée, un point c'est tout."
I just don't want you to get hurt.,"Je ne veux pas que vous soyez blessé, un point c'est tout."
I just don't want you to get hurt.,"Je ne veux pas que vous soyez blessés, un point c'est tout."
I just don't want you to get hurt.,"Je ne veux pas que vous soyez blessées, un point c'est tout."
I just don't want you to get hurt.,"Je ne veux pas que vous soyez blessée, un point c'est tout."
I just finished reading this book.,Je viens de finir de lire ce livre.
I just followed your instructions.,Je n'ai fait que suivre vos instructions.
I just followed your instructions.,Je n'ai fait que suivre tes instructions.
I just got a call from the police.,Je viens d'avoir un appel de la police.
I just graduated from high school.,Je viens d'avoir mon bac.
I just had to see this for myself.,Il fallait que je vois ça de mes propres yeux.
I just have a couple of questions.,Je n'ai que quelques questions.
I just have one other thing to do.,J'ai juste une autre chose à faire.
I just need to know what happened.,Il me faut juste savoir ce qui s'est passé.
I just started to learn Esperanto.,J'ai commencé à apprendre l'espéranto.
I just want Tom to leave me alone.,Je veux juste que Tom me laisse tranquille.
I just want a little more of that.,Je veux juste un peu plus de ça.
I just want a little more of that.,J'en veux juste un peu plus.
I just want them both to be happy.,Je veux simplement qu'ils soient tous les deux heureux.
I just want them both to be happy.,Je veux simplement qu'elles soient toutes les deux heureuses.
I just want to ask you a question.,Je veux juste te poser une question.
I just want to ask you a question.,Je souhaite simplement vous poser une question.
I just want to be a good neighbor.,"Je veux être un bon voisin, un point c'est tout."
I just want to be a good neighbor.,Je veux tout simplement être un bon voisin.
I just want to be a good neighbor.,Je veux tout simplement être une bonne voisine.
I just want to be a good neighbor.,"Je veux être une bonne voisine, un point c'est tout."
I just want to check on something.,Je veux seulement vérifier quelque chose.
I just want to live a normal life.,Je veux simplement mener une vie normale.
I just want to tell Tom something.,Je veux juste dire quelque chose à Tom.
I just want tonight to be special.,Je veux simplement que la soirée d'aujourd'hui soit spéciale.
I just want you to know I'm sorry.,Je veux juste que tu saches que je suis désolé.
I just want you to know I'm sorry.,Je veux juste que tu saches que je suis désolée.
I just want you to know I'm sorry.,Je veux juste que vous sachiez que je suis désolé.
I just want you to know I'm sorry.,Je veux juste que vous sachiez que je suis désolée.
I just want you to leave me alone.,Je veux juste que tu me laisses tranquille.
I just want you to think about it.,Je veux simplement que vous y réfléchissiez.
I just want you to think about it.,Je veux simplement que tu y réfléchisses.
I just wanted somebody to help me.,Je voulais seulement quelqu'un pour m'aider.
I just wanted to have fun tonight.,Je voulais simplement m'amuser ce soir.
I killed two birds with one stone.,J'ai fait d'une pierre deux coups.
I knew I should've stayed at home.,Je savais que j'aurais dû rester chez moi.
I knew I was going to be punished.,Je savais que j'allais être puni.
I knew I was going to be punished.,Je savais que j'allais être punie.
I knew Tom used to live in Boston.,Je savais que Tom a vécu à Boston.
I knew this day was going to come.,Je savais que ce jour allait advenir.
I knew this would be hard for you.,Je savais que ce serait dur pour toi.
I knew this would be hard for you.,Je savais que ce serait dur pour vous.
I knew you were going to ask that.,Je savais que tu allais demander ça.
I knew you were going to ask that.,Je savais que vous alliez demander cela.
I know I disappoint you sometimes.,Je sais que je vous déçois parfois.
I know I disappoint you sometimes.,Je sais que je te déçois parfois.
I know I shouldn't have done that.,Je sais que j'aurais pas dû le faire.
I know I've been acting strangely.,Je sais que j'ai agit de manière étrange.
I know Tom better than I know you.,Je connais Tom mieux que je te connais.
I know Tom better than I know you.,Je connais Tom mieux que je vous connais.
I know Tom talks about Mary a lot.,Je sais que Tom parle beaucoup de Mary.
I know exactly when that happened.,Je sais exactement quand cela s'est produit.
I know exactly where I want to go.,Je sais exactement où je veux me rendre.
I know exactly where I want to go.,Je sais exactement où je veux aller.
I know my keys are here somewhere.,Je sais que mes clés sont quelque part par là.
I know several good places to eat.,Je connais plusieurs bons endroits où manger.
I know that Tom can do that today.,Je sais que Tom peut le faire aujourd'hui.
I know that that's real important.,Je sais que c'est très important.
I know that's not why you're here.,Je sais que ce n'est pas la raison de votre présence ici.
I know that's not why you're here.,Je sais que c'est pas pour ça que tu es ici.
I know the cure for what ails you.,Je connais le remède à ce qui te fait souffrir.
I know the cure for what ails you.,Je connais le remède à ce qui vous fait souffrir.
I know the potential consequences.,Je connais les conséquences potentielles.
I know what it's like to be alone.,Je sais ce qu'est être seul.
I know what it's like to be alone.,Je sais ce que c'est d'être seul.
I know what it's like to be alone.,Je sais ce qu'est être seule.
I know what it's like to be alone.,Je sais ce que c'est d'être seule.
I know what the three of you want.,Je sais ce que vous voulez tous les trois.
I know what the three of you want.,Je sais ce que vous voulez toutes les trois.
I know what they'll want me to do.,Je sais ce qu'ils voudront que je fasse.
I know what they'll want me to do.,Je sais ce qu'elles voudront que je fasse.
I know you have an essay to write.,Je sais que tu as un essai à écrire.
I know you'll do what's necessary.,Je sais que vous ferez ce qui est nécessaire.
I know you'll do what's necessary.,Je sais que tu feras ce qui est nécessaire.
I know you've been trying to help.,Je sais que vous avez essayé de nous aider.
I know you've been trying to help.,Je sais que vous avez essayé de l'aider.
I know you've been trying to help.,Je sais que vous avez essayé de les aider.
I know you've been trying to help.,Je sais que vous avez essayé de m'aider.
I know you've been trying to help.,Je sais que tu as essayé de nous aider.
I know you've been trying to help.,Je sais que tu as essayé de m'aider.
I know you've been trying to help.,Je sais que tu as essayé de l'aider.
I know you've been trying to help.,Je sais que tu as essayé de les aider.
I learned a lot from what I heard.,J'ai beaucoup appris de ce que j'ai entendu.
I learned a valuable lesson today.,"J'ai pris une précieuse leçon, aujourd'hui."
I left Tom a message this morning.,J'ai laissé un message à Tom ce matin.
I left my address book in my room.,J'ai oublié mon carnet d'adresse dans ma chambre.
I left my jacket in the classroom.,J'ai laissé ma veste dans la classe.
I left my jacket in the classroom.,J'ai laissé ma veste dans la salle de classe.
I left my umbrella here last week.,J'ai laissé mon parapluie ici la semaine dernière.
I like all of the songs Tom sings.,J'aime toutes les chansons que Tom chante.
I like learning ancient languages.,J’aime apprendre des langues anciennes.
I like red wine better than white.,J'aime le vin rouge plus que le vin blanc.
I like red wine better than white.,Je préfère le vin rouge au vin blanc.
I like the color of your lipstick.,J'aime la couleur de ton rouge à lèvres.
I like the way this flower smells.,J'aime le parfum de cette fleur.
I like this coat. May I try it on?,J'aime bien ce manteau. Je peux l'essayer ?
I like to relax with a good novel.,J'aime me détendre avec un bon roman.
I like to study foreign languages.,J'aime étudier les langues étrangères.
I listen to the radio every night.,Tous les soirs j’écoute la radio.
I listened to some CDs last night.,J'ai écouté quelques CDs la nuit dernière.
I live in a small fishing village.,Je vis dans un petit village de pêcheurs.
I live in a small fishing village.,J'habite dans un petit village de pêcheurs.
I love listening to you guys sing.,J'adore vous écouter chanter.
I love my grandfather's anecdotes.,J'adore les anecdotes de mon grand-père.
I love old prewar gangster movies.,J'aime les vieux films de gangsters d'avant-guerre.
I love you more and more each day.,Je vous aime de plus en plus chaque jour.
I love you more and more each day.,Je t'aime de plus en plus chaque jour.
I managed to catch the last train.,J'ai réussi à prendre le dernier train.
I may not be completely objective.,Il se peut que je ne sois pas complètement objectif.
I met Tom at his office in Boston.,J'ai rencontré Tom à son bureau à Boston.
I met an old man near the station.,J'ai rencontré un vieil homme près de la gare.
I met her on a certain winter day.,Je la rencontrai un certain jour d'hiver.
I met him on the street by chance.,Je l'ai rencontré par chance dans la rue.
I met him then for the first time.,Je le rencontrai alors pour la première fois.
I met some hikers on the mountain.,J'ai rencontré des randonneurs dans la montagne.
I might not be at tonight's party.,Il se pourrait que je ne sois pas à la fête de ce soir.
I missed the bus by three minutes.,J'ai manqué le bus de trois minutes.
I missed the train by two minutes.,J'ai manqué le train de deux minutes.
I must admit that it was my fault.,Je dois admettre que c'était de ma faute.
I must remind you of your promise.,Il faut que je te rappelle ta promesse.
I must say I'm a bit disappointed.,Je dois dire que je suis un peu déçu.
I must say I'm a bit disappointed.,Je dois dire que je suis un peu déçue.
I myself will repair that machine.,Je réparerai cette machine tout seul.
I nearly got hit by a truck today.,J'ai failli être renversé par un camion aujourd'hui.
I need three pairs of black socks.,J'ai besoin de trois paires de chaussettes noires.
I need to do something else first.,Je dois d'abord faire quelque chose d'autre.
I need to get to this meeting now.,Je dois aller à cette réunion maintenant.
I need to put the children to bed.,Il faut que j'aille mettre les enfants au lit.
I never imagined meeting you here.,Je n'aurais jamais imaginé te rencontrer ici.
I never really knew what happened.,Je n’ai jamais vraiment su ce qu’il s’était passé.
I never should've gotten divorced.,Jamais je n’aurais dû divorcer.
I never should've listened to you.,Jamais je n’aurais dû t’écouter.
I never sleep more than six hours.,Je ne dors jamais plus de six heures.
I never thought I'd see Tom again.,Je n’aurais jamais pensé que je reverrais Tom.
I never thought I'd see Tom again.,Je n’aurais jamais pensé revoir Tom.
I never thought I'd see her there.,Je n'aurais jamais pensé que je la verrais là.
I never thought I'd see her there.,Je n’aurais jamais pensé la voir là.
I never thought about it that way.,Je n'y ai jamais pensé de cette manière.
I never thought about it that way.,Je n'y ai jamais songé de cette manière.
I never thought that would happen.,Je n'ai jamais pensé que ça arriverait.
I never thought that would happen.,Je n'ai jamais pensé que ça surviendrait.
I never thought that would happen.,Je n'ai jamais pensé que ça aurait lieu.
I never want to get married again.,Je ne veux jamais plus me marier.
I never want to talk to you again.,Je ne veux plus jamais te parler.
I never wanted all this to happen.,Je n'ai jamais voulu que tout ça arrive.
I noticed him sneak into the room.,Je l'ai vu se faufiler dans la pièce.
I object to her going there alone.,Je ne suis pas d'accord pour qu'elle y aille seule.
I object to her going there alone.,Je m'oppose à ce qu'elle y aille seule.
I object to her going there alone.,Je m'oppose à ce qu'elle s'y rende seule.
I objected to his paying the bill.,Je m'opposai à ce qu'il paie la note.
I often catch colds in the winter.,Je contracte souvent des rhumes en hiver.
I often catch colds in the winter.,J'attrape souvent des rhumes en hiver.
I only found out about that today.,Je ne l'ai découvert qu'aujourd'hui.
I only found out about that today.,Je l'ai seulement découvert aujourd'hui.
I owe what I am today to my uncle.,Je dois à mon oncle ce que je suis aujourd'hui.
I owe what I am today to my uncle.,Je dois à mon oncle d'être ce que je suis aujourd'hui.
I persuaded him that he was wrong.,Je le persuadai qu'il avait tort.
I planned to introduce him to her.,J'ai prévu de le lui présenter.
I planted a peach tree in my yard.,J'ai planté un pêcher dans mon jardin.
I planted some potatoes this week.,Cette semaine j'ai planté des pommes de terre.
I played with the baby on my knee.,J'ai joué avec le bébé sur mon genou.
I prefer being poor to being rich.,Je préfère être pauvre que riche.
I prefer working to doing nothing.,Je préfère travailler que de ne rien faire.
I presented him with a gold watch.,Je lui ai offert une montre en or.
I presented my ticket at the door.,J'ai présenté mon billet à la porte.
I probably won't watch TV tonight.,Je ne vais probablement pas regarder la télévision ce soir.
I promise you I won't do it again.,Je vous promets que je ne le ferai plus.
I promise you I won't do it again.,Je te promets que je ne le ferai plus.
I promise you I'll look after you.,Je te promets de m'occuper de toi.
I promise you I'll look after you.,Je te promets que je m'occuperai de toi.
I promise you I'll look after you.,Je vous promets de m'occuper de vous.
I promise you I'll look after you.,Je vous promets que je m'occuperai de vous.
I promised I'd tell you the truth.,J'ai promis que je te dirais la vérité.
I promised I'd tell you the truth.,J'ai promis que je vous dirais la vérité.
I put your suitcases in your room.,Je mets vos valises dans votre chambre.
I ran away from the training camp.,Je me suis enfui du camp d'entraînement.
I reached the village before dark.,Je suis arrivé au village avant qu'il ne fasse nuit.
I read a lot of books last summer.,J'ai lu beaucoup de livres l'été dernier.
I read about him in the newspaper.,J'ai lu à son sujet dans le journal.
I read the letter again and again.,J'ai relu la lettre encore et encore.
I really appreciate all your help.,J'apprécie vraiment toute votre aide.
I really appreciate all your help.,J'apprécie vraiment toute ton aide.
I really do miss my parents a lot.,Mes parents me manquent vraiment beaucoup.
I really don't have time for this.,Je n'ai vraiment pas de temps pour ça.
I really have nothing else to say.,Je n'ai vraiment rien d'autre à dire.
I really should be getting to bed.,Je devrais vraiment me mettre au lit.
I really want you to be my friend.,Je veux vraiment que tu deviennes mon ami.
I really wish I could believe you.,Je souhaiterais vraiment pouvoir vous croire.
I really wish I could believe you.,Je souhaiterais vraiment pouvoir te croire.
I received your message yesterday.,J'ai reçu votre message hier.
I received your message yesterday.,J'ai reçu ton message hier.
I refuse to be ignored any longer.,Je refuse d'être ignoré plus longtemps.
I regret having done such a thing.,Je regrette d'avoir fait une telle chose.
I remember everything you tell me.,Je me rappelle tout ce que vous me dites.
I remember everything you tell me.,Je me rappelle tout ce que tu me dis.
I remember everything you tell me.,Je me souviens de tout ce que vous me dites.
I remember everything you tell me.,Je me souviens de tout ce que tu me dis.
I remember hearing the story once.,Je me rappelle avoir entendu cette histoire déjà une fois.
