English words/sentences,French words/sentences
Nobody owns the moon.,Personne ne possède la Lune.
Nobody saw it coming.,Personne ne l'a vu venir.
Nobody saw it coming.,Personne ne le vit venir.
Nobody spoke with me.,Personne n'a parlé avec moi.
Nobody threatened me.,Personne ne m'a menacé.
Nobody threatened me.,Personne ne m'a menacée.
Nobody wants to work.,Personne ne veut travailler.
Nobody will help you.,Personne ne t'aidera.
Nobody will help you.,Personne ne vous aidera.
Nobody's forcing you.,Personne ne vous force la main.
None of this is good.,Rien de cela n'est bon.
None of us are happy.,Aucun d'entre nous n'est heureux.
None of us are happy.,Aucune d'entre nous n'est heureuse.
None of us want that.,Aucun d'entre nous ne le veut.
None of us want that.,Aucune d'entre nous ne le veut.
Not everyone noticed.,Tout le monde n'a pas remarqué.
Not much has changed.,Pas grand-chose n'a changé.
Nothing I did helped.,Rien de ce que j'ai fait n'a aidé.
Nothing can stop him.,Rien ne peut l'arrêter.
Nothing is happening.,Rien ne se passe.
Nothing is happening.,Rien n'a lieu.
Nothing is happening.,Rien ne se produit.
Now give me the list.,"Maintenant, donne-moi la liste."
"OK, I think I get it.","D'accord, je pense que je capte."
"OK, I think I get it.","D'accord, je pense que je pige."
"OK, I think I got it.","D'accord, je pense que j'ai capté."
"OK, I think I got it.","D'accord, je pense que j'ai pigé."
"On the rocks, please.","Avec des glaçons, s'il vous plaît."
One of them is a spy.,L'un d'eux est un espion.
One of them is a spy.,L'un d'entre eux est un espion.
One of them is a spy.,L'une d'elles est une espionne.
One of them is a spy.,L'une d'entre elles est une espionne.
"Oops, I did it again.","Et zut, j'ai recommencé !"
Open your mouth wide.,Ouvrez grand la bouche.
Our dog seldom bites.,Notre chien mord rarement.
Our dreams came true.,Nos rêves se sont réalisés.
Our marriage is over.,Notre mariage a pris fin.
People were watching.,Les gens regardaient.
Perhaps he will come.,Il viendra peut-être.
Perhaps he will come.,Peut-être viendra-t-il.
Perhaps you're right.,Tu as peut-être raison.
Phew! That was close!,Ouf ! Il était grand temps !
Planes are expensive.,Les avions sont chers.
Planes are expensive.,Les rabots sont chers.
Play that song again.,Rejoue cette chanson !
Play that song again.,Rejouez cette chanson !
Playing cards is fun.,C'est amusant de jouer aux cartes.
Playing cards is fun.,Jouer aux cartes est amusant.
Please air the futon.,"Aère le futon, s'il te plaît !"
Please air the futon.,Veuillez aérer le futon !
Please beat the eggs.,"Bats les œufs, s'il te plaît."
Please beat the eggs.,"Battez les œufs, s'il vous plaît."
Please choose wisely.,Veuillez choisir judicieusement.
Please choose wisely.,Merci de faire un choix judicieux.
Please choose wisely.,"Choisissez judicieusement, s'il vous plaît."
Please come this way.,Venez par ici s'il vous plaît.
Please come this way.,"Par ici, s'il vous plait."
Please come this way.,"Par ici, je vous prie."
Please deal the card.,"Distribuez les cartes, s'il vous plaît."
Please do it quickly.,Fais-le rapidement s'il te plaît.
Please do it quickly.,Faites-le rapidement s'il vous plaît.
Please do not buy it.,"Ne l'achetez pas, je vous prie !"
Please do not buy it.,"Ne l'achète pas, je te prie !"
Please don't be late.,"Ne sois pas en retard, s'il te plaît."
Please don't be late.,"Ne soyez pas en retard, s'il vous plaît."
Please don't go away.,"S'il te plaît, ne t'en va pas."
Please don't go away.,"S'il te plaît, ne pars pas."
Please don't go away.,"S'il vous plaît, ne vous en allez pas."
Please don't go away.,"S'il vous plaît, ne partez pas."
Please don't go home.,"Ne va pas chez toi, je te prie."
Please don't go home.,"N'allez pas chez vous, je vous prie."
Please don't go home.,"N'allez pas chez vous, je vous en prie."
Please don't go home.,"Ne va pas chez toi, je t'en prie."
Please don't hang up.,Ne raccrochez pas s'il vous plait.
Please don't hurt me.,Veuillez ne pas me blesser.
Please don't hurt me.,"Ne me blesse pas, je te prie."
Please don't kill me.,"S'il vous plait, ne me tuez pas."
Please don't kill me.,"S'il te plait, ne me tue pas."
Please don't kill me.,Je vous prie de ne pas me tuer.
Please eat some cake.,"S'il te plaît, mange un peu de gâteau !"
Please eat some cake.,"S'il vous plaît, mangez un peu de gâteau !"
Please eat something.,"Mangez quelque chose, je vous en prie."
Please go right away.,"Partez sans délai, je vous prie !"
Please go right away.,"Pars sans délai, je te prie !"
Please help yourself.,Servez-vous s'il vous plaît.
Please help yourself.,"Je vous en prie, servez-vous."
Please insert a coin.,Veuillez insérer une pièce.
Please keep in touch.,Veuillez garder le contact.
Please keep in touch.,Veuillez rester en contact.
Please keep in touch.,"Reste en contact, s'il te plait."
Please lock the safe.,"Verrouille le coffre-fort, je te prie."
Please open the door.,"Ouvrez la porte, s'il vous plaît."
Please open the door.,Veuillez ouvrir la porte.
Please open your bag.,"S'il vous plait, ouvrez votre sac."
Please pay attention.,Faites attention s'il vous plait.
Please pull the rope.,Veuillez tirer sur la corde.
Please pull the rope.,"Tire sur la corde, je te prie."
Please read after me.,Merci de bien vouloir lire après moi.
Please remain seated.,Veuillez rester assis.
Please remain seated.,Veuillez rester assise.
Please remain seated.,Veuillez rester assises.
Please save my place.,"Gardez ma place, s'il vous plaît."
Please shut the door.,"Fermez la porte, s'il vous plaît."
Please shut the door.,Veuillez fermer la porte.
Please shut the door.,"Ferme la porte, je te prie."
Please shut the door.,"Ferme la porte, s'il te plait."
Please stop laughing.,"Arrête de rire, s'il te plaît."
Please stop laughing.,"Arrêtez de rire, s'il vous plaît."
Please telephone him.,Veuillez lui téléphoner.
Please telephone him.,"Téléphone-lui, je te prie."
Please think it over.,Veuillez y réfléchir.
Please think it over.,"Réfléchis-y, je te prie."
Please think it over.,"Réfléchis-y, s'il te plaît."
Please wait a moment.,Veuillez patienter un instant.
Please write it down.,Pouvez-vous l'écrire s'il vous plait ?
Please write it down.,Veuillez en prendre note.
Please write it down.,Veuillez le noter.
Price isn't an issue.,Le prix n'est pas un problème.
Proceed with caution.,Procède avec prudence.
Proceed with caution.,Procédez avec prudence.
Put away your wallet.,Range ton portefeuille.
Put down your pencil.,Posez vos crayons.
Put it in the closet.,Mets-le dans le placard.
Put it in the closet.,Mets-la dans le placard.
Put it in the closet.,Mettez-le dans le placard.
Put it in the closet.,Mettez-la dans le placard.
Put it on my account.,Mettez-le sur mon compte !
Put it on my account.,Mets-le sur mon compte !
Put the scalpel down.,Pose le scalpel.
Put the scalpel down.,Posez le scalpel.
Put your hat back on.,Remets ton chapeau.
Put your hat back on.,Remettez votre chapeau.
Quit wasting my time.,Arrête de me faire perdre mon temps.
Quit wasting my time.,Arrêtez de me faire perdre mon temps.
Raise your left hand.,Lève la main gauche.
Remember these rules.,Rappelle-toi ces règles.
Remember these rules.,Souviens-toi de ces règles.
Remember these rules.,Rappelez-vous ces règles.
Remember these rules.,Souvenez-vous de ces règles.
Roll down the window.,Abaisse la fenêtre !
Roll down the window.,Abaissez la fenêtre !
"Room service, please.","Service d'étage, s'il vous plaît."
"Room service, please.","Room-service, s'il vous plaît."
"Room service, please.","Service de chambre, s'il vous plaît."
Say that you love me.,Dis que tu m'aimes.
See you all tomorrow.,Je vous verrai tous demain.
See you all tomorrow.,Je vous verrai toutes demain.
See you all tomorrow.,Nous vous verrons tous demain.
See you all tomorrow.,Nous vous verrons toutes demain.
See you at Christmas.,À Noël !
See you in two weeks.,À dans deux semaines.
See you on the train.,On se voit dans le train.
Send the kids to bed.,Dis aux enfants d'aller se coucher.
Send the kids to bed.,Envoie les gosses au lit !
Send the kids to bed.,Envoyez les gosses au lit !
Shake hands with Tom.,Serre la main de Tom.
Shake hands with Tom.,Serrez la main de Tom.
Shake hands with him.,Serrez-lui la main.
Shall we take a taxi?,On prend un taxi ?
Shape up or ship out!,Réformez ou démissionnez !
Shape up or ship out!,Réforme ou casse-toi !
Shape up or ship out!,Réforme ou dégage !
Sharpen these knives.,Aiguise ces couteaux.
Sharpen these knives.,Aiguisez ces couteaux.
She acted as a guide.,Elle fit office de guide.
She acted as a guide.,Elle a fait office de guide.
She allowed me to go.,Elle m'a laissé partir.
She allowed me to go.,Elle me laissa partir.
She allowed me to go.,Elle me laissa m'en aller.
She allowed me to go.,Elle m'a laissé m'en aller.
She allowed me to go.,Elle m'a laissée partir.
She allowed me to go.,Elle m'a autorisé à y aller.
She always buys milk.,Elle achète toujours du lait.
She arrived in a car.,Elle est arrivée en voiture.
She became a postman.,Elle est devenue factrice.
She bought a chicken.,Elle a acheté un poulet.
She bought a new car.,Elle a acheté une nouvelle voiture.
She bought a tea set.,Elle a acheté un service à thé.
She bought a tea set.,Elle a fait l'acquisition d'un service à thé.
She bought him a car.,Elle lui a acheté une voiture.
She bought him a dog.,Elle lui a acheté un chien.
She broke into tears.,Elle a éclaté en sanglots.
She broke into tears.,Elle éclata en larmes.
She broke into tears.,Elle a éclaté en larmes.
She burst into tears.,Elle éclata en sanglots.
She burst into tears.,Elle éclata en larmes.
She burst into tears.,Elle a éclaté en larmes.
She can hardly speak.,Elle sait à peine parler.
She can hardly speak.,Elle peut à peine parler.
She can speak French.,Elle sait parler français.
She did it carefully.,Elle le fit soigneusement.
She did it carefully.,Elle l'a fait soigneusement.
She drives very fast.,Elle conduit très vite.
She failed to appear.,Elle ne s'est pas montrée.
She fell on her face.,Elle est tombée face au sol.
She felt a bit tired.,Elle se sentit un peu fatiguée.
She felt like crying.,Elle avait envie de pleurer.
She fixed us a snack.,Elle nous a préparé un en-cas.
She found him a seat.,Elle lui a trouvé une chaise.
She gave him a watch.,Elle lui a donné une montre.
She gave him the car.,Elle lui donna la voiture.
She got him to drive.,Elle l'a fait conduire.
She got what he said.,Elle a obtenu ce qu'il avait dit.
She grabbed a shower.,Elle a foncé prendre une douche.
She has a big family.,Elle a une grande famille.
She has a funny face.,Elle a un drôle de visage.
She has a hot temper.,Elle est susceptible.
She has a kind heart.,Elle a bon cœur.
She has a pure heart.,Elle a le cœur pur.
She has a round face.,Elle a un visage rond.
She has ten children.,Elle a dix enfants.
She held up her head.,Elle dressa la tête.
She ironed her shirt.,Elle a repassé sa chemise.
She is a blonde girl.,C'est une fille blonde.
She is a good dancer.,C'est une bonne danseuse.
She is a good writer.,Elle est bon écrivain.
She is a pretty girl.,C'est une fille mignonne.
She is a quiet woman.,C'est une femme tranquille.
She is a real beauty.,Elle est une vrai beauté.
She is a real beauty.,C'est une vraie beauté.
She is able to skate.,Elle est capable de patiner.
She is angry with me.,Elle est en colère après moi.
She is bad at sports.,Elle n'est pas bonne en sport.
She is first in line.,Elle est au premier rang.
She is herself again.,Elle est à nouveau elle-même.
She is hostile to me.,Elle m'est hostile.
She is in a bad mood.,Elle est de mauvaise humeur.
She is living abroad.,Elle vit actuellement à l'étranger.
She is making dinner.,Elle prépare le souper.
She is making dinner.,Elle prépare le dîner.
She is making dinner.,Elle prépare le déjeuner.
She is my dream girl.,C'est la fille de mes rêves.
She is my girlfriend.,C'est ma copine.
She is never on time.,Elle n'est jamais à l'heure.
She is out of danger.,Elle est hors de danger.
She is skipping rope.,Elle saute à la corde.
She is traveling now.,Elle est en déplacement en ce moment.
She is wearing a hat.,Elle porte un chapeau.
She isn't lonely now.,Elle n'est plus seule maintenant.
She knows everything.,Elle sait tout.
She likes these cats.,Elle aime bien ces chats.
She likes word games.,Elle aime les jeux de mots.
She lives in comfort.,Elle vit dans le confort.
She looked up at him.,Elle le regarda d'en bas.
She looks like a boy.,Elle a l'air d'un garçon.
She looks very happy.,Elle semble très contente.
She looks very happy.,Elle a l'air très heureuse.
She looks very young.,Elle paraît très jeune.
She married a sailor.,Elle s'est mariée à un marin.
She married a sailor.,Elle a épousé un marin.
She married a sailor.,Elle épousa un marin.
She married a sailor.,Elle se maria à un marin.
She may have said so.,Il se peut qu'elle l'ait dit.
She mended her socks.,Elle répara ses chaussettes.
She missed him a lot.,Il lui manquait beaucoup.
She moved my clothes.,Elle bougea mes vêtements.
She moved my clothes.,Elle déplaça mes vêtements.
She must be well off.,Elle doit être fortunée.
She often comes late.,Elle arrive souvent en retard.
She plays the guitar.,Elle joue de la guitare.
She raised her hands.,Elle leva les mains.
She raised her hands.,Elle a levé les mains.
She raised her voice.,Elle éleva la voix.
She ran for the door.,Elle a couru vers la porte.
She ran out of paper.,Elle n'avait plus de papier.
She sang pretty well.,Elle chantait assez bien.
She seems to be sick.,Elle a l'air d'être malade.
She sells vegetables.,Elle vend des légumes.
She sent me a letter.,Elle m'a envoyé une lettre.
She served me coffee.,Elle m'a servi un café.
She slapped his face.,Elle le gifla.
She spoke impolitely.,Elle parla impoliment.
She spoke impolitely.,Elle a parlé impoliment.
She spoke up for him.,Elle a parlé en sa faveur.
She stole my clothes!,Elle m'a volé mes vêtements !
She told him her age.,Elle lui a dit son âge.
She told him to stop.,Elle lui a dit d'arrêter.
She told him to stop.,Elle lui a dit de cesser.
She took pity on him.,Elle a eu pitié de lui.
She turned on the TV.,Elle a allumé la télé.
She used to date him.,Elle sortait avec lui.
She used to hate him.,Elle le détestait.
She used to love him.,Elle l'aimait.
She wanted to travel.,Elle voulait voyager.
She wants to hug him.,Elle veut le prendre dans ses bras.
She wants to kill me.,Elle veut me tuer.
She was hit by a car.,Elle fut heurtée par une voiture.
She was very excited.,Elle était très excitée.
She watched him swim.,Elle le regarda nager.
She watched him swim.,Elle l'a regardé nager.
She went on a picnic.,Elle est partie en pique-nique.
She went on speaking.,Elle continua à parler.
She went on speaking.,Elle a continué à parler.
She won't be pleased.,Ça ne va pas lui plaire.
She wore a red dress.,Elle portait une robe rouge.
She'll probably come.,Il est probable qu'elle vienne.
She'll probably come.,Elle viendra probablement.
She's a belly dancer.,Elle est danseuse du ventre.
She's a quiet person.,Elle est d'un naturel calme.
She's an honest girl.,C'est une fille honnête.
She's as busy as Tom.,Elle est aussi occupée que Tom.
She's eating for two.,Elle mange comme deux.
She's gone on a trip.,Elle est partie en voyage.
She's good at tennis.,Elle est bonne en tennis.
She's not a bad girl.,Ce n'est pas une mauvaise fille.
She's older than Tom.,Elle est plus âgée que Tom.
She's older than him.,Elle est plus vieille que lui.
She's scared of dogs.,Elle a peur des chiens.
She's very beautiful.,Elle est très belle.
She's very emotional.,Elle est très émotive.
Should I ask her out?,Devrais-je l'inviter à sortir ?
Should I ask him out?,Devrais-je l'inviter à sortir ?
Should I repeat that?,Devrais-je répéter cela ?
Should we be worried?,Devrions-nous être inquiets ?
Should we be worried?,Devrions-nous être inquiètes ?
Should we run for it?,Devrions-nous nous y porter candidats ?
Shouldn't we ask Tom?,Ne devrions nous pas demander à Tom ?
Show me a better one.,Montrez-m'en un meilleur.
Show me how it works.,Montre-moi comment ça fonctionne.
Show me how to do it.,Montre-moi comment faire.
Show me some respect.,Montre-moi du respect !
Show me some respect.,Montrez-moi du respect !
Show us the solution.,Montre-nous la solution.
Sit down and shut up.,Asseyez-vous et taisez-vous !
Sit down and shut up.,Assieds-toi et tais-toi !
Sit down and shut up.,Assois-toi et tais-toi !
Sit down and shut up.,Assoyez-vous et taisez-vous !
Size does not matter.,Ce n'est pas la taille qui compte.
Smog hung over Tokyo.,La pollution recouvrait Tokyo.
Smoking is permitted.,Il est permis de fumer.
Snow covered the bus.,La neige a couvert l’autobus.
So much is happening.,Il se passe tellement de choses.
So what do we do now?,"Et maintenant, que fait-on ?"
So what does it mean?,Et qu'est-ce que ça signifie ?
"So, what do you mean?","Donc, qu'est-ce que tu veux dire ?"
"So, what do you mean?","Alors, que voulez-vous dire ?"
"So, why are you here?","Alors, pourquoi êtes-vous ici ?"
"So, why are you here?","Alors, pourquoi es-tu ici ?"
"So, why are you here?","Alors, pourquoi es-tu là ?"
Some people are evil.,Certaines personnes sont mauvaises.
Somebody just called.,Quelqu'un vient d'appeler.
Someone attacked Tom.,Quelqu'un a attaqué Tom.
Someone attacked Tom.,Quelqu'un attaqua Tom.
Someone cut the rope.,Quelqu'un a coupé la corde.
Someone gave me this.,Quelqu'un m'a donné ceci.
Someone has to do it.,Quelqu'un doit le faire.
Someone might see us.,Quelqu'un pourrait nous voir.
Someone stole my bag.,Quelqu'un m'a volé mon sac.
Someone told me that.,Quelqu'un me l'a dit.
Something is missing.,Quelque chose manque.
Soon it will be gone.,Ça sera bientôt parti.
Soon it will be gone.,Il n'y paraîtra bientôt plus.
Soon it'll be winter.,Ce sera bientôt l'hiver.
Sorry about the mess.,Désolé pour le bordel !
Sorry about the mess.,Désolée pour le bordel !
Sorry about the mess.,Désolé pour la pagaille !
Sorry about the mess.,Désolée pour la pagaille !
Sorry for being late.,Désolé d'être en retard.
Sorry for being late.,Désolée d'être en retard.
Sorry to disturb you.,Désolé de vous déranger.
Sorry to disturb you.,Désolée de te déranger.
Sorry to trouble you.,Je suis désolée de te déranger.
Spare me the details.,Épargne-moi les détails.
"Speak louder, please.","Parlez plus fort, s'il vous plait."
"Speak louder, please.","Parle plus fort, s'il te plait."
"Speak slowly, please.","Parlez lentement, je vous prie."
"Speak slowly, please.","Parle lentement, je te prie."
Stay a little longer.,Reste encore un peu.
Stay out of the rain.,Ne reste pas sous la pluie.
Stay out of the rain.,Ne restez pas sous la pluie.
Stock prices dropped.,Le cours des actions a baissé.
Take a look at these.,Regarde ceux-ci.
Take a look at these.,Regarde celles-ci.
Take a look at these.,Jetez un œil à celles-ci.
Take a look at these.,Jette un œil à celles-ci.
Take a look at these.,Regardez ceux-ci.
"Take it, or leave it.",À prendre ou à laisser.
"Take it, or leave it.",C'est à prendre ou à laisser.
Take the garbage out.,Sortez les ordures.
Take the garbage out.,Sortez les déchets.
Take the garbage out.,Sortez les détritus.
Take the garbage out.,Sors les ordures.
Take the garbage out.,Sors les détritus.
Take the garbage out.,Sors les déchets.
Take this table away.,Emportez cette table.
Tell Mary I love her.,Dis à Mary que je l'aime.
Tell me a true story.,Raconte-moi une histoire vraie.
Tell me what you saw.,Dites-moi ce que vous avez vu !
Tell me what you saw.,Dis-moi ce que tu as vu !
Tell me what you see.,Dis-moi ce que tu vois !
Tell me what you see.,Dites-moi ce que vous voyez !
Tell me when to stop.,Dis-moi quand m'arrêter.
Tell me when to stop.,Dis-moi quand arrêter.
Tell me where Tom is.,Dites-moi où est Tom.
Tell me who did this.,Dis-moi qui a fait ça.
Tell me who did this.,Dites-moi qui a fait ceci.
Tell them who we are.,Dis-leur qui on est.
Tell them who we are.,Dites-leur qui nous sommes.
Tell us all about it.,Parle-nous-en !
Tell us all about it.,Parlez-nous-en !
Tell us where Tom is.,Dis-nous où est Tom.
Tell us where Tom is.,Dites-nous où est Tom.
Thank you for asking.,Merci de demander.
Thank you for coming.,Merci d'être venu.
Thank you for coming.,Merci d'être venue.
Thank you in advance.,Merci d'avance.
Thank you in advance.,"D'avance, merci."
"Thank you, my friend.",Merci mon ami.
Thanks for being you.,Merci d'être toi.
Thanks for having me.,Merci de me recevoir.
Thanks for saving me.,Merci de m'avoir sauvé.
Thanks for saving me.,Merci de m'avoir sauvée.
Thanks for the drink.,Merci pour le verre !
Thanks for the pizza.,Merci pour la pizza.
Thanks for your help.,Merci pour ton aide.
Thanks for your help.,Merci pour votre aide.
Thanks to all of you.,Merci à vous tous.
Thanks to all of you.,Merci à vous toutes.
That cake looks good.,Ce gâteau a l'air bon.
That can't be denied.,On ne peut pas dire le contraire.
That can't be helped.,On n'y peut rien.
That changes nothing.,Cela ne change rien.
That could take days.,Cela pourrait prendre des jours.
That could've hit me.,Ça aurait pu me toucher.
That couldn't happen.,Cela ne pourrait pas arriver.
That couldn't happen.,Cela ne pourrait pas se produire.
That did occur to me.,Ça m'est arrivé.
That doesn't help me.,Ça ne m'aide pas.
That door won't open.,Cette porte ne veut pas s'ouvrir.
That door won't open.,Cette porte refuse de s'ouvrir.
That door won't open.,Cette porte ne s'ouvrira pas.
That feels very nice.,C'est très agréable.
That feels very nice.,La sensation en est très agréable.
That guy is a bandit.,Ce type est un bandit.
That hasn't happened.,Cela ne s'est pas produit.
That hat becomes you.,Ce chapeau te va bien.
That helps all of us.,Cela nous aide tous.
That house is famous.,Cette maison est célèbre.
That is a blue house.,C'est une maison bleue.
That isn't Tom's car.,Ce n'est pas la voiture de Tom.
That isn't practical.,Ce n'est pas pratique.
That looks expensive.,Ça a l'air cher.
That meat is chicken.,"Cette viande, c'est du poulet."
That narrows it down.,Ça diminue les possibilités.
That one's all yours.,Celui-ci est tout à toi.
That one's all yours.,Celui-ci est tout à vous.
That sounds exciting.,Ça a l'air excitant.
That sounds familiar.,Ça me semble familier.
That sounds familiar.,Ça m'évoque quelque chose de familier.
That sounds horrible.,Ça a l'air horrible.
That stuff is poison.,"Ce truc, c'est du poison."
That tastes terrible.,C'est dégoutant.
That tastes terrible.,Ça a un goût affreux.
That tastes terrible.,Ça a un goût terrible.
That was a close one.,C'était moins une.
That was a close one.,Il s'en est fallu de peu.
That was a good idea.,Ce fut une bonne idée.
That was a good idea.,C'était une bonne idée.
