English words/sentences,French words/sentences
Have you ever eaten at that restaurant?,Avez-vous jamais mangé dans ce restaurant ?
Have you ever eaten at that restaurant?,Avez-vous jamais mangé à ce restaurant ?
Have you ever eaten at that restaurant?,As-tu jamais mangé dans ce restaurant-là ?
Have you ever eaten at that restaurant?,As-tu jamais mangé à ce restaurant-là ?
Have you ever eaten at that restaurant?,Avez-vous jamais mangé dans ce restaurant-là ?
Have you ever eaten at that restaurant?,Avez-vous jamais mangé à ce restaurant-là ?
Have you ever eaten at this restaurant?,As-tu jamais mangé dans ce restaurant ?
Have you ever eaten at this restaurant?,As-tu jamais mangé à ce restaurant ?
Have you ever eaten at this restaurant?,Avez-vous jamais mangé dans ce restaurant ?
Have you ever eaten at this restaurant?,Avez-vous jamais mangé à ce restaurant ?
Have you ever eaten at this restaurant?,As-tu jamais mangé dans ce restaurant-ci ?
Have you ever eaten at this restaurant?,As-tu jamais mangé à ce restaurant-ci ?
Have you ever eaten at this restaurant?,Avez-vous jamais mangé dans ce restaurant-ci ?
Have you ever gotten a speeding ticket?,As-tu jamais pris une amende pour excès de vitesse ?
Have you ever gotten a speeding ticket?,Avez-vous jamais pris une amende pour excès de vitesse ?
Have you ever seen a tiger around here?,Avez-vous déjà vu un tigre par ici ?
Have you ever seen a tiger around here?,Avez-vous déjà vu un tigre dans les environs ?
Have you ever used a fire extinguisher?,As-tu déjà utilisé un extincteur ?
Have you heard whether Tom got the job?,Avez-vous entendu si Tom a obtenu le poste ?
"Having finished lunch, we went skating.","Après le déjeuner, nous sommes allés faire du patinage."
"Having nothing to do, he went downtown.","Comme il n'avait rien à faire, il alla au centre-ville."
He accelerated his car and overtook me.,Il a accéléré sa voiture et m'a dépassé.
He acknowledged my presence with a nod.,Il a accepté ma présence d'un signe de la tête.
He acquired education late in his life.,Son éducation s'est faite tard.
He adjusted the telescope to his sight.,Il régla le télescope à sa vue.
He adjusted the telescope to his sight.,Il ajusta le télescope à sa vue.
He always yells at me when he is angry.,Il me crie toujours dessus quand il est en colère.
He ate rice twice a day for many years.,Il a mangé du riz deux fois par jour pendant de nombreuses années.
He ate rice twice a day for many years.,Il mangea du riz deux fois par jour pendant de nombreuses années.
He attributed his success to good luck.,Il attribua son succès à la chance.
He attributed his success to good luck.,Il a attribué son succès à la bonne fortune.
He attributes his success to good luck.,Il attribue son succès à la bonne fortune.
He became ever more famous as a critic.,Il devint de plus en plus célèbre comme critique.
He became ever more famous as a critic.,Il devint toujours plus célèbre comme critique.
He believes in the existence of ghosts.,Il croit aux fantômes.
He came at me with a knife in his hand.,Il est venu vers moi avec un couteau en main.
He came to meet me yesterday afternoon.,Il est venu me voir hier après-midi.
He can bend an iron rod with his hands.,Il peut tordre une barre de fer de ses mains.
He can do anything he sets his mind to.,Il est capable de réussir tout ce qu'il entreprend.
He can only pay twenty dollars at most.,Il peut tout au plus payer vingt dollars.
He carried his grandfather on his back.,Il a porté son grand-père sur son dos.
He carved a Buddhist image out of wood.,Il a sculpté une image bouddhiste dans du bois.
He caused his parents a lot of anxiety.,Il a causé à ses parents beaucoup d'inquiétudes.
He chose three beautiful roses for her.,Il choisit pour elle trois belles roses.
He climbed the tree without difficulty.,Il a grimpé à l'arbre sans difficulté.
He climbed the tree without difficulty.,Il grimpa à l'arbre sans difficulté.
He comes from a small but wealthy town.,Il vient d'une ville petite mais prospère.
He compared the copy with the original.,Il a comparé la copie à l'original.
He could not sleep because of the heat.,Il ne pouvait pas dormir à cause de la chaleur.
He couldn't adapt to new circumstances.,Il n'a pas pu s'adapter à de nouvelles circonstances.
He couldn't go out because of the snow.,Il n'a pas pu sortir à cause de la neige.
He couldn't go out because of the snow.,Il ne pouvait pas sortir à cause de la neige.
He couldn't hold his temper any longer.,Il ne pouvait conserver son sang-froid plus longtemps.
He couldn't hold his temper any longer.,Il ne pouvait contenir sa colère plus longtemps.
He couldn't keep his temper any longer.,Il ne pouvait conserver son sang-froid plus longtemps.
He despised those who lived on welfare.,Il méprisait ceux qui vivent des allocations.
He did not get up early in the morning.,Il ne s'est pas levé tôt ce matin.
He didn't specify when he would return.,Il n'a pas spécifié quand il reviendrait.
He died of a heart attack on the stage.,Il est mort d'une crise cardiaque sur scène.
He does not know what it is to be poor.,Il ne sait pas ce que c'est que d'être pauvre.
He doesn't have his feet on the ground.,Il n'a pas les pieds sur terre.
He doesn't know who built those houses.,Il ne sait pas qui a construit ces maisons.
He doesn't like the heat of the summer.,Il n'aime pas la chaleur de l'été.
He doesn't study as hard as he used to.,Il n'étudie plus autant qu'il le faisait.
He examined the spare parts one by one.,Il examina les pièces détachées une à une.
He exchanged his old car for a new one.,Il a échangé sa vieille voiture pour une nouvelle.
He explained the plan's main objective.,Il a expliqué l'objectif principal de ce plan.
He expressed his belief in her honesty.,Il exprima sa foi en son honnêteté.
He fainted in the middle of his speech.,Il s'est évanoui au milieu de son discours.
He felt a sudden urge to write a novel.,Il sentit une soudaine urgence d'écrire un roman.
He felt sad because he lost his father.,Il se sentait triste parce qu'il a perdu son père.
He finally became the president of IBM.,Il est finalement devenu le président d'IBM.
He forgot that he bought her a present.,Il oublia qu'il lui avait acheté un cadeau.
He gave an address to the nation on TV.,Il s'adressa à la nation sur la télévision.
He gave me a brief outline of the plan.,Il me donna un bref aperçu du projet.
He gave me all the money he had on him.,Il me donna tout l'argent qu'il avait sur lui.
He gave the barking dog a vicious kick.,Il donna au chien qui aboyait un méchant coup de pied.
He gets a kick out of reckless driving.,Il prend plaisir à conduire comme un chauffard.
He gets a kick out of reckless driving.,Il prend son pied à conduire comme un chauffard.
He got lost while walking in the woods.,Il s'est perdu en marchant dans les bois.
He got lost while walking in the woods.,Il se perdit en marchant dans les bois.
He had his head in the clouds in class.,Il avait la tête dans les nuages en classe.
"He had nothing to say, so he went away.","Il n'avait rien à dire, alors il est parti."
He had the kindness to show me the way.,Il eut la gentillesse de m'indiquer le chemin.
"He has almost no money, but he gets by.",Il n'a presque pas d'argent mais il se débrouille.
"He has almost no money, but he gets by.",Il n'a presque pas d'argent mais il s'en sort.
He has been sick in bed this past week.,Il est resté au lit pendant toute la semaine.
He has made up his mind to buy the car.,Il s'est décidé à acheter la voiture.
He has not yet recovered consciousness.,Il n'a pas encore repris conscience.
He has promised never to be late again.,Il a promis de ne plus jamais être en retard.
He has something to do with the matter.,Il a quelque chose à voir avec ça.
He has the ability to make a good plan.,Il a la capacité à élaborer un bon plan.
He held out a helping hand to the poor.,Il a tendu la main aux pauvres.
He hung up before I could say anything.,Il raccrocha avant que j'ai pu dire quelque chose.
He hurried on to make up for lost time.,Il s'est dépêché afin de rattraper le temps perdu.
He is a member of the parish committee.,Il est membre du conseil paroissial.
He is accustomed to speaking in public.,Il est habitué à parler en public.
He is always finding fault with others.,Il trouve toujours à redire aux autres.
He is ashamed of his father being poor.,Il a honte de la pauvreté de son père.
He is generally at home in the evening.,Il est normalement chez lui le soir.
He is going to study English next week.,Il va étudier l'anglais la semaine prochaine.
He is making great progress in English.,Il fait de gros progrès en anglais.
He is neither for nor against the plan.,Il n'est ni pour ni contre ce plan.
He is not as well off as he used to be.,Il n'est pas aussi riche qu'avant.
He is now almost as tall as his father.,Il est maintenant presque aussi grand que son père.
He is often late for school on Mondays.,Il arrive souvent en retard à l'école le lundi.
He is planning to develop his business.,Il prévoit de développer son affaire.
He is richer than anybody else in town.,Il est plus riche que qui que ce soit d'autre en ville.
He is said to have been a good teacher.,On dit que c'était un bon professeur.
He is suffering from a serious illness.,Il souffre d'une maladie grave.
He is the head of the sales department.,Il est le chef du département de vente.
He is the spitting image of his father.,C'est le portrait craché de son père.
He is too cautious to try anything new.,Il est trop prudent pour essayer quoi que ce soit de nouveau.
He is totally dependent on his parents.,Il dépend complètement de ses parents.
He is worthy to be captain of our team.,Il est digne d'être le capitaine de notre équipe.
He kissed his daughter on the forehead.,Il embrassa sa fille sur le front.
He knows how to captivate his audience.,Il sait comment capturer l'attention de son public.
He left the room without saying a word.,Il est sorti de la pièce sans dire un mot.
He left the room without saying a word.,Il quitta la pièce sans mot dire.
He left the room without saying a word.,Il sortit de la pièce sans dire un mot.
He likes drinking coffee without sugar.,Il aime boire son café sans sucre.
He likes watching baseball games on TV.,Il aime regarder des matchs de baseball à la télévision.
He lost his life in a traffic accident.,Il perdit la vie dans un accident de voiture.
He loves writing entries for Wikipedia.,Il adore écrire des articles pour Wikipédia.
He makes the most of his opportunities.,Il met à profit ses opportunités.
He makes the most of his opportunities.,Il tire le meilleur parti de ses opportunités.
He must have drunk too much last night.,Il doit avoir trop bu la nuit dernière.
He muttered something under his breath.,Il marmonna quelque chose à mi-voix.
He muttered something under his breath.,Il grommela quelque chose à voix basse.
He needs to be the center of attention.,Il a besoin d'être au centre de l'attention.
He offered more than could be expected.,Il offrit plus que ne pouvait être espéré.
He offered more than could be expected.,Il a offert plus que ne pourrait être espéré.
He offered more than could be expected.,Il a proposé davantage que ce qui pouvait être attendu.
He often takes his children to the zoo.,Il emmène souvent ses enfants au zoo.
He prepared for his imminent departure.,Il se préparait en vue de son départ imminent.
He promised not to tell that to anyone.,Il promit de ne le dire à quiconque.
He promised not to tell that to anyone.,Il a promis de ne le dire à personne.
He put his hand gently on her shoulder.,Il a posé tendrement sa main sur son épaule.
He put me in touch with the kidnappers.,Il m'a mis en contact avec les kidnappeurs.
He quarrels with every person he knows.,Il se querelle avec toutes les personnes qu'il connaît.
He realized the magnitude of his crime.,Il prit conscience de l'ampleur de son crime.
He realized the magnitude of his crime.,Il a pris conscience de l'ampleur de son crime.
He remembers writing to her every week.,Il se souvient lui avoir écrit toutes les semaines.
He responded to her offer with a laugh.,Il a répondu à sa proposition par des rires.
He saw there what he had dreamed about.,Il vit là ce dont il avait rêvé.
He says he has a bone to pick with you.,Il dit qu'il a un compte à régler avec toi.
He seems satisfied with my explanation.,Il semble satisfait de mon explication.
He seems to be involved in that matter.,Il semble être impliqué dans cette affaire.
He seems to be worried about something.,Il a l'air inquiet de quelque chose.
"He seldom, if ever, goes to the movies.","Il va rarement, ou presque jamais, au cinéma."
He should get to the office in an hour.,Il devrait arriver au bureau dans une heure.
He showed me a lot of beautiful photos.,Il m'a montré beaucoup de belles photos.
He sold his own car without hesitation.,Il a vendu son automobile sans hésitation.
He solved all those problems with ease.,Il a résolu tous ces problèmes avec facilité.
He solved all those problems with ease.,Il résolut tous ces problèmes avec facilité.
He solved the difficult problem easily.,Il a résolu facilement le problème difficile.
He sometimes goes to Tokyo on business.,Il va de temps en temps à Tokyo pour le travail.
He speaks English with a German accent.,Il parle anglais avec un accent allemand.
He speaks English with a German accent.,Il parle l'anglais avec un accent allemand.
He still hasn't responded to my letter.,Il n'a pas encore répondu à ma lettre.
He studies hardest of all the students.,"De tous les étudiants, c'est lui qui étudie le plus dur."
He suggested that we take a short rest.,Il a suggéré que nous prenions une courte pause.
He suggested that we take a short rest.,Il a suggéré que nous prenions un petit repos.
He thoughtfully gave me a helping hand.,Il m'a généreusement donné un coup de main.
He threatened to take everything I own.,Il menaça de prendre tout ce que je possédais.
He threatened to take everything I own.,Il a menacé de prendre tout ce que je possédais.
He told his wife not to buy on impulse.,Il dit à sa femme de ne pas acheter par impulsion.
He took pictures of me with his camera.,Il prit une photo de moi avec son appareil.
He turned his attention to the picture.,Il dirigea son attention vers le tableau.
He turned his attention to the picture.,Il dirigea son attention vers l'image.
He turned his attention to the picture.,Il dirigea son attention sur la photo.
He turned off all the lights at eleven.,Il éteignit toutes les lumières à onze heures.
He turned out to be nothing but a liar.,Il s'avéra n'être autre qu'un menteur.
He turned over the business to his son.,Il a légué l'entreprise à son fils.
He turned pale when he heard that news.,Il devint pâle lorsqu'il entendit ces nouvelles.
He turned pale when he heard that news.,Il est devenu pâle lorsqu'il a entendu ces nouvelles.
He urged his government not to sign it.,Il pressa son gouvernement de ne pas le signer.
He used to tell me stories about India.,Il avait l'habitude de me raconter des histoires sur l'Inde.
He visited Japan when he was president.,Il a visité le Japon quand il était président.
He wants to participate in the contest.,Il voudrait participer à la compétition.
He was advanced to the rank of general.,Il avait été promu au rang de général.
He was convicted on trumped up charges.,Il fut condamné sur la base d'accusations inventées de toutes pièces.
He was hit by a car and died instantly.,Il a été percuté par une voiture et est mort sur le coup.
He was holding a large box in his arms.,Il portait une grande boîte dans ses bras.
He was just in time for the last train.,Il est arrivé juste à temps pour le dernier train.
He was never to see his homeland again.,Il n'allait plus jamais revoir son pays.
He was surprised at the sight of blood.,Il fut surpris à la vue du sang.
He was taken care of by a young doctor.,C'est un jeune médecin qui s'est occupé de lui.
He was terribly poor when he was young.,Il était horriblement pauvre quand il était jeune.
He was transported to a local hospital.,Il fut transporté vers un hôpital local.
He was transported to a local hospital.,Il a été transporté vers un hôpital local.
He went to school only for a few years.,Il est allé à l'école seulement pendant quelques années.
He will provide you with what you need.,Il vous procurera ce dont vous avez besoin.
He will soon be past playing with toys.,L'époque où il joue avec des jouets sera bientôt révolue.
He will soon be past playing with toys.,Le temps où il joue avec des jouets sera bientôt révolu.
He worked as a diplomat for many years.,Il a travaillé comme diplomate durant de nombreuses années.
He would be very glad to hear the news.,Il sera très ravi d'entendre les nouvelles.
He'd be the last one to disappoint you.,Ce serait le dernier à te décevoir.
He's a professor of biology at Harvard.,Il est professeur de biologie à Harvard.
He's a singer that's loved by everyone.,C'est un chanteur aimé de tous.
He's always complaining about the food.,Il se plaint toujours de la nourriture.
"He's an Englishman, but lives in India.",Il est anglais mais vit en Inde.
He's been divorced for 2 years already.,Il est divorcé depuis deux ans déjà.
He's been waiting here for a long time.,Il a longuement attendu ici.
He's been waiting here for a long time.,Ça fait longtemps qu'il attend ici.
He's financially dependent on his wife.,Il dépend financièrement de son épouse.
He's got a rap sheet as long as my arm.,Il a un casier aussi long que mon bras.
He's had some very good results lately.,"Il a eu de très bons résultats, ces derniers temps."
He's in charge of the sales department.,Il est responsable du département des ventes.
He's the most popular boy in the class.,Il est le garçon le plus apprécié de la classe.
"Hello, is the accountant there, please?","Allo, le comptable est-il là ?"
Her beauty exposed her to many dangers.,Sa beauté l'exposait à de nombreux dangers.
Her blue shoes go well with that dress.,Ses chaussures bleues vont bien avec cette robe.
Her composition was free from mistakes.,Sa composition était sans erreur.
Her friends waited for her by the gate.,Ses amis l'attendaient à la porte.
Her friends waited for her by the gate.,Ses amies l'attendaient à la porte.
Her house is at the foot of a mountain.,Sa maison est au pied d'une montagne.
Her new novel has become a best seller.,Son nouveau roman est devenu un best-seller.
Her new novel will come out next month.,Son nouveau roman sortira le mois prochain.
Her novel was translated into Japanese.,Son roman a été traduit en japonais.
Her stern look got him to quit talking.,Son regard sévère l'a fait se taire.
Here are your wages for the last month.,Voici votre salaire du mois dernier.
His bicycle is different from this one.,Son vélo est différent de celui-ci.
His brother is more patient than he is.,Son frère est plus patient que lui.
His brother is more patient than he is.,Son frère est plus patient qu'il ne l'est.
His daughter has become a pretty woman.,Sa fille est devenue une belle femme.
His death was a great loss to our firm.,Son décès fut une grosse perte pour notre entreprise.
His doctor advised him to quit smoking.,Son médecin lui conseilla d'arrêter de fumer.
His essay was concise and to the point.,Sa dissertation était concise et pertinente.
His grades have improved significantly.,Ses notes se sont améliorées de manière significative.
His memory never ceases to astonish me.,Sa mémoire ne cesse jamais de m'étonner.
His mother made him clean the bathroom.,Sa mère l'a fait nettoyer la salle de bains.
His name is known all over the country.,Son nom est connu dans tout le pays.
His name is very difficult to remember.,Son nom est très difficile à se rappeler.
His name is very difficult to remember.,Son nom est très difficile à retenir.
His new novel has become a best-seller.,Son nouveau roman est devenu une des meilleures ventes.
His new novel will come out next month.,Son nouveau roman sortira le mois prochain.
His novel was translated into Japanese.,Son roman a été traduit en japonais.
His opinions aren't worth listening to.,Ses idées ne valent pas la peine d'être écoutées.
His request was equivalent to an order.,Ses désirs étaient des ordres.
His sudden appearance surprised us all.,Sa subite apparition nous surprit tous.
History is more complex than you think.,L'Histoire est plus compliquée que tu ne penses.
History is more complex than you think.,L'Histoire est plus compliquée que vous ne pensez.
"Honesty, I believe, is the best policy.","L'honnêteté, je pense, est la meilleure stratégie."
How about going for a walk after lunch?,Pourquoi ne pas aller marcher après déjeuner ?
How about going for a walk after lunch?,Que dites-vous d'une promenade après déjeuner ?
How about going for a walk after lunch?,Que penses-tu de marcher après le déjeuner ?
How about going to see a movie tonight?,Ça te dit qu'on se fasse une toile ce soir ?
How about going to see a movie tonight?,Ça te dit d'aller au cinéma ce soir ?
How about going to see a movie tonight?,Et si on allait voir un film ce soir ?
How about going to see a movie tonight?,Et si nous allions voir un film ce soir ?
How about going to see a movie tonight?,Que dis-tu d'aller voir un film ce soir ?
How about going to see a movie tonight?,Que dites-vous d'aller voir un film ce soir ?
How about going to see a movie with me?,Et si tu venais au cinéma avec moi ?
How about playing tennis next Saturday?,Et si on jouait au tennis samedi prochain ?
How can we prevent that from happening?,Comment pouvons-nous empêcher que cela se produise ?
How can you afford something like this?,Comment peux-tu te permettre quelque chose comme ça ?
How come the guys I want never want me?,Comment se fait-il que les mecs que je veux ne veulent jamais de moi ?
How come you didn't call me last night?,Comment se fait-il que tu ne m'as pas appelé la nuit dernière ?
How come you didn't call me last night?,Comment se fait-il que tu ne m'as pas appelée la nuit dernière ?
How come you didn't call me last night?,Pourquoi ne m'as-tu pas appelé hier soir ?
How come you didn't call me last night?,Pourquoi ne m'as-tu pas appelé la nuit dernière ?
How come you didn't call me last night?,Pourquoi ne m'avez-vous pas appelé la nuit dernière ?
How come you didn't call me last night?,Pourquoi ne m'avez-vous pas appelé hier soir ?
How come you didn't call me last night?,Pourquoi ne m'avez-vous pas appelée la nuit dernière ?
How come you didn't call me last night?,Pourquoi ne m'avez-vous pas appelée hier soir ?
How come you didn't call me last night?,Pourquoi ne m'as-tu pas appelée la nuit dernière ?
How come you didn't call me last night?,Pourquoi ne m'as-tu pas appelée hier soir ?
How dare you say such things about Tom!,Comment oses-tu dire de telles choses à propos de Tom !
How did Tom convince Mary to marry him?,Comment Tom a-t-il convaincu Mary de l'épouser ?
How did you end up being Tom's manager?,Comment as-tu fini par être le manager de Tom ?
How did you get into this line of work?,Comment avez-vous atterri dans ce métier ?
How did you spend your winter vacation?,Qu'as-tu fait pendant tes vacances d'hiver ?
How do I know you're telling the truth?,Comment est-ce que je sais que tu dis la vérité ?
How do we have to proceed in this case?,Comment devons-nous procéder dans ce cas ?
How do you know they're looking for us?,Comment sais-tu qu'ils nous recherchent ?
How do you know they're looking for us?,Comment sais-tu qu'elles nous recherchent ?
How do you know they're looking for us?,Comment sais-tu que c'est nous qu'ils recherchent ?
