English words/sentences,French words/sentences
Tom plucked up the courage to kiss her.,Tom a trouvé le courage de l'embrasser.
Tom probably thought I didn't like him.,Tom a probablement pensé que je ne l'aimais pas.
Tom purposely left the last page blank.,Tom a volontairement laissé la dernière page blanche.
Tom pushed his nose against the window.,Tom pressa son nez contre la fenêtre.
Tom reminds me of a boy I used to know.,Tom me rappelle un garçon que j’ai connu autrefois.
Tom said he didn't know Mary's address.,Tom a dit qu'il ne connaissait pas l'adresse de Mary.
Tom said he didn't know where Mary was.,Tom a dit qu'il ne savait pas où était Mary.
Tom said he'd like to see Mary do that.,Tom a dit qu'il aimerait voir Mary le faire.
Tom said that he likes studying French.,Tom disait qu'il aimait apprendre le français.
Tom said that he needed to go shopping.,Tom a dit qu'il devait faire les courses.
Tom said that he wanted to go swimming.,Tom a dit qu'il voulait aller nager.
Tom said that you wanted to go with us.,Tom a dit que tu voulais y aller avec nous.
Tom said that you wanted to go with us.,Tom a dit que vous vouliez venir avec nous.
Tom says he hasn't eaten in three days.,Tom dit qu'il n'a pas mangé depuis trois jours.
Tom says he plans to stay in Australia.,Tom dit qu'il a l'intention de rester en Australie.
Tom says he won't answer any questions.,Tom dit qu'il ne répondra à aucune question.
Tom seemed to be doing a very nice job.,Tom semblait faire du très bon travail.
Tom seems to be much happier than Mary.,Tom semble être bien plus heureux que Mary.
Tom should have followed Mary's advice.,Tom aurait dû suivre les conseils de Marie.
Tom should've gone to Boston with Mary.,Tom aurait dû aller à Boston avec Mary.
Tom shouldn't have borrowed Mary's car.,Tom n'aurait pas dû emprunter la voiture de Marie.
Tom showed up at just the right moment.,Tom apparut pile au bon moment.
Tom slept in the basement of his store.,Tom dormit au sous-sol de son magasin.
Tom speaks French as well as Mary does.,Tom parle français aussi bien que Mary.
Tom spent three months in the hospital.,Tom a passé trois mois à l'hôpital.
Tom started to like Mary more and more.,Tom commença à aimer Mary de plus en plus.
Tom still hasn't answered my questions.,Tom n'a toujours pas répondu à mes questions.
Tom thought he had a chance to survive.,Tom pensait qu'il avait une chance de survivre.
Tom threw something at me and I ducked.,Tom m'a jeté quelque chose et je me suis baissé rapidement.
Tom threw something at me and I ducked.,Tom m'a jeté quelque chose et je me suis baissée rapidement.
Tom told me he didn't feel like eating.,Tom m'a dit qu'il n'avait pas envie de manger.
Tom told me he didn't get enough sleep.,Tom m'a dit qu'il n'avait pas assez dormi.
Tom told me not to say anything to you.,Tom m'a dit de ne rien te dire.
Tom told the police everything he knew.,Tom a dit tout ce qu'il savait à la police.
Tom told the police everything he knew.,Tom a dit à la police tout ce qu'il savait.
Tom told the police everything he knew.,Tom dit tout ce qu'il savait à la police.
Tom told the police everything he knew.,Tom raconta tout ce qu'il savait à la police.
Tom told the police everything he knew.,Tom raconta à la police tout ce qu'il savait.
"Tom tried to stand up, but he couldn't.","Tom essaya de se lever, mais il ne put point."
Tom understood exactly what Mary meant.,Tom a compris exactement ce que Marie voulait dire.
Tom used to be a better cook than Mary.,Tom était meilleur cuisinier que Mary.
Tom volunteered to pay for the damages.,Tom s'est porté volontaire pour payer les dommages.
Tom wanted everyone to think he'd died.,Tom voulait que tout le monde pense qu'il était mort.
Tom wanted to know everything about me.,Tom voulait tout savoir à mon sujet.
Tom wants his children to learn French.,Tom veut que ses enfants apprennent le français.
Tom wants to get a tattoo on his chest.,Tom veut un tatouage sur son torse.
"Tom wants you to buy him a ticket, too.",Tom veut que tu lui achètes un ticket aussi.
"Tom wants you to buy him a ticket, too.",Tom veut que vous lui achetiez un ticket également.
Tom wants you to go to Boston with him.,Tom veut que tu ailles à Boston avec lui.
Tom wants you to go to Boston with him.,Tom veut que vous alliez à Boston avec lui.
Tom was absent from school last Monday.,Tom était absent de l'école lundi dernier.
Tom was acquitted for lack of evidence.,Tom a été acquitté par manque de preuves.
Tom was acquitted for lack of evidence.,Tom fut acquitté par manque de preuves.
Tom was so hungry that he ate dog food.,Tom avait si faim qu'il a mangé de la nourriture pour chien.
Tom was so hungry that he ate dog food.,Tom avait si faim qu'il mangea de la nourriture pour chien.
Tom was the worst student in the class.,Tom était le pire élève de la classe.
"Tom was your French teacher, wasn't he?","Tom fut ton professeur de français, n'est-ce pas ?"
"Tom was your French teacher, wasn't he?","Tom fut votre professeur de français, n'est-ce pas ?"
"Tom was your guitar teacher, wasn't he?","Tom fut ton professeur de guitare, n'est-ce pas ?"
"Tom was your guitar teacher, wasn't he?","Tom fut votre professeur de guitare, n'est-ce pas ?"
Tom wasn't able to talk at the meeting.,Tom n'a pas pu parler à la réunion.
Tom wasn't the one who borrowed my car.,Ce n'est pas Tom qui a emprunté ma voiture.
Tom went back to his room and lay down.,Tom retourna dans sa chambre et se coucha.
Tom went out for a breath of fresh air.,Tom est sorti pour prendre un bol d'air.
Tom will be in charge while I'm away.,Tom sera aux commandes pendant que je ne serai pas là.
Tom will tell me everything eventually.,Tom finira par tout me dire.
Tom's French is actually not very good.,Le français de Tom n'est en réalité pas très bon.
Tom's bedroom is much larger than mine.,La chambre de Tom est beaucoup plus grande que la mienne.
Tom's boss advanced him a week's wages.,Le patron de Tom lui a donné une avance d'une semaine de salaire.
Tom's life was totally ruined by drugs.,La vie de Tom a été complètement gâchée par la drogue.
Tom's passions are guitar and baseball.,Les passions de Tom sont la guitare et le base-ball.
Tom's way of speaking got on my nerves.,La façon de parler de Tom me tapa sur les nerfs.
Tom's wife doesn't know Mary's husband.,La femme de Tom ne connaît pas le mari de Mary.
"Tom, what happened? Why are you crying?","Tom, que s'est-il passé ? Pourquoi est-ce que tu pleures ?"
Tom left without even saying goodbye.,Tom est parti sans même dire au revoir.
Try to see it from their point of view.,Essaye de voir ça de leur point de vue.
"Two roundtrip tickets to Osaka, please.","Deux aller-retour pour Osaka, s'il vous plaît."
Two thousand people fit into this hall.,Cette salle peut accueillir deux mille personnes.
Ubuntu is a popular Linux distribution.,Ubuntu est une distribution Linux populaire.
"Unfortunately, I don't have time today.","Malheureusement, je ne dispose pas du temps aujourd'hui."
"Unfortunately, I don't have time today.","Malheureusement, je n'ai pas de temps aujourd'hui."
"Unfortunately, my father isn't at home.","Malheureusement, mon père n'est pas à la maison."
"Unfortunately, my father isn't at home.","Malheureusement, mon père n'est pas chez lui."
"Unfortunately, there was no one around.",Malheureusement il n'y avait personne autour.
Valentine's Day is on Sunday this year.,"La Saint-Valentin tombe un dimanche, cette année."
Variable names in C are case sensitive.,"En C, les noms de variables sont sensibles à la casse."
Very few people aren't afraid of death.,Il n'y a que très peu de gens qui n'ont pas peur de la mort.
Viruses are much smaller than bacteria.,Les virus sont beaucoup plus petits que les bactéries.
Wait for me here and don't go anywhere.,Attends-moi ici et ne va nulle part.
Was there something wrong with the car?,Y avait-il un problème avec la voiture ?
Wash your face before you go to school.,Lave-toi le visage avant d'aller à l'école.
Watch out for rowdy or drunk customers.,Faites attention aux clients bourrés et turbulents.
Water freezes at 32 degrees Fahrenheit.,L'eau gèle à 32 degrés Fahrenheit.
We always have a party on his birthday.,Nous donnons toujours une fête pour son anniversaire.
We are entering a new phase in the war.,Nous entrons dans une nouvelle phase de la guerre.
We are fighting an enemy we don't know.,Nous luttons contre un ennemi que nous ne connaissons pas.
We are happy to have you join our team.,Nous sommes heureux que vous ayez rejoint notre équipe.
We ask the teacher questions every day.,"Nous posons, chaque jour, des questions au professeur."
We ask the teacher questions every day.,"Nous posons, chaque jour, des questions à l'instituteur."
We ask the teacher questions every day.,"Nous posons, chaque jour, des questions à l'institutrice."
We ask the teacher questions every day.,"C'est nous qui posons, chaque jour, des questions au professeur."
We ask the teacher questions every day.,"C'est nous qui posons, chaque jour, des questions à l'instituteur."
We ask the teacher questions every day.,"C'est nous qui posons, chaque jour, des questions à l'institutrice."
We can't be sure of the total cost yet.,Nous ne pouvons encore être certains du coût total.
We can't keep them in the dark forever.,Nous ne pouvons pas les garder dans le noir pour toujours.
We can't make people donate to charity.,Nous ne pouvons forcer les gens à faire des donations charitables.
We can't reveal classified information.,Nous ne pouvons révéler des informations secrètes.
We couldn't go out because of the rain.,Nous ne pouvions pas sortir à cause de la pluie.
We couldn't go out because of the rain.,Nous n'avons pas pu sortir à cause de la pluie.
We couldn't help feeling sorry for her.,Nous ne pûmes nous empêcher d'éprouver de la compassion à son égard.
We discussed the problem all afternoon.,Nous avons discuté du problème toute l'après-midi.
We discussed the problem all afternoon.,Nous avons discuté du problème tout l'après-midi.
We discussed the problem all afternoon.,Nous discutâmes du problème toute l'après-midi.
We don't have any strawberry ice cream.,Nous n'avons pas de glace à la fraise.
We don't want them to be uncomfortable.,Nous ne voulons pas qu'ils soient mal à l'aise.
We failed due to a lack of preparation.,Nous avons échoué à cause d'un manque de préparation.
We found a poor little cat in the yard.,Nous avons trouvé un pauvre petit chat dans la cour.
We had no choice but to put up with it.,Nous n'avions d'autre choix que de faire avec.
We had to wait for him for ten minutes.,Nous devons l'attendre pendant dix minutes.
We have a big oak tree in our backyard.,Nous avons un grand chêne dans notre jardin.
We have a lot of rain in June and July.,Nous avons beaucoup de pluie en juin et juillet.
We have a lot of things we need to buy.,Nous avons beaucoup de choses à acheter.
We have a lot to learn from each other.,Nous avons beaucoup à apprendre les uns des autres.
We have a serious problem on our hands.,Nous avons un sérieux problème sur les bras.
We have a simple solution for all this.,Nous avons une solution simple pour tout cela.
We have an elevator and a private bath.,Nous avons un ascenseur et une salle de bains privée.
We have bigger problems to worry about.,Nous avons à nous soucier de problèmes plus importants.
We have broken off relations with them.,Nous avons coupé les ponts avec eux.
We have enough time to catch the train.,Nous disposons de suffisamment de temps pour attraper le train.
We have lots of important things to do.,Nous avons beaucoup de choses importantes à faire.
We have other priorities at the moment.,Nous avons d'autres priorités pour le moment.
We have overlooked this important fact.,Nous avons négligé ce fait important.
"We have something special for you, sir.","Nous avons quelque chose de spécial pour vous, Monsieur."
We have to clear the snow off the roof.,Nous devons dégager la neige du toit.
We have to find a way to get that done.,Nous devons trouver un moyen d'y parvenir.
We have to find another way to do that.,Nous devons trouver une autre façon de faire ça.
We have to find another way to do that.,Nous devons trouver un autre moyen de faire cela.
We have to make do with what we've got.,Nous devons nous débrouiller avec ce que nous avons.
We have until October to get this done.,Nous avons jusqu'au mois d'octobre pour le faire.
We haven't really thought about it yet.,On n'a pas vraiment réfléchi encore.
We import grain from the United States.,Nous importons du grain des États-Unis d'Amérique.
"We liked the food, especially the fish.","Nous avons apprécié la nourriture, surtout le poisson."
We must buy a new carpet for this room.,Nous devons acheter un nouveau tapis pour cette pièce.
We must cut our expenses to save money.,Nous devons réduire nos dépenses pour économiser de l'argent.
We must try to protect the environment.,Nous devons essayer de protéger notre environnement.
We need to be more realistic than that.,Nous devons être plus réaliste que ça.
We need to buy a new rug for this room.,Nous avons besoin d'acheter un nouveau tapis pour cette chambre.
We need to find out who drove that car.,Nous devons découvrir qui conduisait cette voiture.
We need to get it done before tomorrow.,Nous devons le faire avant demain.
We need to make sure that this is true.,Nous devons nous assurer que ceci est vrai.
We offer low-cost prefabricated houses.,Nous proposons des maisons préfabriquées à prix modérés.
We often hear French being spoken here.,"Nous entendons souvent parler français, ici."
We plan to drink champagne at midnight.,Nous prévoyons de boire du champagne à minuit.
We ran off 50 copies of the invitation.,Nous imprimâmes 50 exemplaires de l'invitation.
We received their wedding announcement.,Nous avons reçu leur faire-part de mariage.
We saw the parade move down the street.,On a vu la parade descendre la rue.
We should bring another bottle of wine.,Nous devrions apporter une autre bouteille de vin.
We should do away with this regulation.,Nous devrions en finir avec ce règlement.
We should respect each other's beliefs.,Nous devrions respecter nos croyances.
We spend a third of our lives sleeping.,Nous passons un tiers de nos vies à dormir.
We talked about everything and nothing.,Nous parlions de tout et de rien.
We think we've found a way to help you.,Nous pensons avoir trouvé un moyen de vous aider.
We think we've found a way to help you.,Nous pensons avoir trouvé un moyen de t'aider.
We traveled around the world last year.,Nous avons fait un tour du monde l'an dernier.
We used a barrel for a makeshift table.,Nous utilisâmes un tonneau en guise de table de fortune.
We used a barrel for a makeshift table.,Nous avons utilisé un tonneau en guise de table de fortune.
We used to do a lot of things together.,"Avant, on faisait beaucoup de choses ensemble."
We used to sit on these steps and talk.,"Avant, on s'asseyait sur ces marches et on parlait."
We want to measure your blood pressure.,Nous souhaitons mesurer votre tension artérielle.
We want to talk to you about a problem.,Nous voulons vous parler d'un problème.
We watched a new program on television.,Nous avons vu un nouveau programme à la télévision.
We went out for a walk after breakfast.,Nous allâmes nous promener dehors après le petit-déjeuner.
We went out for a walk after breakfast.,Nous sommes allés nous promener dehors après le petit-déjeuner.
We went out for a walk after breakfast.,Nous sommes allées nous promener dehors après le petit-déjeuner.
We went out for a walk after breakfast.,Nous sommes allés effectuer une promenade dehors après le petit-déjeuner.
We went out for a walk after breakfast.,Nous sommes allées effectuer une promenade dehors après le petit-déjeuner.
We were all drenched with perspiration.,Nous étions tous en nage.
We were excited as we watched the game.,Nous étions excités en regardant le match.
We were watching TV when the bell rang.,Nous regardions la télé quand la cloche a sonné.
We weren't even in Boston at that time.,On n'était même pas à Boston à ce moment-là.
We will only consent on that condition.,Nous accepterons seulement à cette condition.
We will only consent on that condition.,Nous n'accepterons qu'à cette condition.
We'll do everything we can to help you.,Nous ferons tout ce que nous pouvons pour vous aider.
We'll do everything we can to help you.,Nous ferons tout ce que nous pouvons pour t'aider.
We're going to get in trouble for that.,Nous allons avoir des ennuis pour ça.
We're going to get married this summer.,Nous allons nous marier cet été.
We're going to need a little more time.,Nous allons avoir besoin d'un peu plus de temps.
We're grateful to you for what you did.,Nous vous sommes reconnaissants pour ce que vous avez fait.
We're not going to be able to call you.,Nous n'allons pas pouvoir vous appeler.
We're not going to be able to call you.,Nous n'allons pas pouvoir t'appeler.
We're still getting to know each other.,On apprend encore à se connaître.
We've all done things we're ashamed of.,Nous avons tous fait des choses dont nous avons honte.
We've given it a great deal of thought.,Nous y avons beaucoup réfléchi.
We've got to get rid of all this trash.,Nous devons nous débarrasser de tous ces déchets.
We've known each other for a long time.,Nous nous connaissons depuis longtemps.
We've studied French for several years.,Nous avons étudié le français pendant plusieurs années.
Websites collect information about you.,Les sites web rassemblent de l'information sur vous.
Websites collect information about you.,Les sites web rassemblent de l'information sur toi.
Were you expecting something different?,Vous attendiez-vous à quelque chose de différent ?
Were you expecting something different?,T'attendais-tu à quelque chose de différent ?
Whales feed on plankton and small fish.,Les baleines se nourrissent de plancton et de petits poissons.
What Tom wants to do isn't a good idea.,Ce que Tom veut faire n'est pas une bonne idée.
What are the chances of that happening?,Quelles sont les probabilités que ça arrive ?
What are they whispering to each other?,Qu'est-ce qu'ils se chuchotent ?
What are they whispering to each other?,Qu'est-ce qu'elles se chuchotent ?
What could they possibly want us to do?,Que pourraient-ils bien vouloir que nous fassions ?
What could they possibly want us to do?,Que pourraient-elles bien vouloir que nous fassions ?
What do you do when you're not at work?,Que fais-tu quand tu n'es pas au travail ?
What do you do when you're not at work?,Que faites-vous quand vous n'êtes pas au travail ?
What do you say you join me for dinner?,Que dis-tu de te joindre à moi pour déjeuner ?
What do you say you join me for dinner?,Que dis-tu de te joindre à moi pour dîner ?
What do you say you join me for dinner?,Que dites-vous de vous joindre à moi pour déjeuner ?
What do you say you join me for dinner?,Que dites-vous de vous joindre à moi pour dîner ?
What do you think about global warming?,Que pensez-vous du réchauffement climatique ?
What do you think about global warming?,Qu'est-ce que tu penses du réchauffement climatique ?
What do you usually have for breakfast?,Qu'est-ce que vous prenez au petit déjeuner habituellement ?
What does this image make you think of?,À quoi tu penses en voyant cette image ?
What does this image make you think of?,À quoi cette image vous fait-elle penser?
What doesn't kill us makes us stronger.,Ce qui ne nous tue pas nous rend plus forts.
What happened to the rest of your crew?,Qu'est-il arrivé au reste de votre équipage ?
What have you been doing all this time!,Mais qu'as donc tu fait pendant tout ce temps !
What he said was a slight exaggeration.,Ce qu'il a dit constituait une légère exagération.
What he said would happen has happened.,"Ce qu'il a dit qu'il arriverait, est arrivé."
What is it that you really want to say?,Qu'est-ce que vous voulez vraiment dire ?
What is the difference between A and B?,Quelle est la différence entre A et B ?
What is the emergency telephone number?,Quel est le numéro de téléphone d'urgence ?
What is the main industry in this town?,Quelle est l'activité principale de cette ville ?
What is the tallest mountain in Europe?,Quelle est la plus haute montagne d'Europe ?
What is the tallest mountain in Europe?,Quelle est la plus haute montagne d'Europe ?
What is this animal called in Japanese?,Comment s'appelle cet animal en japonais ?
What kind of part-time job do you have?,Quelle sorte de travail à temps partiel as-tu ?
What kind of part-time job do you have?,Quelle sorte de travail à temps partiel avez-vous ?
What kind of things do you enjoy doing?,Quelle sorte de choses apprécies-tu de faire ?
What kind of things do you enjoy doing?,Quelle sorte de choses appréciez-vous de faire ?
What kind of things do you enjoy doing?,À quelle sorte de choses prenez-vous plaisir ?
What kind of things do you enjoy doing?,À quelle sorte de choses prends-tu plaisir ?
What other forms do I need to fill out?,Quels autres formulaires ai-je besoin de remplir ?
What prevented you from coming earlier?,Qu'est-ce qui t'a empêché de venir plus tôt ?
What prevented you from coming earlier?,Qu'est-ce qui vous a empêché de venir plus tôt ?
What shall we buy him for his birthday?,Qu'allons-nous lui acheter pour son anniversaire ?
What should I do in order to save time?,Que devrais-je faire pour économiser du temps ?
What style of furniture would you like?,Quel style de meubles vous plairait ?
What time did you go to bed last night?,À quelle heure t'es-tu couché la nuit dernière ?
What time did you wake up this morning?,À quelle heure t'es-tu réveillée ce matin ?
What time did you wake up this morning?,À quelle heure vous êtes-vous réveillé ce matin ?
What time did you wake up this morning?,À quelle heure vous êtes-vous réveillée ce matin ?
What time did you wake up this morning?,À quelle heure vous êtes-vous réveillés ce matin ?
What time did you wake up this morning?,À quelle heure vous êtes-vous réveillées ce matin ?
What time did you wake up this morning?,À quelle heure t'es-tu réveillé ce matin ?
What time do you think he'll come back?,À quelle heure pensez-vous qu'il reviendra ?
What time do you usually eat breakfast?,À quelle heure prends-tu habituellement ton petit déjeuner ?
What time do you usually eat breakfast?,À quelle heure prenez-vous habituellement votre petit déjeuner ?
What was the first concert you went to?,Quel a été le premier concert auquel tu es allé ?
What was the first concert you went to?,Quel a été le premier concert auquel vous êtes allées ?
What was the first concert you went to?,Quel a été le premier concert auquel vous êtes allé ?
What was the first concert you went to?,Quel a été le premier concert auquel tu es allée ?
What was the first song you ever wrote?,Quelle fut la première chanson que vous avez écrite ?
What we should do next is the question.,"La question, c'est ce que nous devrions faire ensuite."
What we're doing now is very dangerous.,Ce que nous sommes en train de faire est très dangereux.
What would you like me to do with this?,Qu'aimerais-tu que je fasse avec ceci ?
What would you like me to do with this?,Qu'aimeriez-vous que je fasse avec ceci ?
What would've happened if Tom had come?,Que se serait-il passé si Tom était venu ?
What year of medical school are you in?,En quelle année de médecine êtes-vous ?
What you're doing right now is a crime.,Ce que vous êtes en train de faire est un crime.
What you're doing right now is a crime.,Ce que tu fais actuellement est un crime.
What's that picture inside your locker?,Quelle est cette photo à l'intérieur de ton casier ?
What's that picture inside your locker?,C'est quoi cette photo dans ton casier ?
What's the easiest way to learn French?,Quel est le moyen le plus facile d'apprendre le français ?
What's your favorite color for carpets?,Quelle est ta couleur de tapis préférée ?
What's your favorite way to cook beans?,Quelle est votre façon préférée de cuisiner les haricots ?
What's your favorite way to cook beans?,Quelle est ta façon préférée de cuisiner les haricots ?
"Whatever you do, you must do your best.","Quoi que vous fassiez, vous devez le faire de votre mieux."
"Whatever you do, you must do your best.","Quoi que tu fasses, tu dois le faire de ton mieux."
"When I was your age, I had a boyfriend.","Lorsque j'avais ton âge, j'avais un petit ami."
