English words/sentences,French words/sentences
I'll be back on Monday.,Je serai de retour lundi.
I'll be back on Monday.,Je reviendrai lundi.
I'll be busy next week.,Je serai occupé la semaine prochaine.
I'll be going by train.,J'irai en train.
I'll be going with you.,J'irai avec toi.
I'll be going with you.,J'irai avec vous.
I'll be here on Monday.,Je serai là lundi.
I'll be in the library.,Je serai à la bibliothèque.
I'll be there in a sec.,Je serai là dans une seconde.
I'll be there tomorrow.,Je serai là-bas demain.
I'll bear that in mind.,Je garderai ça en tête.
I'll bring the glasses.,J'apporte des verres.
I'll call Tom tomorrow.,J'appellerai Tom demain.
I'll call Tom tomorrow.,Je téléphonerai à Tom demain.
I'll call the pharmacy.,J'appellerai la pharmacie.
I'll call you at seven.,Je t'appelle à sept heures.
I'll call you at seven.,Je t'appellerai à sept heures.
I'll check your vision.,Je vais contrôler votre vue.
I'll come back for you.,Je reviendrai pour toi.
I'll come back for you.,Je reviendrai pour vous.
I'll come if necessary.,Je viendrai si nécessaire.
I'll cut your head off!,Je te couperai la tête !
I'll cut your head off!,Je vous couperai la tête !
I'll do more than that.,Je ferai plus que ça.
I'll do the best I can.,Je ferai de mon mieux.
I'll do the best I can.,Je ferai du mieux que je peux.
I'll explain the rules.,Je vais expliquer les règles.
I'll fill you in later.,Je te mettrai au courant plus tard.
I'll find out tomorrow.,Je le saurai demain.
I'll get up at sunrise.,Je me lèverai au lever du soleil.
I'll go back to Boston.,Je retournerai à Boston.
I'll handle everything.,Je gèrerai tout.
I'll handle that later.,Je m'en occuperai plus tard.
I'll handle that later.,Je m'occuperai de ça plus tard.
I'll have to work hard.,Je vais devoir travailler dur.
I'll keep my eyes shut.,Je garderai les yeux fermés.
I'll keep that in mind.,Je vais garder cela à l'esprit.
I'll leave that to you.,Je te le laisse.
I'll leave that to you.,Je te la laisse.
I'll leave that to you.,Je vous la laisse.
I'll leave that to you.,Je vous le laisse.
I'll make a phone call.,Je vais passer un appel téléphonique.
I'll meet him tomorrow.,Je vais le rencontrer demain.
I'll miss your cooking.,Votre cuisine va me manquer.
I'll miss your cooking.,Ta cuisine me manquera.
I'll never deceive you.,Je ne te décevrai jamais.
I'll never deceive you.,Je ne vous décevrai jamais.
I'll never forget that.,Je n'oublierai jamais ça.
I'll never forgive you.,Je ne te pardonnerai jamais.
I'll never forgive you.,Je ne vous pardonnerai jamais.
I'll never forgive you.,Jamais je ne vous pardonnerai.
I'll never forgive you.,Jamais je ne te pardonnerai.
I'll put on some music.,Je vais mettre de la musique.
I'll rip your head off!,Je t'arracherai la tête !
I'll rip your head off!,Je vous arracherai la tête !
"I'll see you later, OK?","Je te verrai plus tard, d'accord ?"
"I'll see you later, OK?","Je vous verrai plus tard, d'accord ?"
I'll send you the bill.,Je vous enverrai la facture.
I'll send you the bill.,Je t'enverrai la facture.
I'll send you the link.,Je t'enverrai le lien.
I'll shoot both of you.,Je vous descendrai toutes les deux.
I'll shoot both of you.,Je vous descendrai tous les deux.
I'll sign the petition.,Je signerai la pétition.
I'll start with a beer.,Je vais commencer avec une bière.
I'll start with a beer.,Je vais commencer par une bière.
I'll study your report.,Je vais étudier ton rapport.
I'll study your report.,J'étudierai votre rapport.
I'll study your report.,J'étudierai ton rapport.
I'll study your report.,Je vais étudier votre rapport.
I'll take a look at it.,J'y jetterai un œil.
I'll take a stab at it.,Je vais l'essayer.
I'll take care of that.,J’en prendrai soin.
I'll take care of that.,Je m'en occuperai.
I'll take care of this.,Je prendrai soin de ça.
I'll take care of this.,J’en prendrai soin.
I'll take the next bus.,Je prendrai le prochain bus.
I'll take the next bus.,Je vais prendre le prochain bus.
I'll talk to you later.,Je te parlerai plus tard.
I'll talk to you later.,Je vous parlerai plus tard.
I'll tell you a secret.,Je vais te dire un secret.
I'll tell you a secret.,Je vais te dévoiler un secret.
I'll tell you my story.,Je te dirai mon histoire.
I'll tell you my story.,Je vous dirai mon histoire.
I'll try to do my best.,J'essaierai de faire de mon mieux.
I'll turn the power on.,Je vais mettre le courant.
I'll wait for you here.,Je t'attendrai ici.
I'll wait here for you.,Je vais t'attendre ici.
I'll walk out with you.,Je vous conduis à la porte.
I'll write to you soon.,Je t'écrirai bientôt.
I'll write to you soon.,Je vous écrirai bientôt.
I'm a Japanese teacher.,Je suis un professeur de japonais.
I'm a Japanese teacher.,Je suis enseignant en japonais.
I'm a big football fan.,Je suis une grande fan de football.
I'm a few minutes late.,Je suis en retard de quelques minutes.
I'm a friend of theirs.,Je suis un de leurs amis.
I'm a friend of theirs.,Je suis une de leurs amies.
I'm a good taxi driver.,Je suis un bon chauffeur de taxi.
I'm a little bit tired.,Je suis un peu fatigué.
I'm a little skeptical.,Je suis un peu sceptique.
I'm above telling lies.,Je ne suis pas homme à dire des mensonges.
I'm accustomed to this.,J'y suis habitué.
I'm accustomed to this.,J'en suis familier.
I'm afraid of drowning.,J'ai peur de me noyer.
I'm afraid of the dark.,J'ai peur du noir.
I'm afraid of the dark.,J'ai peur de l'obscurité.
I'm allergic to gluten.,Je suis allergique au gluten.
I'm allowing you to go.,Je t'autorise à y aller.
I'm allowing you to go.,Je vous autorise à y aller.
I'm already in trouble.,J'ai déjà des ennuis.
I'm already quite busy.,Je suis déjà bien occupé.
I'm angry at everybody.,Je suis en colère contre tout le monde.
I'm anxious to see you.,Je suis impatient de te voir.
I'm anxious to see you.,Je suis impatient de vous voir.
I'm anxious to succeed.,Je suis impatient de réussir.
I'm applying for a job.,Je postule pour un emploi.
I'm ashamed of my body.,J'ai honte de mon corps.
I'm ashamed of my past.,J'ai honte de mon passé.
I'm asking you to stay.,Je te demande de rester.
I'm asking you to stay.,Je vous demande de rester.
I'm at an office party.,"Je suis à un pot, au boulot."
I'm at the airport now.,Je suis maintenant à l'aéroport.
I'm aware of the facts.,Je suis consciente des faits.
I'm aware of the facts.,Je suis conscient des faits.
I'm aware of the risks.,Je suis consciente des risques.
I'm aware of the risks.,Je suis conscient des risques.
I'm being held hostage.,Je suis retenu en otage.
I'm being held hostage.,Je suis retenue en otage.
I'm busy at the moment.,Je suis occupé pour le moment.
I'm coming to help you.,Je viens t'aider.
I'm coming to help you.,Je viens vous aider.
I'm completely wrecked.,Je suis complètement en vrac.
I'm completely wrecked.,Je suis complètement pété.
I'm concerned about it.,Cela me préoccupe.
I'm doing this for you.,Je le fais pour toi.
I'm doing this for you.,Je le fais pour vous.
I'm done with all that.,J'en ai fini avec tout ça.
I'm fascinated by cats.,Je suis fasciné par les chats.
I'm fascinated by cats.,Je suis fascinée par les chats.
I'm focusing on my job.,Je suis concentré sur mon travail.
I'm focusing on my job.,Je me concentre sur mon travail.
I'm getting used to it.,Je m'y habitue.
I'm glad I invited you.,Je suis heureux de t'avoir invité.
I'm glad I invited you.,Je suis heureux de t'avoir invitée.
I'm glad I invited you.,Je suis heureux de vous avoir invité.
I'm glad I invited you.,Je suis heureux de vous avoir invitée.
I'm glad I invited you.,Je suis heureux de vous avoir invités.
I'm glad I invited you.,Je suis heureux de vous avoir invitées.
I'm glad I invited you.,Je suis heureuse de t'avoir invité.
I'm glad I invited you.,Je suis heureuse de t'avoir invitée.
I'm glad I invited you.,Je suis heureuse de vous avoir invité.
I'm glad I invited you.,Je suis heureuse de vous avoir invitée.
I'm glad I invited you.,Je suis heureuse de vous avoir invités.
I'm glad I invited you.,Je suis heureuse de vous avoir invitées.
I'm glad I left Boston.,Je suis content d'être parti de Boston.
I'm glad I left Boston.,Je suis contente d'être partie de Boston.
I'm glad I'm not a dog.,Je suis ravi de ne pas être un chien.
I'm glad it's all over.,Je suis content que tout soit fini.
I'm glad people saw it.,Je suis heureux que les gens l’aient vu.
I'm glad people saw it.,Je suis heureuse que les gens l’aient vu.
I'm glad you came over.,Je me réjouis que vous soyez venus.
I'm glad you came over.,Je me réjouis que vous soyez venu.
I'm glad you came over.,Je me réjouis que vous soyez venue.
I'm glad you came over.,Je me réjouis que tu sois venue.
I'm glad you came over.,Je me réjouis que tu sois venu.
I'm glad you're coming.,Je suis heureux que vous veniez.
I'm glad you're coming.,Je suis heureux que tu viennes.
I'm glad you're coming.,Je suis heureuse que tu viennes.
I'm glad you're coming.,Je suis heureuse que vous veniez.
I'm going to Australia.,Je vais en Australie.
I'm going to go to bed.,Je vais aller me coucher.
I'm going to need help.,Je vais avoir besoin d'aide.
I'm going to take this.,Je vais prendre ceci.
I'm going to work hard.,Je vais travailler dur.
I'm happy for you both.,Je suis heureux pour vous deux.
I'm happy for you both.,Je suis heureuse pour vous deux.
I'm happy with my life.,Je suis content de ma vie.
I'm happy you liked it.,Je suis heureux que tu l'aies aimé.
I'm happy you liked it.,Je suis heureux que vous l'ayez aimé.
I'm happy you liked it.,Je suis heureuse que tu l'aies aimé.
I'm happy you liked it.,Je suis heureuse que vous l'ayez aimé.
I'm having a good time.,Je m'amuse bien.
I'm here with a friend.,Je suis ici avec un ami.
I'm here with a friend.,Je suis ici avec une amie.
I'm honored to be here.,Je suis honoré d'être ici.
I'm horrible with kids.,Je suis terrible avec les enfants.
I'm horrible with kids.,Je suis horrible avec les gamins.
I'm hungry and thirsty.,J'ai faim et soif.
I'm hungry and thirsty.,Je suis affamé et assoiffé.
I'm in a swimming club.,J'appartiens à un cercle de natation.
I'm in shock right now.,Je suis sous le choc actuellement.
I'm in the tennis club.,Je suis membre de ce club de tennis.
I'm in the tennis club.,Je fais partie du club de tennis.
I'm just a taxi driver.,Je ne suis qu'un chauffeur de taxi.
I'm just not very busy.,Je ne suis simplement pas très occupé.
I'm just not very busy.,Je ne suis simplement pas très occupée.
I'm kind of sick today.,Je suis un peu malade aujourd'hui.
I'm listening to music.,Je suis en train d'écouter de la musique.
I'm living in the city.,Je vis en ville.
I'm looking for an ATM.,Je cherche un distributeur de billets.
I'm looking for an ATM.,Je suis à la recherche d'un distributeur de billets.
I'm looking for an ATM.,Je cherche un DAB.
I'm looking for an ATM.,Je suis à la recherche d'un DAB.
I'm looking for my dog.,Je cherche mon chien.
I'm looking for my key.,Je cherche ma clé.
I'm looking for my pen.,Je cherche mon stylo.
I'm lying on the grass.,Je suis allongé dans l'herbe.
I'm lying on the grass.,Je suis allongée dans l'herbe.
I'm mad at both of you.,Je suis furieux contre vous deux.
I'm more than a friend.,Je suis plus qu'un ami.
I'm more than a friend.,Je suis plus qu'une amie.
I'm no friend of yours.,Je ne suis pas ton ami.
I'm no friend of yours.,Je ne suis pas ton amie.
I'm no friend of yours.,Je ne suis pas votre ami.
I'm no friend of yours.,Je ne suis pas votre amie.
I'm no friend of yours.,Je ne compte pas au nombre de tes amis.
I'm no friend of yours.,Je ne compte pas au nombre de vos amis.
I'm no friend of yours.,Je ne compte pas au nombre de tes amies.
I'm no friend of yours.,Je ne compte pas au nombre de vos amies.
I'm no longer a rookie.,Je ne suis plus un bleu.
I'm no longer a rookie.,Je ne suis plus un débutant.
I'm no longer homeless.,Je ne suis plus sans-abri.
I'm not a professional.,Je ne suis pas un professionnel.
I'm not a professional.,Je ne suis pas une professionnelle.
I'm not afraid of work.,Le travail ne me fait pas peur.
I'm not all that drunk.,Je ne suis pas saoul à ce point.
I'm not all that smart.,Je ne suis pas si malin.
I'm not all that smart.,Je ne suis pas si maligne.
I'm not an early riser.,Je me lève tard le matin.
I'm not answering that.,Je ne suis pas en train de répondre à cela.
I'm not answering that.,Je ne vais pas y répondre.
I'm not as busy as Tom.,Je ne suis pas aussi occupé que Tom.
I'm not as busy as Tom.,Je ne suis pas aussi occupée que Tom.
I'm not as fast as Tom.,Je ne suis pas aussi rapide que Tom.
I'm not busy right now.,Je ne suis pas occupé pour le moment.
I'm not busy right now.,"Je ne suis pas occupée, à l'instant."
I'm not counting on it.,Je ne compte pas dessus.
I'm not disputing that.,Je ne conteste pas cela.
I'm not giving this up.,Je ne vais pas abandonner ceci.
I'm not going anywhere.,Je ne vais nulle part.
I'm not going anywhere.,Je ne me rends nulle part.
I'm not going to do it.,Je ne vais pas le faire.
I'm not good at French.,Je ne suis pas bon en français.
I'm not good at French.,Je ne suis pas bonne en français.
I'm not happy about it.,Je n'en suis pas content.
I'm not happy about it.,Je n'en suis pas contente.
I'm not hitting on you.,Je ne te drague pas.
I'm not hitting on you.,Je ne vous drague pas.
I'm not home right now.,Je ne suis pas chez moi à l'heure actuelle.
I'm not hungry anymore.,Je n’ai plus faim.
I'm not letting you go.,Pas question que je te laisse y aller.
I'm not making that up.,Je ne l'invente pas.
I'm not nervous at all.,Je ne suis pas du tout nerveux.
I'm not nervous at all.,Je ne suis pas du tout nerveuse.
I'm not ready for this.,Je ne suis pas prêt pour ça.
I'm not ready for this.,Je ne suis pas prête pour ceci.
I'm not ready to fight.,Je ne suis pas prêt à me battre.
I'm not ready to fight.,Je ne suis pas prête à me battre.
I'm not really worried.,Je ne suis pas vraiment inquiet.
I'm not really worried.,Je ne suis pas vraiment inquiète.
I'm not sure I'm ready.,Je ne suis pas sûr d'être prêt.
I'm not sure I'm ready.,Je ne suis pas sûre d'être prête.
I'm not taking the bet.,Je ne prends pas le pari.
I'm not talking to Tom.,Je ne parle pas avec Tom.
I'm not talking to you.,Je ne parle pas avec toi.
I'm not talking to you.,Je ne parle pas avec vous.
I'm not totally stupid.,Je ne suis pas complètement bête !
I'm not used to losing.,Je n'ai pas l'habitude de perdre.
I'm not very confident.,Je n'ai pas trop confiance.
I'm not very organized.,Je ne suis pas très organisé.
I'm not very organized.,Je ne suis pas très organisée.
I'm not your boyfriend.,Je ne suis pas ton petit-ami.
I'm offering you a job.,Je t'offre un travail.
I'm offering you a job.,Je vous offre un emploi.
I'm on a paid vacation.,Je suis en congés payés.
I'm only doing my duty.,Je ne fais que mon devoir.
I'm pleased to see you.,Je suis ravi de te voir.
I'm pleased to see you.,Je suis ravi de vous voir.
I'm proud of my family.,Je suis fier de ma famille.
I'm proud of my family.,Je suis fière de ma famille.
I'm proud of my father.,Je suis fière de mon père.
I'm proud of my father.,Je suis fier de mon père.
I'm proud of my school.,Je suis fier de mon école.
I'm quite sure of that.,J'en suis quasiment certain.
I'm rather proud of it.,Je suis plutôt fier de ça.
I'm ready for tomorrow.,Je suis prêt pour demain.
I'm ready for tomorrow.,Je suis prête pour demain.
I'm ready to accept it.,Je suis prêt à l'accepter.
I'm ready to accept it.,Je suis prête à l'accepter.
I'm ready to leave now.,Je suis prêt à partir maintenant.
I'm ready when you are.,Je suis prêt quand tu l'es.
I'm ready when you are.,Je suis prêt quand vous l'êtes.
I'm really embarrassed.,Je suis vraiment embarrassé.
I'm really embarrassed.,Je suis vraiment embarrassée.
I'm really proud of it.,J'en suis vraiment fier.
I'm really proud of it.,J'en suis réellement fière.
I'm really tired today.,Je suis vraiment très fatigué aujourd'hui.
I'm reporting for duty.,Au rapport.
I'm sending you a book.,Je t'envoie un livre.
I'm sending you a book.,Je vous envoie un livre.
I'm sick of being sick.,J'en ai marre d'être malade.
I'm sick of hearing it.,J'en ai assez de l'entendre.
I'm sick of hearing it.,J'en ai marre de l'entendre.
I'm sick of this place.,J'en ai marre de cet endroit.
I'm so bored right now.,Je m'ennuie tellement en ce moment.
I'm so glad I did this.,Je suis tellement content d'avoir fait ça.
I'm so glad I did this.,Je suis tellement contente d'avoir fait ça.
I'm soaked to the bone.,Je suis trempé jusqu'à l'os.
I'm soaked to the bone.,Je suis trempée jusqu'à l'os.
I'm sometimes careless.,Je suis parfois négligent.
"I'm sorry, I really am.","Je suis désolé, vraiment."
I'm studying very hard.,J'étudie avec beaucoup d'assiduité.
I'm studying very hard.,J'étudie très consciencieusement.
I'm sure Tom won't win.,Je suis sûr que Tom ne va pas gagner.
I'm sure this can wait.,Je suis sûr que ceci peut attendre.
I'm sure this can wait.,Je suis sûre que ça peut attendre.
I'm taking antibiotics.,Je prends des antibiotiques.
I'm terrible at tennis.,Je suis nulle au tennis.
"I'm the boss, aren't I?","Je suis le patron, non ?"
"I'm the boss, aren't I?","C'est moi le patron, non ?"
I'm the one who's sick.,C'est moi qui suis malade.
I'm the one who's sick.,Je suis celui qui est malade.
I'm the youngest child.,Je suis le plus jeune enfant.
I'm the youngest child.,Je suis la plus jeune enfant.
I'm thinking about you.,Je pense à vous.
I'm tired of this mess.,Je suis fatigué de ce désordre.
I'm too tired to argue.,Je suis trop fatigué pour me disputer.
I'm too tired to argue.,Je suis trop fatiguée pour me disputer.
I'm too tired to drive.,Je suis trop fatigué pour conduire.
I'm too tired to study.,Je suis trop fatigué pour étudier.
I'm too tired to study.,Je suis trop fatiguée pour étudier.
I'm too tired to think.,Je suis trop fatigué pour réfléchir.
I'm too tired to think.,Je suis trop fatiguée pour réfléchir.
I'm too tired to think.,Je suis trop fatigué pour penser.
I'm too tired to think.,Je suis trop fatiguée pour penser.
I'm trying to be happy.,J'essaye d'être heureux.
I'm trying to be happy.,J'essaye d'être heureuse.
I'm trying to practice.,J'essaye de m'entraîner.
I'm trying to remember.,J'essaie de me rappeler.
I'm trying to save you.,J'essaye de te sauver.
I'm trying to save you.,J'essaye de vous sauver.
I'm trying to stop Tom.,J'essaye de stopper Tom.
I'm trying to stop Tom.,J'essaye d'arrêter Tom.
I'm used to doing this.,Je suis habitué à faire ça.
I'm used to doing this.,Je suis habituée à faire ça.
I'm using the computer.,Je suis en train d'utiliser l'ordinateur.
I'm waiting for a call.,J'attends un coup de fil.
I'm walking beside her.,Je marche à son côté.
I'm wearing sunglasses.,Je porte des lunettes de soleil.
I'm well aware of that.,Je suis bien conscient de ça.
I'm worried about them.,Je me fais du souci pour elles.
I'm worried about them.,Je me fais du souci pour eux.
I'm worried about them.,Je me fais du souci à leur sujet.
I'm writing a new book.,Je suis en train d'écrire un nouveau livre.
I've already done that.,J'ai déjà fait ça.
I've already had lunch.,J'ai déjà déjeuné.
I've analyzed the data.,J'ai analysé les données.
I've been kind of busy.,J'ai été plutôt occupé.
I've been kind of busy.,J'ai été plutôt occupée.
I've been really lucky.,J'ai eu beaucoup de chance.
I've been there before.,J'y ai été auparavant.
I've broken my glasses.,J'ai cassé mes lunettes.
I've broken my glasses.,J'ai brisé mes lunettes.
I've caught a bad cold.,J'ai contracté un mauvais rhume.
I've come to apologize.,Je suis venu m'excuser.
I've done that already.,J'ai déjà fait ça.
I've emptied the trash.,J'ai vidé la poubelle.
I've finally found you.,Je t'ai enfin trouvé.
I've finally found you.,Je t'ai enfin trouvée.
I've finally found you.,Je vous ai enfin trouvé.
I've found another job.,J'ai trouvé un autre travail.
I've got a better idea.,J'ai une meilleure idée.
I've got a few friends.,J'ai quelques amis.
I've got a lot to tell.,J'ai beaucoup à dire.
I've got a plastic cup.,J'ai une tasse en plastique.
I've got a plastic cup.,J'ai un verre en plastique.
I've got a reservation.,J'ai une réservation.
I've got a sweet tooth.,J'ai un bec sucré.
I've got a sweet tooth.,Je suis un sucré.
I've got a sweet tooth.,Je suis une sucrée.
I've got it all sorted.,J'ai tout débrouillé.
I've got it right here.,C'est tout ce que je possède.
I've got no complaints.,Je n'ai pas de plaintes.
I've got nowhere to go.,Je n'ai nulle part où aller.
I've got plans for you.,J'ai des projets pour vous.
I've got plans for you.,J'ai des projets pour toi.
I've got some problems.,J'ai des problèmes.
I've got things to say.,J'ai des choses à dire.
I've got to leave soon.,Je dois bientôt partir.
I've got to make lunch.,Je dois faire à déjeuner.
I've hired an attorney.,J'ai engagé un avocat.
I've lived a hard life.,J'ai vécu une vie difficile.
I've lived a long life.,J'ai vécu une longue vie.
I've lived a long time.,J'ai vécu longtemps.
I've looked everywhere.,J'ai regardé partout.
I've lost all my money.,J'ai perdu tout mon argent.
I've lost my briefcase.,J'ai perdu mon attaché-case.
I've never been abroad.,Je n'ai jamais été à l'étranger.
I've never been abroad.,Je ne me suis jamais rendu à l'étranger.
I've never been better.,Je n'ai jamais été aussi bien.
I've never been better.,Je ne me suis jamais si bien porté.
I've never been better.,Je ne me suis jamais si bien portée.
I've never lied to you.,Je ne t'ai jamais menti.
I've never lied to you.,Je ne vous ai jamais menti.
I've never lost to Tom.,Je n'ai jamais perdu contre Tom.
I've never told anyone.,Je ne l'ai jamais dit à personne.
I've only got one left.,Il ne m'en reste qu'un.
I've only got one left.,Je n'en ai qu'un de reste.
I've only seen it once.,Je ne l'ai vu qu'une fois.
I've only used it once.,Je l'ai utilisé seulement une fois.
I've really missed you.,Tu me manquais vraiment.
I've removed the comma.,J'ai enlevé la virgule.
I've removed the comma.,J'ai retiré la virgule.
I've removed the comma.,J'ai soustrait la virgule.
I've ruined everything.,J'ai tout gâché.
I've ruined everything.,J'ai tout foiré.
I've tried to warn you.,J'ai essayé de te prévenir.
I've tried to warn you.,J'ai essayé de vous prévenir.
"In brief, he was wrong.","Pour faire court, il a eu tort."
"In that case, let's go.","Dans ce cas, allons-y."
"In this case, let's go.","Dans ce cas, allons-y."
Insects are arthropods.,Les insectes sont des arthropodes.
Invite anyone you want.,Invitez qui vous voulez.
Iron is a useful metal.,Le fer est un métal utile.
Is Gibraltar a country?,Gibraltar est-il un pays ?
Is Tom going to Boston?,Est-ce que Tom va à Boston ?
Is Tom learning French?,Tom apprend-il le français ?
Is Tom out of his mind?,Tom a-t-il perdu l'esprit ?
Is Tom related to Mary?,Tom est-il de la même famille que Mary ?
Is Tom related to Mary?,Tom et Mary sont-ils parents ?
Is Tom related to Mary?,Tom a-t-il un lien de parenté avec Mary ?
Is Tom still at school?,Tom est-il encore à l'école ?
Is Tom studying French?,Tom étudie-t-il le français ?
Is anybody else scared?,Qui que ce soit d'autre a-t-il peur ?
Is anyone absent today?,Quelqu'un est-il absent aujourd'hui ?
Is anyone absent today?,"Quiconque est-il absent, aujourd'hui ?"
Is anyone else bidding?,Qui que ce soit d'autre fait-il une offre ?
Is anyone else excited?,Quelqu'un d'autre est-il enthousiasmé ?
Is anything the matter?,Quelque chose ne va pas ?
Is anything the matter?,Quelque chose qui cloche ?
Is eating people wrong?,Manger des êtres humains est-il mal ?
Is everybody all right?,Est-ce que tout le monde va bien ?
Is everybody happy now?,Est-ce que tout le monde est content maintenant ?
Is everybody happy now?,Est-ce que tout le monde est heureux maintenant ?
Is everybody listening?,Tout le monde écoute-t-il ?
Is everyone recovering?,Tout le monde se remet-il ?
Is everything prepared?,Tout est-il préparé ?
Is he going to help us?,Va-t-il nous aider ?
Is he interested in me?,S'intéresse-t-il à moi ?
Is he still interested?,Est-il toujours intéressé ?
Is her father a doctor?,Son père est-il médecin ?
Is his father a doctor?,Son père est-il médecin ?
Is it OK if I kiss you?,Vois-tu un inconvénient à ce que je t'embrasse ?
Is it OK if I kiss you?,Voyez-vous un inconvénient à ce que je vous embrasse ?
Is it OK if I sit here?,"Est-ce que ça va, si je m'assois ici ?"
Is it a recent picture?,Est-ce une photo récente ?
Is it a social problem?,Est-ce un problème social ?
Is it a social problem?,Est-ce un problème de société ?
Is it always like this?,Est-ce toujours ainsi ?
Is it always this cold?,Fait-il toujours froid comme ça ?
Is it hard to fool you?,Est-ce difficile de te piéger ?
Is it only about money?,S'agit-il seulement d'argent ?
Is it really necessary?,Est-ce vraiment nécessaire ?
Is something different?,Quelque chose est-il différent ?
Is something happening?,Quelque chose se produit-il ?
Is something happening?,Quelque chose a-t-il lieu ?
Is that Tom's daughter?,Est-ce la fille de Tom ?
Is that a bus or a car?,Est-ce un bus ou une voiture ?
Is that all you bought?,Est-ce tout ce que vous avez acheté ?
Is that all you bought?,Est-ce tout ce que t'as acheté ?
Is that seat available?,Ce siège est-il libre ?
Is that what Tom meant?,Est-ce ce que Tom voulait dire ?
Is that why you called?,Est-ce pourquoi tu as appelé ?
Is that why you called?,Est-ce pourquoi vous avez appelé ?
Is that your real name?,Est-ce là votre véritable nom ?
Is that your real name?,Est-ce là ton véritable nom ?
Is the procedure clear?,La procédure est-elle claire ?
Is the wound very deep?,La blessure est-elle très profonde ?
Is there a parking lot?,Y a-t-il un parking ?
Is there any beer left?,Reste-t-il de la bière ?
Is there any beer left?,Est-ce qu'il reste de la bière ?
Is there any milk left?,Reste-t-il du lait ?
Is there any more beer?,Y a-t-il encore de la bière ?
Is there any salt left?,Reste-t-il du sel ?
Is there any salt left?,Reste-t-il du sel ?
Is there anybody there?,Quiconque est-il là ?
Is there water on Mars?,Y a-t-il de l'eau sur Mars ?
Is this Tom's umbrella?,Est-ce le parapluie de Tom ?
Is this drinking water?,Cette eau est-elle potable ?
Is this report correct?,Ce rapport est-il correct ?
Is this time different?,Ce temps est-il différent ?
Is this time different?,Cette fois est-elle différente ?
Is this time different?,En va-t-il différemment cette fois ?
Is this understandable?,Est-ce compréhensible ?
Is this where you live?,Est-ce là que vous vivez ?
Is this where you live?,Est-ce là que tu vis ?
Is this your briefcase?,Est-ce votre porte-documents ?
Is today really Monday?,Est-ce qu'on est vraiment lundi aujourd'hui ?
Is today your birthday?,Est-ce votre anniversaire aujourd'hui ?
Is today your birthday?,Est-ce ton anniversaire aujourd'hui ?
Is your daughter blind?,Votre fille est-elle aveugle ?
Is your daughter blind?,Ta fille est-elle aveugle ?
Is your mother at home?,Votre mère est-elle chez elle ?
Is your mother at home?,Ta mère est-elle à la maison ?
Is your mother at home?,Ta mère est-elle chez elle ?
Is your mother at home?,Ta mère est-elle à la maison ?
Is your mother at home?,Ta mère est-elle chez elle ?
Is your sister married?,Est-ce que ta sœur est mariée ?
Isn't that what I said?,N'est-ce pas ce que j'ai dit ?
Isn't this place great?,Cet endroit n'est il pas génial ?
Isn't this place great?,Cet endroit n'est il pas terrible ?
It all makes sense now.,"Tout s'éclaire, maintenant."
It brings me great joy.,Cela me cause une grande joie.
It can't possibly work.,Il est impossible que cela fonctionne.
It could've been worse.,Ça aurait pu être pire.
It didn't go very well.,Cela ne s'est pas très bien passé.
It doesn't hurt at all.,Ça ne fait pas du tout mal.
It doesn't hurt at all.,Ça ne fait pas mal du tout.
It doesn't matter much.,Peu importe.
