English words/sentences,French words/sentences
Tom has a brother who lives in Boston.,Tom a un frère qui vit à Boston.
Tom has a large closet in his bedroom.,Tom a une grande armoire dans sa chambre.
Tom has actually never been to Boston.,Tom n'a en fait jamais été à Boston.
Tom has actually never been to Boston.,Tom n'a en réalité jamais été à Boston.
Tom has already spoken to me about it.,Tom m'en a déjà parlé.
Tom has been absent since last Monday.,Tom est absent depuis lundi dernier.
Tom has been doing much better lately.,Tom s'est amélioré récemment.
Tom has been late every day this week.,Tom a été en retard tous les jours cette semaine.
Tom has been making too many mistakes.,Tom a commis trop d'erreurs.
Tom has been retired for twenty years.,Tom est retraité depuis vingt ans.
Tom has been to Australia three times.,Tom est allé trois fois en Australie.
Tom has been told not to do that here.,Tom s'est vu demandé de ne pas faire ça ici.
Tom has been told not to do that here.,On a demandé à Tom de ne pas faire ça ici.
Tom has confidence in his own ability.,Tom a confiance dans sa capacité.
Tom has far more experience than Mary.,Tom a bien plus d'expérience que Mary.
Tom has friends in influential places.,Tom a des amis à des postes influents.
Tom has friends in influential places.,Tom a des amis haut placés.
Tom has lost a lot of weight recently.,Tom a perdu beaucoup de poids récemment.
Tom has never been absent from school.,Tom n'a jamais été absent de l'école.
Tom has never kissed anyone in public.,Tom n'a jamais embrassé quelqu'un publiquement.
Tom has shoulder-length hair dyed red.,Tom a des cheveux teints en rouge qui lui descendent jusqu'aux épaules.
Tom has worked for me for three years.,Tom a travaillé trois ans pour moi.
Tom hasn't read the morning paper yet.,Tom n'a pas encore lu le journal du matin.
Tom hopes to visit Boston next summer.,Tom espère visiter Boston l'été prochain.
Tom is a professional baseball player.,Tom est un joueur de base-ball professionnel.
Tom is a specialist in marine mammals.,Thomas est spécialiste des mammifères marins.
Tom is at the door. Please ask him in.,"Tom est à la porte. S'il te plaît, dis-lui d'entrer."
Tom is going to do something about it.,Tom va faire quelque chose à ce sujet.
Tom is good at making paper airplanes.,Tom est doué pour fabriquer des avions en papier.
Tom is just slightly taller than Mary.,Tom est seulement un peu plus grand que Mary.
Tom is just trying to make ends meets.,Tom essaie juste de joindre les deux bouts.
Tom is leaving at 2:30 this afternoon.,Tom part à 14:30 cet après-midi.
Tom is now the star of a reality show.,Tom est maintenant la vedette d'une émission de télé-réalité.
Tom is resting in the shade of a tree.,Tom se repose à l'ombre d'un arbre.
Tom is sitting in the conference room.,Tom est assis dans la salle de conférence.
Tom is the best French teacher I know.,Tom est le meilleur professeur de français que je connais.
Tom is the captain of the soccer team.,Tom est le capitaine de l'équipe de foot.
Tom is the fastest runner on our team.,Tom est le coureur le plus rapide de notre équipe.
Tom is the one who doesn't understand.,Tom est celui qui ne comprend pas.
Tom is the tallest guy I've ever seen.,Tom est l'homme le plus grand que j'aie jamais vu.
Tom is the youngest of the three boys.,Tom est le plus jeune des trois garçons.
Tom is thinking about getting married.,Tom pense à se marier.
Tom is very different from his father.,Tom est très différent de son père.
Tom isn't going to be happy to see me.,Tom ne va pas être content de me voir.
Tom isn't good at hiding his emotions.,Tom n'est pas doué pour cacher ses émotions.
Tom isn't good at hiding his emotions.,Tom ne sait pas dissimuler ses émotions.
Tom isn't interested in anything else.,Tom ne s'intéresse à rien d'autre.
Tom isn't much of a basketball player.,Tom n'est pas vraiment un joueur de basket.
Tom isn't the only famous person here.,Tom n'est pas la seule personne célèbre ici.
Tom isn't welcome in my house anymore.,Tom n'est plus le bienvenu chez moi.
Tom kept Mary waiting for a long time.,Tom fit patienter Mary pour un bon moment.
Tom kept Mary waiting for three hours.,Tom fit patienter Mary pendant trois heures.
Tom kissed Mary and then went to work.,Tom embrassa Mary puis alla travailler.
Tom knew that he wouldn't be punished.,Tom savait qu'il ne serait pas puni.
Tom knew what Mary was supposed to do.,Tom savait ce que Marie était supposée faire.
Tom knew why Mary wanted him to leave.,Tom savait pourquoi Mary voulait qu'il parte.
Tom knows he has no chance of winning.,Tom sait qu'il n'a aucune chance de gagner.
Tom knows he shouldn't have said that.,Tom sait qu'il n'aurait pas dû dire ça.
"Tom likes playing tennis, but I don't.","Tom aime jouer au tennis, mais moi, non."
"Tom likes playing tennis, but I don't.","Tom aime jouer au tennis, mais pas moi."
Tom looks as though he's seen a ghost.,Tom a l'air d'avoir vu un fantôme.
Tom lost a lot of money playing poker.,Tom a perdu beaucoup d'argent au poker.
Tom may not come to our party tonight.,Il se peut que Tom ne vienne pas à la fête ce soir.
Tom might not have a driver's license.,Il se pourrait que Tom n'ait pas de permis de conduire.
"Tom never said that, as far as I know.","Tom n'a jamais dit ça, de ce que je sais."
Tom offered Mary a glass of champagne.,Tom offrit à Marie une coupe de champagne.
Tom often comes to see me on weekends.,Tom vient souvent me voir le week-end.
Tom played tennis with Mary yesterday.,"Hier, Tom a joué au tennis avec Marie."
Tom plays the bass guitar in our band.,Tom joue de la basse dans notre groupe.
Tom probably should've studied harder.,Tom aurait probablement dû étudier plus sérieusement.
Tom probably thought I wasn't at home.,Tom a probablement pensé que je n'étais pas à la maison.
Tom promised that he wouldn't do that.,Tom a promis qu'il ne ferait pas ça.
Tom promised that he wouldn't do that.,Tom promit qu'il ne ferait pas cela.
Tom promised to clean the living room.,Tom a promis de nettoyer le salon.
Tom put some food into the dog's dish.,Tom a mis de la nourriture dans la gamelle du chien.
Tom rarely leaves the house on Monday.,Tom quitte rarement la maison le lundi.
Tom realized he had been unreasonable.,Tom réalisa qu'il avait été déraisonnable.
"Tom really is a nice person, isn't he?","Tom est vraiment une personne sympathique, n'est-ce pas ?"
Tom said he had a great time with you.,Tom a dit qu'il a passé un très bon moment avec toi.
Tom said he shot Mary in self-defense.,Tom a dit qu'il a tiré sur Marie en légitime défense.
Tom said he won three hundred dollars.,Tom a dit qu'il avait gagné trois-cents dollars.
Tom said that he didn't enjoy his job.,Tom a dit qu'il n'appréciait pas son travail.
Tom said that he feels like going out.,Tom dit qu'il a envie de faire une sortie.
Tom said that he was going to be late.,Tom a dit qu'il allait être en retard.
Tom says Mary didn't seem to be tired.,Tom dit que Marie ne semblait pas fatiguée.
Tom says he doesn't want a girlfriend.,Tom dit qu'il ne veut pas de petite copine.
Tom says he will never go there again.,Tom dit qu'il ne s'y rendra plus jamais.
Tom says he won't get married to Mary.,Tom dit qu'il ne se mariera pas avec Mary.
Tom says that he's too tired to study.,Tom dit qu'il est trop fatigué pour réviser.
Tom says that the book is interesting.,"Tom dit, que le livre est intéressant."
Tom sent those emails three hours ago.,Tom a envoyé ces mails il y a trois heures.
Tom should've done things differently.,Tom aurait dû faire les choses différemment.
Tom spends a lot of time on the beach.,Tom passe beaucoup de temps à la plage.
Tom spends his mornings in the garden.,Tom passe ses matinées au jardin.
Tom suddenly realized he wasn't alone.,Tom réalisa soudain qu'il n'était pas seul.
Tom taught Mary how to ride a bicycle.,Tom a appris à Marie à faire du vélo.
Tom taught Mary how to ride a bicycle.,Tom apprit à Marie à faire du vélo.
Tom tiptoed past his parents' bedroom.,Tom a traversé la chambre de ses parents sur la pointe des pieds.
Tom tiptoed past his parents' bedroom.,Tom traversa la chambre de ses parents sur la pointe des pieds.
Tom took a selfie and sent it to Mary.,Tom a pris un selfie et l'a envoyé à Marie.
Tom took some coins out of his pocket.,Tom a sorti quelques pièces de sa poche.
Tom took some coins out of his pocket.,Tom sortit quelques pièces de sa poche.
Tom tried to push Mary into the water.,Tom a essayé de pousser Mary dans l'eau.
Tom vehemently denied the accusations.,Tom a nié avec véhémence les accusations.
Tom wants another slice of watermelon.,Tom veut une tranche de pastèque supplémentaire.
Tom wants everyone to get out of here.,Tom veut que tout le monde sorte d'ici.
Tom wants his daughter to get married.,Tom veut que sa fille se marie.
Tom was heartbroken when his dog died.,Tom a eu le cœur brisé quand son chien est mort.
Tom was scared to go there by himself.,Tom avait peur d'y aller tout seul.
"Tom was the first one here, wasn't he?","Tom était le premier ici, n'est-ce pas ?"
Tom was the oldest person in the room.,Tom était la personne la plus âgée de la salle.
Tom was the one who took this picture.,Tom est celui qui a pris cette photo.
Tom washed the apple before he ate it.,Tom lava la pomme avant de la manger.
Tom washed the apple before he ate it.,Tom a lavé la pomme avant de la manger.
Tom washes clothes three times a week.,Tom fait la lessive trois fois par semaine.
Tom went on a business trip last week.,Tom est allé en voyage d'affaires la semaine dernière.
Tom went outside to smoke a cigarette.,Tom sortit pour fumer une cigarette.
Tom went outside to smoke a cigarette.,Tom est sorti pour fumer une cigarette.
Tom whispered something in Mary's ear.,Tom a chuchoté quelque chose à l'oreille de Mary.
Tom wished he had somebody to talk to.,Tom aurait souhaité avoir quelqu'un à qui parler.
"Tom won't come, and Mary won't either.",Tom ne viendra pas et Mary non plus.
Tom wondered what he was supposed say.,Tom se demandait ce qu'il devait dire.
Tom wondered what he was supposed say.,Tom se demandait ce qu'il était supposé dire.
Tom would describe the house as small.,Tom décrirait la maison comme petite.
"Tom wouldn't really do that, would he?","Tom ne ferait pas vraiment cela, n'est-ce pas ?"
Tom writes to me at least once a week.,Tom m'écrit au moins une fois par semaine.
Tom's book was translated into French.,Le livre de Tom a été traduit en français.
Tom's doctor told him to quit smoking.,Le médecin de Tom lui a dit d'arrêter de fumer.
Tom's salary is much higher than mine.,Le salaire de Tom est beaucoup plus élevé que le mien.
Tom's suicide doesn't change anything.,Le suicide de Tom ne change rien.
"Tom, I especially want to talk to you.","Tom, je veux particulièrement te parler."
"Tomorrow, I have plans to go to Tokyo.","Demain, j'ai prévu de me rendre à Tokyo."
Turn left at the second traffic light.,Tournez au deuxième feu à gauche !
Turn left at the second traffic light.,Tourne au deuxième feu à gauche !
Turn left at the second traffic light.,Tournez au second feu à gauche !
Turn left at the second traffic light.,Tourne au second feu à gauche !
Twelve people have walked on the moon.,Douze personnes ont marché sur la Lune.
Two boys are absent from school today.,Deux garçons sont absents de l'école aujourd'hui.
Two men wearing masks robbed the bank.,Deux hommes portant des masques ont braqué la banque.
Unexpected stuff happens all the time.,Des trucs imprévus arrivent tout le temps.
Unexpected stuff happens all the time.,Des trucs imprévus se produisent tout le temps.
Wait until the light changes to green.,Attendez jusqu'à ce que le feu passe au vert.
Wait until the light changes to green.,Attendez jusqu'à ce que la lumière passe au vert.
Walking is a healthy form of exercise.,Marcher est une forme d'exercice saine.
"Was he, in fact, guilty of wrongdoing?","Était-il, en fait, coupable d'actes répréhensibles ?"
"Was he, in fact, guilty of wrongdoing?","Fut-il, en fait, coupable d'actes répréhensibles ?"
Was there anything wrong with the car?,Y avait-il un problème avec cette voiture ?
Wasn't it supposed to snow last night?,"N'était-il pas supposé neiger, la nuit dernière ?"
Wasn't it supposed to snow last night?,"N'était-il pas supposé neiger, la nuit passée ?"
Water consists of hydrogen and oxygen.,L'oxygène et l'hydrogène forment l'eau.
Water consists of hydrogen and oxygen.,L'eau est composée d'oxygène et d'hydrogène.
Water consists of hydrogen and oxygen.,L'eau se compose d'oxygène et d'hydrogène.
Water freezes at 0 degrees Centigrade.,L'eau gèle à zéro degré Celsius.
Water freezes at zero degrees Celsius.,L'eau gèle à zéro degré Celsius.
Water transmits sound better than air.,L'eau diffuse mieux le son que l'air.
We all wish for permanent world peace.,Nous souhaitons tous une paix mondiale permanente.
We almost got them where we want them.,Nous les avons presque amenés là où nous les voulons.
We almost got them where we want them.,Nous les avons presque amenées là où nous les voulons.
We are all convinced of his innocence.,Nous sommes tous convaincus de son innocence.
We are all convinced of his innocence.,Nous sommes toutes convaincues de son innocence.
We are decorating the conference room.,Nous sommes en train de décorer la salle de conférences.
We are hoping for your quick recovery.,Nous vous souhaitons un prompt rétablissement.
We are leaving Japan tomorrow morning.,Nous quittons le Japon demain matin.
We are overfishing the world's oceans.,Nous sur-pêchons dans les océans du monde.
We ate cotton candy at the state fair.,Nous avons mangé de la barbe-à-papa à la foire régionale.
We ate until we couldn't eat any more.,Nous mangeâmes jusqu'à n'en plus pouvoir.
We can see the island in the distance.,Nous pouvons voir l'île au loin.
We can see the island in the distance.,Nous pouvons voir l'île dans le lointain.
We can't keep this up for much longer.,Nous ne pouvons pas continuer plus longtemps ainsi.
We chopped our way through the jungle.,Nous nous taillâmes un chemin à travers la jungle.
We could see the ship in the distance.,Nous pouvions voir le navire au loin.
We couldn't stop him from hitting her.,Nous ne pouvions pas l'arrêter de la frapper.
"We didn't have to do that, but we did.","Nous n'avions pas à le faire, mais nous l'avons fait."
"We didn't need to do that, but we did.","Nous n'avions pas besoin de faire ça, mais nous l'avons fait."
We do this kind of thing all the time.,Nous faisons ce genre de chose tout le temps.
We don't have a vacancy at the moment.,Nous n'avons pas de chambre libre en ce moment.
We don't have anything to worry about.,Nous n'avons rien à craindre.
We don't have enough money for a taxi.,Nous n'avons pas assez d'argent pour un taxi.
We don't sell what you're looking for.,Nous ne vendons pas ce que vous cherchez.
We don't want anyone asking questions.,Nous ne voulons pas que quiconque pose des questions.
We ended up not getting there on time.,Nous avons fini par ne pas y arriver à l'heure.
We finally have you where we want you.,Nous vous avons finalement mené là où nous vous voulons.
We finally have you where we want you.,Nous t'avons finalement mené là où nous te voulons.
We finally have you where we want you.,Nous vous avons finalement menée là où nous vous voulons.
We finally have you where we want you.,Nous vous avons finalement menés là où nous vous voulons.
We finally have you where we want you.,Nous vous avons finalement menées là où nous vous voulons.
We finally have you where we want you.,Nous t'avons finalement menée là où nous te voulons.
We got a little bored with each other.,Nous en eûmes assez l'un de l'autre.
We got involved in a traffic accident.,Nous avons été impliqué dans un accident de la route.
We had a slight difference of opinion.,Nous avions une légère différence d'opinion.
We had an unpleasant experience there.,Nous y eûmes une expérience désagréable.
We had an unpleasant experience there.,Nous y connûmes une expérience désagréable.
We had an unpleasant experience there.,Nous y avons eu une expérience désagréable.
We had next to nothing in the kitchen.,Nous n'avions pratiquement rien en cuisine.
We had next to nothing in the kitchen.,Nous n'avions presque rien dans la cuisine.
We had to make the best of a bad deal.,Nous avons dû tirer le meilleur parti d'une mauvaise affaire.
We have a lot of earthquakes in Japan.,Il y a beaucoup de tremblements de terre au Japon.
We have a lot of earthquakes in Japan.,Nous avons beaucoup de séismes au Japon.
We have a son who's just turned three.,Nous avons un fils qui vient d'avoir trois ans.
We have ample time to catch our train.,Nous avons amplement le temps de prendre notre train.
We have had a lot of rain this summer.,"Nous avons eu beaucoup de pluie, cet été."
We have had a lot of snow this winter.,Nous avons eu beaucoup de neige cet hiver.
We have lots of other things to drink.,Nous avons beaucoup d'autres choses à boire.
We have more in common than I thought.,Nous avons plus en commun que je ne le pensais.
We have no idea about his whereabouts.,Nous n'avons aucune idée d'où il se trouve.
We have no reason to change our plans.,Nous n'avons aucune raison de changer nos plans.
We have till tomorrow night to decide.,Nous avons jusqu'à demain soir pour décider.
We have to get out of here right away.,Nous devons sortir d'ici immédiatement.
We have to paint the bathroom ceiling.,Il faut peindre le plafond de la salle de bains.
We have to seriously think about this.,Nous devons sérieusement penser à ceci.
We have to take it one step at a time.,Nous devons faire un pas à la fois.
We have two unused rooms in our house.,Nous avons deux pièces inutilisées dans notre maison.
We haven't been able to get much help.,Nous n'avons pas pu obtenir beaucoup d'aide.
We haven't been paid for three months.,Nous n'avons pas été payés pendant trois mois.
We haven't known each other very long.,Nous ne nous connaissons pas depuis longtemps.
We haven't laid off any employees yet.,Nous n'avons encore licencié aucun employé.
We haven't learned how to do that yet.,Nous n'avons pas encore appris à le faire.
We haven't seen each other since then.,Nous ne nous sommes pas vus depuis.
We haven't yet discussed that problem.,Nous n'avons pas encore discuté le problème.
We introduced ourselves to each other.,Nous nous sommes présentés l'un l'autre.
We introduced ourselves to each other.,Nous nous sommes présentées l'une l'autre.
We introduced ourselves to each other.,Nous nous sommes présentés les uns aux autres.
We introduced ourselves to each other.,Nous nous sommes présentées les unes aux autres.
We leave for Australia this afternoon.,Nous partons pour l'Australie cet après-midi.
We lost sight of the man in the crowd.,Nous avons perdu l'homme de vue dans la foule.
We mustn't waste our energy resources.,Nous ne devons pas gaspiller nos réserves d'énergie.
We mustn't waste our energy resources.,Nous ne devons pas gaspiller nos ressources énergétiques.
We need a place to stay for the night.,Nous avons besoin d'un hébergement pour la nuit.
We need to be a little more efficient.,Nous devons être un peu plus efficace.
We never learned what happened or why.,Nous n'apprîmes jamais ce qui se produisit ni pourquoi.
We never learned what happened or why.,Nous n'avons jamais appris ce qui s'est produit ni pourquoi.
"We ordered pink, but we received blue.","Nous en avons commandé un rose, mais nous avons reçu un bleu."
We ordered some new books from abroad.,Nous avons commandé des nouveaux livres de l'étranger.
We organized a farewell party for her.,Nous organisâmes une fête d'adieu pour elle.
We pitched the tent next to the river.,Nous plantâmes la tente près de la rivière.
We pitched the tent next to the river.,Nous avons planté la tente près de la rivière.
We played a lot of games at the party.,On a joué à de nombreux jeux à la fête.
We ran into each other at the airport.,Nous nous sommes rencontrés à l'aéroport.
We ran into each other at the station.,Nous sommes tombés l'un sur l'autre à la gare.
We saw a jet plane fly across the sky.,Nous avons vu un avion à réaction voler dans le ciel.
We saw the sun sink below the horizon.,Nous avons vu le soleil se coucher derrière l'horizon.
We sent out the invitations yesterday.,Nous avons envoyé les invitations hier.
We should eat lunch together sometime.,On devrait déjeuner ensemble un de ces jours.
We should know the result by Thursday.,Nous devrions connaître le résultat d'ici à jeudi.
We should take his youth into account.,Nous devrions tenir compte de sa jeunesse.
We should've warned Tom of the danger.,Nous aurions dû avertir Tom du danger.
We shouldn't even consider doing that.,Nous ne devrions même pas considérer faire cela.
We shouldn't have stayed up till 2:30.,On n'aurait pas dû rester debout jusqu'à 2 h 30.
We shouldn't leave anything to chance.,Nous ne devons rien laisser au hasard.
We spent a lot of time on our lessons.,Nous avons consacré beaucoup de temps à nos leçons.
We spent about three months in Boston.,Nous avons passé environ trois mois à Boston.
We spent more money than was expected.,On a dépensé plus d'argent que prévu.
We spent more money than was expected.,Nous avons dépensé davantage d'argent que prévu.
We stayed home because it was raining.,Nous sommes restés à la maison parce qu'il pleuvait.
We stayed home because of bad weather.,Nous sommes restés chez nous à cause du mauvais temps.
We study many subjects in high school.,Nous étudions beaucoup de sujets au lycée.
We thanked Tom for taking our picture.,Nous avons remercié Tom de nous avoir pris en photo.
We think too much and feel too little.,Nous pensons trop et ressentons trop peu.
We took a taxi so we wouldn't be late.,On a pris un taxi pour ne pas être en retard.
We took a taxi so we wouldn't be late.,Nous prîmes un taxi pour ne pas être en retard.
We took a taxi so we wouldn't be late.,Nous avons pris un taxi pour ne pas être en retard.
We took strong measures to prevent it.,Nous avons pris des mesures fortes pour prévenir cela.
We waited in the park for a long time.,Nous avons attendu longtemps dans le parc.
We want to break off this negotiation.,Nous voulons mettre fin à cette négociation.
We want to protect this world we have.,Nous voulons protéger ce monde que nous avons.
We were in danger of losing our lives.,Nous risquions nos vies.
We were struck dumb with astonishment.,Nous étions sans voix d'étonnement.
We were tired out after our long walk.,Nous étions épuisés après notre longue marche.
We won't be able to get there on time.,Nous ne serons pas en mesure d'y être à temps.
We'll get a keg of beer for the party.,"Nous irons chercher une barrique de bière, pour la fête."
We'll have to make some tough choices.,Il nous faudra faire des choix difficiles.
We'll have to make some tough choices.,Il nous faudra faire certains choix difficiles.
We'll probably be away for a few days.,Nous serons probablement partis pour quelques jours.
We'll take your feelings into account.,Nous prendrons vos sentiments en considération.
We're doing everything we can for Tom.,Nous faisons tout notre possible pour Tom.
We're doing everything we can for Tom.,Nous faisons tout ce que nous pouvons pour Tom.
We're getting married in three months.,Nous allons nous marier dans trois mois.
We're going to get married in October.,Nous allons nous marier en octobre.
We're going to go into the other room.,On va passer dans l'autre pièce.
We're just about finished for the day.,Nous avons presque fini pour aujourd'hui.
We're looking forward to the holidays.,Nous attendons les vacances avec impatience.
We've already done that several times.,Nous avons déjà fait ça plusieurs fois.
We've already done that several times.,On a déjà fait cela plusieurs fois.
We've been doing that for three years.,Nous faisons ça depuis trois ans.
We've been invited to a costume party.,Nous avons été invitées à une fête costumée.
We've been invited to a costume party.,Nous avons été invités à une fête costumée.
We've chosen a hotel near the museums.,Nous avons choisi un hôtel près des musées.
We've got a very busy day ahead of us.,Nous avons une journée très chargée devant nous.
We've got our own way of doing things.,Nous avons notre propre façon de faire les choses.
We've had a lot of storms this winter.,Nous avons eu de nombreux orages cet hiver.
We've heard enough of your complaints.,On en a marre de tes plaintes.
We've made plenty of money doing this.,Nous avons fait beaucoup d'argent en faisant cela.
We've only been together three months.,Nous ne sommes ensemble que depuis trois mois.
We've seen drastic changes since then.,Nous avons vu des changements radicaux depuis.
We've seen this happen too many times.,Nous avons vu cela se produire bien trop souvent.
We've waited a long time for this day.,Nous avons longtemps attendu ce jour.
Whales are not fish. They are mammals.,Les baleines ne sont pas des poissons. Ce sont des mammifères.
What I want to know is how to do this.,"Ce que je veux savoir, c'est comment faire ceci."
What a pity it is that you can't come!,Quel dommage que vous ne puissiez pas venir !
What am I supposed to do if Tom comes?,Que suis-je supposé faire si Tom vient ?
What an idiot I was to lend her money.,Quel idiot j'étais de lui prêter de l'argent.
What an idiot I was to lend him money.,Quel idiot j'étais de lui prêter de l'argent.
What are we having for dinner tonight?,Qu'avons-nous à dîner ce soir ?
What are you going to do this evening?,Tu fais quoi ce soir ?
What are you going to do this evening?,Que vas-tu faire ce soir ?
What are you going to do this evening?,Qu'allez-vous faire ce soir ?
What are you up to tomorrow afternoon?,Tu prévois quoi demain après-midi ?
What brand of cigarettes do you smoke?,Quelle marque de cigarettes fumez-vous ?
What brand of cigarettes do you smoke?,Quelle marque de cigarettes fumes-tu ?
What color are the walls in your room?,De quelle couleur sont les murs dans ta chambre ?
What contemporary authors do you like?,Quels auteurs contemporains aimez-vous ?
What could they possibly want from us?,Que pourraient-ils bien nous vouloir ?
What could they possibly want from us?,Que pourraient-elles bien nous vouloir ?
What did you want to talk to me about?,De quoi voulais-tu me parler ?
What did you want to talk to me about?,De quoi vouliez-vous me parler ?
What did you want to talk to me about?,À quel sujet voulais-tu me parler ?
What did you want to talk to me about?,À quel sujet vouliez-vous me parler ?
What did you want to talk to me about?,De quoi voulais-tu m'entretenir ?
What do you call this bird in English?,Comment appelez-vous cet oiseau en anglais ?
What do you call this bird in English?,Comment appelle-t-on cet oiseau en anglais ?
What do you have against those people?,Qu'avez-vous contre ces gens ?
What do you have against those people?,Qu'as-tu contre ces gens ?
What do you love? What don't you love?,Qu'est-ce que vous aimez ? Qu'est-ce que vous n'aimez pas ?
What do you say to dining out tonight?,Que dis-tu si on sort dîner ce soir ?
What do you think of Mary's new dress?,Que penses-tu de la nouvelle robe de Mary ?
What do you think of Mary's new dress?,Que pensez-vous de la nouvelle robe de Mary ?
What do you think of Tom's new tattoo?,Que penses-tu du nouveau tatouage de Tom ?
What do you think of Tom's new tattoo?,T'en penses quoi du nouveau tatouage de Tom ?
What do you think this sentence means?,Que penses-tu que signifie cette phrase ?
What do you want to be remembered for?,Tu veux que l'on se souvienne de toi pour quoi ?
What do you want to be remembered for?,Vous voulez que l'on se souvienne de vous pour quoi ?
What does this have to do with school?,Qu'est-ce que ceci a à voir avec l'école ?
What happened doesn't change anything.,Ce qui s'est passé ne change rien.
What happened? The car's slowing down.,Qu'est-ce qui s'est passé? La voiture ralentit.
What happens if you press this button?,Que se passe-t-il si vous appuyez sur ce bouton?
What happens when we run out of water?,Qu'est-ce qui se passe lorsque nous manquons d'eau ?
What happens when we run out of water?,Qu'est-ce qui se passe quand nous sommes en pénurie d'eau ?
What if he doesn't want to talk to me?,Et s'il ne veut pas me parler ?
What if he doesn't want to talk to me?,Et s'il ne veut pas discuter avec moi ?
