English words/sentences,French words/sentences
Why don't you lie down for a while?,Pourquoi ne vous étendez-vous pas un moment ?
Why don't you read it for yourself?,Pourquoi ne le lisez-vous pas vous-même ?
Why don't you read it for yourself?,Pourquoi ne le lisez-vous pas vous-mêmes ?
Why don't you read it for yourself?,Pourquoi ne le lis-tu pas toi-même ?
Why don't you read it for yourself?,Pourquoi ne la lisez-vous pas vous-même ?
Why don't you read it for yourself?,Pourquoi ne la lisez-vous pas vous-mêmes ?
Why don't you read it for yourself?,Pourquoi ne la lis-tu pas toi-même ?
Why don't you stay a little longer?,Pourquoi ne restez-vous pas un peu plus longtemps ?
Why don't you stay a little longer?,Pourquoi est-ce que tu ne restes pas un peu plus longtemps ?
Why don't you take your jacket off?,Pourquoi ne retirez-vous pas votre veste ?
Why don't you take your jacket off?,Pourquoi est-ce que tu n'enlèves pas ta veste ?
Why don't you try a different tack?,Pourquoi n'essaies-tu pas une autre piste ?
Why don't you try doing that again?,Pourquoi n'essaies-tu pas de refaire ça ?
Why don't you try doing that again?,Pourquoi n'essayez-vous pas de refaire cela ?
Why don't you want to come with us?,Pourquoi ne veux-tu pas venir avec nous ?
Why don't you want to leave Boston?,Pourquoi ne veux-tu pas quitter Boston?
Why don't you want to wear a dress?,Pourquoi ne veux-tu pas porter de robe ?
Why don't you want to wear a dress?,Pourquoi ne voulez-vous pas porter de robe ?
Why hasn't anybody cleaned this up?,Pourquoi est-ce que personne n'a nettoyé ça ?
Why is it so quiet all of a sudden?,Pourquoi est-ce si calme d'un coup?
Why would God allow this to happen?,Pourquoi Dieu le permettrait-il ?
Why would I want to go there alone?,Pourquoi voudrais-je y aller seul ?
Why would I want to go there alone?,Pourquoi voudrais-je y aller seule ?
Why would anybody want to kill you?,Pourquoi quiconque voudrait vous tuer ?
Why would anybody want to kill you?,Pourquoi quiconque voudrait te tuer ?
Why would you want to be a teacher?,Pourquoi voudrais-tu être enseignante ?
Why would you want to be a teacher?,Pourquoi voudrais-tu être enseignant ?
Why would you want to be a teacher?,Pourquoi voudriez-vous être enseignant ?
Why would you want to be a teacher?,Pourquoi voudriez-vous être enseignante ?
Will he be able to catch the train?,Arrivera-t-il à attraper le train ?
Will there be any permanent damage?,Y aura-t-il des dommages définitifs ?
Will we be in time for the concert?,Serons-nous à l'heure au concert ?
Will you be in Boston this weekend?,Serez-vous à Boston ce week-end ?
Will you be in Boston this weekend?,Seras-tu à Boston ce week-end ?
"Will you buy me some bread, please?","Pourrais-tu, s'il te plait, acheter un peu de pain ?"
Will you guys please stop fighting?,Vous pouvez cesser de vous disputer ?
Will you have another slice of pie?,Veux-tu une autre part de tarte ?
Will you have another slice of pie?,Veux-tu une autre part de tourte ?
Will you help me look for my purse?,Peux-tu m'aider à retrouver mon porte-monnaie ?
Will you let me know when he comes?,Me feras-tu savoir quand il viendra ?
Will you let me know when he comes?,Me ferez-vous savoir quand il viendra ?
Wolves don't usually attack people.,"Normalement, les loups n'attaquent pas les gens."
Wolves usually don't attack people.,"En général, les loups n'attaquent pas les gens."
Wolves won't usually attack people.,"Normalement, les loups n'attaquent pas les gens."
Women usually live longer than men.,Les femmes vivent généralement plus longtemps que les hommes.
Women usually live longer than men.,Les femmes vivent en général plus longtemps que les hommes.
Women were given the right to vote.,On donna aux femmes le droit de vote.
Wooden buildings catch fire easily.,Les édifices en bois prennent facilement feu.
Words rarely have only one meaning.,Les mots ont rarement un seul sens.
Work harder if you plan to succeed.,"Travaille avec davantage d'application, si tu veux réussir !"
Work harder if you plan to succeed.,"Travaillez avec davantage d'application, si vous voulez réussir !"
Would you be fired if you did that?,Auriez-vous été viré si vous l'aviez fait?
"Would you hold this for me, please?","Voudriez-vous le tenir pour moi, s'il vous plaît ?"
Would you like a little more salad?,Voudriez-vous encore un peu de salade ?
Would you like a little more salad?,Voudrais-tu encore un peu de salade ?
Would you like me to take you home?,Voudriez-vous que je vous raccompagne chez vous ?
Would you like to be my apprentice?,Aimerais-tu être mon apprenti ?
Would you like to be my apprentice?,Aimeriez-vous être mon apprenti ?
Would you like to come to my party?,Voudrais-tu venir à ma fête ?
Would you like to come to my party?,Aimeriez-vous venir à ma fête ?
Would you like to come to my party?,Aimeriez-vous vous joindre à ma soirée ?
Would you like to come to my party?,Aimerais-tu venir à ma fête ?
Would you like to go out for lunch?,Aimeriez-vous aller déjeuner à l'extérieur?
Would you like to hang out with us?,Aimerais-tu traîner avec nous ?
Would you like to hear my new song?,Aimeriez-vous entendre ma nouvelle chanson ?
Would you like to hear my new song?,Aimerais-tu entendre ma nouvelle chanson ?
Would you like to talk to a lawyer?,Voudriez-vous vous entretenir avec un avocat ?
Would you like to talk to a lawyer?,Voudrais-tu t'entretenir avec un avocat ?
Would you mind babysitting my kids?,Est-ce que ça te dérangerait de garder mes enfants ?
Would you mind if I took a picture?,Cela vous dérangerait-il si je prenais une photo ?
Would you mind if I took a picture?,Cela te dérangerait-il si je prenais une photo ?
Would you mind lending me your car?,Voudriez-vous bien me prêter votre voiture ?
Would you mind lending me your car?,Voudrais-tu bien me prêter ta voiture ?
Would you mind lending me your pen?,Pourrais-tu me prêter ton stylo?
Would you mind my opening the door?,Vous voulez bien que j'ouvre la porte ?
Would you please close that window?,"Pourriez-vous fermer la fenêtre, s'il vous plait ?"
Would you please wait for a minute?,Est-ce que vous pouvez attendre un peu ?
Would you rather do something else?,Préférerais-tu faire autre chose?
"Would you tell me the time, please?","Voudriez-vous, je vous prie, m'indiquer l'heure ?"
"Would you tell me the time, please?","Voudrais-tu, je te prie, m'indiquer l'heure ?"
Write down your date of birth here.,Écrivez votre date de naissance ici.
Write down your date of birth here.,Écris ta date de naissance ici.
Write it down before you forget it.,Note-le avant de l'oublier.
Yesterday Mary stayed home all day.,"Hier, Mary est restée à la maison toute la journée."
"Yesterday was Sunday, not Saturday.","Hier c'était dimanche, pas samedi."
You almost convinced me to do that.,Tu m'as presque convaincu de le faire.
You and I have something in common.,Vous et moi avons quelque chose en commun.
You and I have something in common.,Toi et moi avons quelque chose en commun.
You are difficult and incorrigible.,Tu es difficile et incorrigible.
You are entitled to try once again.,Tu as le droit d'essayer une nouvelle fois.
You are in part responsible for it.,Tu en es en partie responsable.
You are in part responsible for it.,Vous en êtes en partie responsable.
You are in part responsible for it.,Vous en êtes en partie responsables.
You are more stupid than I thought.,Tu es plus idiot que je pensais.
You are not supposed to smoke here.,Vous n'êtes pas censés fumer ici.
You are not supposed to smoke here.,Vous n'êtes pas censé fumer ici.
You are not supposed to smoke here.,Tu n'es pas censée fumer ici.
You are not supposed to smoke here.,Tu n'es pas censé fumer ici.
You are not supposed to smoke here.,Vous n'êtes pas censées fumer ici.
You are not supposed to smoke here.,Vous n'êtes pas censée fumer ici.
You are now on the way to recovery.,Vous êtes maintenant en voie de rétablissement.
You are our one millionth customer.,Vous êtes notre millionième client.
You are responsible for the result.,Vous êtes responsable des résultats.
You are responsible for the result.,Tu es responsable de ce résultat.
You are the very man I want to see.,Vous êtes précisément l'homme que je veux voir.
You are too sensitive to criticism.,Tu es trop sensible à la critique.
You are too sensitive to criticism.,Vous êtes trop sensible à la critique.
You are trusted by every one of us.,Chacun de nous te fait confiance.
You are trusted by every one of us.,Tu as la confiance de tous.
"You bought it from Tom, didn't you?","Tu l'as acheté à Tom, n'est-ce pas ?"
"You bought it from Tom, didn't you?","Vous l'avez achetée à Tom, n'est-ce pas ?"
"You bought it from Tom, didn't you?","Vous l'avez acheté à Tom, n'est-ce pas ?"
"You bought it from Tom, didn't you?","Tu l'as achetée à Tom, n'est-ce pas ?"
You can go wherever you want to go.,Tu peux te rendre où bon te semble.
You can go wherever you want to go.,Vous pouvez vous rendre où bon vous semble.
You can go wherever you want to go.,Vous pouvez vous rendre où vous voulez.
You can go wherever you want to go.,Tu peux te rendre où tu veux.
You can have someone do it for you.,Vous pouvez le faire faire par quelqu'un d'autre.
You can have someone do it for you.,Tu peux le faire faire par quelqu'un d'autre.
You can have this book for nothing.,Vous pouvez avoir ce livre gratuitement.
You can invite any person you like.,Tu peux inviter n'importe quelle personne que tu aimes.
You can pick out any book you like.,Vous pouvez choisir le livre que vous aimez.
You can rely on his proven ability.,Tu peux te fier à son expérience établie.
You can stay with us for the night.,Tu peux rester avec nous pour la nuit.
You can trust him to keep his word.,Vous pouvez lui faire confiance pour tenir sa parole.
You can use my desk if you want to.,"Tu peux utiliser mon bureau, si tu veux."
You can't always get what you want.,Tu ne peux pas toujours obtenir ce que tu veux.
You can't be in two places at once.,On ne peut pas être au four et au moulin.
You can't be in two places at once.,On ne peut se trouver à deux endroits à la fois.
You can't buy that kind of loyalty.,Tu ne peux pas acheter ce genre de loyauté.
You can't do both at the same time.,On ne peut pas faire les deux en même temps.
You can't do both at the same time.,Tu ne peux pas faire les deux en même temps.
You can't do both at the same time.,Vous ne pouvez pas faire les deux en même temps.
You can't do both at the same time.,Vous ne pouvez faire les deux en même temps.
You can't do both at the same time.,Tu ne peux faire les deux en même temps.
You can't do both at the same time.,On ne peut faire les deux en même temps.
You can't go out dressed like that.,Tu ne peux pas sortir habillé comme ça.
You can't kick Tom out of the club.,Tu ne peux pas virer Tom du club.
You can't stop people from talking.,Tu ne peux pas empêcher les gens de parler.
You can't use this washing machine.,Vous ne pouvez pas utiliser cette machine à laver.
You can't use this washing machine.,Tu ne peux pas utiliser cette machine à laver.
You deserve so much more than this.,Tu mérites tellement plus que ceci.
You deserve so much more than this.,Vous méritez tellement plus que ceci.
"You didn't buy that story, did you?","Tu n'as pas gobé cette histoire, quand même?"
"You didn't eat much lunch, did you?","Tu n'as pas beaucoup déjeuné, si ?"
"You didn't eat much lunch, did you?","Vous n'avez pas beaucoup déjeuné, si ?"
"You do know Tom's lying, don't you?","Tu sais que Tom ment, n'est-ce pas ?"
You don't have to apologize to Tom.,Tu n'as pas à t'excuser auprès de Tom.
You don't have to do what Tom says.,Vous n'avez pas à suivre Tom.
You don't have to do what Tom says.,Vous n'avez pas à faire ce que Tom dit.
You don't have to explain anything.,Vous n'avez pas besoin d'expliquer quoi que ce soit.
You don't have to explain anything.,Tu n'as pas besoin d'expliquer quoi que ce soit.
You don't have to tell me his name.,Tu n'es pas obligé de me dire son nom.
You don't have to tell me his name.,Vous n'êtes pas obligée de me dire son nom.
You don't have to worry about that.,Tu n'a pas à t'inquiéter de ça.
You don't have to worry about that.,Vous n'avez pas à vous inquiéter de cela.
You don't know Tom as well as I do.,Tu ne connais pas Tom aussi bien que moi.
You don't know how much I love you.,Tu ignores combien je t'aime.
You don't know how much I love you.,Vous ignorez combien je vous aime.
You don't know what you're missing.,Tu ne sais pas ce que tu manques.
You don't know what you're missing.,Vous ne savez pas ce que vous manquez.
"You don't know where it is, do you?","Tu ne sais pas où il est, n'est-ce pas ?"
"You don't know where it is, do you?","Tu ne sais pas où elle est, n'est-ce pas ?"
"You don't know where it is, do you?","Vous ne savez pas où elle est, n'est-ce pas ?"
"You don't know where it is, do you?","Vous ne savez pas où il est, n'est-ce pas ?"
"You don't really want that, do you?","Tu ne le veux pas vraiment, si ?"
"You don't really want that, do you?","Tu ne veux pas vraiment ça, si ?"
"You don't really want that, do you?","Vous ne le voulez pas vraiment, si ?"
"You don't really want that, do you?","Vous ne voulez pas vraiment ça, si ?"
You don't seem too happy to see me.,Tu n'as pas l'air très heureux de me voir.
You don't seem too happy to see me.,Vous n'avez pas l'air très heureux de me voir.
You don't sound entirely convinced.,"À t'entendre, tu n'es pas complètement convaincu."
You don't sound entirely convinced.,"À t'entendre, tu n'es pas complètement convaincue."
You don't sound entirely convinced.,"À vous entendre, vous n'êtes pas complètement convaincu."
You don't sound entirely convinced.,"À vous entendre, vous n'êtes pas complètement convaincue."
You don't sound entirely convinced.,"À vous entendre, vous n'êtes pas complètement convaincus."
You don't sound entirely convinced.,"À vous entendre, vous n'êtes pas complètement convaincues."
You don't understand the procedure.,Vous ne comprenez pas la procédure.
You don't understand the procedure.,Tu ne comprends pas la procédure.
You don't want to do anything rash.,Il ne faudrait pas que tu commettes quelque chose d'imprudent.
You don't want to do anything rash.,Il ne s'agirait pas que tu commettes quelque chose d'imprudent.
You don't want to do anything rash.,Il ne faudrait pas que vous commettiez quelque chose d'imprudent.
You don't want to do anything rash.,Il ne s'agirait pas que vous commettiez quelque chose d'imprudent.
You don't want to keep him waiting.,Tu ne veux pas le faire attendre !
You don't want to keep him waiting.,Vous ne voulez pas le faire attendre !
"You don't want to see this, do you?","Tu ne veux pas voir ça, si ?"
"You don't want to see this, do you?","Tu ne veux pas voir ceci, si ?"
"You don't want to see this, do you?","Vous ne voulez pas voir ça, si ?"
"You don't want to see this, do you?","Vous ne voulez pas voir ceci, si ?"
You forgot to tell me to buy bread.,Tu as oublié de me dire d'acheter du pain.
You guys don't seem very satisfied.,Vous ne semblez pas très satisfaits.
"You had a good weekend, didn't you?","Tu as eu un bon weekend, n'est-ce pas ?"
You had better go to the infirmary.,Tu aurais mieux fait d'aller à l'infirmerie.
You have been a great mentor to me.,Vous avez été pour moi un mentor.
You have no idea what true love is.,Tu n'as aucune idée de ce qu'est le véritable amour.
You have something of a reputation.,Tu as une sacrée réputation.
You have something of a reputation.,Vous avez une sacrée réputation.
You have to adapt to circumstances.,On doit se plier aux circonstances.
You have to do that somewhere else.,Vous devez faire ça autre part.
You have to learn standard English.,Tu dois apprendre l'anglais standard.
You have to memorize this sentence.,Tu dois mémoriser cette phrase.
You have to memorize this sentence.,Vous devez mémoriser cette phrase.
You have to memorize this sentence.,Tu dois mémoriser cette sentence.
You have to memorize this sentence.,Vous devez mémoriser cette sentence.
You just have to do as you're told.,Il s'agit juste de faire ce que tu as à faire comme on te l'a dit.
You know very well how it happened.,Tu sais très bien comment c'est arrivé.
You know very well how it happened.,Vous savez très bien comment c'est arrivé.
You know very well how it happened.,Tu sais très bien comment ça s'est produit.
You know very well how it happened.,Vous savez très bien comment ça s'est produit.
You look nice with your hair short.,Les cheveux courts te vont bien.
You look nice with your hair short.,Tu as l'air chouette avec tes cheveux courts.
You look nice with your hair short.,Les cheveux courts vous vont bien.
You may eat as much as you want to.,Tu peux manger autant que tu veux.
You may eat as much as you want to.,Vous pouvez manger autant que vous voulez.
You may have to do that yourselves.,Vous pourriez devoir le faire vous-même.
You may still do it if you want to.,Tu peux toujours le faire si tu veux.
You might as well go kill yourself.,Tu peux tout aussi bien aller te pendre.
You might as well go kill yourself.,Vous pouvez tout aussi bien aller vous pendre.
"You might at least say ""thank you.""",Tu devrais au moins dire « merci ».
You might not want to mention that.,Il se pourrait que tu ne veuilles pas mentionner ça.
You might not want to mention that.,Il se pourrait que vous ne vouliez pas mentionner ça.
You must be very proud of your son.,Tu dois être très fier de ton fils.
You must be very proud of your son.,Tu dois être très fière de ton fils.
You must be very proud of your son.,Vous devez être très fier de votre fils.
You must be very proud of your son.,Vous devez être très fière de votre fils.
You must be very proud of your son.,Vous devez être très fiers de votre fils.
You must get rid of that bad habit.,Tu dois te débarrasser de cette mauvaise habitude.
You must have thought of something.,Tu dois avoir réfléchi à quelque chose.
You must have thought of something.,Vous devez avoir réfléchi à quelque chose.
You must overcome the difficulties.,Tu dois surmonter les difficultés.
You must read the textbook closely.,Vous devez lire le manuel avec attention.
You must read the textbook closely.,Tu dois lire le manuel avec attention.
You must read the textbook closely.,On doit lire le manuel avec attention.
You must take his age into account.,Tu dois prendre en compte son âge.
You must've thought I was an idiot.,Vous avez dû penser que j'étais un idiot.
You must've thought I was an idiot.,Vous avez dû penser que j'étais une idiote.
You must've thought I was an idiot.,Tu as dû penser que j'étais un idiot.
You must've thought I was an idiot.,Tu as dû penser que j'étais une idiote.
You never told me you were married.,Vous ne m'avez jamais dit que vous étiez marié.
You never told me you were married.,Tu ne m'as jamais dit que tu étais mariée.
You ought to be quiet in a library.,Vous devriez être silencieux dans une bibliothèque.
You probably just want to be alone.,Tu veux probablement juste être seul.
You probably just want to be alone.,Tu veux probablement juste être seule.
You probably just want to be alone.,Vous voulez probablement juste être seul.
You probably just want to be alone.,Vous voulez probablement juste être seuls.
You probably just want to be alone.,Vous voulez probablement juste être seules.
You probably just want to be alone.,Vous voulez probablement juste être seule.
You really should do that yourself.,Tu devrais vraiment faire ça toi-même.
You really should do that yourself.,Vous devriez vraiment faire cela vous-même.
You said it wasn't going to happen.,Tu as dit que ça n'allait pas arriver.
You seem to be in a bad mood today.,Tu sembles être de mauvaise humeur aujourd'hui.
You seem to be in a bad mood today.,Vous semblez être de mauvaise humeur aujourd'hui.
You seem very nervous this morning.,Tu sembles très nerveux ce matin.
You seem very nervous this morning.,Vous semblez très nerveuse ce matin.
You seem very nervous this morning.,Tu sembles très nerveuse ce matin.
You should be careful what you say.,Tu devrais faire attention à ce que tu dis.
You should carry out your promises.,Tu devrais remplir tes promesses.
You should carry out your promises.,Vous devriez remplir vos promesses.
You should eat breakfast every day.,Tu devrais prendre un petit-déjeuner tous les jours.
You should get checked by a doctor.,Tu ferais mieux de te faire examiner par un médecin.
You should have consulted me first.,Vous auriez dû me consulter en premier.
You should have consulted me first.,Tu aurais dû me consulter en premier.
You should have your eyes examined.,Tu devrais faire examiner tes yeux.
You should have your eyes examined.,Vous devriez faire examiner vos yeux.
You should have your head examined.,Tu devrais faire examiner ta tête.
You should not keep people waiting.,Tu ne devrais pas faire attendre les gens.
You should take care of yourselves.,Vous devriez prendre soin de vous.
You should take care of yourselves.,Vous devriez faire attention à vous.
You should think about your future.,Tu devrais penser à ton avenir.
You should think about your future.,Vous devriez penser à votre avenir.
You should try to be more like Tom.,Tu devrais plus t'inspirer de Tom.
You should try to enjoy yourselves.,Tu devrais essayer de t'amuser.
You shouldn't drink stagnant water.,Tu ne devrais pas boire d'eau croupie.
You shouldn't have let this happen.,Vous n'auriez pas dû laisser ceci se produire.
You shouldn't have let this happen.,Tu n'aurais pas dû laisser ceci se produire.
You shouldn't leave the baby alone.,Tu ne devrais pas laisser le bébé seul.
"You want me to help you, don't you?","Tu veux que je t'aide, n'est-ce pas ?"
"You want me to help you, don't you?","Vous voulez que je vous aide, n'est-ce pas ?"
"You warned me, but I didn't listen.","Tu m'as prévenu, mais je n'ai pas écouté."
"You warned me, but I didn't listen.","Vous m'avez prévenu, mais je n'ai pas écouté."
"You warned me, but I didn't listen.","Tu m'as prévenue, mais je n'ai pas écouté."
"You warned me, but I didn't listen.","Vous m'avez prévenue, mais je n'ai pas écouté."
You were such a big help yesterday.,"Tu as été d'une grande utilité, hier."
You were such a big help yesterday.,"Vous avez été d'une grande utilité, hier."
"You will keep your word, won't you?","Tu tiendras parole, n'est-ce pas ?"
"You will keep your word, won't you?","Vous tiendrez parole, n'est-ce pas ?"
You will never be too old to learn.,Personne n'est trop vieux pour apprendre.
You will never be too old to learn.,On n'est jamais trop vieux pour apprendre.
You will never be too old to learn.,On est jamais trop vieux pour apprendre.
You will never be too old to learn.,Tu n'es pas trop vieux pour apprendre.
You'd best be home before midnight.,Tu ferais mieux d'être à la maison avant minuit.
You'd better go. It's getting late.,Tu ferais mieux d'y aller. Il se fait tard.
You'd better go. It's getting late.,Vous feriez mieux d'y aller. Il se fait tard.
You'd better see a dentist at once.,Tu devrais immédiatement consulter un dentiste.
You'd better wait for the next bus.,Tu ferais mieux d'attendre le prochain bus.
You'll have to do that on your own.,Il vous faudra le faire par vous-même.
You'll have to do that on your own.,Il vous faudra le faire par vous-mêmes.
You'll have to do that on your own.,Il te faudra le faire par toi-même.
You'll wish you had studied harder.,Tu souhaiteras avoir étudié avec plus d'application.
You're a month behind in your rent.,Vous avez un mois de loyer en retard.
You're a very good football player.,Tu es un très bon footballeur.
You're a very good football player.,Tu es une très bonne footballeuse.
You're a very good football player.,Vous êtes un très bon footballeur.
You're a very good football player.,Vous êtes une très bonne footballeuse.
You're always anticipating trouble.,Tu prévois toujours des problèmes.
You're always anticipating trouble.,Vous anticipez toujours des ennuis.
You're giving me the same old line.,C'est toujours la même litanie que tu me racontes.
You're interfering with my reading.,Vous interférez avec ma lecture.
You're never going to believe this.,Tu ne vas jamais le croire.
You're never going to believe this.,Vous n'allez jamais le croire.
"You're new around here, aren't you?","Tu es nouveau dans le coin, n'est-ce pas ?"
"You're new around here, aren't you?","Vous êtes nouveau par ici, n'est-ce pas ?"
"You're not going to do it, are you?","Tu ne vas pas le faire, n'est-ce pas ?"
"You're not going to do it, are you?","Vous n'allez pas le faire, n'est-ce pas?"
"You're not here, so I'm really sad.","Tu n'es pas là, donc je suis très triste."
"You're not here, so I'm really sad.","Vous n'êtes pas là, donc je suis très triste."
"You're not very organized, are you?","Tu n'es pas très organisé, hein ?"
"You're not very organized, are you?","Tu n'es pas très organisée, n'est-ce pas ?"
"You're not very organized, are you?","Vous n'êtes pas très organisé, n'est-ce pas ?"
"You're not very organized, are you?","Vous n'êtes pas très organisés, hein ?"
"You're not very organized, are you?","Vous n'êtes pas très organisés, n'est-ce pas ?"
You're the only person I can trust.,Vous êtes la seule personne en qui j'ai confiance.
You're the only person I can trust.,Tu es la seule personne en qui j'ai confiance.
You're the only person I can trust.,Tu es la seule personne à laquelle je puisse me fier.
You're the only person I can trust.,Vous êtes la seule personne à laquelle je puisse me fier.
You're too young to go there alone.,Tu es trop jeune pour y aller tout seul.
You're too young to go there alone.,Vous êtes trop jeune pour y aller toute seule.
You've been cleared of all charges.,Vous avez été lavé de tout soupçon.
You've been cleared of all charges.,Tu as été lavé de tout soupçon.
You've been cleared of all charges.,Toutes les charges contre vous ont été retirées.
You've been cleared of all charges.,Toutes les charges contre toi ont été retirées.
You've got nothing to be scared of.,Vous n'avez rien à craindre.
You've got nothing to be scared of.,Tu n'as rien à craindre.
Your advice has been of great help.,Ton conseil a été d'une grande aide.
Your anger is completely justified.,Votre colère est complètement justifiée.
Your anger is completely justified.,Ta colère est totalement justifiée.
Your daughter overheard us talking.,Votre fille nous a entendus parler.
Your daughter overheard us talking.,Ta fille nous a entendus parler.
Your effort will surely bear fruit.,Tes efforts porteront très certainement leurs fruits.
Your effort will surely bear fruit.,Vos efforts porteront très certainement leurs fruits.
Your ideas are different from mine.,Vos idées sont différentes des miennes.
Your ideas are quite old fashioned.,Tes idées sont un peu vieux jeu.
Your ideas are quite old fashioned.,Vos idées sont un peu vieux jeu.
Your ideas are quite old fashioned.,Tes idées sont un peu dépassées.
Your method is different from mine.,Tes méthodes sont différentes des miennes.
Your office isn't as large as mine.,Ton bureau n'est pas aussi grand que le mien.
Your office isn't as large as mine.,Votre bureau n'est pas aussi grand que le mien.
"Your parents didn't come, did they?","Tes parents ne sont pas venus, n'est-ce pas ?"
"Your parents didn't come, did they?","Vos parents ne sont pas venus, n'est-ce pas ?"
Your sister's as beautiful as ever.,Votre sœur est toujours aussi belle.
Your sister's as beautiful as ever.,Ta sœur est toujours aussi belle.
Your son must be quite tall by now.,Votre fils doit être assez grand maintenant.
Your threats don't scare me at all.,Tes menaces ne me font pas du tout peur.
Your threats don't scare me at all.,Vos menaces ne me font pas du tout peur.
"Are you sad? ""No. Why would I be?""","« Es-tu triste ? » « Non, pourquoi le serais-je ? »"
"Are you sad? ""No. Why would I be?""","« Êtes-vous triste ? » « Non, pourquoi le serais-je ? »"
"Is he seriously ill? ""I hope not.""",« Est-il sérieusement malade ? » « J'espère que non. »
"Where's your book? ""On the table.""",« Où est ton livre ? » « Sur la table. »
"Where's your book? ""On the table.""",« Où se trouve votre livre ? » « Sur la table. »
"Whose chair is this? ""It is mine.""","À qui est cette chaise ? ""C'est la mienne""."
"Will he recover soon? ""I hope so.""",« Sera-t-il bientôt sur pieds ? » « Je l'espère. »
A Japanese wouldn't do such a thing.,Un Japonais ne ferait pas une telle chose.
A book is always an acceptable gift.,Un livre est toujours un cadeau acceptable.
A butterfly is a mature caterpillar.,Un papillon est une chenille adulte.
A car in the parking lot is on fire.,Une voiture garée dans le parking brûle.
A cat was sleeping in the bass drum.,Un chat dormait sur la grosse caisse.
A cat was sleeping in the bass drum.,Un chat était en train de dormir sur la grosse caisse.
A ceasefire began a few hours later.,Un cessez-le-feu prit effet quelques heures plus tard.
A cold wind was blowing on his face.,Un vent glacial lui soufflait sur le visage.
A dog can run faster than a man can.,Un chien court plus vite qu'un homme.
A famous architect built this house.,Un architecte connu a construit cette maison.
A fire broke out on the fifth floor.,Un incendie s'est déclaré au cinquième étage.
A friend in need is a friend indeed.,"Un ami dans le besoin, est un ami quand même."
