English words/sentences,French words/sentences
It was a terrible day.,Ce fut un jour terrible.
It was after midnight.,C'était après minuit.
It was an impulse buy.,C'était un achat impulsif.
It was cold yesterday.,Il faisait froid hier.
It was extremely cold.,Il faisait extrêmement froid.
It was hot last night.,Il faisait chaud la nuit dernière.
It was just a thought.,C'était juste une idée.
It was my last chance.,C'était ma dernière chance.
It was no one's fault.,Ce n'était la faute de personne.
It was not conclusive.,Ce ne fut pas concluant.
It was not conclusive.,Ça n'a pas été concluant.
It was not unexpected.,Ce n'était pas inattendu.
It was pretty chaotic.,C'était assez chaotique.
It was pretty obvious.,C'était assez évident.
It was quite pleasant.,Ce fut assez agréable.
It was quite pleasant.,Ça a été assez agréable.
It was real hard work.,C'était vraiment un travail difficile.
It was three days ago.,C'était il y a trois jours.
It was time for lunch.,C'était l'heure du déjeuner.
It was time for lunch.,C'était l'heure de déjeuner.
It was to be expected.,Il fallait s'y attendre.
It was understandable.,C'était compréhensible.
It was very beautiful.,C'était très beau.
It was very beautiful.,C'était fort beau.
It was very beautiful.,Ce fut très beau.
It was very beautiful.,Ce fut fort beau.
It was very difficult.,C'était très difficile.
It was very stressful.,C'était très stressant.
It wasn't an accident.,Ce n'était pas un accident.
It wasn't an accident.,Ce ne fut pas un accident.
It wasn't an accident.,Ça n'a pas été un accident.
It will be ready soon.,Bientôt prêt.
It will clear up soon.,Ça va bientôt s'éclaircir.
It will probably rain.,Il pleuvra probablement.
It won't be that hard.,Ce ne sera pas si difficile.
It won't be that hard.,Ce ne sera pas si dur.
It won't happen again.,Ça n'arrivera plus.
It won't happen again.,Ça ne se produira plus.
It won't stop raining.,Il pleut sans arrêt.
It won't take so long.,Ça ne prendra pas tellement de temps.
It won't take so long.,Ça ne va pas durer aussi longtemps.
It won't take so long.,Ça ne prendra pas si longtemps.
It'll definitely rain.,Il va certainement pleuvoir.
It'll definitely rain.,Il va sûrement pleuvoir.
It'll definitely rain.,Il pleuvra assurément.
It's Tom on the phone.,C'est Tom au téléphone.
It's a common mistake.,C'est une erreur commune.
It's a common mistake.,C'est une erreur classique.
It's a cultural thing.,C'est quelque chose de culturel.
It's a matter of time.,C'est une question de temps.
It's a necessary evil.,C'est un mal nécessaire.
It's a nice day today.,"C'est une belle journée, aujourd'hui."
It's a one-time offer.,C'est une proposition inédite.
It's a quarter to two.,Il est deux heures moins le quart.
It's a quarter to two.,Il est treize heures quarante-cinq.
It's a real challenge.,C'est un véritable défi.
It's a social problem.,C'est un problème de société.
It's a social problem.,C'est un problème social.
It's a very big apple.,C'est une très grosse pomme.
It's a very sad story.,C'est une fort triste histoire.
It's about to explode!,C'est sur le point d'exploser !
It's all been written.,Tout a été écrit.
It's all in my report.,Tout est dans mon rapport.
It's all in your head.,Tout ça est dans ta tête.
It's all in your head.,Tout ça est dans votre tête.
It's all quite simple.,Tout est assez simple.
It's all so senseless.,Tout est si dépourvu de sens.
It's all that matters.,C'est tout ce qui compte.
It's all work-related.,Tout est lié au travail.
It's almost Christmas.,C'est bientôt Noël.
It's already too late.,C'est déjà trop tard.
It's bad for business.,C'est mauvais pour les affaires.
It's beautifully made.,C'est de belle facture.
It's been a hard year.,Ça a été une année difficile.
It's been a long time.,Ça fait un bail.
It's been a long week.,Ça a été une longue semaine.
It's cold around here.,Il fait froid par ici.
It's deeper than that.,C'est plus profond que ça.
It's driving me crazy.,Ça me rend dingue.
It's easy to get lost.,C'est facile de se perdre.
It's easy to get lost.,On se perd facilement.
It's easy to remember.,C'est facile à retenir.
It's easy to remember.,C'est facile de s'en souvenir.
It's extremely unfair.,C'est extrêmement injuste.
It's for the children.,C'est pour les enfants.
It's freezing in here.,"Ça pèle, là-dedans !"
It's freezing in here.,"Ça caille, là-dedans !"
It's freezing outside.,Il gèle dehors.
It's going to be fine.,Ça va aller.
It's going to explode!,Ça va exploser !
It's hard to describe.,C'est difficile à décrire.
It's insanely complex.,C'est à y perdre son latin.
It's insanely complex.,C'est d'une complexité délirante.
It's just a formality.,Ce n'est qu'une formalité.
It's just a formality.,C'est juste une formalité.
It's my biggest dream.,C'est mon plus grand rêve.
It's my favorite food.,C'est ma nourriture préférée.
It's nice to meet you.,Je suis heureuse de vous rencontrer.
It's not a conspiracy.,Ce n'est pas une conspiration.
It's not a fair fight.,Ce n'est pas un combat loyal.
It's not an emergency.,Il ne s'agit pas d'une urgence.
It's not for everyone.,Ce n'est pas pour tout le monde.
It's not hard to find.,Ce n'est pas difficile à trouver.
It's not looking good.,Ça ne se présente pas bien.
It's not quite normal.,Ce n'est pas tout à fait normal.
It's not that strange.,Ce n'est pas si étrange.
It's not what we want.,Ce n'est pas ce que nous voulons.
It's not why I'm here.,Ce n'est pas pour cela que je suis là.
It's not why I'm here.,Ce n'est pas ma raison d'être ici.
It's not your problem.,Ce n'est pas ton problème.
It's not your problem.,Ce n'est pas votre problème.
It's nothing personal.,Ça n'a rien de personnel.
It's one of our rules.,C'est l'une de nos règles.
It's our duty to help.,Il est de notre devoir d'aider.
It's pretty expensive.,C'est plutôt cher.
It's probably a virus.,C'est probablement un virus.
It's really cool here.,"C'est vraiment relaxant, ici."
It's really cool here.,"C'est vraiment détendu, ici."
It's really cool here.,"C'est vraiment frais, ici."
It's really hot there.,Il y fait vraiment chaud.
It's really hot there.,"Il fait vraiment chaud, là-bas."
It's really hot today.,Il fait vraiment chaud aujourd'hui.
It's really stressful.,C'est vraiment stressant.
It's really very good.,C'est vraiment très bon.
It's relatively early.,Il est relativement tôt.
It's self-explanatory.,Ça tombe sous le sens.
It's self-explanatory.,Ça se passe d'explications.
It's so different now.,"C'est tellement différent, maintenant."
It's starting to snow.,Il se met à neiger.
It's starting to snow.,Il commence à neiger.
It's still a big risk.,C'est quand même un gros risque.
It's the best we have.,C'est le meilleur que nous avons.
It's the best we have.,C'est la meilleure que nous avons.
It's the perfect size.,C'est la taille idéale.
It's time for a break.,Il est temps de faire une pause.
It's up to you and me.,C'est à toi et moi de voir.
It's up to you and me.,Cela dépend de toi et moi.
It's up to you and me.,C'est comme nous voulons toi et moi.
It's very easy to use.,C'est très facile à employer.
It's very easy to use.,C'est très facile à utiliser.
It's very easy to use.,C'est très facile d'emploi.
It's very interesting.,C'est très intéressant.
It's very interesting.,C'est fort intéressant.
It's very kind of you.,C'est très gentil de ta part.
It's very kind of you.,C'est très gentil de votre part.
It's very kind of you.,C'est fort gentil de votre part.
It's what we expected.,C'est ce à quoi nous nous attendions.
It's what you deserve.,C'est ce que tu mérites.
It's what you deserve.,C'est ce que vous méritez.
It's your only chance.,C'est votre unique occasion.
It's your only chance.,C'est ton unique occasion.
It's your only chance.,C'est ta seule chance.
Jupiter is very large.,Jupiter est très grand.
"Just a moment, please.",Attendez un moment s'il vous plait.
Just do what you want.,Fais ce que tu veux.
Just do what you want.,Faites ce que vous voulez.
Just get back to work.,Retournez juste au travail !
Just get back to work.,Retourne juste au travail !
Just give me a chance.,Donne-moi juste une chance.
Just let me walk away.,Laisse-moi m'en aller !
Just turn this handle.,Tourne juste cette poignée !
Just turn this handle.,Tournez juste cette poignée !
Just use mine for now.,"Utilise simplement le mien, pour le moment !"
Just use mine for now.,"Utilisez simplement le mien, pour le moment !"
Keep in touch with me.,Restez en contact avec moi.
"Keep it together, Tom.","Tiens le coup, Tom."
"Keep it together, Tom.","Ne craque pas, Tom."
"Keep it together, Tom.","Garde ton calme, Tom."
Keep next Sunday free.,Garde dimanche prochain de libre.
Keep this to yourself.,Gardez ceci pour vous.
Keep this to yourself.,Garde ça pour toi.
Keep up the good work.,Continuez le bon boulot.
Keep up the good work.,Continue le bon boulot.
Keep your eyes closed.,Garde les yeux fermés.
Keep your eyes closed.,Gardez les yeux fermés.
Keep your eyes peeled!,Ouvre grands les yeux !
Keep your hands clean.,Garde les mains propres.
Keep your hands clean.,Gardez les mains propres.
Keep your hands clean.,Gardez vos mains propres.
Keep your hands still.,Ne bouge pas les mains.
Kids do stupid things.,Les enfants font des choses stupides.
Kids do stupid things.,Les enfants font des trucs stupides.
Last night I threw up.,"La nuit dernière, j'ai vomi."
Lawyers are all liars.,Les avocats sont tous des menteurs.
Lawyers are all liars.,Tous les avocats sont des menteurs.
Lay down on the couch.,Allonge-toi sur le canapé !
Lay down on the couch.,Allongez-vous sur le canapé !
Learn these sentences.,Apprends ces phrases !
Leave my camera alone.,Laisse mon appareil photo tranquille.
Leave my family alone.,Laissez ma famille tranquille !
Leave my family alone.,Laisse ma famille tranquille !
Leave my things alone.,Laisse mes affaires tranquilles.
Let in some fresh air.,Faites entrer un peu d'air frais.
Let me buy you a beer.,Laisse-moi t'acheter une bière.
Let me buy you a beer.,Laissez-moi vous acheter une bière.
Let me call my lawyer.,Laissez-moi appeler mon avocat !
Let me call my lawyer.,Laisse-moi appeler mon avocat !
Let me deal with this.,Laisse-moi m'en charger !
Let me deal with this.,Laissez-moi m'en charger !
Let me do the cooking.,Laissez-moi faire la cuisine.
Let me do the talking.,Laisse-moi parler.
Let me do the talking.,Laisse-moi palabrer.
Let me give you a hug.,Laisse-moi te serrer dans mes bras.
Let me give you a hug.,Laissez-moi vous serrer dans mes bras.
Let me take your coat.,Laisse-moi prendre ton manteau.
Let me take your coat.,Laissez-moi prendre votre manteau.
Let me think a minute.,Laissez-moi réfléchir une minute !
Let me think a minute.,Laisse-moi réfléchir une minute !
Let me think about it.,Laisse-moi y réfléchir.
Let sleeping dogs lie.,Il ne faut pas réveiller le chien qui dort.
Let some fresh air in.,Laisse entrer un peu d'air frais.
Let the children play.,Laissons les enfants jouer.
Let the pigs eat that.,Laisse les cochons manger ça.
Let the pigs eat that.,Laissez les cochons manger ça.
Let the weekend begin.,Que le week-end commence.
Let them do their job.,Laissez-les faire leur travail !
Let them do their job.,Laissez-les faire leur boulot !
Let's ask the teacher.,Demandons au professeur.
Let's ask the teacher.,Demandons à l'institutrice.
Let's ask the teacher.,Demandons à l'instituteur.
Let's build something.,Construisons quelque chose !
Let's call it a night.,Arrêtons-nous pour ce soir.
Let's call it a night.,On va s'arrêter là pour ce soir.
Let's compare the two.,Comparons les deux.
"Let's dance, shall we?","Dansons, voulez-vous ?"
"Let's dance, shall we?","Dansons, veux-tu ?"
Let's drink some beer.,Buvons de la bière.
Let's eat out tonight.,"Ce soir, mangeons dehors."
Let's end this debate.,Finissons ce débat.
Let's end this debate.,Mettons un terme à ce débat.
Let's end this debate.,Terminons ce débat.
Let's escape together.,Évadons-nous ensemble !
Let's find the others.,Trouvons les autres.
Let's get off the bus.,Descendons du bus.
Let's get rid of this.,Débarrassons-nous de ceci.
Let's go eat together.,Allons manger ensemble.
Let's go in my office.,Allons dans mon bureau.
Let's go to the beach.,Allons à la plage.
Let's go to your room.,Allons dans ta chambre.
Let's have lunch here.,Déjeunons ici.
Let's help each other.,Aidons-nous les uns les autres !
Let's help these guys.,Aidons ces gars.
Let's hit the showers.,Allons prendre une douche.
Let's hit the showers.,Allons nous doucher.
Let's hope this works.,Espérons que ceci marche.
Let's leave her alone.,Laissons-la tranquille.
Let's meet again soon.,Revoyons-nous bientôt.
Let's meet on Tuesday.,Voyons-nous mardi.
Let's never lose hope.,Ne perdons jamais espoir.
Let's not do the work.,Ne faisons pas le travail.
Let's not do the work.,N'effectuons pas le travail.
Let's not do this now.,Ne faisons pas ça maintenant.
Let's not forget that.,Ne l'oublions pas !
Let's not split hairs.,Ne coupons pas les cheveux en quatre.
Let's not talk to her.,Ne lui parlons pas.
Let's open the window.,Ouvrons la fenêtre !
Let's play a new game.,Jouons à un nouveau jeu.
Let's play dodge ball.,Jouons à la balle au prisonnier.
Let's play volleyball.,Jouons au volley.
Let's review Lesson 5.,Révisons la leçon 5.
Let's see if it works.,Voyons si ça marche.
Let's share the money.,Partageons l'argent !
Let's speak in French.,Parlons en français.
Let's start the party.,Que la fête commence.
Let's start with beer.,Commençons par de la bière !
Let's take a breather.,Faisons une petite pause.
Let's take a breather.,Prenons un moment de repos.
Let's talk about love.,Parlons d'amour.
Let's talk about that.,Parlons-en.
Let's talk about this.,Parlons-en.
Let's talk about this.,Parlons de ceci.
Let's talk man to man.,Parlons d'homme à homme.
Let's travel together.,Voyageons ensemble.
Let's try calling Tom.,Essayons d’appeler Tom.
Life could be so easy.,La vie pourrait être tellement facile.
Life is unpredictable.,La vie est imprévisible.
"Like father, like son.","Tel père, tel fils."
"Like father, like son.","Tel père, tel fils !"
Listen to your mother.,Écoute ta mère !
Listen to your mother.,Écoutez votre mère !
Look at that building.,Regarde ce bâtiment.
Look at that mountain.,Regarde cette montagne.
Look at that mountain.,Regardez cette montagne.
Look at the next page.,Regardez la page suivante.
Look what we've found.,Regarde ce qu'on a trouvé.
"Look, I'm really busy.","Écoute, je suis très occupé."
Make up your own mind.,Décide-toi par toi-même !
Make up your own mind.,Décidez-vous par vous-même !
Make yourself at home.,Faites comme chez vous.
Make yourself at home.,Fais comme chez toi.
Many people are upset.,De nombreuses personnes sont fâchées.
Many people are upset.,De nombreuses personnes sont contrariées.
Marriage is a lottery.,Le mariage est une loterie.
Mary has her problems.,Marie a ses propres problèmes.
Mary ironed her skirt.,Mary a repassé sa chemise.
Mary isn't Tom's wife.,Marie n'est pas la femme de Tom.
May I ask you a favor?,Puis-je vous demander une faveur ?
May I ask you a favor?,Puis-je te demander une faveur ?
May I borrow this pen?,Puis-je emprunter ce stylo ?
May I borrow your car?,Pourrais-je emprunter votre voiture ?
May I do it right now?,Puis-je le faire sur-le-champ ?
May I do it right now?,Puis-je le faire immédiatement ?
May I do it right now?,Puis-je le faire sans attendre ?
May I eat that orange?,Puis-je manger cette orange ?
May I eat that orange?,Est-ce que je peux manger cette orange ?
May I escort you home?,Puis-je vous raccompagner chez vous ?
May I have a road map?,Puis-je avoir une carte routière ?
May I have this dance?,M'accordez-vous cette danse ?
May I lie on the sofa?,Est-ce que je peux m'allonger sur le sofa ?
May I open the window?,Puis-je ouvrir la fenêtre ?
May I sit next to you?,Puis-je m'asseoir près de vous ?
May I sit next to you?,Puis-je m'asseoir auprès de vous ?
May I sit next to you?,Puis-je m'asseoir près de toi ?
May I sit next to you?,Puis-je m'asseoir auprès de toi ?
May I sit next to you?,Puis-je m'asseoir à ton côté ?
May I sit next to you?,Puis-je m'asseoir à votre côté ?
May I use this pencil?,Puis-je utiliser ce crayon ?
May I use your toilet?,Puis-je utiliser vos toilettes ?
May I use your toilet?,Puis-je utiliser tes toilettes ?
May comes after April.,Mai se trouve après avril.
May comes after April.,Mai vient après avril.
Maybe I need a lawyer.,Peut-être ai-je besoin d'un avocat.
Maybe I'll buy a bike.,J'achèterai peut-être un vélo.
Maybe we can fix this.,Nous pouvons peut-être réparer ceci.
Maybe we can fix this.,Nous pouvons peut-être corriger ceci.
Maybe we should start.,Peut-être devrions-nous commencer.
Maybe we should start.,Peut-être devrions-nous démarrer.
Maybe you can help us.,Peut-être pouvez-vous nous aider.
Maybe you can help us.,Peut-être peux-tu nous aider.
Meeting girls is hard.,Rencontrer des filles est difficile.
Might I ask your name?,Puis-je vous demander votre nom ?
Mom didn't mention it.,Maman ne l'avait pas mentionné.
Monday was a busy day.,Lundi était un jour chargé.
Monday was a busy day.,Lundi était une journée bien remplie.
Money opens all doors.,L'argent ouvre toutes les portes.
Money rules the world.,L'argent régit le monde.
My back is killing me.,J'ai un mal de dos épouvantable.
My baggage is missing.,Mes bagages manquent.
My baggage is missing.,Mes bagages sont manquants.
My bicycle has a flat.,Ma bicyclette a un pneu à plat.
My bicycle has a flat.,Mon vélo a un pneu à plat.
My bicycle was stolen.,Mon vélo a été volé.
My brother is healthy.,Mon frère est en bonne santé.
My car is not running.,Ma voiture ne fonctionne pas.
My car is right there.,Ma voiture est juste là.
My car isn't for sale.,Ma voiture n'est pas à vendre.
My car ran out of gas.,Ma voiture était à court d'essence.
My cat died yesterday.,Mon chat est mort hier soir.
My cat died yesterday.,Mon chat est mort hier.
My cat will love this.,Mon chat adorera ça.
My class was canceled.,Mon cours a été annulé.
My class was canceled.,Mon cours fut annulé.
My college has a dorm.,Mon université a un dortoir.
My college has a dorm.,Mon école dispose d'un dortoir.
My dad is very strict.,Mon père est très strict.
My dog didn't do that.,Mon chien n'a pas fait ça.
My door's always open.,Ma porte est toujours ouverte.
My father is a doctor.,Mon père est médecin.
My father is a doctor.,Mon père est toubib.
My father is a doctor.,Mon père est docteur.
My father loves pizza.,Mon père aime la pizza.
My flight was delayed.,Mon vol a été retardé.
My house is on a hill.,Ma maison se tient sur une colline.
My husband is at work.,Mon mari est au travail.
My husband is in jail.,Mon mari est en prison.
My instinct was right.,Mon instinct se révéla juste.
My kid was in the car.,Mon enfant était dans la voiture.
My left arm is asleep.,Mon bras gauche est engourdi.
My left arm is asleep.,Mon bras gauche est ankylosé.
My life was in danger.,Ma vie était en danger.
My mom is proud of me.,Ma mère est fière de moi.
My mom made it for me.,Ma mère l'a fait pour moi.
My mother is a lawyer.,Ma mère est avocat.
My mother is well off.,Ma mère est riche.
My mother is well off.,Ma mère est aisée.
My mother was furious.,Ma mère était furieuse.
My name's on the door.,Mon nom est sur la porte.
My nose is stuffed up.,J'ai le nez bouché.
My parents are asleep.,Mes parents sont endormis.
My parents don't know.,Mes parents l'ignorent.
My phone doesn't work.,Mon téléphone ne fonctionne pas.
My phone is vibrating.,Mon téléphone est en train de vibrer.
My right hand is numb.,Ma main droite est ankylosée.
My room is just below.,Ma chambre est juste au-dessous.
My room is very small.,Ma chambre est très petite.
My shoes are worn out.,Mes chaussures sont usées.
My sister got engaged.,Ma sœur s'est fiancée.
My sister has a piano.,Ma sœur possède un piano.
My sister has a piano.,Ma sœur a un piano.
My sister often cries.,Ma sœur pleure souvent.
My suitcase is broken.,Ma valise est cassée.
My toe began to bleed.,Mon doigt de pied s'est mis à saigner.
My uncle plays guitar.,Mon oncle joue de la guitare.
My uncle runs a hotel.,Mon oncle tient un hôtel.
My whole body is sore.,Tout mon corps me fait mal.
My whole body is sore.,Tout mon corps est douloureux.
My whole body is sore.,Tout mon corps est endolori.
My wife is very upset.,Ma femme est très contrariée.
My wife is very upset.,Ma femme est très fâchée.
My work is my passion.,Mon travail est ma passion.
Nail the windows shut.,Clouez les fenêtres !
Nail the windows shut.,Cloue les fenêtres !
"Next time, I'll drive.","La prochaine fois, je conduirai."
No doubt he will come.,"Il viendra, c'est sûr."
No expense was spared.,Aucune dépense n'a été épargnée.
No one agreed with me.,Personne n'a été d'accord avec moi.
No one agreed with me.,Personne ne fut d'accord avec moi.
No one cares about me.,Personne ne se soucie de moi.
No one cares about us.,Personne ne se soucie de nous.
No one encouraged her.,Personne ne l'a encouragée.
No one has that right.,Personne n'a ce droit.
No one has that right.,Personne ne dispose de ce droit.
No one has the answer.,Personne n'a la réponse.
No one heard anything.,Personne n'a rien entendu.
No one heard anything.,Personne n'a entendu quoi que ce soit.
No one here has a car.,Personne ici n'a de voiture.
No one here has a car.,Personne ici ne dispose de voiture.
No one is in the room.,Personne ne se trouve dans la pièce.
No one is saying that.,Personne ne dit ça.
No one knew who I was.,Tout le monde ignorait qui j'étais.
No one knew who I was.,Personne ne savait qui j'étais.
No one knows anything.,Personne ne sait quoi que ce soit.
No one knows for sure.,Personne ne sait vraiment.
No one knows her name.,Personne ne sait son nom.
No one knows her name.,Personne ne connaît son nom.
No one knows his name.,Personne ne sait son nom.
No one knows his name.,Personne ne connaît son nom.
No one knows the fact.,Personne n'est au fait.
No one knows the fact.,Personne n'est au courant.
No one listened to me.,Personne ne m'a écouté.
No one listened to me.,Personne ne m'a écoutée.
No one recognized you.,Personne ne vous a reconnu.
No one recognized you.,Personne ne vous a reconnue.
No one recognized you.,Personne ne t'a reconnu.
No one recognized you.,Personne ne t'a reconnue.
No one recognized you.,Personne ne vous a reconnues.
No one recognized you.,Personne ne vous a reconnus.
No one seemed to hear.,Personne ne semblait entendre.
No one speaks with me.,Personne ne me parle.
No one wants to fight.,Personne ne veut se battre.
No one wants to speak.,Personne ne veut parler.
No one was helping us.,Personne ne nous aidait.
No one was in the car.,Personne ne se trouvait dans la voiture.
No one was quite sure.,Personne n'était vraiment sûr.
No such person exists.,Une telle personne n'existe pas.
No tickets are needed.,Aucun ticket n'est nécessaire.
No weapons were found.,Aucune arme ne fut trouvée.
Nobody appreciates me.,Personne ne me rend grâce.
Nobody can control us.,Personne ne peut nous contrôler.
Nobody cares about me.,Personne ne se soucie de moi.
Nobody cares about me.,Personne ne se préoccupe de moi.
Nobody does it better.,Personne ne le fait mieux.
Nobody else was there.,Personne d'autre n'y était.
Nobody encouraged her.,Personne ne l'a encouragée.
Nobody encouraged her.,Personne ne l'encouragea.
Nobody here eats meat.,"Ici, personne ne mange de viande."
Nobody knows his name.,Personne ne sait son nom.
Nobody knows his name.,Personne ne connaît son nom.
Nobody likes that guy.,Personne n'aime ce type.
Nobody listened to me.,Personne ne m'a écouté.
Nobody recognized you.,Personne ne vous a reconnu.
Nobody recognized you.,Personne ne vous a reconnue.
Nobody recognized you.,Personne ne t'a reconnu.
Nobody recognized you.,Personne ne t'a reconnue.
Nobody recognized you.,Personne ne vous a reconnues.
Nobody recognized you.,Personne ne vous a reconnus.
Nobody should've died.,Personne n'aurait dû mourir.
Nobody understands it.,Personne ne le comprend.
Nobody understands me.,Personne ne me comprend.
Nobody wants to do it?,Personne ne veut le faire ?
Nobody was interested.,Personne n'était intéressé.
None of them is alive.,Aucun d'eux n'est en vie.
None of us is perfect.,Aucune d'entre nous n'est parfaite.
None of us is perfect.,Aucun d'entre nous n'est parfait.
None of your business.,Ce ne sont pas tes oignons.
Not a sound was heard.,Pas un son ne pouvait être entendu.
Not all birds can fly.,Tous les oiseaux ne peuvent pas voler.
Not all change is bad.,Tous les changements ne sont pas mauvais.
Not all change is bad.,Tout changement n'est pas mauvais.
Not all experts agree.,Tous les experts ne s'accordent pas.
Nothing is ever right.,Rien n'est jamais bien.
Nothing lasts forever.,Rien ne dure pour toujours.
Nothing lasts forever.,Rien ne dure pour l'éternité.
Nothing's changed yet.,Rien n'a encore changé.
Nuclear power is safe.,L'énergie nucléaire est sans risque.
Obviously he is wrong.,"Il a tort, à l'évidence."
"Obviously, she's sick.","Manifestement, elle est malade."
One of my teeth hurts.,L'une de mes dents me fait mal.
One of my teeth hurts.,Une de mes dents me fait mal.
Only one man survived.,Un seul homme a survécu.
Only one man survived.,Un seul homme survécut.
"Open the door, please.","Ouvrez la porte, s'il vous plaît."
"Open the door, please.",Veuillez ouvrir la porte.
"Open the door, please.","Ouvrez la porte, je vous prie !"
"Open the door, please.","Ouvre la porte, je te prie !"
Our dog has gone away.,Notre chien est parti.
Our team won the game.,Notre équipe a gagné la partie.
Our water pipes burst.,Notre canalisation d'eau a explosé.
People laughed at him.,Les gens se sont moqués de lui.
Perhaps Tom is guilty.,Peut-être que Tom est coupable.
Perhaps you are right.,Tu as peut-être raison.
Planning is important.,Il est essentiel de planifier.
Playing tennis is fun.,Jouer au tennis est amusant.
Please allow me to go.,Veuillez me permettre d'y aller.
Please allow me to go.,"Permets-moi d'y aller, je te prie."
Please close the door.,"Fermez la porte, s'il vous plaît."
Please close the door.,Veuillez fermer la porte.
Please close the door.,"Ferme la porte, je te prie."
Please close the door.,"Ferme la porte, s'il te plait."
Please close the door.,Je vous prie de fermer la porte.
Please copy this page.,Recopie cette page s'il te plait.
Please copy this page.,Veuillez copier cette page.
Please dance with Tom.,"S'il-te-plaît, danse avec Tom."
Please do it this way.,"Faites comme cela, s'il vous plait."
Please give me a book.,Donne-moi un livre s'il te plaît.
Please give me a book.,Donnez-moi un livre s'il vous plaît.
Please give me a call.,Appelle-moi s'il te plaît.
Please give me a hand.,S'il vous plaît donnez-moi un coup de main.
Please go to the bank.,"S'il te plait, va à la banque."
Please go to the bank.,Merci d'aller à la banque.
Please go to the bank.,Veuillez vous rendre à la banque.
Please go to the bank.,"Va à la banque, s'il te plaît."
Please heat the water.,"Chauffe l'eau, s'il te plaît !"
Please heat the water.,"Chauffez l'eau, s'il vous plaît !"
Please iron the shirt.,Je te prie de repasser la chemise.
Please leave me alone.,"S'il vous plaît, laissez-moi tranquille."
Please let me explain.,"Veuillez me laisser m'expliquer, je vous prie."
Please let me explain.,"Laisse-moi m'expliquer, je te prie."
