English words/sentences,French words/sentences
You should not despise a man because he is poor.,Tu ne devrais pas mépriser un homme parce qu'il est pauvre.
You should not despise a man because he is poor.,Vous ne devriez pas mépriser un homme parce qu'il est pauvre.
You should not judge people by their appearance.,Tu ne devrais pas juger les gens sur leur apparence.
You should obey the traffic laws when you drive.,Tu devrais respecter le code de la route quand tu conduis.
You should set a good example for your children.,Vous devriez montrer le bon exemple à vos enfants.
You should spend more time studying than you do.,Tu devrais passer plus de temps à étudier que tu ne le fais.
You should spend more time studying than you do.,Tu devrais passer davantage de temps à étudier que tu ne le fais.
You should spend more time studying than you do.,Vous devriez passer plus de temps à étudier que vous ne le faites.
You should spend more time studying than you do.,Vous devriez passer davantage de temps à étudier que vous ne le faites.
You shouldn't get near my dog while he's eating.,Vous ne devriez pas vous approcher de mon chien pendant qu'il mange.
You still haven't told me when you get off work.,Tu ne m'as toujours pas dit quand tu termines ton travail.
You still haven't told me when you get off work.,Vous ne m'avez toujours pas dit quand vous terminez votre travail.
You still haven't told me when you get off work.,Vous ne m'avez pas encore dit quand vous terminez votre travail.
You still haven't told me when you get off work.,Tu ne m'as pas encore dit quand tu termines ton travail.
You still haven't told me why you quit your job.,Tu ne m'as toujours pas dit pourquoi tu as démissionné de ce poste.
You want answers to questions you shouldn't ask.,Vous voulez des réponses à des questions que vous ne devriez pas poser.
You were nodding off at times during my lecture.,Tu t'es assoupi de temps en temps pendant mon cours.
You were nodding off at times during my lecture.,"Vous vous êtes assoupi, à certains moments au long de mon sermon."
You will soon get accustomed to your new school.,Tu vas bientôt t'habituer à ta nouvelle école.
You will soon get accustomed to your new school.,Vous allez bientôt vous accoutumer à votre nouvelle école.
You will soon get used to the change of climate.,Tu vas bientôt t'habituer au changement de climat.
You won't even remember me a few years from now.,Tu ne te rappelleras même pas de moi d'ici quelques années.
You won't even remember me a few years from now.,Vous ne vous rappellerez même pas de moi d'ici quelques années.
You would have to practice the violin every day.,Tu devrais t'exercer au violon tous les jours.
You'd be surprised what you can learn in a week.,Tu serais surprise de ce que tu peux apprendre en une semaine.
You'd better sober up before the boss gets back.,Tu ferais mieux de te dégriser avant que le patron revienne.
You'll soon get accustomed to this cold weather.,Vous vous habituerez vite à ce temps froid.
You'll soon get accustomed to this cold weather.,Tu t'habitueras vite à ce temps froid.
You're not the only one who doesn't believe Tom.,Vous n'êtes pas la seule à ne pas croire Tom.
You're not the only one who doesn't believe Tom.,Vous n'êtes pas le seul à ne pas croire Tom.
You're not the only one who doesn't believe Tom.,Tu n'es pas la seule à ne pas croire Tom.
You're not the only one who doesn't believe Tom.,Tu n'es pas le seul à ne pas croire Tom.
You're the most incredible person I've ever met.,Vous êtes la personne la plus incroyable que j'aie jamais rencontrée.
You're the only person who shows me any respect.,Vous êtes la seule personne qui me témoigne un quelconque respect.
You're the only person who shows me any respect.,Vous êtes la seule personne à me témoigner un quelconque respect.
You're wasting your time trying to convince Tom.,Tu perds ton temps à essayer de convaincre Tom.
You're wasting your time trying to convince Tom.,Vous perdez votre temps à essayer de convaincre Tom.
You've got to give up gambling once and for all.,Tu dois arrêter de jouer une fois pour toutes.
Your love is the only thing that keeps me alive.,Ton amour est la seule chose qui me fais vivre.
Your singing puts professional singers to shame.,Votre chant ferait pâlir un chanteur professionnel.
"Can I use your dictionary? ""Yes, here you are.""","« Puis-je utiliser votre dictionnaire ? » « Oui, je vous en prie. »"
"May I help you? ""Yes, I'm looking for a dress.""","« Est-ce que je peux vous aider ? » « Oui, je cherche une robe. »"
"When does he study? ""He studies before dinner.""",« Quand étudie-t-il ? » « Il étudie avant le repas. »
"Will you show me your ticket? ""Yes, of course.""","« Pouvez-vous me montrer votre billet ? » « Oui, bien sûr. »"
"You've got a crush on this girl. ""No, I don't!""","« Tu en pinces pour cette fille. » « Non, c'est faux ! »"
A doctor told me that eating eggs was bad for me.,Un docteur m'a dit que manger des œufs était mauvais pour ma santé.
A good night's sleep will do you a world of good.,Une bonne nuit de sommeil te fera un bien fou.
A good night's sleep will do you a world of good.,Une bonne nuit de sommeil vous fera un bien fou.
A leap year has three hundred and sixty-six days.,Une année bissextile a trois cent soixante-six jours.
A leap year has three hundred and sixty-six days.,Une année bissextile compte trois cent soixante-six jours.
A long piece of thread easily becomes tangled up.,Un long fil s'emmêle facilement.
A lot of passengers were injured in the accident.,Beaucoup de passagers furent blessés dans l'accident.
A man who smacks his wife around is contemptible.,Un homme qui bat sa femme est méprisable.
A monument was erected in memory of the deceased.,Un monument a été érigé à la mémoire des défunts.
A monument was erected in memory of the deceased.,Un monument a été érigé à la mémoire du défunt.
A monument was erected in memory of the deceased.,Un monument a été érigé à la mémoire de la défunte.
A number of cars are parked in front of my house.,Plusieurs voitures sont garées devant chez moi.
A portrait of an old man was hanging on the wall.,Le portrait d’un vieil homme était accroché au mur.
A sneeze leaves your body at forty miles an hour.,Un éternuement est expulsé de notre corps à soixante kilomètres heure.
A trip to Hawaii will cost you about 200 dollars.,Un voyage à Hawaii coûte environ 200 dollars.
"According to the newspaper, he committed suicide.","Selon les journaux, il s'est suicidé."
"Actually, I don't like the way your hair is done.","En réalité, je n'aime pas ta coiffure."
Adding comments makes it easier to read the code.,Ajouter des commentaires facilite la lecture du code.
"After the rain, there were puddles on the street.",Après la pluie il y avait des flaques d'eau sur la route.
"After you have read it, give the book back to me.","Après l'avoir lu, rends-moi le livre."
"Against all expectations, we became good friends.","Contre toute attente, nous devînmes amis."
"Against all expectations, we became good friends.","Contre toute attente, nous devînmes amies."
"Against all expectations, we became good friends.","Contre toute attente, nous sommes devenus amis."
"Against all expectations, we became good friends.","Contre toute attente, nous sommes devenues amies."
"Against the snow, the white rabbit was invisible.",Au milieu de la neige le lapin blanc était invisible.
All that you have to do is to wait for his reply.,Tout ce que tu as à faire c'est attendre sa réponse.
All the goods for sale are set out on the tables.,Toutes les marchandises à vendre sont disposées sur les tables.
All the goods for sale are set out on the tables.,Toutes les marchandises en vente étaient étalées sur les tables.
All the money put together still won't be enough.,Tout l'argent réuni ne suffira pas.
"All the money spent, we started looking for work.","Une fois tout l'argent dépensé, on commença à chercher du travail."
"All things considered, she is a fairly good wife.","En prenant tout en considération, elle est une assez bonne épouse."
All this bickering is starting to fray my nerves.,Toutes ces querelles m'usent les nerfs.
And with that we finish the activities for today.,Nous terminons ainsi les activités d'aujourd'hui.
Anything that is too stupid to be spoken is sung.,Tout ce qui est trop stupide pour être dit est chanté.
Anything the group decides is OK is fine with me.,Quoi que le groupe approuve me va bien.
Anything you're good at contributes to happiness.,N'importe quoi auquel vous êtes bon contribue au bonheur.
Anything you're good at contributes to happiness.,N'importe quoi auquel tu es bon contribue au bonheur.
Anything you're good at contributes to happiness.,N'importe quoi auquel on est bon contribue au bonheur.
"Apparently, the murder happened in a locked room.","Apparemment, le meurtre a eu lieu en chambre close."
Are both of your sisters as beautiful as you are?,Est-ce que tes deux sœurs sont aussi belles que toi ?
Are both of your sisters as beautiful as you are?,Vos deux sœurs sont-elles aussi belles que vous ?
Are you doing something special on your birthday?,Faites-vous quelque chose de spécial pour votre anniversaire ?
Are you doing something special on your birthday?,Fais-tu quelque chose de spécial pour ton anniversaire ?
Are you going to do your homework this afternoon?,Vas-tu faire tes devoirs cet après-midi ?
Are you seriously thinking about eating all that?,Envisages-tu sérieusement d'ingurgiter tout ça ?
Are you still thinking about applying to Harvard?,Penses-tu toujours à candidater à Harvard ?
Are you still thinking about applying to Harvard?,Pensez-vous toujours à postuler à Harvard ?
Are you suggesting that we impersonate policemen?,Es-tu en train de suggérer que nous nous fassions passer pour des agents de police ?
Are you suggesting that we impersonate policemen?,Êtes-vous en train de suggérer que nous nous fassions passer pour des policiers ?
Are you sure that you haven't forgotten anything?,Es-tu sûr de n'avoir rien oublié ?
Are you sure that you haven't forgotten anything?,Es-tu sûre de n'avoir rien oublié ?
Are you sure that you haven't forgotten anything?,Êtes-vous sûr de n'avoir rien oublié ?
Are you sure that you haven't forgotten anything?,Êtes-vous sûre de n'avoir rien oublié ?
Are you sure that you haven't forgotten anything?,Êtes-vous sûrs de n'avoir rien oublié ?
Are you sure that you haven't forgotten anything?,Êtes-vous sûres de n'avoir rien oublié ?
Armies invaded and conquered the enemy territory.,Les armées envahissaient et conquéraient le territoire ennemi.
"As is often the case with him, he was late again.","Comme c'est souvent le cas avec lui, il était en retard, une fois de plus."
"As soon as I get to London, I'll drop you a line.","Aussitôt que j'arrive à Londres, je te laisserai un mot."
"As soon as she wakes up, we'll turn on the music.","Dès qu'elle sera réveillée, nous mettrons la musique."
"At any rate, I must finish this work by tomorrow.","En tout état de cause, je dois finir ce travail pour demain."
"Be it ever so humble, there's no place like home.",On n'est jamais aussi bien que chez soi.
Believe me when I tell you that I don't love you.,Crois-moi quand je te dis que je ne t'aime pas.
Bradford is arguably the ugliest town in Britain.,Bradford est prétendument la ville la plus laide de Grande-Bretagne.
Cambodia appealed to the United Nations for help.,Le Cambodge a demandé de l'aide aux Nations Unies.
Can a child of her age distinguish good from bad?,Une enfant de son âge peut-elle distinguer le bien du mal ?
Can anyone vouch for your whereabouts last night?,Quelqu'un peut-il se porter garant de votre localisation hier soir ?
Can you give me a geological explanation of lava?,Peux-tu me donner une explication de nature géologique concernant la lave ?
Can you tell us what the bank robber looked like?,Pouvez-vous nous dire à quoi ressemblait le braqueur ?
Can you tell us what the bank robber looked like?,Peux-tu nous dire à quoi ressemblait le braqueur ?
Can you understand the meaning of this paragraph?,Pouvez-vous comprendre la signification de ce paragraphe ?
Can you understand the meaning of this paragraph?,Peux-tu comprendre le sens de ce paragraphe ?
Children under three are admitted free of charge.,L'entrée est gratuite pour les enfants de moins de trois ans.
Close the door after you when you leave the room.,Fermez la porte derrière vous quand vous quittez la pièce.
Come closer and have a good look at this picture.,Approche-toi et regarde bien cette image.
Cost is a definite factor in making our decision.,Le coût est un facteur décisif dans la décision que nous avons prise.
Could we have a table in the non-smoking section?,Pourrions-nous avoir une table dans le coin non-fumeur ?
Could you rewrite this sentence. It is not clear.,Pourrais-tu réécrire cette phrase ? Elle n'est pas claire.
Customer satisfaction is our number one priority.,La satisfaction client est notre priorité numéro un.
"Despite all his setbacks, he remains an optimist.","Malgré tous ses revers, il reste optimiste."
"Despite all his setbacks, he remains an optimist.","Malgré tous ses revers, il demeure optimiste."
Did you check all the items on the shopping list?,As-tu vérifié tous les articles sur la liste des courses ?
Didn't I tell you that I was allergic to peanuts?,Ne vous ai-je donc pas dit que j'étais allergique aux cacahuètes ?
Didn't I tell you that I was allergic to peanuts?,Ne t'ai-je donc pas dit que j'étais allergique aux cacahuètes ?
Do you ever think before you open your big mouth?,Ne réfléchis-tu jamais avant d'ouvrir ta grande gueule ?
Do you happen to know of a cheap hotel near here?,Connaitrais-tu un hôtel bon marché à proximité ?
Do you have any idea how stupid I feel right now?,As-tu la moindre idée de combien je me sens désormais idiote ?
Do you have any other questions about the matter?,Avez-vous d'autres questions sur le sujet ?
Do you have any other questions about the matter?,As-tu d'autres questions sur le sujet ?
Do you have something that you want to say to me?,Vous avez quelque chose à me dire ?
Do you intend to eat that whole cake by yourself?,Est-ce que tu as l'intention de manger tout ce gâteau tout seul ?
Do you really hide your money under the mattress?,Caches-tu vraiment ton argent sous le matelas ?
Do you really think this is worth thirty dollars?,Penses-tu vraiment que ça vaille trente dollars ?
Do you really think this is worth thirty dollars?,Pensez-vous vraiment que ceci vaille trente dollars ?
Do you really want to put your life in her hands?,Es-tu sûr de vouloir mettre ta vie entre ses mains ?
Do you really want to put your life in her hands?,Êtes-vous sûr de vouloir mettre votre vie entre ses mains ?
Do you remember the day when we saw the accident?,Te souviens-tu du jour où nous avons vu l'accident ?
Do you think this jelly's firm enough to eat yet?,Ne crois-tu pas que cette gelée est déjà suffisamment ferme pour être mangée ?
Do you think we should import rice from the U.S.?,Pensez-vous que nous devrions importer du riz des États-Unis ?
Do you want me to tell Tom that we won't do that?,Veux-tu que je dise à Tom que nous ne le ferons pas ?
Do you want to spend the rest of your life alone?,Veux-tu passer seul le reste de ta vie ?
Do you want to spend the rest of your life alone?,Veux-tu passer seule le reste de ta vie ?
Do you want to spend the rest of your life alone?,Voulez-vous passer seul le reste de votre vie ?
Do you want to spend the rest of your life alone?,Voulez-vous passer seule le reste de votre vie ?
Does a child's musical talent depend on heredity?,Le talent d'un enfant pour la musique repose-t-il sur l'hérédité ?
Don't forget to pick me up at 6 o'clock tomorrow.,N'oubliez pas de me prendre à six heures demain.
Don't forget to pick me up at 6 o'clock tomorrow.,N'oublie pas de venir me chercher à 6 heures demain.
Don't let anything stand between you and success.,Ne laissez rien s'interposer entre vous et le succès.
Don't let anything stand between you and success.,Ne laisse rien s'interposer entre toi et le succès.
Don't let the children monopolize the television.,Ne laisse pas les enfants monopoliser la télévision.
Don't post drunk pictures on Facebook or Twitter.,Ne publiez pas de photos de beuveries sur Facebook ou Twitter.
Don't waste your time in a dead-end relationship.,Ne perds pas ton temps dans une relation vouée à l'échec.
Don't you know that he passed away two years ago?,Vous ne saviez pas qu'il est mort il y a deux ans ?
Don't you smell something burning in the kitchen?,Ne sentez-vous pas quelque chose qui brûle dans la cuisine ?
Don't you smell something burning in the kitchen?,Ne sens-tu pas quelque chose qui brûle dans la cuisine ?
Don't you think most Japanese students work hard?,Ne pensez-vous pas que la plupart des étudiants japonais travaillent dur ?
"Due to the fog, traffic is temporarily suspended.","Pour cause de brouillard, la circulation est temporairement suspendue."
"During the rush hours in Tokyo, traffic is heavy.","Pendant l'heure de pointe, la circulation à Tokyo est dense."
"Each time I went to see him, I found him at work.","Chaque fois que je suis venu le voir, je l'ai trouvé au travail."
Even God cannot make two times two not make four.,Même Dieu ne peut pas faire que deux fois deux ne fassent pas quatre.
"Even though I can speak Chinese, I can't read it.","Même si je sais parler chinois, je ne peux pas le lire."
"Even wounds that have healed, leave scars behind.",Même les blessures qui sont guéries laissent des cicatrices derrière elles.
Every boy is supposed to wear a tie at the party.,Tous les garçons sont censés porter une cravate à la soirée.
Everybody is supposed to wear a tie at the party.,Tout le monde est censé porter une cravate à cette soirée.
Everyone is entitled to be moody once in a while.,Tout le monde a le droit d'être de mauvaise humeur une fois de temps en temps.
Everyone is looking forward to watching the game.,Tous se réjouissent de voir la partie.
Everyone should be able to express their opinion.,Tout le monde doit pouvoir exprimer son opinion.
Everything is becoming more and more complicated.,Tout devient de plus en plus compliqué.
Everywhere you look you can see children playing.,"Où que tu regardes, tu peux voir des enfants jouer."
Everywhere you look you can see children playing.,"Où que vous regardiez, vous pouvez voir des enfants jouer."
"Except for leap years, February has only 28 days.","En dehors des années bissextiles, février ne compte que vingt-huit jours."
"Far from being a failure, it was a great success.","Loin d'être un échec, c'était un énorme succès."
Fewer young people know how to write in longhand.,De moins en moins de jeunes savent écrire en écriture cursive.
Fewer young people know how to write in longhand.,Moins de jeunes savent écrire en cursive.
Fish can be dry and tasteless if it's overcooked.,"Le poisson, s'il est trop cuit, peut être sec et dénué de goût."
Flaxseed is one of the healthiest foods on earth.,La graine de lin est l'un des aliments les plus sains de la planète.
Food and blankets were given out to the refugees.,De la nourriture et des couvertures ont été données aux réfugiés.
Food must be chewed well to be digested properly.,La nourriture doit être bien mastiquée pour être digérée correctement.
Forests cover around 9.4% of the earth's surface.,"Les forêts recouvrent environ 9,4% de la surface terrestre."
Four percent inflation is forecast for this year.,On a prévu quatre pour cent d'inflation pour cette année.
Full body scanners were installed at the airport.,Des scanners corporels intégraux ont été installés à l'aéroport.
Fur provides animals protection against the cold.,La fourrure fournit aux animaux une protection contre le froid.
"Generally speaking, the climate of Japan is mild.","De façon générale, le climat du Japon est plutôt doux."
"Generally speaking, the climate of Japan is mild.","Dans l'ensemble, le Japon a un climat doux."
Get a move on kids or you'll miss the school bus.,Allons-y les enfants ou vous allez manquer le car scolaire.
Give your passport number and your date of birth.,Donne ton numéro de passeport et ta date de naissance.
"Had he been there, would you have wanted to come?","S'il avait été là, aurais-tu voulu venir ?"
Half of the world’s population lives in cities.,La moitié de la population mondiale vit en ville.
Have you finished your preparations for the trip?,Avez-vous terminé vos préparatifs pour le voyage ?
Have you gotten used to eating Japanese food yet?,T'es-tu enfin accoutumé à consommer de la nourriture japonaise ?
Have you gotten used to eating Japanese food yet?,T'es-tu enfin accoutumée à consommer de la nourriture japonaise ?
Have you gotten used to eating Japanese food yet?,Vous êtes-vous enfin accoutumé à consommer de la nourriture japonaise ?
Have you gotten used to eating Japanese food yet?,Vous êtes-vous enfin accoutumée à consommer de la nourriture japonaise ?
Have you gotten used to eating Japanese food yet?,Vous êtes-vous enfin accoutumés à consommer de la nourriture japonaise ?
Have you gotten used to eating Japanese food yet?,Vous êtes-vous enfin accoutumées à consommer de la nourriture japonaise ?
Have you told everyone where the meeting will be?,As-tu annoncé à tout le monde où la réunion se tiendra ?
Have you told everyone where the meeting will be?,Avez-vous annoncé à tout le monde où la réunion se tiendra ?
He acted as a guide while I was staying in Kyoto.,"Il a servi de guide, quand j’étais à Kyoto."
He always leaves the window open while he sleeps.,Il laisse toujours la fenêtre ouverte quand il dort.
He always leaves the window open while he sleeps.,Il laisse toujours la fenêtre ouverte lorsqu'il dort.
He always speaks of the government with contempt.,Il parle toujours du gouvernement avec mépris.
He asked me if I had slept well the night before.,Il me demanda si j'avais bien dormi la nuit précédente.
He began to work to get Congress to reduce taxes.,Il s'est mis à œuvrer afin que le Congrès réduise les impôts.
He began to work to get Congress to reduce taxes.,Il se mit à œuvrer afin que le Congrès réduisît les impôts.
He calculated that it would cost him 100 dollars.,Il calcula que cela lui coûterait 100 dollars.
"He cannot afford to buy a car, much less a house.","Il ne peut pas se permettre d'acheter une voiture, encore moins une maison."
He commanded me to leave the bedroom immediately.,Il m'ordonna de quitter la chambre immédiatement.
He contracted malaria while living in the jungle.,"Il contracta la malaria, tandis qu'il vivait dans la jungle."
He couldn't get his ideas across to the students.,Il était incapable de faire passer ses idées aux étudiants.
He criticized the war after leaving the military.,Il critiqua la guerre après avoir quitté les armes.
He did not believe anyone had the right to do so.,Il ne crut pas que quiconque eut le droit de le faire.
He died a few days before his hundredth birthday.,Il mourut quelques jours avant son centenaire.
He doesn't know how to write a letter in English.,Il ne connaît pas la façon d'écrire une lettre en anglais.
He doesn't mean to be mean. It's just his nature.,Il n'est pas intentionnellement cruel. C'est juste sa nature.
He drank a cup of tea and then asked for another.,Il but un tasse de thé et en demanda une autre.
He entered the Democratic Party but soon left it.,Il entra au parti démocrate mais le quitta rapidement.
He expected that their talk was going to be long.,Il s'attendait à ce que la conversation dure longtemps.
He gave us an essay to write during the vacation.,Il nous a donné une rédaction à écrire pour les vacances.
He gets really testy when he doesn't get his way.,Il devient vraiment irritable quand il n'obtient pas ce qu'il veut.
He got up early so he'd be in time for the train.,Il se leva tôt de manière à être à l'heure pour le train.
He got very proficient in English in a few years.,"En quelques années, il est devenu très compétent en anglais."
He had a gentleness that was attractive to women.,Il avait une douceur qui attirait les femmes.
He had barely enough money to buy bread and milk.,Il avait à peine assez d'argent pour acheter du pain et du lait.
He had not even spoken to the president about it.,Il n'en avait pas même parlé au président.
He had words with his friend and then struck him.,Il eut des mots avec son ami et le frappa alors.
He hadn't eaten all day long and was very hungry.,Il n'avait pas mangé de la journée et était affamé.
He has a sufficient income to support his family.,Il a des revenus suffisants pour subvenir aux besoins de sa famille.
He has friends from many different walks of life.,Il a des amis de nombreuses professions différentes.
He has not been able to attend school for a week.,Il n'a pas pu aller à l'école pendant une semaine.
"He has retired, but he is still an actual leader.","Il a pris sa retraite, mais c'est encore lui le vrai dirigeant."
He has something to do with the traffic accident.,Il est impliqué dans l'accident de la route.
He has the habit of standing up when he is angry.,Il a l'habitude de se lever lorsqu'il est en colère.
He hurried up so that he wouldn't miss the train.,Il se pressa pour ne pas rater le train.
He is carrying out experiments in his laboratory.,Il entreprend des expériences dans son laboratoire.
He is considered the prime suspect by the police.,Il est considéré comme le suspect numéro un par la police.
He is our teacher and a person we should respect.,C'est notre professeur et il faut respecter sa personne.
He is regarded as the best doctor in the village.,Il est considéré comme le meilleur médecin du village.
He is unable to concentrate on his academic work.,Il est incapable de se concentrer sur son travail scolaire.
"He is very friendly, so I enjoy working with him.","Il est très sympathique, donc j'aime bien travailler avec lui."
He is working as a security guard at a warehouse.,Il travaille comme gardien dans un entrepôt.
He kept his sense of humor until the day he died.,Il a conservé son sens de l'humour jusqu'au jour où il est mort.
"He leaned over her and said, ""No, I'm not lying.""","Il se pencha au-dessus d'elle et dit : « Non, je ne mens pas. »"
"He looked calm, but actually he was very nervous.","Il avait l'air calme, mais en réalité, il était très nerveux."
He lost hope and killed himself by taking poison.,Il a perdu espoir et s'est suicidé en prenant du poison.
He negotiated a free trade agreement with Canada.,Il a négocié un accord de libre-échange avec le Canada.
He never fails to write to his mother every week.,Il ne manque jamais d'écrire à sa mère chaque semaine.
He never goes out fishing without taking his son.,Il ne part jamais à la pêcher sans amener son fils avec lui.
"He once knew her, but they are no longer friends.","Il la connut par le passé, mais à présent ils ne sont plus amis."
He pulled the wounded soldier to the nearby bush.,Il tira le soldat blessé jusqu’à un buisson à proximité.
He referred to his past experience in his speech.,Il se référa à son expérience passée dans son discours.
He returned home for the first time in ten years.,Il revint chez lui pour la première fois en dix ans.
He returned home for the first time in ten years.,Il est retourné chez lui pour la première fois en dix ans.
"He said he did not know the man, which was a lie.","Il a dit qu'il ne connaissait pas cet homme, ce qui était un mensonge."
"He said he did not know the man, which was a lie.","Il dit qu'il ne connaissait pas l'homme, ce qui était un mensonge."
He said that he was going home the following day.,Il a dit qu'il allait rentrer à la maison le jour suivant.
"He said that if he were there, he would help her.","Il a dit que s'il était là, il l'aiderait."
He should apologize for being rude to the guests.,Il devrait s'excuser d'avoir été impoli avec les invités.
He sits in this chair when he watches television.,Il est assis dans cette chaise quand il regarde la télévision.
He spends all his time chatting online on Jabber.,Il passe tout son temps à discuter en ligne sur Jabber.
He squashed the insect with the heel of his foot.,Il écrasa l'insecte du talon.
He started learning English at the age of eleven.,Il commença à apprendre l'anglais à l'âge de onze ans.
He thanked the host for the very enjoyable party.,Il remercia l'hôte pour la très divertissante fête.
"He tried to make his wife happy, but he couldn't.","Il essaya de rendre sa femme heureuse, mais il n'y parvint pas."
"He tried to make his wife happy, but he couldn't.","Il a essayé de rendre sa femme heureuse, mais il n'y est pas parvenu."
He was determined to finish the work at any cost.,Il était déterminé à finir le travail à n'importe quel prix.
He was smiling as if nothing had happened to him.,Il souriait comme si rien ne lui était arrivé.
He was still alive when the rescue party arrived.,Il est resté en vie quand l'équipe de secours est arrivée.
He was surprised at the long-distance phone bill.,Il a été surpris de la facture téléphonique pour l'appel longue distance.
He was writing a letter while listening to music.,Il écrivait une lettre en écoutant de la musique.
He wasn't earning a large salary when he retired.,Il ne gagnait pas un gros salaire lorsqu'il prit sa retraite.
He went on to demonstrate how to use the machine.,Il poursuivit sa démonstration de l'utilisation de la machine.
He went to New York as soon as he got the letter.,Il est allé à New York aussitôt qu'il a eu la lettre.
He will make a business trip to London next week.,Il ira en voyage d'affaire à Londres la semaine prochaine.
He wondered to himself why his wife had left him.,Il se demanda pourquoi sa femme l'avait quitté.
He would often come to see us when I was a child.,Il nous rendait souvent visite lorsque j'étais petit.
He would sit for hours reading detective stories.,Il s'assiérait des heures à lire des histoires de détectives.
"He wrote her a long letter, which he didn't mail.",Il lui a écrit une longue lettre qu'il n'a pas envoyée.
He zones out in front of the TV for hours on end.,Il traîne sans arrêt devant la télé pendant des heures.
He's not smart enough to add numbers in his head.,Il n'a pas assez de cervelle pour faire des additions de tête.
He's nothing special. Just another working stiff.,Il n'est rien en particulier. Juste un employé comme les autres.
Her birthday party will be held tomorrow evening.,Sa fête d'anniversaire se tiendra demain soir.
Her composition had no grammatical errors at all.,Sa composition ne comportait aucune erreur de grammaire.
Her hopes were dashed when she heard the verdict.,Ses espoirs furent réduits à néant lorsqu'elle entendit le verdict.
Here is a list of things you should avoid eating.,Voici une liste de choses que vous devriez éviter de manger.
Here is a list of things you should avoid eating.,Voici une liste de choses que tu devrais éviter de manger.
Here. Take this with you. It might come in handy.,Voici. Prends ceci avec toi. Ça pourrait t'être utile.
Here. Take this with you. It might come in handy.,Voici. Prenez ceci avec vous. Ça pourrait vous être utile.
"Hey man, take it easy. I'm just messing with you.","Hé vieux, le prends pas mal. Je te taquine juste."
His birthday just happens to be the same as mine.,Il se trouve que son anniversaire tombe le même jour que moi.
His birthday just happens to be the same as mine.,Son anniversaire tombe justement le même jour que le mien.
His family dates back to the seventeenth century.,Sa famille remonte au dix-septième siècle.
His older sister is older than my oldest brother.,Sa sœur ainée est plus âgée que mon frère ainé le plus âgé.
His salary is double what it was seven years ago.,Son salaire est le double de ce qu'il était il y a sept ans.
How about starting again from the very beginning?,Que dis-tu de recommencer depuis le tout début ?
How about starting again from the very beginning?,Que dis-tu de reprendre depuis le tout début ?
How about starting again from the very beginning?,Que dites-vous de recommencer depuis le tout début ?
How about starting again from the very beginning?,Que dites-vous de reprendre depuis le tout début ?
How come you know so much about Japanese history?,Comment se fait-il que tu en saches autant sur l'histoire du Japon ?
How did you reach such an interesting conclusion?,Comment êtes-vous parvenu à une conclusion si intéressante ?
How did you reach such an interesting conclusion?,Comment êtes-vous parvenue à une conclusion si intéressante ?
