English words/sentences,French words/sentences
Will you sing some English songs for us?,Nous chanteras-tu des chansons anglaises ?
Will you sing some English songs for us?,Nous chanterez-vous des chansons anglaises ?
"With the wig on, he looked like a woman.","Avec la perruque, il ressemblait à une femme."
"Without your help, I would have drowned.","Sans ton aide, je me serais noyé."
"Without your help, I would have drowned.","Si tu ne m'avais pas aidé, je me serais noyé."
Workers at the company went on a strike.,Les travailleurs de l'entreprise ont fait la grève.
Would someone please wake me up at 2:30?,"Quelqu'un peut-il me réveiller à 2:30, s'il vous plaît ?"
Would you consider this a good proposal?,Considérerais-tu ceci comme une bonne proposition ?
Would you consider this a good proposal?,Considéreriez-vous ceci comme une bonne proposition ?
Would you do that if you had the chance?,"Le ferais-tu, si tu en avais l'occasion ?"
Would you do that if you had the chance?,"Le feriez-vous, si vous en aviez l'occasion ?"
Would you like another glass of ice tea?,Voudrais-tu un autre verre de thé glacé ?
Would you like another glass of ice tea?,Voudriez-vous un autre verre de thé glacé ?
Would you like coffee with your dessert?,Veux-tu du café avec ton dessert ?
Would you like to come over to my place?,Voulez-vous venir chez moi?
Would you like to go on a trip together?,Voudriez-vous partir en voyage ensemble ?
Would you like to go somewhere and talk?,Voudrais-tu aller quelque part et discuter ?
Would you like to go to a movie tonight?,"Voudriez-vous aller voir un film, ce soir ?"
Would you like to go to a movie tonight?,"Voudrais-tu aller voir un film, ce soir ?"
Would you like to rephrase the question?,Voudriez-vous reformuler la question ?
Would you like to sleep a little longer?,Aimerais-tu dormir un peu plus longtemps ?
Would you like to sleep a little longer?,Aimeriez-vous dormir un peu plus longtemps ?
Would you mind coming earlier next time?,Est-ce que cela te dérangerait de venir plus tôt la prochaine fois ?
Would you mind coming earlier next time?,Est-ce que cela vous dérangerait de venir plus tôt la prochaine fois ?
Would you mind my using this dictionary?,Verriez-vous un inconvénient à ce que j’emploie ce dictionnaire ?
Would you please wait for a few minutes?,Pouvez-vous attendre quelques minutes s'il vous plaît ?
Wouldn't you like to get some fresh air?,Tu ne voudrais prendre un peu l'air ?
Yesterday was very cold so I wore a hat.,Hier j’ai mis un chapeau parce qu’il faisait très froid.
"Yesterday, I simply couldn't go to work.","Hier, je ne pouvais simplement pas aller travailler."
You are free to leave any time you wish.,Tu es libre de partir quand il te plaira.
You are holding my hand in that picture.,Tu me tiens la main sur la photo.
You are not supposed to smoke at school.,Tu es supposé ne pas fumer à l'école.
You are not supposed to smoke at school.,Vous êtes supposés ne pas fumer à l'école.
You are not supposed to smoke at school.,Vous êtes supposé ne pas fumer à l'école.
You are not supposed to smoke at school.,Vous êtes supposée ne pas fumer à l'école.
You are not supposed to smoke at school.,Vous êtes supposées ne pas fumer à l'école.
You are welcome to do anything you like.,Fais ce qu'il te plaît.
"You aren't going to tell on me, are you?","Tu ne vas pas me dénoncer, n'est-ce pas ?"
You aren't listening to what I'm saying.,Tu n'écoutes pas ce que je dis.
You aren't listening to what I'm saying.,Vous n'écoutez pas ce que je dis.
You can choose whichever color you like.,Tu peux choisir n'importe quelle couleur que tu aimes.
You can see many animals in this forest.,Vous pouvez voir de nombreux animaux dans cette forêt.
You can stay with us for the time being.,Tu peux rester avec nous pour l'instant.
You can stay with us for the time being.,Vous pouvez rester avec nous pour l'instant.
You can use this pen for the time being.,"Tu peux utiliser ce stylo, pour l'instant."
You can use this pen for the time being.,"Vous pouvez utiliser ce stylo, pour le moment."
You can't apply this rule to every case.,Vous ne pouvez pas appliquer cette règle dans tous les cas.
You can't go against the laws of nature.,Vous ne pouvez aller contre les lois de la nature.
You can't just walk away from this mess.,On ne peut pas simplement se retirer de cette pagaille.
You can't just walk away from this mess.,Tu ne peux pas simplement te retirer de cette pagaille.
You can't just walk away from this mess.,Vous ne pouvez pas simplement vous retirer de cette pagaille.
You can't pretend that it didn't happen.,Tu ne peux pas prétendre que cela ne soit pas arrivé.
You can't pretend that it didn't happen.,Tu ne peux pas laisser entendre que cela ne soit pas arrivé.
You can't put off doing that any longer.,Vous ne pouvez plus le repousser.
You can't put off doing that any longer.,Tu ne peux plus le postposer.
You can't put off doing that any longer.,Tu ne peux plus le différer.
You cannot take back what you have said.,Tu ne peux pas retirer ce que tu as dit.
You cannot take back what you have said.,Vous ne pouvez pas retirer ce que vous avez dit.
You could do it if you really wanted to.,Vous pourriez le faire si vous le vouliez vraiment.
You could do it if you really wanted to.,Vous seriez en mesure de le faire si vous le vouliez vraiment.
You could do it if you really wanted to.,Tu pourrais le faire si tu le voulais vraiment.
You could do it if you really wanted to.,Tu serais en mesure de le faire si tu le voulais vraiment.
You did what the rest of us couldn't do.,Tu as fait ce que le reste d'entre nous ne pouvait pas faire.
You didn't finish filling out this form.,Tu n'as pas fini de remplir ce formulaire.
You don't have any reason to be jealous.,Vous n'avez aucune raison d'être jalouse.
You don't have to go unless you want to.,"Tu n'es pas obligé d'y aller, à moins que tu ne le veuilles."
You don't have to go unless you want to.,"Vous n'êtes pas obligé d'y aller, à moins que vous ne le veuillez."
You don't have to go unless you want to.,"Vous n'êtes pas obligés d'y aller, à moins que vous ne le vouliez."
You don't have to justify your decision.,Tu n'as pas à justifier ta décision.
You don't have to worry about publicity.,Il ne faut pas t'en faire pour la publicité.
You don't have to worry about publicity.,Il ne faut pas vous en faire pour la publicité.
"You don't mind if I leave early, do you?","Cela ne vous dérange pas que je parte tôt, si ?"
You don't need to go unless you want to.,"Tu ne dois pas t'en aller, à moins que tu ne le veuilles."
You don't need to go unless you want to.,"Vous ne devez pas partir, à moins que vous ne le souhaitiez."
You don't need to hurry. Take your time.,Il n'est pas nécessaire que tu te presses. Prends ton temps.
You don't need to hurry. Take your time.,Il n'est pas nécessaire que vous vous pressiez. Prenez votre temps.
You don't need to hurry. Take your time.,Il n'est pas nécessaire de te précipiter. Prends ton temps.
You don't need to hurry. Take your time.,Il n'est pas nécessaire de vous précipiter. Prenez votre temps.
You elect your representative by voting.,On élit un représentant par le vote.
You had a beard the last time I saw you.,Tu avais une barbe la dernière fois que je t'ai vu.
You had a beard the last time I saw you.,Vous portiez une barbe la dernière fois que je vous ai vu.
You had better put on your crash helmet.,Tu ferais mieux de mettre ton casque intégral.
You had better put on your crash helmet.,Vous feriez mieux de mettre votre casque intégral.
You have a very logical way of thinking.,Tu as une façon de réfléchir très logique.
You have a very logical way of thinking.,Tu es quelqu'un de très logique.
You have as much right as everyone else.,Tu en as autant le droit que n'importe qui d'autre.
You have no idea how distressed she was.,Vous n'avez pas idée de la détresse dans laquelle elle était.
You have only to give him a little help.,Il vous suffit de lui apporter un peu d'aide.
You have only to give him a little help.,Il te suffit de lui apporter un peu d'aide.
You have to judge the case without bias.,Vous devez juger l'affaire de manière impartiale.
You look a little young to be a teacher.,Tu as l'air un peu jeune pour être enseignant.
You look a little young to be a teacher.,Tu as l'air un peu jeune pour être enseignante.
You look a little young to be a teacher.,Vous avez l'air un peu jeune pour être enseignant.
You look a little young to be a teacher.,Vous avez l'air un peu jeune pour être enseignante.
You look like you don't want to be here.,On dirait que tu n'as pas envie de te trouver là.
You look like you don't want to be here.,On dirait que vous n'avez pas envie de vous trouver ici.
"You mean the world to me, you really do.","Tu es tout pour moi, vraiment."
You might want to try working out a bit.,Peut-être ferais-tu mieux de faire un peu d'exercice.
You must be at the station by 5 o'clock.,Tu dois être à la gare pour 5 heures.
You must be at the station by 5 o'clock.,Vous devez être à la gare pour 5 heures.
You must be careful with the wine glass.,Tu dois faire attention avec le verre à vin.
You must be careful with the wine glass.,Vous devez faire attention avec le verre de vin.
You must prepare yourself for the worst.,Tu dois te préparer au pire.
"You need someone to help you, don't you?","Tu as besoin de quelqu'un pour t'aider, n'est-ce pas ?"
"You need someone to help you, don't you?","Vous avez besoin de quelqu'un pour vous aider, n'est-ce pas ?"
You need to be more careful from now on.,"Tu dois être plus prudent, désormais."
You need to be more careful from now on.,"Vous devez être plus prudente, désormais."
You need to be more careful from now on.,"Vous devez être plus prudent, désormais."
You need to be more careful from now on.,"Vous devez être plus prudentes, désormais."
You need to be more careful from now on.,"Vous devez être plus prudents, désormais."
You need to be more careful from now on.,Tu dois désormais être plus prudente.
You need to do that as soon as possible.,Vous devez le faire dès que possible.
You need to do that as soon as possible.,Tu dois le faire aussi tôt que possible.
You need to get off at the next station.,Vous devez descendre à la prochaine station.
You need to get off at the next station.,Tu dois descendre à la prochaine station.
You need to learn to protect yourselves.,Vous devez apprendre à vous protéger.
You need to pay extra for the batteries.,Il faut payer un supplément pour les piles.
You remind me of someone I used to know.,Tu me rappelles quelqu'un que je connaissais.
You remind me of someone I used to know.,Vous me rappelez quelqu'un que je connaissais.
You said you wanted more responsibility.,Tu as dit que tu voulais plus de responsabilités.
You said you wanted to ask me something.,Tu as dit que tu voulais me demander quelque chose.
You said you wanted to ask me something.,Vous avez dit que vous vouliez me demander quelque chose.
You seem to really be enjoying yourself.,Tu as l'air de vraiment bien t'amuser.
You should be ashamed of your ignorance.,Vous devriez avoir honte de votre ignorance.
You should call your parents more often.,Tu devrais appeler tes parents plus souvent.
You should call your parents more often.,Vous devriez appeler vos parents plus souvent.
You should do something you enjoy doing.,Vous devriez faire quelque chose que vous aimez faire.
You should do something you enjoy doing.,Tu devrais faire quelque chose que tu aimes faire.
You should follow your teacher's advice.,Tu devrais suivre le conseil de ton professeur.
You should follow your teacher's advice.,Vous devriez suivre le conseil de votre professeur.
You should give up drinking and smoking.,Tu devrais arrêter de fumer et de boire.
You should give up smoking and drinking.,Tu devrais arrêter de fumer et de boire.
You should have told me a long time ago.,Vous auriez dû me le dire il y a longtemps.
You should have told me a long time ago.,Tu aurais dû me le dire depuis longtemps.
You should take better care of yourself.,Vous devriez prendre davantage soin de vous.
You should wash fruit before you eat it.,Vous devriez laver les fruits avant de les manger.
You shouldn't depend on others too much.,Tu ne devrais pas trop dépendre des autres.
You shouldn't depend on others too much.,Vous ne devriez pas trop dépendre des autres.
You shouldn't drink on an empty stomach.,Tu ne devrais pas boire l'estomac vide.
You shouldn't keep them waiting so long.,Tu ne devrais pas les garder à attendre aussi longtemps.
You shouldn't talk with your mouth full.,Vous ne devriez pas parler la bouche pleine.
You shouldn't talk with your mouth full.,Tu ne devrais pas parler la bouche pleine.
You two should be ashamed of yourselves.,Vous devriez avoir honte de vous.
"You were at home yesterday, weren't you?","Tu étais hier à la maison, n'est-ce pas ?"
"You were telling the truth, weren't you?","Vous disiez la vérité, n'est-ce pas ?"
"You were telling the truth, weren't you?","Tu disais la vérité, n'est-ce pas ?"
You will have to study harder next year.,Tu devras travailler plus dur l'année prochaine.
You will have to study harder next year.,Vous devrez travailler plus dur l'année prochaine.
You will not be able to catch the train.,Tu ne pourras pas attraper le train.
You will not be able to catch the train.,Vous ne pourrez pas attraper le train.
You'll have to answer for your behavior.,Tu devras répondre de ta conduite.
You'll have to study harder from now on.,Tu devras étudier plus sérieusement à partir de maintenant.
"You're a very sensitive guy, aren't you?","T'es un mec très sensible, n'est-ce pas ?"
You're going to have to stop doing that.,Tu vas devoir arrêter de faire ça.
You're going to have to stop doing that.,Vous allez devoir arrêter de faire cela.
You're mistaken. That's not what I said.,Tu te trompes. Ce n'est pas ce que j'ai dit.
You're mistaken. That's not what I said.,Vous vous trompez. Ce n'est pas ce que j'ai dit.
You're not allowed to go into that room.,Tu n'es pas autorisé à entrer dans cette pièce.
You're not allowed to go into that room.,Tu n'es pas autorisée à aller dans cette pièce.
You're not allowed to go into that room.,Vous n'êtes pas autorisé à entrer dans cette pièce.
You're not allowed to go into that room.,Vous n'êtes pas autorisés à aller dans cette pièce.
You're not allowed to go into that room.,Vous n'êtes pas autorisée à entrer dans cette pièce.
You're not allowed to go into that room.,Vous n'êtes pas autorisées à aller dans cette pièce.
You're not allowed to speak French here.,Vous n'êtes pas autorisés à parler français ici.
You're not as good as you think you are.,Vous n'êtes pas aussi bon que vous pensez l'être.
You're not as good as you think you are.,Vous n'êtes pas aussi bonne que vous pensez l'être.
You're not as good as you think you are.,Tu n'es pas aussi bon que tu penses l'être.
You're not as good as you think you are.,Tu n'es pas aussi bonne que tu penses l'être.
You're not as good as you think you are.,Vous n'êtes pas aussi bons que vous pensez l'être.
You're not as good as you think you are.,Vous n'êtes pas aussi bonnes que vous pensez l'être.
You're not looking at the whole picture.,Tu ne regardes pas tout le paysage.
You're not looking at the whole picture.,Vous ne regardez pas l'ensemble du tableau.
You're not prepared for what awaits you.,Vous n'êtes pas préparé à ce qui vous attend.
You're not prepared for what awaits you.,Vous n'êtes pas préparée à ce qui vous attend.
You're not prepared for what awaits you.,Vous n'êtes pas préparés à ce qui vous attend.
You're not prepared for what awaits you.,Vous n'êtes pas préparées à ce qui vous attend.
You're not prepared for what awaits you.,Tu n'es pas préparé à ce qui t'attend.
You're not prepared for what awaits you.,Tu n'es pas préparée à ce qui t'attend.
"You're not supposed to do that, are you?","Vous n'êtes pas censés faire cela, n'est-ce pas ?"
"You're not supposed to do that, are you?","Tu n'es pas supposé faire cela, n'est-ce pas ?"
"You're scared of being hurt, aren't you?","Vous avez peur d'avoir mal, n'est-ce pas ?"
"You're scared of being hurt, aren't you?","Tu as peur d'avoir mal, n'est-ce pas ?"
You're the nicest girlfriend I ever had.,Tu es la plus chouette petite amie que j'ai jamais eue.
You're the nicest girlfriend I ever had.,Tu es la plus chouette petite copine que j'ai jamais eue.
You're the only person that I can trust.,Tu es la seule personne en qui j'ai confiance.
You're the only person that I can trust.,Tu es la seule personne sur qui je puisse compter.
You're the only person that can do this.,Vous êtes la seule personne à pouvoir faire ceci.
You're the only person that can do this.,Tu es la seule personne qui puisse faire ça.
You're the person I've been waiting for.,Tu es la personne que j'attendais.
You're the person I've been waiting for.,Vous êtes la personne que j'attendais.
"You've been injured before, haven't you?","On t'a insulté auparavant, n'est-ce pas ?"
"You've been injured before, haven't you?","On vous a insulté auparavant, n'est-ce pas ?"
You've got a bright future ahead of you.,Un brillant avenir vous attend.
You've got a bright future ahead of you.,Un brillant avenir t'attend.
"You've never had a girlfriend, have you?","Tu n'as jamais eu de copine, n'est-ce pas ?"
"You've never had a girlfriend, have you?",N'as-tu jamais eu de partenaire féminine?
Young people are usually full of energy.,Les jeunes gens sont normalement pleins d'énergie.
Your assistance is indispensable for us.,Votre aide nous est indispensable.
Your behavior leaves much to be desired.,Ton comportement laisse beaucoup à désirer.
"Your memory is as good as mine, I think.","Ta mémoire est aussi bonne que la mienne, je pense."
Your parents will never allow you to go.,Tes parents ne t'autoriseront jamais à y aller.
Your parents would've been proud of you.,Tes parents auraient été fiers de toi.
Your parents would've been proud of you.,Vos parents auraient été fiers de vous.
Your speech will be recorded in history.,Ton discours marquera l'histoire.
"Are the drinks free? ""Only for ladies.""",« Les consommations sont-elles gratuites ? » « Seulement pour les dames. »
"Does she have a dog? ""No, she doesn't.""",« A-t-elle un chien ? » « Non. »
"How do you think I look? ""Very pretty.""",«Tu me trouves comment ?» «Très jolie.»
"Nice to meet you, said the businessman.","« Ravie de vous rencontrer, » dit la femme d'affaires."
"Thanks for your help. ""It was nothing.""",« Merci pour votre aide. » « Ce n'était rien. »
"What are you trying to hide? ""Nothing.""",« Qu'es-tu en train d'essayer de cacher ? » « Rien. »
"What are you trying to hide? ""Nothing.""",« Qu'êtes-vous en train d'essayer de cacher ? » « Rien. »
"Will he recover soon? ""I'm afraid not.""",« Va-t-il vite s'en remettre ? » « J'ai bien peur que non. »
"You're hiding something. ""No, I'm not.""","« Tu me caches quelque chose. » « Non, pas du tout. »"
A baby has no knowledge of good and evil.,Les bébés n'ont pas conscience du bien et du mal.
A boat suddenly appeared out of the mist.,Un bateau apparut soudain dans la brume.
A captain controls his ship and its crew.,Un capitaine dirige son navire et son équipage.
A fight broke out between two schoolboys.,Une bagarre éclata entre deux élèves.
A flea can jump 200 times its own height.,Une puce peut sauter deux cents fois sa propre taille.
A frown may express anger or displeasure.,Un froncement de sourcils peut exprimer la colère ou le mécontentement.
A full moon is shining bright in the sky.,La pleine lune brille dans le ciel.
A green banana is not ripe enough to eat.,Une banane verte n'est pas assez mûre pour être mangée.
A jack of all trades is a master of none.,Un homme à tout faire n'est maître d'aucun art.
A letter was found next to the dead body.,Une lettre a été trouvée près du cadavre.
"A long time ago, there was a bridge here.","Il y a fort longtemps, il y avait un pont ici."
A lot of birthday cards will arrive soon.,Beaucoup de cartes d'anniversaire arriveront bientôt.
A lot of people feel the same way you do.,Beaucoup de gens ressentent la même chose que toi.
A lot of people feel the same way you do.,Beaucoup de gens ressentent la même chose que vous.
A man cannot be judged by his appearance.,On ne juge pas un homme sur son apparence.
A man is more or less what he looks like.,Un homme est plus ou moins ce à quoi il ressemble.
"A man shouted something, waving his hand.",Un homme cria quelque chose en faisant signe de la main.
A museum is a great place to find a date.,Un musée est un endroit formidable pour se donner rendez-vous.
A new hotel will be built here next year.,"L'année prochaine, sera construit ici un nouvel hôtel."
A police officer told me to stop the car.,Un officier de police m'a dit d'arrêter la voiture.
A severe ocean storm hit the West Indies.,Une violente tempête océanique frappa les Caraïbes.
A small gain is better than a great loss.,Un petit gain vaut mieux qu'une grosse perte.
A soccer team consists of eleven players.,Une équipe de football comporte 11 joueurs.
A swarm of hornets attacked the children.,Un essaim de frelons s'en prit aux enfants.
A teacher must be fair with his students.,Un professeur doit être juste avec ses élèves.
A third of the earth's surface is desert.,Un tiers de la surface de la Terre est du désert.
A trip to America is out of the question.,Un voyage en Amérique est hors de question.
A trip to the Riviera should do you good.,Un voyage sur la Côte d'Azur vous ferait du bien.
A true friend would not say such a thing.,Un véritable ami ne dirait pas une chose pareille.
About how many English words do you know?,Environ combien de mots anglais connais-tu ?
About how many English words do you know?,Combien de mots anglais connais-tu à peu près ?
About how many hours does it take by car?,Ça prend combien d'heures environ en voiture ?
"Above all things, we must not be selfish.","Avant tout, nous ne devons pas être égoïstes."
Absence of rain caused the plants to die.,L'absence de pluie a fait mourir les plantes.
Accidents often result from carelessness.,Les accidents proviennent souvent d'un manque d'attention.
"Add a little more milk to my tea, please.","Un peu plus de lait dans mon thé, s'il vous plaît."
Admission is free for preschool children.,L'entrée est gratuite pour les enfants non scolarisés.
"After a brief peace, war broke out again.","Après une courte paix, la guerre éclata à nouveau."
"After a long argument, I finally gave in.","Après une longue querelle, j'ai finalement cédé."
"After eating dinner, I washed the dishes.","Après avoir soupé, je lavai les plats."
"After eating supper, I washed the dishes.","Après avoir soupé, je lavai les plats."
"After the war, Britain had many colonies.","Après la guerre, la Grande-Bretagne avait de nombreuses colonies."
"After their quarrel, she called it quits.","Après leur querelle, elle en resta là."
Albania wants to join the European Union.,L'Albanie veut adhérer à l'Union européenne.
All I want for Christmas is a new tattoo.,"Tout ce que je veux pour Noël, c'est un nouveau tatouage."
All I want is someone special in my life.,"Tout ce que je veux, c'est quelqu'un de spécial dans ma vie."
All I wanted was a little more attention.,"Tout ce que je voulais, c'était un petit peu plus d'attention."
"All of a sudden, all the lights went out.","Tout à coup, toutes les lumières se sont éteintes."
"All of a sudden, all the lights went out.",Tout à coup toutes les lumières s'éteignirent.
"All of a sudden, the fire alarm went off.","Soudain, l'alarme incendie se déclencha."
All the flowers in the garden are yellow.,Toutes les fleurs du jardin sont jaunes.
All the leaves on the tree turned yellow.,Toutes les feuilles de l'arbre sont devenues jaunes.
All the leaves on the tree turned yellow.,Toutes les feuilles de l'arbre ont jauni.
Almost no one thinks that we are sisters.,Presque personne ne pense que nous sommes sœurs.
"Although he is young, he is very careful.","Bien qu'il soit jeune, il est très prudent."
"Although it was raining, I had to go out.","Bien qu'il plût, je devais sortir."
Americans admire Lincoln for his honesty.,Les Étatsuniens admirent Lincoln pour son honnêteté.
An illustration may make the point clear.,Une illustration peut éclaircir le propos.
An old castle stands on top of the cliff.,Un vieux château se tient en haut de la falaise.
Animals act according to their instincts.,Les animaux agissent selon leurs instincts.
Anybody and everybody wants to go abroad.,Tout le monde veut partir à l'étranger.
Anyone can make a speech here on Sundays.,N'importe qui peut faire un discours ici le dimanche.
Anything you say can be used against you.,Tout ce que tu dis peut être utilisé contre toi.
Anything you say can be used against you.,Tout ce que vous dites peut être utilisé contre vous.
Anything you say may be used against you.,Tout ce que vous dites peut être retenu contre vous.
Anything you say may be used against you.,Tout ce que tu dis peut être retenu contre toi.
Anything you say may be used against you.,Tout ce que vous dites peut être retenu contre toi.
Anything you say may be used against you.,Tout ce que tu dis peut être retenu contre vous.
Approximately how large is the community?,Quelle est la taille approximative de la communauté ?
Are these the glasses you're looking for?,Est-ce que ce sont les verres que tu cherches ?
Are these the glasses you're looking for?,Sont-ce là les verres que tu cherches ?
Are you content with your present salary?,Êtes-vous satisfait de votre salaire actuel ?
Are you going to go anywhere this summer?,Vas-tu quelque part cet été ?
Are you going to go anywhere this summer?,Allez-vous quelque part cet été ?
Are you going to invite Tom to the party?,Vas-tu inviter Tom à la soirée ?
Are you having any difficulty doing that?,As-tu des difficultés à faire cela ?
Are you having any difficulty swallowing?,Avez-vous des difficultés à avaler?
Are you really as old as you say you are?,Es-tu vraiment aussi vieux que tu le dis ?
Are you really as old as you say you are?,Es-tu vraiment aussi vieille que tu le dis ?
Are you really as old as you say you are?,Êtes-vous vraiment aussi vieux que vous le dites ?
Are you really as old as you say you are?,Êtes-vous vraiment aussi vieille que vous le dites ?
Are you saying that I don't have a brain?,Veux-tu dire que je suis dépourvu de cerveau ?
Are you saying that my life is in danger?,Es-tu en train de dire que ma vie est en danger ?
Are you saying that my life is in danger?,Êtes-vous en train de dire que ma vie est en danger ?
Are you seriously thinking about divorce?,Penses-tu sérieusement à divorcer ?
Are you seriously thinking about divorce?,Pensez-vous sérieusement à divorcer ?
Are you still recovering from last night?,Te remets-tu encore de la nuit dernière ?
Are you still recovering from last night?,Vous remettez-vous encore de la nuit dernière ?
Are you sure we can't repair this camera?,Es-tu certain que nous ne pouvons pas réparer cet appareil photo ?
Are you sure we can't repair this camera?,Êtes-vous certain que nous ne pouvons pas réparer cet appareil photo ?
Are you sure we can't repair this camera?,Êtes-vous certaine que nous ne pouvons pas réparer cet appareil photo ?
Are you sure we can't repair this camera?,Êtes-vous certains que nous ne pouvons pas réparer cet appareil photo ?
Are you sure we can't repair this camera?,Êtes-vous certaines que nous ne pouvons pas réparer cet appareil photo ?
Are you sure we can't repair this camera?,Es-tu certaine que nous ne pouvons pas réparer cet appareil photo ?
Are you sure we're doing the right thing?,Êtes-vous sûr que nous fassions ce qu'il convient ?
Are you sure we're doing the right thing?,Êtes-vous sûre que nous fassions ce qu'il convient ?
Are you sure we're doing the right thing?,Êtes-vous sûrs que nous fassions ce qu'il convient ?
Are you sure we're doing the right thing?,Êtes-vous sûres que nous fassions ce qu'il convient ?
Are you sure you want to throw that away?,Es-tu sûr de vouloir jeter ça ?
Are you sure you want to throw that away?,Es-tu sûre de vouloir jeter cela ?
Are you sure you want to throw that away?,Êtes-vous sûres de vouloir jeter cela ?
Are you sure you want to throw that away?,Êtes-vous sûre de vouloir jeter ça ?
Are you sure you want to throw that away?,Êtes-vous sûr de vouloir jeter cela ?
Are you sure you want to throw that away?,Êtes-vous sûrs de vouloir jeter cela ?
Are you sure you're not imagining things?,Es-tu sûr que tu n'imagines pas des choses ?
Are you sure you're not imagining things?,Es-tu sûre que tu n'imagines pas des choses ?
Are you sure you're not imagining things?,Êtes-vous sûr que vous n'imaginez pas des choses ?
Are you sure you're not imagining things?,Êtes-vous sûre que vous n'imaginez pas des choses ?
Are you sure you're not imagining things?,Êtes-vous sûres que vous n'imaginez pas des choses ?
Are you sure you're not imagining things?,Êtes-vous sûrs que vous n'imaginez pas des choses ?
Are you wondering what we ended up doing?,Te demandes-tu ce que nous avons fini par faire ?
Are you wondering what we ended up doing?,Vous demandez-vous ce que nous avons fini par faire ?
Aren't you interested in learning French?,N'es-tu pas intéressé par l'apprentissage du français ?
Aren't you interested in learning French?,N'êtes-vous pas intéressé par l'apprentissage du français ?
"As far as I remember, he didn't say that.","Pour autant que je m'en souvienne, il n'a pas dit cela."
"As it is, prices are going up every week.","Comme on peut le constater, les prix augmentent chaque semaine."
