English words/sentences,French words/sentences
He is ready to join us under one condition.,Il est prêt à se joindre à nous à une condition.
He is reputed the best lawyer in this city.,Il a la réputation d'être le meilleur avocat de la ville.
He is the president of the company in fact.,Il est en fait le président de la société.
He is working hard to pass the examination.,Il travaille dur en vue de réussir son examen.
He left an immense fortune to his children.,Il a légué une immense fortune à ses enfants.
He lives in the neighborhood of the school.,Il loge près de l'école.
He made a thorough analysis of the problem.,Il fit une analyse détaillée du problème.
He made reference to the previous director.,Il a fait référence au directeur précédent.
He made reference to the previous director.,Il a fait référence à la directrice précédente.
He never fully recovered from his injuries.,Il ne s'est jamais pleinement remis de ses blessures.
He often sits for many hours reading books.,Il s'assoit souvent pendant de nombreuses heures à lire des livres.
He often tells us we must help one another.,Il nous dit souvent que nous devons nous entraider.
He parked his car in front of the building.,Il gara sa voiture devant le bâtiment.
He promised to meet him at the coffee shop.,Il promit de le rencontrer au café.
He quit smoking for the sake of his health.,Il arrêta de fumer pour sa santé.
He ran as fast as his legs could carry him.,Il courut aussi vite que ses jambes purent le porter.
He ran to the station and caught the train.,Il courut à la gare et put prendre le train.
He ran too fast for me to keep up with him.,Il a couru trop vite pour que je le suive.
He received a sizable advance for his book.,Il a reçu une avance substantielle pour son livre.
He reminds me of his father when he speaks.,Il me rappelle son père quand il parle.
He said the same thing over and over again.,Il a répété toujours la même chose.
He says he is leaving the country for good.,Il dit qu'il quitte le pays pour de bon.
He slowly let the clutch out and drove off.,Il relâcha doucement l'embrayage puis partit.
He soon accustomed himself to cold weather.,Il s'habitua bientôt au temps froid.
He spent three years in jail for his crime.,Il a passé trois ans en prison pour son crime.
He started to learn Spanish from the radio.,Il a commencé à apprendre l'espagnol à la radio.
He studied as hard as anybody in his class.,Il étudiait aussi sérieusement que quiconque dans sa classe.
He that will steal an egg will steal an ox.,Qui vole un œuf vole un bœuf.
He thinks of everything in terms of profit.,Il pense à n'importe quoi en termes de profits.
He told me that he would leave before long.,Il m'a dit qu'il partirait sous peu.
He told us a very exciting adventure story.,Il nous a conté une histoire d'aventure très passionnante.
He took part in the anti-war demonstration.,Il prit part à la manifestation contre la guerre.
He took part in the anti-war demonstration.,Il a pris part à la manifestation contre la guerre.
He translated a Japanese novel into French.,Il a traduit un roman japonais en français.
He turned off the light and he went to bed.,Il a éteint la lumière et s'est couché.
He walked away with a sad look on his face.,Il s'en alla l'air triste.
He walked away with a sad look on his face.,Il s'en alla la mine dépitée.
He was accused of squandering public funds.,Il était accusé de détournement d'argent public.
He was ashamed of having done such a thing.,Il avait honte de lui d'avoir fait une telle chose.
He was destined to become a great musician.,Il était destiné à devenir un grand musicien.
He was granted admission to the university.,Il fut admis à l'université.
He was scared to admit that he didn't know.,Il avait peur d'admettre qu'il ne savait pas.
He was standing at the top of the mountain.,Il se tenait au sommet de la montagne.
He was strict in disciplining his children.,Il était strict dans l'éducation de ses enfants.
He was surrounded by a throng of reporters.,Il était entouré d'un parterre de journalistes.
He wasn't happy in spite of all his wealth.,Il n'était pas heureux en dépit de toute sa fortune.
He who knows the most often says the least.,"Celui qui sait est celui qui, la plupart du temps, en dit le moins."
He who sleeps with dogs gets up with fleas.,Qui dort avec des chiens se réveille avec des puces.
He would not give it up without a struggle.,Il n'abandonnerait pas cela sans se battre.
He would sit and look at the sea for hours.,Il s'asseyait et regardait la mer pendant des heures.
He writes to his mother every now and then.,Il écrit une lettre à sa mère de temps en temps.
He's always breaking into our conversation.,Il se mêle toujours de notre conversation.
He's back from his travels in Central Asia.,Il est revenu de son voyage en Asie centrale.
He's been doing this for over twenty years.,Il fait ça depuis plus de vingt ans.
He's so thin that he looks like a skeleton.,Il est tellement maigre qu'il ressemble à un squelette.
He's what they call a walking encyclopedia.,Il est ce qu'on appelle « une encyclopédie sur pattes ».
Health is an important factor of happiness.,La santé est un facteur essentiel du bonheur.
Her communication skills could be improved.,Son aptitude à communiquer pourrait être améliorée.
Her hands are full taking care of the baby.,Ses mains sont occupées à prendre soin du bébé.
Her unexpected visit got him all worked up.,Sa visite inopinée l'a tout excité.
Here's something I want you to give to Tom.,Voici quelque chose que je veux que tu donnes à Tom.
Here's something I want you to give to Tom.,Voici quelque chose que je veux que vous donniez à Tom.
His comments about the book were favorable.,Ses commentaires sur le livre étaient favorables.
His decision to retire surprised all of us.,Sa décision de partir en retraite nous a tous surpris.
His failing the test is no laughing matter.,Son échec à son test n'est pas un sujet de plaisanterie.
His family has to live on his small income.,Sa famille doit vivre de son petit revenu.
His father had died of cancer 10 years ago.,"Son père est mort du cancer, il y a dix ans."
His grandfather always supported his ideas.,Son grand-père a toujours soutenu ses idées.
His health has declined since the accident.,Sa santé s'est dégradée depuis l'accident.
His income is three times larger than mine.,Son revenu est trois fois plus élevé que le mien.
His influence extends all over the country.,Son influence s'étend sur tout le pays.
His knowledge of geography is insufficient.,Ses connaissances en géographie sont insuffisantes.
His plane leaves for Hong Kong at 2:00 p.m.,Son avion part pour Hong Kong à 14 heures.
His store is always crowded with customers.,Son magasin est toujours rempli de clients.
His success was nothing short of a miracle.,Son succès n'était rien moins qu'un miracle.
His teaching methods are highly unorthodox.,Ses méthodes pédagogiques sont peu orthodoxes.
His unusual behavior aroused our suspicion.,Son comportement inhabituel éveilla notre méfiance.
"Hold on tight, otherwise you will fall off.","Accroche-toi fermement, autrement tu vas tomber."
"Hold on tight, otherwise you will fall off.","Accrochez-vous fermement, autrement vous allez tomber."
How and when life began is still a mystery.,Comment et quand la vie est apparue est encore mystérieux pour moi.
How can I get my toddler to eat vegetables?,Comment puis-je faire en sorte que mon gamin mange des légumes ?
How can you contribute to our organisation?,Comment pouvez-vous contribuer à notre organisation ?
How did she get to know so much about fish?,D'où tient-elle cette connaissance sur les poissons ?
How did you change your clothes so quickly?,Comment t'es-tu changé si vite ?
How did you change your clothes so quickly?,Comment avez-vous changé de vêtements si vite ?
How did you spend all the money I gave you?,Comment as-tu dépensé tout l'argent que je t'ai donné ?
How do you feel about the proposed changes?,Comment te sens-tu à propos des changements proposés?
How do you feel about the proposed changes?,Comment vous sentez-vous à propos des changements proposés?
How do you know I'm not the one who did it?,Comment savez-vous que je ne suis pas celui qui l'a fait ?
How do you know I'm not the one who did it?,Comment savez-vous que je ne suis pas celle qui l'a fait ?
How do you know I'm not the one who did it?,Comment sais-tu que je ne suis pas celui qui l'a fait ?
How do you know I'm not the one who did it?,Comment sais-tu que je ne suis pas celle qui l'a fait ?
How is it that you can speak this language?,Comment se fait-il que tu saches parler cette langue ?
How long do I have to stay in the hospital?,Combien de temps dois-je rester à l'hôpital ?
How long has it been since you've seen Tom?,Cela fait combien de temps que tu n'as pas vu Tom?
How long have you been waiting for the bus?,Depuis combien de temps attends-tu le bus ?
How long have you been waiting for the bus?,Combien de temps as-tu attendu le bus ?
How many cups of coffee do you drink a day?,Combien de tasses de café buvez-vous par jour ?
How much did you charge Tom to fix his car?,Combien as-tu demandé à Tom pour réparer sa voiture ?
How much is it including insurance and tax?,"C'est combien, taxe et assurance incluses ?"
How much longer will the thunderstorm last?,Combien de temps l'orage va-t-il encore durer ?
How much rent do you pay for the apartment?,Combien paies-tu de loyer pour l'appartement ?
How much rent do you pay for the apartment?,Combien payez-vous de loyer pour l'appartement ?
"How would you translate this sentence, Tom?","Tom, comment tu traduirais cette phrase ?"
How's your Christmas shopping coming along?,Comment vont vos achats de Noël?
I almost forgot to pay my bills last month.,J'ai presque oublié de payer mes factures le mois dernier.
I also use this study for receiving guests.,J'emploie également ce bureau pour recevoir des invités.
I always wear boots when it rains or snows.,Je porte toujours des bottes lorsqu'il pleut ou qu'il neige.
I am afraid they can't get along very well.,J'ai peur qu'ils ne s'entendent pas très bien.
I am ashamed about what happened yesterday.,J'ai honte de ce qui s'est passé hier.
I am going to study English this afternoon.,Je vais étudier l'anglais cet après-midi.
I am interested in the cello and the piano.,Je m'intéresse au violoncelle et au piano.
"I am no longer young, but I can still bite.","Je ne suis plus jeune, mais je peux encore mordre."
"I am no longer young, but I can still bite.","Je ne suis plus tout jeune, mais je peux encore mordre."
"I am no longer young, but I can still bite.","Je ne suis plus toute jeune, mais je peux encore mordre."
I am tired of listening to his long speech.,Je suis fatigué d'écouter son long discours.
I am tired of listening to his long speech.,Je suis fatiguée d'écouter son long discours.
I am writing to express my dissatisfaction.,J'écris pour exprimer mon insatisfaction.
I bet you're feeling really good right now.,"Je parie que tu te sens vraiment bien, à l'instant."
I bet you're feeling really good right now.,"Je parie que vous vous sentez vraiment bien, à l'instant."
I blame Tom for what happened to all of us.,Je prends Tom pour responsable de ce qui nous est arrivé à tous.
I borrowed this comic book from his sister.,J'ai emprunté cette bande dessinée à sa sœur.
I broke a bone in my foot while exercising.,Je me suis cassé un os du pied en faisant de l'exercice.
I called you in here to ask you a question.,Je t'ai fait venir ici pour te poser une question.
I can easily convince you of his innocence.,Je peux facilement vous convaincre de son innocence.
I can lend you some money if you need some.,"Je peux te prêter un peu d'argent, si tu en as besoin."
I can lend you some money if you need some.,"Je peux vous avancer un peu d'argent, si vous en avez besoin."
I can tell by his accent that he is German.,"À son accent, je peux dire qu'il est allemand."
I can't believe Tom knows where Mary lives.,Je n'arrive pas à croire que Tom sache où Marie habite.
I can't believe this is actually happening.,Je n'arrive pas à croire que ça arrive vraiment.
I can't believe you really want to do that.,Je ne peux pas croire que tu veuilles vraiment faire cela.
I can't believe you really want to do that.,Je ne peux pas croire que vous vouliez vraiment faire cela.
I can't believe you thought I was cheating.,Je n'arrive pas à croire que vous pensiez que je trichais.
I can't believe you thought I was cheating.,Je n'arrive pas à croire que tu pensais que je trichais.
I can't decide what to eat for lunch today.,Je n'arrive pas à me décider quoi manger pour le déjeuner aujourd'hui.
I can't express myself in French very well.,Je ne peux pas très bien m'exprimer en français.
I can't forgive him for behaving like that.,Un tel comportement de sa part est impardonnable.
I can't forgive him for behaving like that.,Je ne peux lui pardonner de s'être comporté comme cela.
I can't get my money out of the bank today.,Je ne peux pas retirer de l'argent de la banque aujourd'hui.
I can't hear anything because of the noise.,Je ne peux pas entendre quoi que ce soit à cause du bruit.
I can't imagine living without electricity.,Je ne peux pas imaginer vivre sans électricité.
I can't make it to your party next weekend.,Je ne peux pas venir à ta fête le week-end prochain.
I can't make it to your party next weekend.,Je ne peux pas venir à votre fête le week-end prochain.
I can't open the door. Do you have the key?,Je n'arrive pas à ouvrir la porte. As-tu la clé ?
I can't remember anything about that night.,Je ne me souviens de rien du tout de ce soir-là.
I can't tell you how much this means to me.,Je ne peux pas te dire combien ça signifie pour moi.
I can't tell you how much this means to me.,Je ne peux pas vous dire combien ça signifie pour moi.
I can't tell you how to pronounce the word.,Je ne sais pas te dire comment prononcer ce mot.
I can't understand what they were thinking.,Je n'arrive pas à comprendre ce qu'ils pensaient.
I can't understand why he left so suddenly.,Je n'arrive pas à comprendre pourquoi il est parti si soudainement.
I cannot afford a camera above 300 dollars.,Je n'ai pas les moyens d'acheter un appareil-photo à plus de 300 dollars.
I cannot afford a camera above 300 dollars.,Je ne peux pas me permettre d'acheter un appareil-photo de plus de 300 dollars.
I caught him stealing pears in the orchard.,Je l'ai trouvé en train de voler des poires dans le verger.
I concentrated my attention on the lecture.,Je concentrai mon attention sur la lecture.
I concentrated my attention on the lecture.,Je me concentrais sur le cours.
I concentrated my attention on the subject.,J'ai concentré mon attention sur le sujet.
I could hear everything the president said.,J'ai pu entendre tout ce que le président disait.
I could hear everything the president said.,Je pourrais entendre tout ce que le président disait.
I could kick myself for not bringing a map.,Je me mettrais des baffes de ne pas avoir apporté une carte.
I could never forgive myself if I did that.,Je ne pourrais jamais me pardonner si je faisais cela.
I could not stand my house being torn down.,Je ne pouvais pas supporter que ma maison soit détruite.
I couldn't figure out how to open the door.,Je ne suis pas parvenu à trouver comment ouvrir la porte.
I couldn't find the page I was looking for.,Je n'ai pas pu trouver la page que je cherchais.
I couldn't remember the title of that song.,Je ne pouvais pas me rappeler le titre de cette chanson.
I couldn't remember the title of that song.,Je ne pus me rappeler le titre de cette chanson.
I couldn't remember the title of that song.,Je n'ai pas pu me rappeler le titre de cette chanson.
I deactivated my Twitter account yesterday.,J'ai désactivé mon compte Twitter hier.
I deeply regret having caused the accident.,Je regrette profondément avoir causé l'accident.
I did everything I could to be your friend.,J'ai fait tout ce que je pouvais pour être votre ami.
I didn't eat everything that she served me.,Je n'ai pas mangé tout ce qu'elle m'a servi.
I didn't hear a word of what Tom just said.,Je n'avais pas compris un mot de ce que John venait de dire.
I didn't know that Tom was Mary's grandson.,Je ne savais pas que Tom était le petit-fils de Mary.
I didn't know why Tom didn't want us there.,Je ne savais pas pourquoi Tom ne voulait pas que nous soyons là.
I didn't know you were that good at French.,J'ignorais que vous étiez aussi bon en français.
I didn't know you were that good at French.,J'ignorais que vous étiez aussi bonne en français.
I didn't know you were that good at French.,J'ignorais que vous étiez aussi bonnes en français.
I didn't know you were that good at French.,J'ignorais que vous étiez aussi bons en français.
I didn't know you were that good at French.,J'ignorais que tu étais aussi bon en français.
I didn't know you were that good at French.,J'ignorais que tu étais aussi bonne en français.
I didn't take it. You can check my pockets.,Je ne l'ai pas pris. Tu peux vérifier mes poches.
I didn't take it. You can check my pockets.,Je ne l'ai pas pris. Vous pouvez vérifier mes poches.
I didn't take it. You can check my pockets.,Je ne l'ai pas prise. Tu peux vérifier mes poches.
I didn't take it. You can check my pockets.,Je ne l'ai pas prise. Vous pouvez vérifier mes poches.
I didn't want to spend any more time alone.,Je ne voulais plus passer de temps seul.
I didn't want to spend any more time alone.,Je ne voulais plus passer davantage de temps seul.
I didn't want to spend any more time alone.,Je ne voulais plus passer seul davantage de temps.
I don't approve of your going out with him.,Je n'approuve pas que tu sortes avec lui.
I don't have much money in my bank account.,Je n'ai pas beaucoup d'argent sur mon compte bancaire.
I don't have time for a vacation this year.,Je n'ai pas le temps de partir en vacances cette année.
I don't know how much longer I can do this.,J'ignore combien de temps encore je peux faire ça.
I don't know how to reply to that question.,Je ne sais pas comment répondre à cette question.
I don't know how to reply to that question.,Je ne sais comment répondre à cette question.
I don't know how to tell Tom this bad news.,Je ne sais pas comment annoncer à Tom cette mauvaise nouvelle.
I don't know the first thing about fishing.,Je n'ai pas la moindre connaissance en matière de pêche.
I don't know the reason he is absent today.,Je ne sais pas la raison pour laquelle il est absent aujourd'hui.
I don't know what I'd do in that situation.,Je ne sais pas ce que je ferais dans cette situation.
I don't know what I'm going to do with you.,Je ne sais ce que je vais faire avec vous.
I don't know what I'm going to do with you.,Je ne sais ce que je vais faire de vous.
I don't know what I'm going to do with you.,Je ne sais pas ce que je vais faire avec vous.
I don't know what I'm going to do with you.,Je ne sais pas ce que je vais faire de vous.
I don't know what I'm going to do with you.,J'ignore ce que je vais faire avec vous.
I don't know what I'm going to do with you.,J'ignore ce que je vais faire de vous.
I don't know what I'm going to do with you.,J'ignore ce que je vais faire avec toi.
I don't know what I'm going to do with you.,J'ignore ce que je vais faire de toi.
I don't know what I'm going to do with you.,Je ne sais ce que je vais faire avec toi.
I don't know what I'm going to do with you.,Je ne sais pas ce que je vais faire avec toi.
I don't know what I'm going to do with you.,Je ne sais ce que je vais faire de toi.
I don't know what I'm going to do with you.,Je ne sais pas ce que je vais faire de toi.
I don't know what the consequences will be.,Je ne sais pas quelles seront les conséquences.
I don't know what you're complaining about.,Je ne sais pas de quoi vous vous plaignez.
I don't know what you're complaining about.,Je ne sais pas de quoi tu te plains.
I don't know what's going to happen to you.,Je ne sais pas ce qui va t'arriver.
I don't know what's going to happen to you.,Je ne sais pas ce qui va vous arriver.
I don't know what's going to happen to you.,J'ignore ce qui va t'arriver.
I don't know what's going to happen to you.,J'ignore ce qui va vous arriver.
I don't know when my mother will come back.,Je ne sais pas quand ma maman reviendra.
I don't know where Tom bought his umbrella.,Je ne sais pas où Tom a acheté son parapluie.
I don't know where Tom will live next year.,Je ne sais pas où vivra Tom l’année prochaine.
I don't know whether I should laugh or cry.,J'ignore si je devrais rire ou pleurer.
I don't know whether to turn left or right.,Je ne sais pas s'il faut tourner à gauche ou à droite.
I don't know why I bother repeating myself.,Je ne sais pas pourquoi je m'embête à me répéter.
I don't know why Tom is always complaining.,Je ne sais pas pourquoi Tom se plaint toujours.
I don't know why the meeting was postponed.,Je ne sais pas pourquoi la réunion a été reportée.
I don't know why you didn't tell the truth.,J'ignore pourquoi vous n'avez pas dit la vérité.
I don't know why you didn't tell the truth.,J'ignore pourquoi tu n'as pas dit la vérité.
I don't like the atmosphere of that school.,Je n'aime pas l'ambiance de cette école.
I don't like the dress that you're wearing.,Je n'aime pas la robe que tu portes.
I don't like this tie. Show me another one.,Je n'aime pas cette cravate. Montrez-m'en une autre.
I don't need whatever it is you're selling.,Je n'ai pas besoin de quoi que ce soit que vous vendiez.
I don't plan on being a waiter all my life.,Je ne prévois pas d'être serveur toute ma vie.
I don't really want to talk about this now.,Je ne veux pas vraiment en discuter maintenant.
I don't recognize over half of these names.,Je ne reconnais pas plus de la moitié de ces noms.
I don't remember getting paid for the work.,Je ne me rappelle pas avoir été payé pour le travail.
I don't remember how we ended up in Boston.,Je ne me souviens pas comment nous avons finis à Boston.
I don't remember when this photo was taken.,Je ne me rappelle pas quand cette photo a été prise.
I don't see what you're so concerned about.,Je ne vois pas ce qui te préoccupe tant.
I don't see what you're so concerned about.,Je ne vois pas ce qui vous préoccupe tant.
I don't think I'm the only one who noticed.,Je ne pense pas être le seul à avoir remarqué.
I don't think Tom knows how to drive a car.,Je ne crois pas que Tom saches comment conduire une voiture.
I don't think Tom really needed to do that.,Je ne pense pas que Tom ait vraiment eu besoin de faire ça.
I don't think that I can trust you anymore.,Je ne crois pas que je puisse encore te croire.
I don't think that I can trust you anymore.,Je ne crois pas que je puisse encore vous croire.
I don't think that you should do that here.,Je ne pense pas que tu doives faire ça ici.
I don't think this armchair is comfortable.,Je ne pense pas que ce fauteuil soit confortable.
I don't think we can guarantee your safety.,Je ne pense pas que nous puissions garantir ta sécurité.
I don't think we can guarantee your safety.,Je ne pense pas que l'on puisse garantir ta sécurité.
I don't think we want to go down that road.,Je ne pense pas que nous voulions prendre cette direction.
I don't understand this obsession of yours.,Je ne comprends pas cette obsession que tu as.
I don't understand this obsession of yours.,Je ne comprends pas cette obsession que vous avez.
I don't understand what she wants me to do.,Je ne comprends pas ce qu'elle veut que je fasse.
I don't understand why this has to be done.,Je ne comprends pas pourquoi ceci doit être fait.
I don't want to be involved in that matter.,Je ne veux pas être impliqué dans cette histoire.
I don't want to be involved in this affair.,Je ne veux pas être impliqué dans cette affaire.
I don't want to deal with this problem now.,Je ne veux pas m'occuper de ce problème maintenant.
I don't want to get bogged down in details.,Je ne veux pas me perdre en détails.
I don't want to go if you don't go with me.,Je ne veux pas y aller si tu n'y vas pas avec moi.
I don't want to go if you don't go with me.,Je ne veux pas y aller si tu ne viens pas avec moi.
I don't want to hear another word about it!,Je ne veux pas entendre un mot de plus à ce sujet !
I don't want you to dance with Tom anymore.,Je ne veux plus que tu danses avec Tom.
I don't want you to dance with Tom anymore.,Je ne veux plus que vous dansiez avec Tom.
I don't yet know what we're supposed to do.,Je ne sais pas encore ce que nous sommes supposés faire.
I don't yet know what we're supposed to do.,Je ne sais pas encore ce que nous sommes supposées faire.
I doubt that Tom is happy with his new job.,Je doute que Tom soit content de son nouveau travail.
I drink three or four cups of coffee a day.,Je bois trois ou quatre tasses de café par jour.
I eat lunch here two or three times a week.,Je déjeune ici deux ou trois fois par semaine.
I feel like you don't really care about me.,J'ai l'impression que tu n'en as rien à faire de moi.
I fell asleep in the middle of the lecture.,Je me suis endormi au milieu du cours.
I felt very relieved when I heard the news.,Je me sentis très soulagé lorsque j'entendis les nouvelles.
I felt very relieved when I heard the news.,Je me suis senti très soulagée lorsque j'ai entendu les nouvelles.
I felt very relieved when I heard the news.,Je me suis senti très soulagé lorsque j'ai entendu les nouvelles.
I felt very relieved when I heard the news.,Je me sentis très soulagée lorsque j'entendis les nouvelles.
I find this whole discussion really stupid.,Je trouve toute cette discussion vraiment stupide.
I forgot to attach a stamp to the envelope.,J’ai oublié de mettre un timbre sur l’enveloppe.
I forgot to tell you the babysitter's name.,J'ai oublié de te dire le nom de la baby-sitter.
I found a rare book I had been looking for.,J'ai trouvé un livre rare que j'avais recherché.
I found it difficult to get along with him.,Je trouvai difficile de m'entendre avec lui.
I gave him what little money I had with me.,Je lui ai donné le peu d'argent que j'avais sur moi.
I get a lot of satisfaction out of my work.,Je retire beaucoup de satisfactions de mon travail.
I got all tongue-tied when she spoke to me.,Je devins complètement muet lorsqu'elle me parla.
I guess Tom wasn't really Mary's boyfriend.,J'imagine que Tom n'était pas vraiment le petit ami de Mary.
I had a bad cold and was in bed for a week.,J'ai eu un mauvais rhume et ai été alité durant une semaine.
I had a bad cold and was in bed for a week.,J'ai eu un mauvais rhume et ai été alitée durant une semaine.
I had a dentist's appointment this morning.,"J'avais un rendez-vous chez le dentiste, ce matin."
I had a dentist's appointment this morning.,"J'ai eu un rendez-vous chez le dentiste, ce matin."
"I had a lot of money, but spent everything.","Je disposais de beaucoup d'argent, mais j'ai tout dépensé."
I had a premonition that this would happen.,J'ai eu une prémonition que ça arriverait.
I had a premonition that this would happen.,J'ai eu une prémonition que ça aurait lieu.
I had a raincoat on so I didn't get so wet.,"Je portais un imperméable, donc je ne me suis pas tellement mouillé."
I had a raincoat on so I didn't get so wet.,"Je portais un imperméable, donc je ne me suis pas tellement mouillée."
I had a really great time with your family.,J'ai vraiment passé du bon temps avec votre famille.
I had a really great time with your family.,J'ai vraiment passé du bon temps avec ta famille.
I had no idea you knew how to play mahjong.,Je n'avais pas idée que vous saviez jouer au mah-jong.
I had no idea you knew how to play mahjong.,Je n'avais pas idée que tu savais jouer au mah-jong.
I had some things to do before the meeting.,J'ai eu des choses à faire avant la réunion.
I had some trouble figuring out the answer.,J'ai eu du mal à trouver la réponse.
I had some work that needed to be finished.,J'ai eu du travail qu'il fallait finir.
I had the same problem when I was your age.,J'ai eu le même problème à ton âge.
I had the same problem when I was your age.,J'ai eu le même problème lorsque j'avais ton âge.
I had the same problem when I was your age.,J'ai eu le même problème à votre âge.
I had the same problem when I was your age.,J'ai eu le même problème lorsque j'avais votre âge.
I had to drop out of college and get a job.,J'ai dû abandonner la fac et prendre un boulot.
I have a daughter the same age as your son.,J'ai une fille du même âge que votre fils.
I have a different opinion on that subject.,J'ai une opinion différente sur le sujet.
I have a few friends who speak French well.,J'ai quelques amis qui parlent bien français.
I have a friend whose father is a magician.,J'ai un ami dont le père est magicien.
I have an appointment with my lawyer today.,J'ai rendez-vous avec mon avocat aujourd'hui.
I have an ever growing list of to-do items.,J'ai une liste toujours croissante de tâches à faire.
I have an ever growing list of to-do items.,J'ai une liste toujours croissante de tâches à effectuer.
I have an important mission for all of you.,J'ai une importante mission pour vous tous.
I have been studying French four years now.,J'étudie le français depuis quatre ans maintenant.
I have made many sacrifices for my country.,J'ai accompli de nombreux sacrifices pour mon pays.
I have no money to buy the dictionary with.,Je n'ai pas d'argent pour acheter un dictionnaire.
I have read three books since this morning.,J'ai lu trois livres depuis ce matin.
I have something that I want to say to him.,J'ai quelque chose à lui dire.
I have the same number of books as Tom has.,J'ai le même nombre de livres que Tom.
I have to make the best of that small room.,Je dois tirer le meilleur parti de cette petite pièce.
I have to study for tomorrow's French test.,Je dois étudier pour le contrôle de français de demain.
I have to take my medicine every six hours.,Je dois prendre mon médicament toutes les six heures.
I have to talk with him about the new plan.,Je dois lui parler du nouveau plan.
I have to withdraw some cash from the bank.,Je dois retirer un peu de liquide à la banque.
I haven't formed an opinion about that yet.,Je n'ai pas encore forgé d'opinion à ce sujet.
I haven't set foot outside the house today.,Je n'ai pas mis le pied dehors aujourd'hui.
I hear there was an earthquake in Shizuoka.,J'ai entendu qu'il y a eu un séisme à Shizuoka.
I hope I can manage to make both ends meet.,J'espère pouvoir joindre les deux bouts.
I hope that what you are eating is healthy.,J'espère que ce que vous mangez est sain.
I hope that what you are eating is healthy.,J'espère que ce que vous êtes en train de manger est sain.
I hope that what you are eating is healthy.,J'espère que ce que tu manges est sain.
I hope that what you are eating is healthy.,J'espère que ce que tu es en train de manger est sain.
I hope we'll see each other again sometime.,J'espère que nous nous reverrons un jour.
I hope you will have a good time in Europe.,J'espère que tu passeras un bon moment en Europe.
I just don't want to be disappointed again.,Je ne veux tout simplement pas être à nouveau déçu.
I just don't want to be disappointed again.,Je ne veux tout simplement pas être à nouveau déçue.
I just don't want to be disappointed again.,"Je ne veux pas être à nouveau déçu, un point c'est tout."
I just don't want to be disappointed again.,"Je ne veux pas être à nouveau déçue, un point c'est tout."
I just learned six new facts about wombats.,Je viens d'apprendre six nouvelles choses à propos des wombats.
I just said I didn't want to talk about it.,Je viens de dire que je ne voulais pas en parler.
I just said I didn't want to talk about it.,J'ai simplement dit que je ne voulais pas en parler.
I just saw some things I couldn't identify.,J'ai simplement vu des choses que je n'ai pas pu identifier.
I just want to keep things nice and simple.,Je veux juste faire en sorte que le choses soient chouettes et simples.
I just want to make sure this isn't poison.,Je veux juste m'assurer que ce n'est pas du poison.
I just want to thank you for all your help.,Je veux juste te remercier pour toute ton aide.
I just want to thank you for all your help.,Je souhaite juste vous remercier pour toute votre aide.
